timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
19912000,488.009,0.0,95599.1,1.13588
19916000,488.032,0.0,95598.8,1.13587
19924000,488.201,0.0,95596.9,1.13585
19928000,488.042,0.0,95598.7,1.13587
19936000,488.061,0.0,95598.5,1.13587
19940000,488.046,0.0,95598.7,1.13587
19944000,487.934,0.0,95599.9,1.13589
19948000,488.187,0.0,95597.1,1.13585
19952000,488.018,0.0,95599.0,1.13587
19956000,488.07,0.0,95598.4,1.13587
19960000,487.99,0.0,95599.3,1.13588
19964000,488.009,0.0,95599.1,1.13588
19968000,488.159,0.0,95597.3,1.13585
19972000,488.018,0.0,95599.0,1.13587
19976000,488.173,0.0,95597.2,1.13585
19980000,488.258,0.0,95596.2,1.13584
19984000,488.0,0.0,95599.2,1.13588
19988000,488.065,0.0,95598.4,1.13587
19996000,488.018,0.0,95599.0,1.13587
20000000,488.206,0.0,95596.8,1.13585
20004000,488.14,0.0,95597.6,1.13586
20008000,488.244,0.0,95596.4,1.13584
20016000,488.089,0.0,95598.2,1.13586
20020000,487.976,0.0,95599.5,1.13588
20024000,488.145,0.0,95597.5,1.13586
20028000,488.117,0.0,95597.8,1.13586
20036000,488.046,0.0,95598.7,1.13587
20044000,488.286,0.0,95595.9,1.13584
20048000,488.122,0.0,95597.8,1.13586
20052000,487.934,0.0,95600.0,1.13589
20060000,488.093,0.0,95598.1,1.13586
20064000,487.938,0.0,95599.9,1.13588
20068000,488.178,0.0,95597.1,1.13585
20072000,488.154,0.0,95597.4,1.13586
20076000,487.971,0.0,95599.5,1.13588
20080000,488.253,0.0,95596.3,1.13584
20084000,488.291,0.0,95595.9,1.13584
20092000,488.079,0.0,95598.3,1.13587
20096000,487.938,0.0,95599.9,1.13588
20100000,487.915,0.0,95600.2,1.13589
20104000,488.009,0.0,95599.1,1.13588
20108000,488.004,0.0,95599.2,1.13588
20112000,487.924,0.0,95600.1,1.13589
20116000,487.929,0.0,95600.0,1.13589
20124000,488.004,0.0,95599.2,1.13588
20128000,487.976,0.0,95599.5,1.13588
20132000,488.178,0.0,95597.1,1.13585
20136000,487.887,0.0,95600.5,1.13589
20140000,488.136,0.0,95597.6,1.13586
20144000,488.051,0.0,95598.6,1.13587
20148000,488.14,0.0,95597.6,1.13586
20156000,488.061,0.0,95598.5,1.13587
20160000,488.352,0.0,95595.2,1.13583
20164000,488.004,0.0,95599.1,1.13588
20172000,488.15,0.0,95597.5,1.13586
20180000,488.173,0.0,95597.2,1.13585
20184000,488.018,0.0,95599.0,1.13587
20188000,488.108,0.0,95598.0,1.13586
20192000,488.004,0.0,95599.2,1.13588
20196000,488.056,0.0,95598.5,1.13587
20200000,488.004,0.0,95599.1,1.13588
20204000,487.863,0.0,95600.7,1.13589
20208000,488.028,0.0,95598.9,1.13587
20216000,488.032,0.0,95598.8,1.13587
20220000,487.985,0.0,95599.3,1.13588
20228000,487.985,0.0,95599.3,1.13588
20236000,488.051,0.0,95598.6,1.13587
20240000,487.985,0.0,95599.3,1.13588
20244000,488.042,0.0,95598.7,1.13587
20248000,487.985,0.0,95599.3,1.13588
20256000,488.201,0.0,95596.9,1.13585
20260000,488.032,0.0,95598.8,1.13587
20264000,488.093,0.0,95598.1,1.13586
20272000,488.032,0.0,95598.8,1.13587
20280000,488.108,0.0,95598.0,1.13586
20284000,487.995,0.0,95599.2,1.13588
20288000,488.145,0.0,95597.5,1.13586
20292000,488.07,0.0,95598.4,1.13587
20296000,487.929,0.0,95600.0,1.13589
20300000,487.863,0.0,95600.8,1.1359
20308000,488.103,0.0,95598.0,1.13586
20312000,488.211,0.0,95596.8,1.13585
20316000,488.164,0.0,95597.3,1.13585
20320000,488.023,0.0,95598.9,1.13587
20328000,488.079,0.0,95598.3,1.13587
20332000,488.07,0.0,95598.4,1.13587
20336000,488.018,0.0,95599.0,1.13587
20340000,488.061,0.0,95598.5,1.13587
20344000,487.924,0.0,95600.0,1.13589
20352000,488.056,0.0,95598.5,1.13587
20356000,488.028,0.0,95598.9,1.13587
20360000,488.093,0.0,95598.1,1.13586
20364000,487.99,0.0,95599.3,1.13588
20372000,487.985,0.0,95599.4,1.13588
20376000,488.093,0.0,95598.1,1.13586
20380000,488.136,0.0,95597.6,1.13586
20384000,488.234,0.0,95596.5,1.13584
20388000,488.07,0.0,95598.4,1.13587
20392000,488.089,0.0,95598.2,1.13586
20396000,488.22,0.0,95596.7,1.13585
20400000,488.145,0.0,95597.5,1.13586
20404000,488.136,0.0,95597.6,1.13586
20408000,488.098,0.0,95598.0,1.13586
20412000,488.032,0.0,95598.8,1.13587
20416000,488.154,0.0,95597.4,1.13586
20420000,487.971,0.0,95599.5,1.13588
20424000,487.976,0.0,95599.4,1.13588
20428000,488.126,0.0,95597.7,1.13586
20432000,488.14,0.0,95597.6,1.13586
20436000,488.098,0.0,95598.0,1.13586
20440000,488.136,0.0,95597.6,1.13586
20444000,488.004,0.0,95599.2,1.13588
20452000,487.938,0.0,95599.9,1.13588
20456000,488.164,0.0,95597.3,1.13585
20460000,488.164,0.0,95597.3,1.13585
20464000,488.145,0.0,95597.5,1.13586
20468000,488.089,0.0,95598.2,1.13586
20472000,488.051,0.0,95598.6,1.13587
20476000,488.258,0.0,95596.2,1.13584
20480000,488.079,0.0,95598.3,1.13587
20484000,487.929,0.0,95600.0,1.13589
20488000,487.985,0.0,95599.3,1.13588
20492000,488.075,0.0,95598.3,1.13587
20496000,487.99,0.0,95599.3,1.13588
20500000,488.117,0.0,95597.8,1.13586
20504000,488.178,0.0,95597.1,1.13585
20508000,487.971,0.0,95599.5,1.13588
20512000,488.07,0.0,95598.4,1.13587
20516000,487.971,0.0,95599.5,1.13588
20520000,488.117,0.0,95597.8,1.13586
20524000,488.136,0.0,95597.6,1.13586
20528000,488.028,0.0,95598.9,1.13587
20532000,487.953,0.0,95599.8,1.13588
20540000,488.0,0.0,95599.2,1.13588
20544000,488.028,0.0,95598.9,1.13587
20548000,488.046,0.0,95598.7,1.13587
20552000,488.131,0.0,95597.7,1.13586
20560000,488.028,0.0,95598.9,1.13587
20564000,488.183,0.0,95597.1,1.13585
20568000,488.277,0.0,95596.0,1.13584
20572000,487.985,0.0,95599.4,1.13588
20580000,488.178,0.0,95597.2,1.13585
20584000,488.159,0.0,95597.4,1.13586
20588000,488.122,0.0,95597.8,1.13586
20592000,487.962,0.0,95599.6,1.13588
20596000,488.169,0.0,95597.2,1.13585
20600000,487.877,0.0,95600.6,1.13589
20604000,488.042,0.0,95598.7,1.13587
20608000,487.92,0.0,95600.1,1.13589
20612000,488.239,0.0,95596.4,1.13584
20616000,488.061,0.0,95598.5,1.13587
20624000,488.14,0.0,95597.6,1.13586
20632000,488.164,0.0,95597.3,1.13585
20636000,488.225,0.0,95596.6,1.13585
20640000,487.892,0.0,95600.4,1.13589
20644000,488.037,0.0,95598.8,1.13587
20648000,488.009,0.0,95599.1,1.13588
20652000,488.22,0.0,95596.7,1.13585
20656000,487.981,0.0,95599.4,1.13588
20660000,488.183,0.0,95597.1,1.13585
20664000,488.075,0.0,95598.3,1.13587
20672000,487.99,0.0,95599.3,1.13588
20676000,488.201,0.0,95596.9,1.13585
20680000,488.112,0.0,95597.9,1.13586
20688000,488.098,0.0,95598.1,1.13586
20692000,488.126,0.0,95597.7,1.13586
20696000,487.934,0.0,95600.0,1.13589
20700000,488.032,0.0,95598.8,1.13587
20704000,488.07,0.0,95598.4,1.13587
20708000,488.178,0.0,95597.2,1.13585
20712000,488.112,0.0,95597.9,1.13586
20716000,488.169,0.0,95597.3,1.13585
20720000,488.079,0.0,95598.3,1.13587
20724000,488.267,0.0,95596.1,1.13584
20728000,488.093,0.0,95598.1,1.13586
20732000,488.103,0.0,95598.0,1.13586
20736000,488.075,0.0,95598.3,1.13587
20740000,488.122,0.0,95597.8,1.13586
20748000,487.793,0.0,95601.6,1.1359
20752000,488.084,0.0,95598.2,1.13587
20760000,488.042,0.0,95598.7,1.13587
20768000,488.347,0.0,95595.2,1.13583
20772000,488.145,0.0,95597.5,1.13586
20776000,487.967,0.0,95599.6,1.13588
20780000,487.99,0.0,95599.3,1.13588
20788000,488.192,0.0,95597.0,1.13585
20796000,488.342,0.0,95595.3,1.13583
20800000,487.863,0.0,95600.8,1.1359
20804000,488.051,0.0,95598.6,1.13587
20808000,488.262,0.0,95596.2,1.13584
20812000,488.004,0.0,95599.1,1.13588
20816000,488.079,0.0,95598.2,1.13587
20820000,488.192,0.0,95597.0,1.13585
20824000,488.272,0.0,95596.1,1.13584
20828000,488.234,0.0,95596.5,1.13584
20832000,488.07,0.0,95598.4,1.13587
20836000,488.061,0.0,95598.5,1.13587
20840000,487.877,0.0,95600.6,1.13589
20844000,488.0,0.0,95599.2,1.13588
20848000,487.929,0.0,95600.0,1.13589
20852000,487.981,0.0,95599.4,1.13588
20856000,488.248,0.0,95596.4,1.13584
20860000,488.108,0.0,95598.0,1.13586
20864000,488.018,0.0,95599.0,1.13587
20872000,488.173,0.0,95597.2,1.13585
20876000,487.948,0.0,95599.8,1.13588
20884000,488.075,0.0,95598.3,1.13587
20888000,488.291,0.0,95595.8,1.13584
20892000,488.07,0.0,95598.4,1.13587
20900000,488.112,0.0,95597.9,1.13586
20904000,488.004,0.0,95599.1,1.13588
20908000,488.014,0.0,95599.1,1.13587
20916000,487.882,0.0,95600.6,1.13589
20920000,488.037,0.0,95598.8,1.13587
20928000,488.089,0.0,95598.2,1.13586
20932000,488.239,0.0,95596.4,1.13584
20936000,488.122,0.0,95597.8,1.13586
20940000,488.187,0.0,95597.0,1.13585
20944000,488.009,0.0,95599.1,1.13588
20952000,488.051,0.0,95598.6,1.13587
20960000,488.046,0.0,95598.7,1.13587
20964000,488.145,0.0,95597.5,1.13586
20968000,488.234,0.0,95596.5,1.13584
20972000,487.971,0.0,95599.5,1.13588
20976000,488.014,0.0,95599.0,1.13587
20980000,488.117,0.0,95597.9,1.13586
20984000,487.948,0.0,95599.8,1.13588
20988000,488.239,0.0,95596.5,1.13584
20992000,488.046,0.0,95598.6,1.13587
20996000,488.183,0.0,95597.1,1.13585
21000000,488.159,0.0,95597.3,1.13585
21004000,488.164,0.0,95597.3,1.13585
21008000,487.751,0.0,95602.0,1.13591
21012000,487.943,0.0,95599.8,1.13588
21016000,487.985,0.0,95599.3,1.13588
21024000,488.014,0.0,95599.0,1.13587
21028000,488.079,0.0,95598.3,1.13587
21032000,488.211,0.0,95596.8,1.13585
21036000,488.178,0.0,95597.1,1.13585
21040000,488.051,0.0,95598.6,1.13587
21044000,488.154,0.0,95597.4,1.13586
21048000,488.079,0.0,95598.3,1.13587
21052000,488.206,0.0,95596.9,1.13585
21056000,488.014,0.0,95599.0,1.13587
21060000,488.014,0.0,95599.0,1.13587
21064000,488.056,0.0,95598.6,1.13587
21068000,488.079,0.0,95598.3,1.13587
21072000,488.169,0.0,95597.3,1.13585
21076000,487.99,0.0,95599.3,1.13588
21080000,488.347,0.0,95595.2,1.13583
21084000,487.934,0.0,95599.9,1.13589
21088000,488.046,0.0,95598.6,1.13587
21092000,488.187,0.0,95597.1,1.13585
21096000,488.004,0.0,95599.2,1.13588
21104000,488.347,0.0,95595.2,1.13583
21108000,488.009,0.0,95599.1,1.13588
21112000,488.122,0.0,95597.8,1.13586
21116000,488.145,0.0,95597.5,1.13586
21120000,488.061,0.0,95598.5,1.13587
21128000,488.103,0.0,95598.0,1.13586
21132000,488.164,0.0,95597.3,1.13585
21140000,488.098,0.0,95598.0,1.13586
21148000,487.934,0.0,95600.0,1.13589
21156000,488.046,0.0,95598.7,1.13587
21164000,488.028,0.0,95598.9,1.13587
21168000,488.108,0.0,95597.9,1.13586
21172000,488.154,0.0,95597.4,1.13586
21176000,488.079,0.0,95598.3,1.13587
21180000,488.234,0.0,95596.5,1.13584
21184000,488.042,0.0,95598.7,1.13587
21192000,488.093,0.0,95598.1,1.13586
21196000,488.037,0.0,95598.8,1.13587
21200000,488.22,0.0,95596.7,1.13585
21208000,488.239,0.0,95596.4,1.13584
21212000,488.262,0.0,95596.2,1.13584
21220000,487.981,0.0,95599.4,1.13588
21224000,488.131,0.0,95597.7,1.13586
21228000,488.215,0.0,95596.7,1.13585
21232000,488.093,0.0,95598.1,1.13586
21236000,488.145,0.0,95597.5,1.13586
21240000,488.22,0.0,95596.7,1.13585
21244000,488.136,0.0,95597.6,1.13586
21252000,487.896,0.0,95600.4,1.13589
21260000,488.164,0.0,95597.3,1.13585
21268000,488.136,0.0,95597.6,1.13586
21272000,488.173,0.0,95597.2,1.13585
21280000,488.183,0.0,95597.1,1.13585
21284000,488.122,0.0,95597.8,1.13586
21288000,488.291,0.0,95595.8,1.13584
21296000,488.079,0.0,95598.3,1.13587
21304000,488.098,0.0,95598.0,1.13586
21308000,488.215,0.0,95596.8,1.13585
21312000,488.098,0.0,95598.1,1.13586
21320000,487.953,0.0,95599.7,1.13588
21324000,487.91,0.0,95600.2,1.13589
21328000,487.985,0.0,95599.3,1.13588
21332000,488.136,0.0,95597.7,1.13586
21336000,488.136,0.0,95597.6,1.13586
21340000,488.154,0.0,95597.4,1.13586
21348000,488.0,0.0,95599.2,1.13588
21356000,488.192,0.0,95597.0,1.13585
21360000,488.032,0.0,95598.8,1.13587
21364000,488.0,0.0,95599.2,1.13588
21372000,488.215,0.0,95596.8,1.13585
21376000,488.192,0.0,95597.0,1.13585
21380000,487.948,0.0,95599.8,1.13588
21384000,488.112,0.0,95597.9,1.13586
21388000,487.985,0.0,95599.4,1.13588
21392000,488.117,0.0,95597.8,1.13586
21400000,487.882,0.0,95600.5,1.13589
21404000,488.206,0.0,95596.8,1.13585
21408000,488.126,0.0,95597.7,1.13586
21412000,488.004,0.0,95599.1,1.13588
21416000,487.985,0.0,95599.3,1.13588
21424000,488.032,0.0,95598.8,1.13587
21428000,488.145,0.0,95597.5,1.13586
21432000,488.098,0.0,95598.1,1.13586
21440000,488.145,0.0,95597.5,1.13586
21444000,487.943,0.0,95599.9,1.13588
21448000,488.164,0.0,95597.3,1.13585
21452000,487.929,0.0,95600.0,1.13589
21460000,488.042,0.0,95598.7,1.13587
21464000,488.098,0.0,95598.1,1.13586
21468000,488.028,0.0,95598.9,1.13587
21472000,487.985,0.0,95599.3,1.13588
21476000,488.15,0.0,95597.5,1.13586
21480000,488.075,0.0,95598.3,1.13587
21484000,488.234,0.0,95596.5,1.13584
21488000,488.084,0.0,95598.2,1.13587
21496000,488.108,0.0,95598.0,1.13586
21500000,488.089,0.0,95598.2,1.13586
21504000,487.957,0.0,95599.7,1.13588
21508000,488.061,0.0,95598.5,1.13587
21512000,488.07,0.0,95598.4,1.13587
21516000,488.093,0.0,95598.1,1.13586
21520000,488.112,0.0,95597.9,1.13586
21524000,488.136,0.0,95597.7,1.13586
21532000,487.99,0.0,95599.3,1.13588
21536000,487.985,0.0,95599.4,1.13588
21544000,487.892,0.0,95600.4,1.13589
21548000,488.136,0.0,95597.6,1.13586
21552000,487.962,0.0,95599.6,1.13588
21556000,488.056,0.0,95598.6,1.13587
21560000,488.201,0.0,95596.9,1.13585
21564000,487.948,0.0,95599.8,1.13588
21568000,488.201,0.0,95596.9,1.13585
21572000,488.15,0.0,95597.5,1.13586
21580000,488.234,0.0,95596.5,1.13584
21588000,488.089,0.0,95598.2,1.13586
21592000,488.018,0.0,95599.0,1.13587
21600000,488.15,0.0,95597.5,1.13586
21604000,488.154,0.0,95597.4,1.13586
21612000,487.92,0.0,95600.1,1.13589
21616000,487.953,0.0,95599.7,1.13588
21620000,488.192,0.0,95597.0,1.13585
21624000,488.178,0.0,95597.1,1.13585
21628000,488.145,0.0,95597.5,1.13586
21632000,487.934,0.0,95599.9,1.13589
21640000,487.99,0.0,95599.3,1.13588
21644000,488.061,0.0,95598.5,1.13587
21648000,488.051,0.0,95598.6,1.13587
21652000,488.178,0.0,95597.1,1.13585
21656000,488.136,0.0,95597.6,1.13586
21660000,487.962,0.0,95599.7,1.13588
21668000,488.211,0.0,95596.8,1.13585
21672000,488.267,0.0,95596.1,1.13584
21680000,488.014,0.0,95599.0,1.13587
21684000,488.042,0.0,95598.7,1.13587
21692000,488.178,0.0,95597.2,1.13585
21696000,488.056,0.0,95598.6,1.13587
21704000,488.126,0.0,95597.7,1.13586
21708000,488.014,0.0,95599.0,1.13587
21712000,488.197,0.0,95597.0,1.13585
21720000,488.117,0.0,95597.8,1.13586
21724000,488.126,0.0,95597.8,1.13586
21728000,488.056,0.0,95598.5,1.13587
21732000,488.159,0.0,95597.3,1.13585
21740000,488.009,0.0,95599.1,1.13588
21744000,488.136,0.0,95597.7,1.13586
21748000,488.201,0.0,95596.9,1.13585
21756000,488.234,0.0,95596.5,1.13584
21760000,488.098,0.0,95598.0,1.13586
21764000,488.183,0.0,95597.1,1.13585
21772000,488.051,0.0,95598.6,1.13587
21780000,487.948,0.0,95599.8,1.13588
21784000,488.084,0.0,95598.2,1.13587
21788000,488.014,0.0,95599.0,1.13587
21796000,488.065,0.0,95598.4,1.13587
21800000,488.079,0.0,95598.3,1.13587
21808000,488.009,0.0,95599.1,1.13588
21812000,487.995,0.0,95599.3,1.13588
21820000,488.093,0.0,95598.1,1.13586
21824000,488.131,0.0,95597.7,1.13586
21832000,487.985,0.0,95599.3,1.13588
21840000,488.037,0.0,95598.7,1.13587
21848000,488.117,0.0,95597.9,1.13586
21852000,488.079,0.0,95598.3,1.13587
21856000,488.145,0.0,95597.5,1.13586
21860000,488.234,0.0,95596.5,1.13584
21864000,488.305,0.0,95595.7,1.13584
21868000,487.91,0.0,95600.2,1.13589
21872000,488.023,0.0,95598.9,1.13587
21880000,488.07,0.0,95598.4,1.13587
21888000,488.319,0.0,95595.5,1.13583
21892000,488.028,0.0,95598.9,1.13587
21896000,488.319,0.0,95595.6,1.13583
21900000,488.136,0.0,95597.6,1.13586
21904000,488.061,0.0,95598.5,1.13587
21912000,488.004,0.0,95599.2,1.13588
21920000,488.15,0.0,95597.5,1.13586
21924000,487.99,0.0,95599.3,1.13588
21932000,488.061,0.0,95598.5,1.13587
21936000,488.225,0.0,95596.6,1.13585
21940000,488.145,0.0,95597.5,1.13586
21944000,487.924,0.0,95600.0,1.13589
21952000,487.892,0.0,95600.5,1.13589
21960000,488.197,0.0,95596.9,1.13585
21964000,488.206,0.0,95596.8,1.13585
21972000,488.089,0.0,95598.2,1.13586
21980000,487.924,0.0,95600.1,1.13589
21984000,488.037,0.0,95598.7,1.13587
21988000,488.046,0.0,95598.6,1.13587
21992000,488.061,0.0,95598.5,1.13587
22000000,488.014,0.0,95599.0,1.13587
22004000,487.953,0.0,95599.7,1.13588
22008000,488.032,0.0,95598.8,1.13587
22016000,487.938,0.0,95599.9,1.13588
22020000,488.126,0.0,95597.8,1.13586
22024000,488.183,0.0,95597.1,1.13585
22032000,488.061,0.0,95598.5,1.13587
22036000,488.112,0.0,95597.9,1.13586
22040000,487.906,0.0,95600.3,1.13589
22044000,487.934,0.0,95600.0,1.13589
22052000,488.126,0.0,95597.7,1.13586
22056000,487.985,0.0,95599.4,1.13588
22064000,488.14,0.0,95597.6,1.13586
22068000,488.108,0.0,95597.9,1.13586
22072000,488.07,0.0,95598.4,1.13587
22076000,487.976,0.0,95599.4,1.13588
22080000,488.201,0.0,95596.9,1.13585
22084000,488.042,0.0,95598.7,1.13587
22088000,487.943,0.0,95599.8,1.13588
22092000,488.07,0.0,95598.4,1.13587
22096000,488.112,0.0,95597.9,1.13586
22104000,488.014,0.0,95599.0,1.13587
22108000,488.14,0.0,95597.6,1.13586
22112000,488.136,0.0,95597.7,1.13586
22116000,488.183,0.0,95597.1,1.13585
22120000,488.089,0.0,95598.2,1.13586
22128000,488.131,0.0,95597.7,1.13586
22132000,488.098,0.0,95598.0,1.13586
22136000,488.248,0.0,95596.3,1.13584
22140000,488.112,0.0,95597.9,1.13586
22148000,488.108,0.0,95598.0,1.13586
22152000,487.953,0.0,95599.8,1.13588
22156000,488.154,0.0,95597.4,1.13586
22160000,487.995,0.0,95599.2,1.13588
22168000,488.028,0.0,95598.9,1.13587
22172000,488.215,0.0,95596.8,1.13585
22176000,488.089,0.0,95598.2,1.13586
22180000,488.258,0.0,95596.2,1.13584
22184000,488.122,0.0,95597.8,1.13586
22188000,488.093,0.0,95598.1,1.13586
22192000,488.239,0.0,95596.5,1.13584
22200000,488.098,0.0,95598.1,1.13586
22204000,488.089,0.0,95598.2,1.13586
22208000,488.023,0.0,95598.9,1.13587
22212000,487.953,0.0,95599.7,1.13588
22220000,488.046,0.0,95598.6,1.13587
22224000,488.032,0.0,95598.8,1.13587
22228000,488.23,0.0,95596.6,1.13585
22232000,488.173,0.0,95597.2,1.13585
22236000,487.985,0.0,95599.3,1.13588
22240000,488.131,0.0,95597.7,1.13586
22244000,487.953,0.0,95599.7,1.13588
22248000,488.136,0.0,95597.6,1.13586
22252000,487.91,0.0,95600.2,1.13589
22256000,488.183,0.0,95597.1,1.13585
22260000,488.258,0.0,95596.3,1.13584
22268000,488.112,0.0,95597.9,1.13586
22272000,488.051,0.0,95598.6,1.13587
22276000,488.051,0.0,95598.6,1.13587
22284000,488.093,0.0,95598.1,1.13586
22288000,487.938,0.0,95599.9,1.13588
22292000,488.093,0.0,95598.1,1.13586
22296000,488.009,0.0,95599.1,1.13588
22304000,487.934,0.0,95599.9,1.13589
22308000,488.023,0.0,95598.9,1.13587
22316000,488.07,0.0,95598.4,1.13587
22320000,488.154,0.0,95597.4,1.13586
22328000,488.197,0.0,95596.9,1.13585
22332000,487.976,0.0,95599.4,1.13588
22336000,488.14,0.0,95597.6,1.13586
22340000,488.136,0.0,95597.6,1.13586
22348000,488.014,0.0,95599.0,1.13587
22352000,488.014,0.0,95599.0,1.13587
22356000,488.098,0.0,95598.1,1.13586
22360000,488.145,0.0,95597.5,1.13586
22368000,488.145,0.0,95597.5,1.13586
22372000,487.962,0.0,95599.6,1.13588
22376000,488.098,0.0,95598.1,1.13586
22380000,488.136,0.0,95597.6,1.13586
22388000,488.07,0.0,95598.4,1.13587
22392000,488.084,0.0,95598.2,1.13586
22400000,488.004,0.0,95599.1,1.13588
22408000,488.061,0.0,95598.5,1.13587
22412000,488.117,0.0,95597.8,1.13586
22416000,487.976,0.0,95599.4,1.13588
22420000,488.032,0.0,95598.8,1.13587
22424000,488.164,0.0,95597.3,1.13585
22428000,488.14,0.0,95597.6,1.13586
22436000,488.056,0.0,95598.6,1.13587
22440000,488.112,0.0,95597.9,1.13586
22444000,488.164,0.0,95597.3,1.13585
22452000,487.934,0.0,95599.9,1.13589
22456000,488.079,0.0,95598.3,1.13587
22460000,488.079,0.0,95598.2,1.13587
22468000,488.032,0.0,95598.8,1.13587
22472000,488.178,0.0,95597.2,1.13585
22476000,488.112,0.0,95597.9,1.13586
22480000,488.173,0.0,95597.2,1.13585
22488000,487.892,0.0,95600.4,1.13589
22492000,488.192,0.0,95597.0,1.13585
22500000,488.014,0.0,95599.1,1.13587
22504000,487.99,0.0,95599.3,1.13588
22508000,488.018,0.0,95599.0,1.13587
22512000,487.906,0.0,95600.3,1.13589
22520000,488.093,0.0,95598.1,1.13586
22524000,488.018,0.0,95599.0,1.13587
22528000,488.117,0.0,95597.9,1.13586
22532000,488.098,0.0,95598.0,1.13586
22540000,488.244,0.0,95596.4,1.13584
22548000,488.098,0.0,95598.1,1.13586
22552000,488.07,0.0,95598.4,1.13587
22556000,488.056,0.0,95598.6,1.13587
22560000,488.103,0.0,95598.0,1.13586
22568000,488.07,0.0,95598.4,1.13587
22572000,488.281,0.0,95596.0,1.13584
22576000,488.103,0.0,95598.0,1.13586
22580000,488.211,0.0,95596.8,1.13585
22588000,488.173,0.0,95597.2,1.13585
22592000,488.093,0.0,95598.1,1.13586
22600000,488.079,0.0,95598.3,1.13587
22604000,488.037,0.0,95598.7,1.13587
22608000,488.197,0.0,95597.0,1.13585
22612000,488.046,0.0,95598.7,1.13587
22616000,488.065,0.0,95598.4,1.13587
22620000,488.056,0.0,95598.5,1.13587
22624000,488.093,0.0,95598.1,1.13586
22632000,488.093,0.0,95598.1,1.13586
22640000,488.014,0.0,95599.0,1.13587
22644000,488.014,0.0,95599.0,1.13587
22652000,487.934,0.0,95599.9,1.13589
22656000,488.004,0.0,95599.1,1.13588
22660000,488.258,0.0,95596.3,1.13584
22664000,487.985,0.0,95599.4,1.13588
22668000,488.014,0.0,95599.0,1.13587
22672000,487.976,0.0,95599.4,1.13588
22676000,488.018,0.0,95599.0,1.13587
22680000,487.976,0.0,95599.4,1.13588
22684000,488.281,0.0,95596.0,1.13584
22692000,488.131,0.0,95597.7,1.13586
22696000,488.042,0.0,95598.7,1.13587
22700000,488.018,0.0,95599.0,1.13587
22704000,488.145,0.0,95597.5,1.13586
22708000,488.089,0.0,95598.2,1.13586
22712000,488.15,0.0,95597.5,1.13586
22720000,487.953,0.0,95599.7,1.13588
22728000,488.122,0.0,95597.8,1.13586
22732000,488.018,0.0,95599.0,1.13587
22736000,487.948,0.0,95599.8,1.13588
22740000,488.239,0.0,95596.4,1.13584
22744000,487.934,0.0,95599.9,1.13589
22748000,488.065,0.0,95598.4,1.13587
22752000,488.014,0.0,95599.0,1.13587
22760000,488.14,0.0,95597.6,1.13586
22764000,488.117,0.0,95597.9,1.13586
22768000,488.028,0.0,95598.9,1.13587
22772000,488.145,0.0,95597.5,1.13586
22776000,488.178,0.0,95597.1,1.13585
22784000,487.99,0.0,95599.3,1.13588
22788000,488.056,0.0,95598.5,1.13587
22792000,488.061,0.0,95598.5,1.13587
22796000,488.272,0.0,95596.1,1.13584
22800000,488.089,0.0,95598.2,1.13586
22804000,487.962,0.0,95599.7,1.13588
22812000,488.197,0.0,95596.9,1.13585
22816000,487.859,0.0,95600.9,1.1359
22820000,488.295,0.0,95595.8,1.13584
22824000,487.971,0.0,95599.5,1.13588
22832000,488.032,0.0,95598.8,1.13587
22836000,488.084,0.0,95598.2,1.13587
22840000,487.962,0.0,95599.7,1.13588
22848000,487.99,0.0,95599.3,1.13588
22856000,488.154,0.0,95597.4,1.13586
22860000,488.122,0.0,95597.8,1.13586
22864000,488.117,0.0,95597.9,1.13586
22868000,487.877,0.0,95600.6,1.13589
22872000,488.018,0.0,95599.0,1.13587
22876000,487.863,0.0,95600.7,1.1359
22880000,488.051,0.0,95598.6,1.13587
22884000,488.098,0.0,95598.1,1.13586
22888000,487.953,0.0,95599.7,1.13588
22892000,488.201,0.0,95596.9,1.13585
22896000,488.065,0.0,95598.5,1.13587
22900000,488.023,0.0,95598.9,1.13587
22904000,488.07,0.0,95598.4,1.13587
22908000,487.924,0.0,95600.1,1.13589
22916000,487.887,0.0,95600.5,1.13589
22924000,488.112,0.0,95597.9,1.13586
22932000,487.985,0.0,95599.4,1.13588
22936000,488.136,0.0,95597.6,1.13586
22940000,487.962,0.0,95599.6,1.13588
22944000,488.145,0.0,95597.5,1.13586
22948000,488.093,0.0,95598.1,1.13586
22952000,488.098,0.0,95598.1,1.13586
22956000,487.99,0.0,95599.3,1.13588
22960000,487.934,0.0,95599.9,1.13589
22968000,488.126,0.0,95597.8,1.13586
22972000,487.929,0.0,95600.0,1.13589
22976000,488.22,0.0,95596.7,1.13585
22980000,488.126,0.0,95597.8,1.13586
22984000,488.131,0.0,95597.7,1.13586
22988000,488.239,0.0,95596.5,1.13584
22992000,488.164,0.0,95597.3,1.13585
22996000,488.164,0.0,95597.3,1.13585
23000000,488.14,0.0,95597.6,1.13586
23004000,488.004,0.0,95599.1,1.13588
23008000,488.201,0.0,95596.9,1.13585
23012000,487.953,0.0,95599.7,1.13588
23016000,488.145,0.0,95597.5,1.13586
23020000,487.995,0.0,95599.3,1.13588
23024000,488.075,0.0,95598.4,1.13587
23032000,488.056,0.0,95598.6,1.13587
