timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
1344000,0.00305863,0.00132574,-0.01539,0.0,0.0,0.0
1372000,0.00316447,0.00162983,-0.0160316,0.0,0.0,0.0
1400000,0.00353294,0.0015025,-0.0169355,0.0,0.0,0.0
1432000,0.0030809,0.000584017,-0.0167709,0.0,0.0,0.0
1456000,0.00253965,0.00107521,-0.0170365,0.0,0.0,0.0
1488000,0.00202044,0.00116582,-0.017078,0.0,0.0,0.0
1520000,0.00160491,0.00182881,-0.0173072,0.0,0.0,0.0
1548000,0.00119262,0.00111959,-0.0178533,0.0,0.0,0.0
1580000,0.000153667,0.000202693,-0.018244,0.0,0.0,0.0
1612000,0.00147404,0.00127835,-0.0185504,0.0,0.0,0.0
1640000,0.00198395,0.000913623,-0.0189103,0.0,0.0,0.0
1672000,0.00104087,-0.000212106,-0.0191335,0.0,0.0,0.0
1704000,0.00135667,-0.000532151,-0.0189242,0.0,0.0,0.0
1736000,0.00144619,-0.00157275,-0.0188689,0.0,0.0,0.0
1760000,0.00103089,-0.00142534,-0.0196379,0.0,0.0,0.0
1792000,0.00155295,-0.00170788,-0.0197251,0.0,0.0,0.0
1820000,0.00211054,-0.0014861,-0.0199818,0.0,0.0,0.0
1852000,0.00211699,-0.00217806,-0.0207747,0.0,0.0,0.0
1880000,0.00232787,-0.00225601,-0.0211048,0.0,0.0,0.0
1908000,0.00354642,-0.00185162,-0.0211351,0.0,0.0,0.0
1936000,0.00286982,-0.00168984,-0.0207844,0.0,0.0,0.0
1964000,0.0030939,-0.00179017,-0.0204724,0.0,0.0,0.0
1996000,0.00366454,-0.00130222,-0.020247,0.0,0.0,0.0
2024000,0.00470401,-0.0013778,-0.0206558,0.0,0.0,0.0
2052000,0.00460343,-0.00099838,-0.0209753,0.0,0.0,0.0
2080000,0.00475494,-0.000221287,-0.0208933,0.0,0.0,0.0
2108000,0.00475141,-0.00064483,-0.0203825,0.0,0.0,0.0
2136000,0.00490332,-0.000383518,-0.0200963,0.0,0.0,0.0
2164000,0.00467311,-0.00125084,-0.0200263,0.0,0.0,0.0
2196000,0.00441825,-0.00184242,-0.0203781,0.0,0.0,0.0
2228000,0.00497728,-0.00170033,-0.0202925,0.0,0.0,0.0
2256000,0.00504611,-0.00170185,-0.0203632,0.0,0.0,0.0
2284000,0.00561788,-0.00173847,-0.0205623,0.0,0.0,0.0
2308000,0.00515991,-0.00242342,-0.0204739,0.0,0.0,0.0
2336000,0.00581712,-0.00272226,-0.0206502,0.0,0.0,0.0
2364000,0.00561063,-0.00304413,-0.0198617,0.0,0.0,0.0
2396000,0.00679297,-0.00211475,-0.0195054,0.0,0.0,0.0
2424000,0.00681022,-0.000406629,-0.0195455,0.0,0.0,0.0
2452000,0.00687928,-0.00113249,-0.019375,0.0,0.0,0.0
2480000,0.00602281,-0.00105452,-0.0193172,0.0,0.0,0.0
2512000,0.00543891,-3.47505e-05,-0.0191801,0.0,0.0,0.0
2540000,0.00510902,0.000288769,-0.018918,0.0,0.0,0.0
2568000,0.00574009,-0.000392135,-0.0186324,0.0,0.0,0.0
2596000,0.00627359,-0.00063943,-0.0187275,0.0,0.0,0.0
2628000,0.00572568,-0.000575638,-0.0194897,0.0,0.0,0.0
2660000,0.00572589,0.000503408,-0.0195692,0.0,0.0,0.0
2688000,0.00546478,-0.000217715,-0.0193563,0.0,0.0,0.0
2716000,0.00523628,0.000383165,-0.019153,0.0,0.0,0.0
2744000,0.00504274,0.000864719,-0.0199637,0.0,0.0,0.0
2772000,0.00476176,0.000647147,-0.0197517,0.0,0.0,0.0
2800000,0.00389643,8.5498e-05,-0.0195832,0.0,0.0,0.0
2828000,0.00379519,-0.000480379,-0.0194486,0.0,0.0,0.0
2856000,0.00342358,-0.000414037,-0.0192664,0.0,0.0,0.0
2888000,0.00356654,-0.000980522,-0.0196439,0.0,0.0,0.0
2916000,0.00409817,-0.00129153,-0.0196071,0.0,0.0,0.0
2948000,0.00469048,-0.000686269,-0.0193911,0.0,0.0,0.0
2976000,0.0051124,-9.03491e-05,-0.019328,0.0,0.0,0.0
3008000,0.00478143,-4.39838e-06,-0.0194098,0.0,0.0,0.0
3040000,0.00470311,-0.000403328,-0.0195287,0.0,0.0,0.0
3072000,0.00443979,-0.000719445,-0.0199016,0.0,0.0,0.0
3100000,0.0047376,-0.000587717,-0.0199108,0.0,0.0,0.0
3128000,0.00483432,-8.40545e-05,-0.01949,0.0,0.0,0.0
3156000,0.00483379,-5.49586e-06,-0.0194375,0.0,0.0,0.0
3184000,0.00448314,-3.96478e-05,-0.0193515,0.0,0.0,0.0
3212000,0.0042142,0.000473083,-0.0194217,0.0,0.0,0.0
3244000,0.005046,0.000504642,-0.0192499,0.0,0.0,0.0
3276000,0.00497509,0.000188567,-0.0191806,0.0,0.0,0.0
3300000,0.00522064,0.00021245,-0.0189072,0.0,0.0,0.0
3332000,0.00510453,0.000885046,-0.0189309,0.0,0.0,0.0
3360000,0.00607529,0.00123796,-0.0186278,0.0,0.0,0.0
3392000,0.00694955,0.000691339,-0.0185478,0.0,0.0,0.0
3424000,0.00651448,0.00034839,-0.0185482,0.0,0.0,0.0
3448000,0.00663938,0.000139112,-0.0186306,0.0,0.0,0.0
3476000,0.00715751,-0.00057306,-0.0190066,0.0,0.0,0.0
3508000,0.00671707,-0.00115333,-0.0187529,0.0,0.0,0.0
3540000,0.00595026,-0.00126736,-0.0191281,0.0,0.0,0.0
3572000,0.0055778,-0.00114042,-0.0191222,0.0,0.0,0.0
3600000,0.00554965,-0.000784253,-0.0191307,0.0,0.0,0.0
3632000,0.00498361,-0.00131955,-0.0194501,0.0,0.0,0.0
3660000,0.00502666,-0.000967873,-0.0202346,0.0,0.0,0.0
3692000,0.00457876,-0.00206881,-0.0203375,0.0,0.0,0.0
3720000,0.00462148,-0.00235467,-0.0202324,0.0,0.0,0.0
3748000,0.00468647,-0.00188915,-0.0207008,0.0,0.0,0.0
3776000,0.00529163,-0.00265689,-0.0210331,0.0,0.0,0.0
3804000,0.0051997,-0.00213351,-0.0207218,0.0,0.0,0.0
3832000,0.00478383,-0.00158032,-0.0205123,0.0,0.0,0.0
3860000,0.00547034,-0.00103658,-0.0200394,0.0,0.0,0.0
3892000,0.00555817,-0.00131378,-0.0203275,0.0,0.0,0.0
3920000,0.00547649,-0.000717222,-0.0201437,0.0,0.0,0.0
3952000,0.00520321,-0.00149653,-0.0205985,0.0,0.0,0.0
3984000,0.00488104,-0.00157062,-0.0204196,0.0,0.0,0.0
4012000,0.00456868,-0.00105497,-0.0205797,0.0,0.0,0.0
4044000,0.00498784,-0.00100111,-0.0202005,0.0,0.0,0.0
4076000,0.00438802,-0.00155228,-0.0200994,0.0,0.0,0.0
4108000,0.00413342,-0.00156569,-0.020333,0.0,0.0,0.0
4140000,0.00356795,-0.0022718,-0.0198374,0.0,0.0,0.0
4172000,0.00327665,-0.001827,-0.0196596,0.0,0.0,0.0
4204000,0.00394412,-0.00119721,-0.0194502,0.0,0.0,0.0
4232000,0.00463774,-0.00108978,-0.0189052,0.0,0.0,0.0
4260000,0.00438229,-0.00038127,-0.0187317,0.0,0.0,0.0
4288000,0.00379382,-0.00113103,-0.0182198,0.0,0.0,0.0
4320000,0.00225754,-0.00134407,-0.0180402,0.0,0.0,0.0
4352000,0.00226983,-0.00154063,-0.0178074,0.0,0.0,0.0
4380000,0.00244963,-0.000974548,-0.0172855,0.0,0.0,0.0
4412000,0.00176674,-0.000733161,-0.0177893,0.0,0.0,0.0
4440000,0.00159034,-0.00157597,-0.0175214,0.0,0.0,0.0
4472000,0.000658624,-0.0020476,-0.0180546,0.0,0.0,0.0
4504000,0.000566987,-0.00148824,-0.0178627,0.0,0.0,0.0
4532000,0.000573097,-0.00204743,-0.0176028,0.0,0.0,0.0
4560000,0.000385332,-0.00187919,-0.0175525,0.0,0.0,0.0
4592000,1.7647e-05,-0.0014488,-0.0176226,0.0,0.0,0.0
4620000,0.000119135,-0.00136632,-0.0177367,0.0,0.0,0.0
4648000,-9.33948e-05,-0.00120439,-0.017861,0.0,0.0,0.0
4676000,-0.000195834,-0.00179843,-0.0182057,0.0,0.0,0.0
4704000,-0.000384972,-0.000569852,-0.0180096,0.0,0.0,0.0
4732000,-0.000598444,0.000116403,-0.0186048,0.0,0.0,0.0
4760000,-0.00112363,0.00117318,-0.0181664,0.0,0.0,0.0
4788000,-0.00139316,2.09623e-05,-0.0182361,0.0,0.0,0.0
4820000,-0.00115941,-0.000352512,-0.0185827,0.0,0.0,0.0
4852000,-0.000960754,-0.00049948,-0.0191299,0.0,0.0,0.0
4884000,0.000342602,-0.000610857,-0.0190142,0.0,0.0,0.0
4916000,-0.000489272,-0.000583395,-0.0192415,0.0,0.0,0.0
4944000,-0.00140336,-0.000833926,-0.0190341,0.0,0.0,0.0
4972000,-0.00208959,-0.00125238,-0.0197749,0.0,0.0,0.0
5000000,-0.00248938,-0.000613826,-0.0201687,0.0,0.0,0.0
5028000,-0.00266992,-0.000110056,-0.0202611,0.0,0.0,0.0
5060000,-0.00339556,0.000232403,-0.0205644,0.0,0.0,0.0
5088000,-0.00288871,0.000246134,-0.0207165,0.0,0.0,0.0
5120000,-0.00325099,0.000746083,-0.0208917,0.0,0.0,0.0
5152000,-0.00274706,0.00212346,-0.020758,0.0,0.0,0.0
5184000,-0.00357818,0.00340194,-0.020909,0.0,0.0,0.0
5216000,-0.0034509,0.00324671,-0.0206196,0.0,0.0,0.0
5248000,-0.00436905,0.00261099,-0.0210211,0.0,0.0,0.0
5276000,-0.00437544,0.00158314,-0.0205707,0.0,0.0,0.0
5308000,-0.00362651,0.00049915,-0.0208889,0.0,0.0,0.0
5340000,-0.00356768,-0.000679822,-0.0203879,0.0,0.0,0.0
5368000,-0.00378922,-0.000391793,-0.0202887,0.0,0.0,0.0
5396000,-0.0036334,-0.000617013,-0.0197799,0.0,0.0,0.0
5428000,-0.00217891,-0.000799528,-0.0204922,0.0,0.0,0.0
5456000,-0.00177354,-0.000706251,-0.0211182,0.0,0.0,0.0
5484000,-0.000837618,-0.000200353,-0.0212168,0.0,0.0,0.0
5508000,-0.000265837,-8.14297e-06,-0.0213357,0.0,0.0,0.0
5532000,-0.0010584,-0.000200827,-0.021256,0.0,0.0,0.0
5564000,-0.00152512,0.000751065,-0.0210532,0.0,0.0,0.0
