timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
2580000,0.00755566,0.00555244,-0.0198177,0.0,0.0,0.0
2608000,0.00632519,0.00556264,-0.0199709,0.0,0.0,0.0
2636000,0.00515395,0.00577507,-0.0202853,0.0,0.0,0.0
2668000,0.00578928,0.00682034,-0.0204439,0.0,0.0,0.0
2696000,0.00533489,0.00770687,-0.020177,0.0,0.0,0.0
2724000,0.00505962,0.00783165,-0.0200418,0.0,0.0,0.0
2756000,0.00571717,0.007255,-0.0194877,0.0,0.0,0.0
2788000,0.0051122,0.00759726,-0.0193059,0.0,0.0,0.0
2820000,0.00515188,0.00853802,-0.0189772,0.0,0.0,0.0
2848000,0.00470235,0.00889156,-0.0193656,0.0,0.0,0.0
2876000,0.00459723,0.00950853,-0.0191188,0.0,0.0,0.0
2904000,0.00492427,0.00988336,-0.019423,0.0,0.0,0.0
2932000,0.0045173,0.00997733,-0.0198179,0.0,0.0,0.0
2960000,0.00521128,0.0104913,-0.0199617,0.0,0.0,0.0
2988000,0.0055434,0.0107507,-0.0199247,0.0,0.0,0.0
3016000,0.0049391,0.00997299,-0.0200332,0.0,0.0,0.0
3044000,0.00487286,0.00933717,-0.020338,0.0,0.0,0.0
3076000,0.00428278,0.00831645,-0.0203555,0.0,0.0,0.0
3108000,0.00468248,0.00872305,-0.019917,0.0,0.0,0.0
3140000,0.00569224,0.0084066,-0.0196359,0.0,0.0,0.0
3168000,0.00562026,0.0075578,-0.019368,0.0,0.0,0.0
3200000,0.00638981,0.00759344,-0.0190363,0.0,0.0,0.0
3228000,0.00739167,0.00813237,-0.0194244,0.0,0.0,0.0
3260000,0.00694568,0.00847415,-0.0194995,0.0,0.0,0.0
3288000,0.00690926,0.00859936,-0.0191726,0.0,0.0,0.0
3316000,0.00712717,0.008602,-0.0191034,0.0,0.0,0.0
3344000,0.00649679,0.00843451,-0.0190767,0.0,0.0,0.0
3372000,0.0058677,0.00901848,-0.0195222,0.0,0.0,0.0
3396000,0.00519298,0.0093151,-0.019257,0.0,0.0,0.0
3424000,0.00590236,0.00923915,-0.019352,0.0,0.0,0.0
3452000,0.00526678,0.0084749,-0.0192424,0.0,0.0,0.0
3484000,0.00622697,0.00747263,-0.0189348,0.0,0.0,0.0
3516000,0.00621764,0.0065627,-0.01849,0.0,0.0,0.0
3544000,0.00642459,0.00549438,-0.0184829,0.0,0.0,0.0
3572000,0.00675558,0.00490645,-0.0187321,0.0,0.0,0.0
3600000,0.00573273,0.00466156,-0.0189736,0.0,0.0,0.0
3628000,0.0051771,0.00478915,-0.0190271,0.0,0.0,0.0
3660000,0.00470727,0.00432469,-0.018547,0.0,0.0,0.0
3692000,0.00427213,0.00495083,-0.018641,0.0,0.0,0.0
3724000,0.00468003,0.00418177,-0.0186223,0.0,0.0,0.0
3752000,0.00451537,0.00369671,-0.018422,0.0,0.0,0.0
3780000,0.0050729,0.00337883,-0.0182096,0.0,0.0,0.0
3808000,0.00414362,0.0028159,-0.0177216,0.0,0.0,0.0
3836000,0.00424236,0.0033858,-0.0175437,0.0,0.0,0.0
3868000,0.00428185,0.00363292,-0.0175813,0.0,0.0,0.0
3892000,0.00390028,0.00380769,-0.0175602,0.0,0.0,0.0
3920000,0.00429815,0.00291886,-0.0177364,0.0,0.0,0.0
3948000,0.00526059,0.00306218,-0.0179089,0.0,0.0,0.0
3976000,0.00455578,0.00259294,-0.0177884,0.0,0.0,0.0
4004000,0.00383853,0.0027347,-0.0173248,0.0,0.0,0.0
4032000,0.00436626,0.00271516,-0.0169712,0.0,0.0,0.0
4060000,0.0045967,0.00267041,-0.01732,0.0,0.0,0.0
4088000,0.00437211,0.00246897,-0.0171247,0.0,0.0,0.0
4116000,0.004387,0.00145437,-0.0170226,0.0,0.0,0.0
4144000,0.00434153,0.000945251,-0.0168931,0.0,0.0,0.0
4176000,0.00439154,0.00103658,-0.0174583,0.0,0.0,0.0
4208000,0.00311064,0.000693478,-0.0176947,0.0,0.0,0.0
4236000,0.00249824,0.00161353,-0.0176115,0.0,0.0,0.0
4264000,0.00261861,0.00131055,-0.0174895,0.0,0.0,0.0
4292000,0.00218747,0.000370638,-0.017957,0.0,0.0,0.0
4316000,0.00165706,0.000582731,-0.0176362,0.0,0.0,0.0
4348000,0.00105444,0.00073518,-0.0177609,0.0,0.0,0.0
4376000,0.00153169,0.000589694,-0.0178898,0.0,0.0,0.0
4404000,0.00195766,0.0011152,-0.0179804,0.0,0.0,0.0
4436000,0.00211075,-0.000135709,-0.0184274,0.0,0.0,0.0
4468000,0.00307736,-0.000580784,-0.0179506,0.0,0.0,0.0
4500000,0.00283115,-0.00171246,-0.0176618,0.0,0.0,0.0
4528000,0.00187395,-0.0014045,-0.0174425,0.0,0.0,0.0
4560000,0.00181627,-0.000952217,-0.0173019,0.0,0.0,0.0
4588000,0.00188938,-0.00100292,-0.017075,0.0,0.0,0.0
4616000,0.00175947,-0.00144978,-0.0166128,0.0,0.0,0.0
4644000,0.00146201,-0.00267766,-0.0167741,0.0,0.0,0.0
4676000,0.000633581,-0.00212983,-0.0163733,0.0,0.0,0.0
4704000,0.000477989,-0.00242105,-0.0162702,0.0,0.0,0.0
4732000,0.00106578,-0.00207389,-0.0158689,0.0,0.0,0.0
4760000,0.000441096,-0.00260517,-0.0161541,0.0,0.0,0.0
4788000,0.000608652,-0.00279843,-0.0159656,0.0,0.0,0.0
4816000,0.000319297,-0.00235539,-0.0159786,0.0,0.0,0.0
4848000,0.000352329,-0.00179198,-0.0162851,0.0,0.0,0.0
4880000,0.000170761,-0.001719,-0.0167698,0.0,0.0,0.0
4908000,0.000506829,-0.002448,-0.0167696,0.0,0.0,0.0
4936000,0.000350527,-0.00299564,-0.0165655,0.0,0.0,0.0
4964000,-3.40461e-05,-0.00312207,-0.0171162,0.0,0.0,0.0
4992000,-0.000239528,-0.00259861,-0.0174117,0.0,0.0,0.0
5024000,0.0012964,-0.00234637,-0.017894,0.0,0.0,0.0
5056000,8.80869e-05,-0.00289746,-0.0173368,0.0,0.0,0.0
5084000,-0.000376336,-0.00321873,-0.0169935,0.0,0.0,0.0
5116000,-0.000273148,-0.00343453,-0.0165225,0.0,0.0,0.0
5148000,0.000764684,-0.00260654,-0.016546,0.0,0.0,0.0
5176000,0.000175385,-0.00300901,-0.0163547,0.0,0.0,0.0
5200000,0.000171782,-0.00261084,-0.0168583,0.0,0.0,0.0
5232000,0.000279791,-0.00212029,-0.0171581,0.0,0.0,0.0
5260000,-0.000629616,-0.00215352,-0.0169207,0.0,0.0,0.0
5292000,0.0004455,-0.00223238,-0.0173906,0.0,0.0,0.0
5320000,7.03159e-05,-0.00327419,-0.0172332,0.0,0.0,0.0
5352000,-0.000769058,-0.00407305,-0.0178187,0.0,0.0,0.0
5380000,-0.00135842,-0.00363793,-0.0179126,0.0,0.0,0.0
5408000,-0.00159751,-0.00334048,-0.0179857,0.0,0.0,0.0
5436000,-0.00148107,-0.00409213,-0.0182458,0.0,0.0,0.0
5464000,-0.00133598,-0.00385134,-0.0181949,0.0,0.0,0.0
5488000,-0.00096927,-0.00344828,-0.0185564,0.0,0.0,0.0
5516000,-2.28999e-05,-0.00375796,-0.0183779,0.0,0.0,0.0
5548000,-0.000660517,-0.00306432,-0.0185924,0.0,0.0,0.0
5576000,-0.000684581,-0.002099,-0.018734,0.0,0.0,0.0
5600000,-0.000718044,-0.00164274,-0.0189314,0.0,0.0,0.0
5632000,-0.000532424,-0.00219905,-0.019369,0.0,0.0,0.0
5660000,0.000433735,-0.00202593,-0.0195542,0.0,0.0,0.0
5692000,-0.000368978,-0.00140531,-0.0200193,0.0,0.0,0.0
5720000,-0.000227727,-0.00122877,-0.0202862,0.0,0.0,0.0
5748000,0.000693919,-0.000428402,-0.0201793,0.0,0.0,0.0
5780000,-0.000512515,0.000422448,-0.0205068,0.0,0.0,0.0
5812000,-0.00133197,0.000298252,-0.0203195,0.0,0.0,0.0
5840000,-0.000501155,1.71671e-05,-0.0201537,0.0,0.0,0.0
5868000,0.00018506,0.000616706,-0.0207931,0.0,0.0,0.0
5900000,-0.000296616,0.00120016,-0.0205798,0.0,0.0,0.0
5932000,0.000388349,0.000739062,-0.0199479,0.0,0.0,0.0
5964000,-0.000620804,0.00215273,-0.0203596,0.0,0.0,0.0
5992000,-0.00079892,0.00221704,-0.0205698,0.0,0.0,0.0
6020000,-0.000909659,0.00323385,-0.0202977,0.0,0.0,0.0
6052000,-0.00144652,0.00342834,-0.0199318,0.0,0.0,0.0
6084000,-0.000961855,0.0032929,-0.0194344,0.0,0.0,0.0
6116000,-0.00154498,0.00420745,-0.0194675,0.0,0.0,0.0
6148000,-0.00180111,0.00425034,-0.0197873,0.0,0.0,0.0
6176000,-0.0020683,0.00453706,-0.0200692,0.0,0.0,0.0
6208000,-0.00174357,0.00499962,-0.0199224,0.0,0.0,0.0
6240000,-0.00220104,0.0056051,-0.0197779,0.0,0.0,0.0
6272000,-0.00225983,0.00548289,-0.0193201,0.0,0.0,0.0
6304000,-0.00237696,0.00568715,-0.0190188,0.0,0.0,0.0
6336000,-0.00257683,0.00599953,-0.0197504,0.0,0.0,0.0
6364000,-0.00255364,0.00643466,-0.0193699,0.0,0.0,0.0
6392000,-0.00185683,0.00639067,-0.0196575,0.0,0.0,0.0
6420000,-0.00252826,0.00717035,-0.01956,0.0,0.0,0.0
6452000,-0.00304022,0.0077486,-0.020137,0.0,0.0,0.0
6484000,-0.00304637,0.00836092,-0.0204566,0.0,0.0,0.0
6516000,-0.00306328,0.00900628,-0.0202927,0.0,0.0,0.0
6548000,-0.00366307,0.00954302,-0.0209505,0.0,0.0,0.0
6580000,-0.00320675,0.00984901,-0.0206362,0.0,0.0,0.0
6612000,-0.00309562,0.00944226,-0.0201349,0.0,0.0,0.0
6640000,-0.0021898,0.00857838,-0.0200253,0.0,0.0,0.0
6668000,-0.0005021,0.00796742,-0.0198972,0.0,0.0,0.0
6696000,-0.00144347,0.00882422,-0.0199581,0.0,0.0,0.0
6724000,-0.00147952,0.00812076,-0.0203992,0.0,0.0,0.0
6756000,-0.000758166,0.00787933,-0.020636,0.0,0.0,0.0
6788000,-0.00146269,0.00753483,-0.0210382,0.0,0.0,0.0
6816000,-0.00143637,0.0076254,-0.0210325,0.0,0.0,0.0
6844000,-0.00139603,0.00785718,-0.0212594,0.0,0.0,0.0
6872000,-0.00129086,0.00774422,-0.0214793,0.0,0.0,0.0
6900000,-0.00110614,0.00843263,-0.0214842,0.0,0.0,0.0
6928000,0.000297672,0.00783051,-0.0215571,0.0,0.0,0.0
6960000,0.00101079,0.00853843,-0.0220016,0.0,0.0,0.0
6988000,0.00079855,0.00956063,-0.022141,0.0,0.0,0.0
7020000,0.000692635,0.00902476,-0.0222397,0.0,0.0,0.0
7052000,-0.000149567,0.00947144,-0.0224947,0.0,0.0,0.0
7084000,-0.00099863,0.0107588,-0.0226401,0.0,0.0,0.0
7116000,-0.0013073,0.0105944,-0.0229257,0.0,0.0,0.0
7144000,-0.00125877,0.0106639,-0.0230183,0.0,0.0,0.0
7172000,-0.000777971,0.00944792,-0.0226138,0.0,0.0,0.0
7204000,-0.00103883,0.00921985,-0.0226655,0.0,0.0,0.0
7236000,-0.00135118,0.00906961,-0.0224184,0.0,0.0,0.0
7264000,-0.000776514,0.00927489,-0.0223807,0.0,0.0,0.0
7296000,-0.0011212,0.00933981,-0.0220912,0.0,0.0,0.0
7328000,-0.000635266,0.00972215,-0.0221398,0.0,0.0,0.0
7360000,-0.000725002,0.0102506,-0.0219304,0.0,0.0,0.0
7392000,-0.0014329,0.00984519,-0.0220858,0.0,0.0,0.0
7424000,-0.00161041,0.00940787,-0.0221718,0.0,0.0,0.0
7456000,-0.00187343,0.0100346,-0.0224458,0.0,0.0,0.0
7484000,-0.00136171,0.0101593,-0.0225005,0.0,0.0,0.0
7516000,-0.000669742,0.00974614,-0.0226766,0.0,0.0,0.0
7544000,-7.24632e-05,0.00859236,-0.022366,0.0,0.0,0.0
7576000,0.000682921,0.0082572,-0.0222349,0.0,0.0,0.0
7604000,0.00152203,0.00825277,-0.0224878,0.0,0.0,0.0
7632000,0.0014745,0.00819214,-0.0228584,0.0,0.0,0.0
7664000,0.000482603,0.0071147,-0.0228935,0.0,0.0,0.0
7692000,-0.000533117,0.00555114,-0.0230717,0.0,0.0,0.0
7724000,-0.000421598,0.00450213,-0.0230724,0.0,0.0,0.0
7752000,-0.000886412,0.00445511,-0.0231321,0.0,0.0,0.0
7780000,-0.00167789,0.00506352,-0.0227361,0.0,0.0,0.0
7812000,-0.00262567,0.0063476,-0.0229355,0.0,0.0,0.0
7844000,-0.00283867,0.00634321,-0.0224852,0.0,0.0,0.0
7872000,-0.00312473,0.006821,-0.0227096,0.0,0.0,0.0
7900000,-0.00297772,0.00670184,-0.02257,0.0,0.0,0.0
7932000,-0.00346551,0.00654825,-0.0229502,0.0,0.0,0.0
7964000,-0.00304346,0.00715476,-0.0229003,0.0,0.0,0.0
7996000,-0.00289915,0.0081417,-0.0225109,0.0,0.0,0.0
8028000,-0.00199473,0.00817901,-0.0225488,0.0,0.0,0.0
8060000,-0.00225643,0.00894438,-0.0224948,0.0,0.0,0.0
8092000,-0.00107716,0.00894296,-0.0223352,0.0,0.0,0.0
8124000,-0.0010475,0.00857755,-0.0222817,0.0,0.0,0.0
8152000,-0.00122085,0.00785193,-0.0228879,0.0,0.0,0.0
8180000,-0.00188591,0.00721641,-0.0232417,0.0,0.0,0.0
8212000,-0.00244526,0.00758894,-0.0234213,0.0,0.0,0.0
8244000,-0.0032576,0.00782083,-0.0231149,0.0,0.0,0.0
8276000,-0.00326276,0.00777798,-0.0233612,0.0,0.0,0.0
8308000,-0.00343717,0.00766302,-0.0232817,0.0,0.0,0.0
8340000,-0.00309499,0.00697351,-0.0232646,0.0,0.0,0.0
8368000,-0.00323352,0.007215,-0.0235406,0.0,0.0,0.0
8396000,-0.00406786,0.0064717,-0.023591,0.0,0.0,0.0
8428000,-0.00373548,0.00406697,-0.023476,0.0,0.0,0.0
8456000,-0.00324936,0.00287026,-0.0232066,0.0,0.0,0.0
8488000,-0.00397797,0.00252892,-0.0234049,0.0,0.0,0.0
8520000,-0.00348185,0.00237378,-0.0233421,0.0,0.0,0.0
8548000,-0.00316861,0.00258391,-0.0234753,0.0,0.0,0.0
8576000,-0.00352932,0.00331747,-0.0235454,0.0,0.0,0.0
8608000,-0.00333567,0.00329304,-0.0231182,0.0,0.0,0.0
8636000,-0.00275826,0.00282349,-0.0233434,0.0,0.0,0.0
8664000,-0.00224182,0.00222317,-0.022964,0.0,0.0,0.0
8696000,-0.00236176,0.00286429,-0.0231352,0.0,0.0,0.0
8724000,-0.00191012,0.00502734,-0.0229767,0.0,0.0,0.0
8756000,-0.00273866,0.00508369,-0.0228124,0.0,0.0,0.0
8784000,-0.00204048,0.00485098,-0.0230629,0.0,0.0,0.0
8816000,-0.00147646,0.00528656,-0.0232495,0.0,0.0,0.0
8844000,-0.00138077,0.00610733,-0.0229706,0.0,0.0,0.0
8872000,-2.32138e-05,0.00645083,-0.0227859,0.0,0.0,0.0
8904000,4.30731e-05,0.00485204,-0.0230344,0.0,0.0,0.0
8928000,0.00123541,0.00469032,-0.0233947,0.0,0.0,0.0
8960000,0.00166122,0.00457701,-0.0234006,0.0,0.0,0.0
8992000,0.00121167,0.00489207,-0.0242011,0.0,0.0,0.0
9016000,0.00144687,0.00479492,-0.0244183,0.0,0.0,0.0
9040000,0.00102216,0.00503758,-0.0245063,0.0,0.0,0.0
9072000,0.000861503,0.0060233,-0.0244859,0.0,0.0,0.0
9104000,-0.000157593,0.00609458,-0.024724,0.0,0.0,0.0
9136000,-1.1324e-05,0.00596679,-0.0244697,0.0,0.0,0.0
9168000,0.000289881,0.00648992,-0.0244302,0.0,0.0,0.0
9196000,0.00096622,0.00616615,-0.0243646,0.0,0.0,0.0
9224000,0.00110264,0.00601117,-0.0244058,0.0,0.0,0.0
9256000,0.00158976,0.00528166,-0.0242297,0.0,0.0,0.0
9284000,0.00211326,0.00473572,-0.0240636,0.0,0.0,0.0
9312000,0.00258951,0.00492279,-0.0239485,0.0,0.0,0.0
9344000,0.00355358,0.00591738,-0.0239552,0.0,0.0,0.0
9372000,0.00400716,0.00536483,-0.0239958,0.0,0.0,0.0
9400000,0.00473437,0.00565463,-0.0238401,0.0,0.0,0.0
9424000,0.00608436,0.00606747,-0.0234893,0.0,0.0,0.0
9456000,0.0057336,0.00611755,-0.0237114,0.0,0.0,0.0
9484000,0.00487869,0.00686633,-0.022862,0.0,0.0,0.0
9512000,0.00550774,0.00719632,-0.022782,0.0,0.0,0.0
9540000,0.00580497,0.00758681,-0.0231323,0.0,0.0,0.0
9568000,0.00607322,0.00715073,-0.0237864,0.0,0.0,0.0
9596000,0.00690583,0.00814375,-0.0235248,0.0,0.0,0.0
9628000,0.00677465,0.0088132,-0.0235639,0.0,0.0,0.0
9660000,0.00650173,0.00846411,-0.022947,0.0,0.0,0.0
9692000,0.00576119,0.00876041,-0.0233969,0.0,0.0,0.0
9724000,0.00638837,0.00912117,-0.0228753,0.0,0.0,0.0
9756000,0.00631013,0.00971001,-0.0222443,0.0,0.0,0.0
9788000,0.00596511,0.00931021,-0.0224077,0.0,0.0,0.0
9820000,0.00547109,0.00882976,-0.021859,0.0,0.0,0.0
9848000,0.0060206,0.00906683,-0.0214905,0.0,0.0,0.0
9876000,0.00518594,0.00788518,-0.0218713,0.0,0.0,0.0
9908000,0.00616722,0.00674391,-0.0220286,0.0,0.0,0.0
9940000,0.00737097,0.0074752,-0.0216994,0.0,0.0,0.0
9968000,0.00811621,0.00707602,-0.0213834,0.0,0.0,0.0
9996000,0.00906702,0.007937,-0.0212703,0.0,0.0,0.0
10028000,0.00927126,0.0082304,-0.0214618,0.0,0.0,0.0
10060000,0.00962067,0.00876443,-0.0215332,0.0,0.0,0.0
10092000,0.0109063,0.00898788,-0.0214128,0.0,0.0,0.0
10116000,0.0104491,0.00840262,-0.0213872,0.0,0.0,0.0
10148000,0.0113083,0.00876719,-0.0212818,0.0,0.0,0.0
10180000,0.0102899,0.00802256,-0.021649,0.0,0.0,0.0
10212000,0.00916972,0.00797231,-0.0219969,0.0,0.0,0.0
10240000,0.00906175,0.00807507,-0.0105723,0.0,0.0,0.0
10272000,0.00857418,0.00882999,-0.0103634,0.0,0.0,0.0
10304000,0.00891784,0.00964464,-0.0102014,0.0,0.0,0.0
10336000,0.00891481,0.00988276,-0.00961239,0.0,0.0,0.0
10364000,0.00969851,0.00934104,-0.00937845,0.0,0.0,0.0
10396000,0.00965264,0.00928012,-0.00880493,0.0,0.0,0.0
10428000,0.0103574,0.00968982,-0.0085993,0.0,0.0,0.0
10460000,0.0111393,0.00957038,-0.0088232,0.0,0.0,0.0
10492000,0.0118465,0.0082301,-0.00789817,0.0,0.0,0.0
10524000,0.0118176,0.00776206,-0.00797242,0.0,0.0,0.0
10552000,0.0109284,0.00839692,-0.00817224,0.0,0.0,0.0
10580000,0.0109609,0.00754459,-0.0083365,0.0,0.0,0.0
10612000,0.0102255,0.00715906,-0.00854623,0.0,0.0,0.0
10640000,0.010194,0.00671359,-0.00870895,0.0,0.0,0.0
10668000,0.010486,0.0062318,-0.00878043,0.0,0.0,0.0
10696000,0.0112472,0.00660106,-0.00885714,0.0,0.0,0.0
10720000,0.0119808,0.00590227,-0.00898039,0.0,0.0,0.0
10748000,0.0117809,0.00575285,-0.00921763,0.0,0.0,0.0
10780000,0.0112929,0.00574764,-0.0089613,0.0,0.0,0.0
10812000,0.0110272,0.00596609,-0.00902809,0.0,0.0,0.0
10844000,0.0107704,0.00657945,-0.0095157,0.0,0.0,0.0
10876000,0.0118162,0.00637463,-0.00959584,0.0,0.0,0.0
10900000,0.0115817,0.00605307,-0.00931842,0.0,0.0,0.0
10928000,0.0119004,0.00620926,-0.00935804,0.0,0.0,0.0
10956000,0.0115868,0.00634939,-0.00934637,0.0,0.0,0.0
10988000,0.0122014,0.00583794,-0.00930657,0.0,0.0,0.0
11012000,0.0123465,0.00458076,-0.00975954,0.0,0.0,0.0
11044000,0.0123742,0.00403776,-0.0102822,0.0,0.0,0.0
11076000,0.0127729,0.00423637,-0.0108498,0.0,0.0,0.0
11104000,0.0121313,0.00567525,-0.011276,0.0,0.0,0.0
11132000,0.0120943,0.00529573,-0.0120232,0.0,0.0,0.0
11160000,0.0123583,0.00425231,-0.0120215,0.0,0.0,0.0
11192000,0.0118255,0.00370096,-0.0121931,0.0,0.0,0.0
11224000,0.0114263,0.00341394,-0.011883,0.0,0.0,0.0
11252000,0.0118225,0.00322407,-0.0121554,0.0,0.0,0.0
11284000,0.012266,0.0037178,-0.0117701,0.0,0.0,0.0
11316000,0.0115669,0.00315141,-0.0114771,0.0,0.0,0.0
11340000,0.010947,0.00298566,-0.0111421,0.0,0.0,0.0
11372000,0.0105745,0.0030459,-0.010559,0.0,0.0,0.0
11404000,0.00995772,0.00328815,-0.0103195,0.0,0.0,0.0
11436000,0.00934738,0.00382835,-0.0101934,0.0,0.0,0.0
11468000,0.00856359,0.00360958,-0.0102796,0.0,0.0,0.0
11496000,0.00829419,0.00249827,-0.0104504,0.0,0.0,0.0
11528000,0.0084352,0.00183559,-0.0101264,0.0,0.0,0.0
11556000,0.0079605,0.00308758,-0.00987816,0.0,0.0,0.0
11580000,0.00733882,0.00264732,-0.00973155,0.0,0.0,0.0
11612000,0.00781644,0.00166783,-0.00967001,0.0,0.0,0.0
11644000,0.00738093,0.00157888,-0.00989615,0.0,0.0,0.0
11676000,0.00635268,0.000867559,-0.00971348,0.0,0.0,0.0
11708000,0.00621672,0.000601172,-0.00967722,0.0,0.0,0.0
11736000,0.0065271,0.0018082,-0.00956796,0.0,0.0,0.0
11768000,0.00640618,0.00174854,-0.0097751,0.0,0.0,0.0
11796000,0.0062159,0.00197387,-0.00936229,0.0,0.0,0.0
11828000,0.00676898,0.00194255,-0.00893017,0.0,0.0,0.0
11860000,0.00765502,0.00222404,-0.00924163,0.0,0.0,0.0
11892000,0.0082847,0.00214812,-0.00892855,0.0,0.0,0.0
11924000,0.00866143,0.00108991,-0.00876972,0.0,0.0,0.0
11956000,0.00962398,0.0016289,-0.00921721,0.0,0.0,0.0
11988000,0.00916903,0.00107193,-0.00925266,0.0,0.0,0.0
12016000,0.0087981,0.0010381,-0.00939189,0.0,0.0,0.0
12048000,0.00913716,4.81855e-05,-0.00940842,0.0,0.0,0.0
12072000,0.00840601,0.00103231,-0.00941903,0.0,0.0,0.0
12096000,0.00812178,0.000235306,-0.00948261,0.0,0.0,0.0
12128000,0.00759935,7.14628e-05,-0.00937547,0.0,0.0,0.0
12160000,0.0068282,0.000956702,-0.00938573,0.0,0.0,0.0
12188000,0.00671796,0.00176907,-0.00934801,0.0,0.0,0.0
12212000,0.00698135,0.00216676,-0.009561,0.0,0.0,0.0
12244000,0.0072848,0.00237096,-0.00937768,0.0,0.0,0.0
12276000,0.00721367,0.00294135,-0.00967667,0.0,0.0,0.0
12304000,0.00719842,0.00258711,-0.00996816,0.0,0.0,0.0
12332000,0.00577304,0.0023862,-0.0101911,0.0,0.0,0.0
12364000,0.00478775,0.0024968,-0.0105896,0.0,0.0,0.0
12396000,0.00528325,0.0022872,-0.0106861,0.0,0.0,0.0
12428000,0.00554269,0.00227121,-0.0108708,0.0,0.0,0.0
12460000,0.00659912,0.00179017,-0.0108979,0.0,0.0,0.0
12492000,0.00581189,0.00153672,-0.0112764,0.0,0.0,0.0
12520000,0.00643697,0.00137197,-0.0114002,0.0,0.0,0.0
12548000,0.00697063,-0.00011137,-0.0114567,0.0,0.0,0.0
12576000,0.00656996,-9.30135e-05,-0.010757,0.0,0.0,0.0
12608000,0.00574872,-0.000783707,-0.0108418,0.0,0.0,0.0
12640000,0.00535155,-0.0017487,-0.011034,0.0,0.0,0.0
12672000,0.00495558,-0.000359791,-0.0109213,0.0,0.0,0.0
12704000,0.0048266,0.00115071,-0.0108149,0.0,0.0,0.0
12732000,0.00426039,0.00105317,-0.0113445,0.0,0.0,0.0
12760000,0.00409019,0.00115018,-0.0110504,0.0,0.0,0.0
12792000,0.00340848,0.000946968,-0.0111837,0.0,0.0,0.0
12824000,0.00338759,0.00126105,-0.0116529,0.0,0.0,0.0
12852000,0.00447289,0.00155375,-0.0115843,0.0,0.0,0.0
12884000,0.00442131,0.00165305,-0.0118326,0.0,0.0,0.0
12916000,0.00433548,0.00165729,-0.0122735,0.0,0.0,0.0
12944000,0.00517493,0.00198702,-0.0122475,0.0,0.0,0.0
12976000,0.0061607,0.00193364,-0.0124099,0.0,0.0,0.0
