timestamp,rollspeed,pitchspeed,yawspeed,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
1744000,-0.00199171,0.00190064,6.88054e-05,0.0,0.0,0.0,0.0
1772000,0.00774972,0.00140717,0.00325543,0.0,0.0,0.0,0.0
1800000,-0.0102133,0.000602726,-0.00267697,0.0,0.0,0.0,0.0
1828000,0.00615699,0.00574122,0.00831934,0.0,0.0,0.0,0.0
1856000,0.00269245,-0.00178597,0.00248714,0.0,0.0,0.0,0.0
1884000,-0.00525631,0.00303122,-0.0021514,0.0,0.0,0.0,0.0
1916000,-0.00208885,0.00157038,-0.00195915,0.0,0.0,0.0,0.0
1944000,0.00465405,-0.00133876,-0.00446367,0.0,0.0,0.0,0.0
1976000,0.000916343,-0.0034048,0.00131392,0.0,0.0,0.0,0.0
2004000,-6.06442e-05,0.00217249,0.00211575,0.0,0.0,0.0,0.0
2032000,-0.00376144,0.00095793,-0.000597739,0.0,0.0,0.0,0.0
2060000,0.000544812,-0.00907853,-0.00478959,0.0,0.0,0.0,0.0
2092000,0.0039956,0.000904609,-0.00313015,0.0,0.0,0.0,0.0
2124000,-0.00401114,0.00189544,0.000619435,0.0,0.0,0.0,0.0
2152000,-0.00130079,0.00794225,7.34573e-05,0.0,0.0,0.0,0.0
2180000,0.00130849,0.000127273,0.00328813,0.0,0.0,0.0,0.0
2212000,0.00301373,-0.00181096,-0.00564388,0.0,0.0,0.0,0.0
2244000,0.00293154,-0.00218874,0.00194225,0.0,0.0,0.0,0.0
2276000,-0.00579713,0.00108919,0.0063508,0.0,0.0,0.0,0.0
2308000,0.00474097,0.00373032,0.0010148,0.0,0.0,0.0,0.0
2336000,-0.00560779,0.00201419,0.00177884,0.0,0.0,0.0,0.0
2364000,-0.000219864,-0.00211386,-0.00217755,0.0,0.0,0.0,0.0
2396000,-0.00714123,-0.000818405,-0.00754744,0.0,0.0,0.0,0.0
2424000,0.000792257,-0.00630583,0.00398355,0.0,0.0,0.0,0.0
2456000,-0.000261999,0.00484194,-0.00575275,0.0,0.0,0.0,0.0
2488000,0.0102669,-0.00180492,-0.00347428,0.0,0.0,0.0,0.0
2516000,-0.000915432,-0.00685201,0.000722292,0.0,0.0,0.0,0.0
2544000,0.0120808,7.33257e-05,-0.000713405,0.0,0.0,0.0,0.0
2572000,-0.0137242,0.00307581,-0.00267476,0.0,0.0,0.0,0.0
2600000,0.00047332,0.00195263,0.00712076,0.0,0.0,0.0,0.0
2628000,0.00538663,-0.00127334,0.0098026,0.0,0.0,0.0,0.0
2660000,-0.00326684,-0.00196743,-0.000615424,0.0,0.0,0.0,0.0
2692000,-2.6663e-05,0.00687894,-0.00369707,0.0,0.0,0.0,0.0
2724000,0.00137315,-0.000290671,0.00516449,0.0,0.0,0.0,0.0
2752000,0.00571415,0.00403514,-0.00244499,0.0,0.0,0.0,0.0
2780000,0.00449282,0.00166972,-0.00141718,0.0,0.0,0.0,0.0
2808000,0.00449942,0.00302303,-0.00204838,0.0,0.0,0.0,0.0
2836000,-0.00426306,0.00678303,-0.0105876,0.0,0.0,0.0,0.0
2864000,-0.00250287,-0.00317872,0.000932701,0.0,0.0,0.0,0.0
2896000,-0.0037497,0.00533645,0.00229649,0.0,0.0,0.0,0.0
2928000,-0.00422479,-0.00709217,-0.00378725,0.0,0.0,0.0,0.0
2960000,-0.00148547,-0.00425911,-0.00395692,0.0,0.0,0.0,0.0
2992000,-0.00352316,-0.00497868,-0.00635338,0.0,0.0,0.0,0.0
3024000,0.000217877,0.00131561,0.00293353,0.0,0.0,0.0,0.0
3056000,0.00164541,0.003612,0.0047454,0.0,0.0,0.0,0.0
3088000,0.00133716,0.00615703,0.00112782,0.0,0.0,0.0,0.0
3116000,0.00317777,-0.00304344,-0.000799174,0.0,0.0,0.0,0.0
3144000,-0.000837272,0.00107105,-0.0032082,0.0,0.0,0.0,0.0
3172000,0.00222649,0.00136057,0.00468924,0.0,0.0,0.0,0.0
3200000,0.00115947,-0.00465672,0.000787729,0.0,0.0,0.0,0.0
3228000,-0.00273854,-0.00883338,-0.00570571,0.0,0.0,0.0,0.0
3260000,-3.22938e-05,0.000370054,-0.000300402,0.0,0.0,0.0,0.0
3292000,-0.00156411,-0.000779573,-0.00570097,0.0,0.0,0.0,0.0
3324000,0.00829589,-0.00419605,-4.84069e-05,0.0,0.0,0.0,0.0
3352000,-0.00631545,-0.000654838,-0.00743775,0.0,0.0,0.0,0.0
3380000,-0.00413172,0.00683749,0.00106365,0.0,0.0,0.0,0.0
3408000,0.00348021,0.00113326,0.00391025,0.0,0.0,0.0,0.0
3436000,0.000478412,-0.00139031,0.00466864,0.0,0.0,0.0,0.0
3464000,-0.00822225,0.00880253,0.00888639,0.0,0.0,0.0,0.0
3496000,0.00484836,-0.00175798,0.000979176,0.0,0.0,0.0,0.0
3524000,-0.000236701,0.00380499,0.000103601,0.0,0.0,0.0,0.0
3556000,0.00658194,-0.00162037,0.00372576,0.0,0.0,0.0,0.0
3588000,0.00140012,-0.00480242,0.000441426,0.0,0.0,0.0,0.0
3616000,0.00072802,0.00561717,-0.00220404,0.0,0.0,0.0,0.0
3644000,-0.00165801,0.00264094,0.00383932,0.0,0.0,0.0,0.0
3676000,0.000518072,0.00711598,0.00462508,0.0,0.0,0.0,0.0
3708000,-0.00467405,-0.00034068,-0.00226701,0.0,0.0,0.0,0.0
3736000,0.00109013,-0.00354117,0.0123631,0.0,0.0,0.0,0.0
3764000,-0.00733279,0.0102909,0.00457334,0.0,0.0,0.0,0.0
3796000,0.000953446,-0.00160627,-0.000575932,0.0,0.0,0.0,0.0
3824000,0.00536791,-0.00224232,-0.00402072,0.0,0.0,0.0,0.0
3852000,-0.00255094,-0.00218831,-0.00251057,0.0,0.0,0.0,0.0
3884000,-0.00474036,-0.00178896,0.0079992,0.0,0.0,0.0,0.0
3912000,-0.00221181,-0.00512779,-0.00220176,0.0,0.0,0.0,0.0
3944000,-0.00402354,0.00513965,0.00800177,0.0,0.0,0.0,0.0
3976000,-0.00235283,9.40554e-06,-0.00186209,0.0,0.0,0.0,0.0
4004000,-0.00154433,-0.00756688,0.00452094,0.0,0.0,0.0,0.0
4032000,-0.00604803,0.00118646,-0.00354168,0.0,0.0,0.0,0.0
4060000,-0.000121683,0.00481808,-0.00911059,0.0,0.0,0.0,0.0
4092000,0.00098623,-0.000347309,0.000708024,0.0,0.0,0.0,0.0
4124000,0.00591748,0.000730831,-0.0100133,0.0,0.0,0.0,0.0
4156000,0.00466761,-0.00162369,-0.00164444,0.0,0.0,0.0,0.0
4188000,-0.00343416,-0.0076694,0.00447938,0.0,0.0,0.0,0.0
4220000,-0.00524273,-0.0026034,-0.00593511,0.0,0.0,0.0,0.0
4248000,0.000907048,-0.000517453,0.00205908,0.0,0.0,0.0,0.0
4276000,0.00269768,0.00769858,-0.00730411,0.0,0.0,0.0,0.0
4308000,0.00548973,0.000191314,-0.00256636,0.0,0.0,0.0,0.0
4336000,0.000291711,-0.00340076,-0.00472741,0.0,0.0,0.0,0.0
4368000,-0.00512228,-0.0036997,-0.00954263,0.0,0.0,0.0,0.0
4396000,0.00124026,0.000111061,0.00939244,0.0,0.0,0.0,0.0
4424000,0.000386173,0.00812045,-0.00693453,0.0,0.0,0.0,0.0
4456000,0.00227215,0.00127452,0.00657417,0.0,0.0,0.0,0.0
4484000,-0.000606708,-0.0040517,-0.00326861,0.0,0.0,0.0,0.0
4512000,-0.00283571,0.00320237,-0.00717734,0.0,0.0,0.0,0.0
4544000,-0.00077467,-0.00307148,-0.000920597,0.0,0.0,0.0,0.0
4576000,0.00350952,-0.00356311,-0.000243188,0.0,0.0,0.0,0.0
4608000,-0.00396703,0.000789714,0.004472,0.0,0.0,0.0,0.0
4640000,0.00515418,0.00104531,0.00305376,0.0,0.0,0.0,0.0
4668000,-0.00346581,0.00793756,0.00665952,0.0,0.0,0.0,0.0
4696000,0.00225249,-0.00824315,-6.67087e-05,0.0,0.0,0.0,0.0
4724000,0.00222685,-0.00215653,0.00548519,0.0,0.0,0.0,0.0
4756000,0.00113253,-0.00454025,-0.00950886,0.0,0.0,0.0,0.0
4784000,0.00396794,0.00359449,-0.00191379,0.0,0.0,0.0,0.0
4812000,-0.00221565,0.00442978,0.00896612,0.0,0.0,0.0,0.0
4844000,-0.0016322,0.0117248,0.00988912,0.0,0.0,0.0,0.0
4876000,-0.0122206,-0.00116603,-0.00210475,0.0,0.0,0.0,0.0
4904000,0.00689412,0.00073299,0.00323132,0.0,0.0,0.0,0.0
4936000,0.00416443,0.00154831,-0.00411523,0.0,0.0,0.0,0.0
4964000,0.00292568,0.00246619,0.0100193,0.0,0.0,0.0,0.0
4996000,0.00339107,-0.00623358,0.0106822,0.0,0.0,0.0,0.0
5028000,0.00109316,-0.00125036,-0.0015367,0.0,0.0,0.0,0.0
5060000,0.00454928,0.00135287,0.00255968,0.0,0.0,0.0,0.0
5088000,-0.00487839,6.58388e-05,0.000634869,0.0,0.0,0.0,0.0
5120000,-0.00557663,-0.00804712,0.00182926,0.0,0.0,0.0,0.0
5152000,-0.00948211,-0.00361429,-0.00167406,0.0,0.0,0.0,0.0
5184000,0.00606751,-0.00476687,-0.00129075,0.0,0.0,0.0,0.0
5216000,0.00145519,0.0100434,0.00190852,0.0,0.0,0.0,0.0
5248000,-0.00167332,-0.00245462,-0.00327237,0.0,0.0,0.0,0.0
5276000,-0.00206542,0.00929645,-0.00322918,0.0,0.0,0.0,0.0
5308000,-0.00373843,0.0059091,0.000867084,0.0,0.0,0.0,0.0
5340000,-0.00746748,0.0032864,-0.00972215,0.0,0.0,0.0,0.0
5368000,0.0016776,0.00131043,0.00287659,0.0,0.0,0.0,0.0
5396000,-0.00463398,-0.00134441,-0.00171226,0.0,0.0,0.0,0.0
5428000,-0.00520524,0.00710976,0.0102087,0.0,0.0,0.0,0.0
5456000,-0.00439334,-0.00321899,0.00593241,0.0,0.0,0.0,0.0
5488000,-0.00156944,-0.00252171,0.00247602,0.0,0.0,0.0,0.0
5516000,-0.00508164,0.00790105,0.00194125,0.0,0.0,0.0,0.0
5548000,0.00707677,-0.00402858,-0.0034201,0.0,0.0,0.0,0.0
5580000,0.00222507,-0.00693247,-0.000827088,0.0,0.0,0.0,0.0
5612000,0.000437888,0.00115432,0.0027418,0.0,0.0,0.0,0.0
5644000,0.0067186,-0.00389452,0.00389283,0.0,0.0,0.0,0.0
5676000,-0.000744896,0.00368027,0.00164826,0.0,0.0,0.0,0.0
5708000,-0.0063289,-0.000105967,-0.00271941,0.0,0.0,0.0,0.0
5740000,-0.00219903,0.00381777,0.00634076,0.0,0.0,0.0,0.0
5772000,-0.00646519,0.00438313,-0.00325177,0.0,0.0,0.0,0.0
5804000,0.00140976,-0.000516307,0.000607518,0.0,0.0,0.0,0.0
5836000,0.00481108,0.00358798,-0.000917846,0.0,0.0,0.0,0.0
5868000,-0.00175596,0.00313161,-0.000348865,0.0,0.0,0.0,0.0
5896000,0.000336367,-0.00158201,-0.00714564,0.0,0.0,0.0,0.0
5924000,0.00840938,0.000717293,0.000609644,0.0,0.0,0.0,0.0
5952000,-0.00380277,0.00340579,-0.00121175,0.0,0.0,0.0,0.0
5984000,0.00217255,-0.000696159,-0.00577672,0.0,0.0,0.0,0.0
6016000,0.00141917,0.00243054,-0.00185375,0.0,0.0,0.0,0.0
6044000,0.00127168,0.00234254,0.0172829,0.0,0.0,0.0,0.0
6076000,-0.00479901,-0.00896634,-0.00787008,0.0,0.0,0.0,0.0
6108000,-0.00823797,0.00497287,0.00315416,0.0,0.0,0.0,0.0
6140000,-0.00579726,0.00104229,-0.00562048,0.0,0.0,0.0,0.0
6172000,0.00721265,-0.00116395,-0.00195833,0.0,0.0,0.0,0.0
6200000,-0.00385771,-0.00818276,-0.0105271,0.0,0.0,0.0,0.0
6232000,0.00236502,0.00718724,0.00120248,0.0,0.0,0.0,0.0
6264000,0.00459236,-0.00449981,-0.000638598,0.0,0.0,0.0,0.0
6292000,0.00510857,0.00193276,0.00806544,0.0,0.0,0.0,0.0
6320000,0.00397913,0.00212258,0.00975409,0.0,0.0,0.0,0.0
6348000,0.00820518,-0.00208871,-0.000300771,0.0,0.0,0.0,0.0
6380000,0.00613422,0.00204965,0.000892163,0.0,0.0,0.0,0.0
6408000,0.00362052,-0.012419,-0.00226492,0.0,0.0,0.0,0.0
6440000,0.00128094,0.00507765,-0.0025915,0.0,0.0,0.0,0.0
6472000,-0.00382053,-0.00243708,-0.00179662,0.0,0.0,0.0,0.0
6504000,-0.00101516,0.00536354,0.00430223,0.0,0.0,0.0,0.0
6532000,0.0018748,0.00707868,0.00731435,0.0,0.0,0.0,0.0
6564000,-0.00343959,-0.0111878,-0.00476109,0.0,0.0,0.0,0.0
6592000,0.00775031,0.00993168,-0.004364,0.0,0.0,0.0,0.0
6620000,0.00106155,-0.00471394,-0.00195716,0.0,0.0,0.0,0.0
6648000,-0.00468967,-0.00278776,0.00300687,0.0,0.0,0.0,0.0
6676000,-0.00389133,0.00550253,-0.0014779,0.0,0.0,0.0,0.0
6708000,-0.00278994,-0.0061075,-0.00105112,0.0,0.0,0.0,0.0
6736000,0.00260715,-0.00361686,0.00115069,0.0,0.0,0.0,0.0
6764000,-0.00829016,0.00965425,0.00517833,0.0,0.0,0.0,0.0
6792000,0.00237218,-0.00160592,0.00217641,0.0,0.0,0.0,0.0
6820000,0.00274301,0.00681104,0.00611709,0.0,0.0,0.0,0.0
6852000,0.000584096,-0.000560663,0.00680135,0.0,0.0,0.0,0.0
6880000,0.015026,-0.00867503,-0.00628894,0.0,0.0,0.0,0.0
6908000,-0.00160626,-0.000397267,0.0018094,0.0,0.0,0.0,0.0
6940000,-0.00163363,0.00384131,0.000995942,0.0,0.0,0.0,0.0
6972000,-0.00170181,0.000179183,-0.00617644,0.0,0.0,0.0,0.0
7004000,-0.00799515,-0.00485318,2.08727e-05,0.0,0.0,0.0,0.0
7036000,-0.00254793,-0.00845216,-0.000254556,0.0,0.0,0.0,0.0
7068000,-0.00784946,-8.9272e-05,0.00235116,0.0,0.0,0.0,0.0
7096000,0.00277661,-0.00168513,-0.00195627,0.0,0.0,0.0,0.0
7124000,-0.00650944,-0.00210035,-0.00827119,0.0,0.0,0.0,0.0
7152000,-0.00509343,-0.00659198,-0.000549783,0.0,0.0,0.0,0.0
7184000,-0.00375627,-0.00451877,0.00187222,0.0,0.0,0.0,0.0
7212000,-0.00272899,0.000785111,0.0126332,0.0,0.0,0.0,0.0
7240000,0.00119653,-0.00614937,-0.00827043,0.0,0.0,0.0,0.0
7268000,-0.0026856,0.00112887,0.00303404,0.0,0.0,0.0,0.0
7300000,0.00298997,-0.00510392,-0.00376372,0.0,0.0,0.0,0.0
7328000,-0.00104747,0.00831342,0.0102451,0.0,0.0,0.0,0.0
7360000,-0.000193656,-0.00497324,0.00165536,0.0,0.0,0.0,0.0
7388000,0.00189097,0.00743271,-0.00658462,0.0,0.0,0.0,0.0
7420000,-0.000684081,-0.00236076,-0.000538335,0.0,0.0,0.0,0.0
7452000,0.00493964,-0.00727905,-0.00156707,0.0,0.0,0.0,0.0
7484000,-0.005698,0.000446705,-0.00108892,0.0,0.0,0.0,0.0
7516000,0.00277312,-0.00353154,-0.00125466,0.0,0.0,0.0,0.0
7548000,0.00265223,-0.00235893,0.00220718,0.0,0.0,0.0,0.0
7580000,-0.00320162,0.00145814,0.00108545,0.0,0.0,0.0,0.0
7608000,-0.000562963,-0.0022209,-0.00321896,0.0,0.0,0.0,0.0
7640000,0.00681477,0.00431247,-0.00608679,0.0,0.0,0.0,0.0
7668000,0.00313475,0.00338996,0.00508793,0.0,0.0,0.0,0.0
7696000,-0.00126544,0.0082268,-0.000171152,0.0,0.0,0.0,0.0
7728000,-0.000978688,-0.00372024,-0.00381588,0.0,0.0,0.0,0.0
7760000,-0.000537916,0.00657625,0.0102046,0.0,0.0,0.0,0.0
7792000,0.0094004,0.00722884,-0.00540402,0.0,0.0,0.0,0.0
7824000,-0.00230409,0.00618217,-0.00075988,0.0,0.0,0.0,0.0
7856000,0.00256182,0.00934503,-0.00160775,0.0,0.0,0.0,0.0
7888000,0.000444646,0.00482637,0.00317371,0.0,0.0,0.0,0.0
7920000,-0.00156316,-0.00482891,0.00634405,0.0,0.0,0.0,0.0
7952000,0.00366797,-0.0032404,6.11789e-05,0.0,0.0,0.0,0.0
7984000,0.00329673,-0.00357492,0.00633023,0.0,0.0,0.0,0.0
8016000,0.00650921,0.00361656,-0.00246673,0.0,0.0,0.0,0.0
8044000,0.00268184,-0.00397071,0.00637773,0.0,0.0,0.0,0.0
8076000,0.00465275,-0.000544183,-0.0108334,0.0,0.0,0.0,0.0
8104000,-0.00787823,-0.00313741,-0.00635331,0.0,0.0,0.0,0.0
8136000,-0.00283692,0.000234913,-0.003137,0.0,0.0,0.0,0.0
8168000,-0.00721098,0.00701049,0.000678805,0.0,0.0,0.0,0.0
8200000,-0.00167187,0.00210776,0.0109064,0.0,0.0,0.0,0.0
8232000,0.00632507,0.00499522,-0.00396354,0.0,0.0,0.0,0.0
8264000,0.000999381,-0.0127139,0.00101188,0.0,0.0,0.0,0.0
8296000,0.00223613,0.00465253,-0.00519962,0.0,0.0,0.0,0.0
8328000,0.00461222,0.00834756,-0.00199902,0.0,0.0,0.0,0.0
8356000,-0.00526472,-0.00324229,-0.00323971,0.0,0.0,0.0,0.0
8384000,-0.00356865,0.00204706,-0.00936189,0.0,0.0,0.0,0.0
8412000,0.0024168,-0.00837748,-0.00364936,0.0,0.0,0.0,0.0
8444000,-0.00293641,0.00909683,0.00573215,0.0,0.0,0.0,0.0
8476000,0.00400375,0.000221575,-0.00586448,0.0,0.0,0.0,0.0
8508000,0.00255326,-0.00424767,0.00470625,0.0,0.0,0.0,0.0
8540000,-0.00587395,-0.00164489,-0.00661744,0.0,0.0,0.0,0.0
8572000,0.0037302,0.00794823,-0.00583867,0.0,0.0,0.0,0.0
8604000,-0.00354329,-0.000355863,-0.00535153,0.0,0.0,0.0,0.0
8636000,-0.00234676,-0.00748315,0.00247212,0.0,0.0,0.0,0.0
8664000,-0.00728925,0.00604919,0.00379633,0.0,0.0,0.0,0.0
8696000,0.00481198,0.00139744,-0.00925081,0.0,0.0,0.0,0.0
8724000,0.00178037,0.00689852,0.0074368,0.0,0.0,0.0,0.0
8752000,0.00169041,0.00915403,0.000317886,0.0,0.0,0.0,0.0
8784000,0.00352727,-0.00494879,0.00791035,0.0,0.0,0.0,0.0
8812000,-0.0083988,0.00302592,-0.000393387,0.0,0.0,0.0,0.0
8840000,0.00787249,-0.00455881,-0.00183295,0.0,0.0,0.0,0.0
8868000,0.00136694,-0.00634285,0.00557672,0.0,0.0,0.0,0.0
8900000,0.00534307,0.00401801,0.00213422,0.0,0.0,0.0,0.0
8932000,0.00206913,-0.00321491,-0.00359789,0.0,0.0,0.0,0.0
8964000,-0.00298104,-0.00275291,-0.000229707,0.0,0.0,0.0,0.0
8996000,-0.00250249,0.00309991,0.00247303,0.0,0.0,0.0,0.0
9024000,0.00612835,0.000790968,-0.00724807,0.0,0.0,0.0,0.0
9056000,-0.00324832,-0.00890132,0.00343922,0.0,0.0,0.0,0.0
9084000,-0.00270846,-0.00388363,-0.00630132,0.0,0.0,0.0,0.0
9116000,-0.00223008,0.00106118,0.00276348,0.0,0.0,0.0,0.0
9144000,0.000583154,0.00125614,-0.00163431,0.0,0.0,0.0,0.0
9176000,-0.0088634,-0.000303057,0.00194142,0.0,0.0,0.0,0.0
9204000,-0.00116562,-0.00789735,-0.00541134,0.0,0.0,0.0,0.0
9236000,-0.00367394,-0.00324054,-0.00641049,0.0,0.0,0.0,0.0
9268000,-0.000174751,0.000406905,0.0035656,0.0,0.0,0.0,0.0
9296000,0.000623696,-0.000996731,0.001473,0.0,0.0,0.0,0.0
9328000,-0.00233006,-0.00573142,0.00210572,0.0,0.0,0.0,0.0
9360000,0.00632083,-0.00557572,-0.00427207,0.0,0.0,0.0,0.0
9388000,-0.00353066,0.00457979,0.00157665,0.0,0.0,0.0,0.0
9420000,-0.00157718,-0.00334225,0.00333818,0.0,0.0,0.0,0.0
9452000,0.00352727,0.00362362,0.00402353,0.0,0.0,0.0,0.0
9484000,-0.00545795,-0.00346387,0.00425832,0.0,0.0,0.0,0.0
9516000,0.00357859,-0.00395646,-0.00529662,0.0,0.0,0.0,0.0
9548000,0.00422285,-0.00230454,-0.0130575,0.0,0.0,0.0,0.0
9580000,-0.00667801,0.000455189,0.00238576,0.0,0.0,0.0,0.0
9612000,-0.00679317,-0.00231592,0.0108935,0.0,0.0,0.0,0.0
9644000,0.000859181,-0.00103884,0.00412654,0.0,0.0,0.0,0.0
9676000,0.00552159,-0.000530921,-0.00171623,0.0,0.0,0.0,0.0
9708000,0.00155625,-0.00247949,0.00399219,0.0,0.0,0.0,0.0
9736000,0.00732423,3.95211e-05,0.000106261,0.0,0.0,0.0,0.0
9768000,-0.00294173,-0.011071,0.00294928,0.0,0.0,0.0,0.0
9800000,-0.00577562,0.00368024,0.00122648,0.0,0.0,0.0,0.0
9832000,0.00231772,-0.00728437,-0.00165793,0.0,0.0,0.0,0.0
9864000,-0.00249037,-0.00163328,0.00580733,0.0,0.0,0.0,0.0
9892000,-0.00131384,-0.00600216,0.00171878,0.0,0.0,0.0,0.0
9920000,-0.00887297,-0.0100378,0.00297843,0.0,0.0,0.0,0.0
9948000,-0.00282779,0.000914405,-0.00416656,0.0,0.0,0.0,0.0
9980000,-0.00379505,-0.00368041,0.00513317,0.0,0.0,0.0,0.0
10012000,0.00437433,0.0015247,1.83967e-06,0.0,0.0,0.0,0.0
10044000,0.00137375,-0.00245124,-0.00181271,0.0,0.0,0.0,0.0
10072000,-0.00985418,0.0108278,-0.0039264,0.0,0.0,0.0,0.0
10104000,0.000759808,0.00795832,0.00298085,0.0,0.0,0.0,0.0
10136000,0.00655359,-0.00271576,-0.0044832,0.0,0.0,0.0,0.0
10164000,-0.000166181,-0.000653161,-0.00210808,0.0,0.0,0.0,0.0
10196000,-0.00332694,-0.00110755,-0.00391594,0.0,0.0,0.0,0.0
10224000,0.00333338,0.00155799,-0.00128542,0.0,0.0,0.0,0.0
10256000,0.000189893,0.0044637,-0.00321802,0.0,0.0,0.0,0.0
10288000,0.00489374,-0.0110074,0.00801558,0.0,0.0,0.0,0.0
10320000,0.00295603,0.0005108,0.00443727,0.0,0.0,0.0,0.0
10348000,0.00717054,0.00271932,0.00805961,0.0,0.0,0.0,0.0
10376000,0.00647303,0.00383874,-0.00418651,0.0,0.0,0.0,0.0
10408000,-0.008011,0.00458553,-0.000113619,0.0,0.0,0.0,0.0
10436000,-0.00135685,-0.00538224,0.000810166,0.0,0.0,0.0,0.0
10468000,-0.000755827,0.00630982,0.00180235,0.0,0.0,0.0,0.0
10500000,0.00220864,0.00367951,-0.00384512,0.0,0.0,0.0,0.0
10532000,-0.00178747,0.00634168,0.00193214,0.0,0.0,0.0,0.0
10560000,0.00335564,-0.000764348,-0.0048833,0.0,0.0,0.0,0.0
10588000,-0.00995443,0.00424431,-0.00645775,0.0,0.0,0.0,0.0
10616000,-0.00683321,-0.00945614,-0.00172592,0.0,0.0,0.0,0.0
10644000,0.00380407,0.00164553,0.0024183,0.0,0.0,0.0,0.0
