timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
9492000,9492000,-0.00260651,-0.00222683,-0.00482496,-0.0,0.0,0.0,0.0,-1.0
9592000,9592000,0.000371015,0.000498433,-0.00233623,-0.0,0.0,0.0,0.0,-1.0
9688000,9688000,0.00348853,0.00158332,-0.00506644,-0.0,0.0,0.0,0.0,-1.0
9788000,9788000,0.00697907,-0.000286649,-0.00202331,-0.0,0.0,0.0,0.0,-1.0
9888000,9888000,0.0025802,0.00424048,-0.00375449,-0.0,0.0,0.0,0.0,-1.0
9988000,9988000,0.00311416,0.00298649,-0.00444684,-0.0,0.0,0.0,0.0,-1.0
10088000,10088000,0.00246458,0.00203695,-0.00471606,-0.0,0.0,0.0,0.0,-1.0
10188000,10188000,0.00273212,-0.00220338,-0.00253783,-0.0,0.0,0.0,0.0,-1.0
10288000,10288000,0.000460459,0.00181028,-0.00278017,-0.0,0.0,0.0,0.0,-1.0
10388000,10388000,0.00155368,0.00198653,-0.000876254,-0.0,0.0,0.0,0.0,-1.0
10488000,10488000,0.00355797,-0.000307507,-0.00273703,-0.0,0.0,0.0,0.0,-1.0
10588000,10588000,0.00411075,-0.000329845,-0.000198468,-0.0,0.0,0.0,0.0,-1.0
10688000,10688000,0.00225922,-0.0028086,-0.000750789,-0.0,0.0,0.0,0.0,-1.0
10784000,10784000,0.00149293,-0.000747454,-0.00148,-0.0,0.0,0.0,0.0,-1.0
10880000,10880000,0.0001456,0.00147459,0.00011146,-0.0,0.0,0.0,0.0,-1.0
10980000,10980000,0.00348755,0.00110835,-0.00208205,-0.0,0.0,0.0,0.0,-1.0
11080000,11080000,-1.79596e-05,-0.00469876,-0.00245053,-0.0,0.0,0.0,0.0,-1.0
11180000,11180000,-1.6141e-05,-0.00256273,-0.0028873,-0.0,0.0,0.0,0.0,-1.0
11276000,11276000,-0.0027216,0.00458937,-0.00218206,-0.0,0.0,0.0,0.0,-1.0
11376000,11376000,-0.000255198,0.000575469,-0.00199017,-0.0,0.0,0.0,0.0,-1.0
11476000,11476000,0.00045199,-0.0012595,-0.00296553,-0.0,0.0,0.0,0.0,-1.0
11576000,11576000,0.00122367,-0.00271958,-0.00280466,-0.0,0.0,0.0,0.0,-1.0
11676000,11676000,-0.00219187,-0.00185867,-0.00290746,-0.0,0.0,0.0,0.0,-1.0
11776000,11776000,0.00329574,0.00394196,-0.00141342,-0.0,0.0,0.0,0.0,-1.0
11876000,11876000,-0.000248845,0.000795504,-0.00308436,-0.0,0.0,0.0,0.0,-1.0
11976000,11976000,-0.000478791,0.00192321,-0.00254406,-0.0,0.0,0.0,0.0,-1.0
12076000,12076000,0.00119303,-0.00062797,-0.00284827,-0.0,0.0,0.0,0.0,-1.0
12176000,12176000,9.58115e-05,-0.00145113,-0.00573213,-0.0,0.0,0.0,0.0,-1.0
12276000,12276000,-0.00157445,-0.00210109,-0.00137595,-0.0,0.0,0.0,0.0,-1.0
12376000,12376000,0.000927635,0.00283266,-0.00203154,-0.0,0.0,0.0,0.0,-1.0
12472000,12472000,0.00278682,-0.000928047,-0.00405635,-0.0,0.0,0.0,0.0,-1.0
12572000,12572000,-0.00121048,-0.0034513,-0.00453869,-0.0,0.0,0.0,0.0,-1.0
12668000,12668000,0.00227508,0.0046612,-0.00317474,-0.0,0.0,0.0,0.0,-1.0
12768000,12768000,0.002327,0.0044934,-0.00335096,-0.0,0.0,0.0,0.0,-1.0
12864000,12864000,0.00237367,-0.00339597,-0.00203113,-0.0,0.0,0.0,0.0,-1.0
12964000,12964000,-0.00280666,0.000807528,-0.00509651,-0.0,0.0,0.0,0.0,-1.0
13060000,13060000,-0.000486595,0.00125081,-0.00399187,-0.0,0.0,0.0,0.0,-1.0
13156000,13156000,0.00205886,-0.00471647,-0.00295682,-0.0,0.0,0.0,0.0,-1.0
13252000,13252000,-0.00428741,-0.00190898,-0.00371227,-0.0,0.0,0.0,0.0,-1.0
13348000,13348000,0.00113639,5.00164e-05,-0.00306834,-0.0,0.0,0.0,0.0,-1.0
13444000,13444000,-0.000805888,0.00239877,-0.00453633,-0.0,0.0,0.0,0.0,-1.0
13544000,13544000,0.00112352,0.00211454,-0.00434331,-0.0,0.0,0.0,0.0,-1.0
13644000,13644000,-0.0007497,0.00328611,-0.0048109,-0.0,0.0,0.0,0.0,-1.0
13744000,13744000,-0.000850905,0.00136757,-0.0044436,-0.0,0.0,0.0,0.0,-1.0
13840000,13840000,0.000164239,-0.000371613,-0.00410195,-0.0,0.0,0.0,0.0,-1.0
13940000,13940000,0.00111859,-0.00166588,-0.00440985,-0.0,0.0,0.0,0.0,-1.0
14040000,14040000,-0.00311808,0.00250945,-0.00400712,-0.0,0.0,0.0,0.0,-1.0
14140000,14140000,9.10361e-05,-0.00190449,-0.00284591,-0.0,0.0,0.0,0.0,-1.0
14240000,14240000,0.00430804,0.00253981,-0.00590474,-0.0,0.0,0.0,0.0,-1.0
14340000,14340000,0.00109212,0.0053159,-0.00387298,-0.0,0.0,0.0,0.0,-1.0
14440000,14440000,0.001243,-0.0027587,-0.00340571,-0.0,0.0,0.0,0.0,-1.0
14540000,14540000,0.00123019,0.00243107,-0.00169287,-0.0,0.0,0.0,0.0,-1.0
14640000,14640000,-0.00269679,-0.00147015,-0.00387518,-0.0,0.0,0.0,0.0,-1.0
14740000,14740000,-0.00034523,-0.00344253,-0.00451825,-0.0,0.0,0.0,0.0,-1.0
14840000,14840000,-0.00585664,0.00852902,-0.00524899,-0.0,0.0,0.0,0.0,-1.0
14936000,14936000,-0.000307834,0.0015605,-0.00415466,-0.0,0.0,0.0,0.0,-1.0
15032000,15032000,0.0053357,0.00358734,-0.00430001,-0.0,0.0,0.0,0.0,-1.0
15132000,15132000,0.00161052,-0.00461486,-0.00442605,-0.0,0.0,0.0,0.0,-1.0
15232000,15232000,-0.000852295,-0.000911512,-0.00555195,-0.0,0.0,0.0,0.0,-1.0
15332000,15332000,0.000762486,0.00175983,-0.00486772,-0.0,0.0,0.0,0.0,-1.0
15432000,15432000,0.000878667,0.00463503,-0.00419067,-0.0,0.0,0.0,0.0,-1.0
15532000,15532000,-0.0063135,0.000126626,-0.00409399,-0.0,0.0,0.0,0.0,-1.0
15632000,15632000,-0.0012071,0.0037787,-0.00279145,-0.0,0.0,0.0,0.0,-1.0
15732000,15732000,-0.000264189,-0.00051123,-0.00433442,-0.0,0.0,0.0,0.0,-1.0
15828000,15828000,-0.00418371,0.000795369,-0.00490121,-0.0,0.0,0.0,0.0,-1.0
15924000,15924000,-0.000834748,-0.000530517,-0.0044415,-0.0,0.0,0.0,0.0,-1.0
16024000,16024000,-0.00377082,0.00369008,-0.00501588,-0.0,0.0,0.0,0.0,-1.0
16120000,16120000,-0.000784502,0.00182396,-0.00542222,-0.0,0.0,0.0,0.0,-1.0
16216000,16216000,-0.00229001,-0.00107138,-0.00314604,-0.0,0.0,0.0,0.0,-1.0
16316000,16316000,-0.00169358,-0.00270276,-0.00215633,-0.0,0.0,0.0,0.0,-1.0
16416000,16416000,0.00097285,0.000321296,-0.00402313,-0.0,0.0,0.0,0.0,-1.0
16516000,16516000,-0.000190994,0.000207901,-0.00335328,-0.0,0.0,0.0,0.0,-1.0
16616000,16616000,-0.00352058,0.0023529,-0.00500618,-0.0,0.0,0.0,0.0,-1.0
16716000,16716000,-0.00386791,0.00154751,-0.00285689,-0.0,0.0,0.0,0.0,-1.0
16816000,16816000,-0.00329162,0.00174832,-0.00532907,-0.0,0.0,0.0,0.0,-1.0
16916000,16916000,-0.00496463,0.00172135,-0.00531427,-0.0,0.0,0.0,0.0,-1.0
17016000,17016000,0.00258473,0.00069831,-0.00445425,-0.0,0.0,0.0,0.0,-1.0
17116000,17116000,0.00106785,0.00205687,-0.00525394,-0.0,0.0,0.0,0.0,-1.0
17212000,17212000,-0.000956393,0.00161671,-0.00456036,-0.0,0.0,0.0,0.0,-1.0
17312000,17312000,0.000774818,-0.00114742,-0.00478415,-0.0,0.0,0.0,0.0,-1.0
17412000,17412000,0.0013479,0.00151468,-0.0045398,-0.0,0.0,0.0,0.0,-1.0
17512000,17512000,-0.00221652,-0.00435351,-0.00451252,-0.0,0.0,0.0,0.0,-1.0
17612000,17612000,0.00295328,0.00153993,-0.00522805,-0.0,0.0,0.0,0.0,-1.0
17712000,17712000,-0.00133171,0.00211538,-0.00515328,-0.0,0.0,0.0,0.0,-1.0
17808000,17808000,0.000927603,-3.75856e-05,-0.00363132,-0.0,0.0,0.0,0.0,-1.0
17908000,17908000,-0.00221235,0.00145989,-0.0051712,-0.0,0.0,0.0,0.0,-1.0
18008000,18008000,-0.0430878,0.00396635,0.000291845,0.120073,0.0,0.0,0.0,-1.0
18104000,18104000,-0.0527106,0.0160027,-0.00154499,0.139027,0.0,0.0,0.0,-1.0
18204000,18204000,-0.0335863,0.010398,0.00192277,0.204505,0.0,0.0,0.0,-1.0
18304000,18304000,-0.0319677,0.0122122,0.000520952,0.268784,0.0,0.0,0.0,-1.0
18404000,18404000,-0.0246419,0.00754853,-0.000674291,0.348967,0.0,0.0,0.0,-1.0
18500000,18500000,-0.0212419,0.00700605,-0.00034221,0.415762,0.0,0.0,0.0,-1.0
18600000,18600000,-0.0176177,0.00620884,-0.000113759,0.488896,0.0,0.0,0.0,-1.0
18696000,18696000,0.00266965,-0.000852669,-0.000552286,0.552174,0.0,0.0,0.0,-1.0
18796000,18796000,0.00472772,-0.00162299,-0.000141033,0.556129,0.0,0.0,0.0,-1.0
18896000,18896000,0.00579302,0.00151728,-0.000404152,0.552815,0.0,0.0,0.0,-1.0
18996000,18996000,-0.000578613,-0.00225635,-0.00133085,0.553387,0.0,0.0,0.0,-1.0
19096000,19096000,0.00264587,0.00216373,0.000570691,0.558966,0.0,0.0,0.0,-1.0
19196000,19196000,9.45735e-05,0.00588787,0.00161637,0.557913,0.0,0.0,0.0,-1.0
19296000,19296000,0.00671513,-0.00178418,0.00190957,0.558076,0.0,0.0,0.0,-1.0
19392000,19392000,-0.00315208,0.00386215,0.000636695,0.55545,0.0,0.0,0.0,-1.0
19492000,19492000,5.16285e-05,0.00217339,-0.00043216,0.561526,0.0,0.0,0.0,-1.0
19588000,19588000,0.00192872,0.00236669,-0.00140217,0.558907,0.0,0.0,0.0,-1.0
19684000,19684000,0.00332901,0.000439965,-0.000538998,0.557939,0.0,0.0,0.0,-1.0
19784000,19784000,0.00118259,0.00751126,-0.00166457,0.557973,0.0,0.0,0.0,-1.0
19880000,19880000,0.0019816,-0.0077628,0.00164095,0.563584,0.0,0.0,0.0,-1.0
19976000,19976000,-0.00053316,-0.000813859,0.000535719,0.56088,0.0,0.0,0.0,-1.0
20076000,20076000,0.00158558,-0.00153316,0.000836344,0.555845,0.0,0.0,0.0,-1.0
20172000,20172000,0.000518714,-0.0042049,0.000878436,0.555924,0.0,0.0,0.0,-1.0
20272000,20272000,-0.00306543,-0.00259341,-0.000627328,0.561785,0.0,0.0,0.0,-1.0
20368000,20368000,0.000376069,-0.00278743,0.0012293,0.55857,0.0,0.0,0.0,-1.0
20468000,20468000,-0.00389292,-0.00166785,0.0012043,0.55554,0.0,0.0,0.0,1.0
20568000,20568000,-0.000789061,0.00198336,0.00178389,0.511855,0.0,0.0,0.0,1.0
20664000,20664000,-0.000551005,-0.00289916,-0.00143107,0.45386,0.0,0.0,0.0,1.0
20760000,20760000,-0.000379504,0.00660719,3.61471e-05,0.442704,0.0,0.0,0.0,1.0
20860000,20860000,-0.000782264,0.00187765,-0.00086369,0.444112,0.0,0.0,0.0,1.0
20960000,20960000,-0.00160309,0.00131942,-0.00213801,0.449062,0.0,0.0,0.0,1.0
21056000,21056000,0.00225383,0.0110425,-0.000502264,0.456741,0.0,0.0,0.0,1.0
21156000,21156000,0.00617501,0.00178078,0.000491701,0.453357,0.0,0.0,0.0,1.0
21256000,21256000,-0.00571054,0.00114158,-0.00112079,0.456594,0.0,0.0,0.0,1.0
21352000,21352000,0.00408833,0.00681615,0.00119882,0.457077,0.0,0.0,0.0,1.0
21448000,21448000,0.000758296,-0.00387996,0.00119291,0.467898,0.0,0.0,0.0,1.0
21548000,21548000,0.00452977,-0.00678699,0.000699535,0.466883,0.0,0.0,0.0,1.0
21644000,21644000,-0.00399473,-0.000503244,-0.000282088,0.466549,0.0,0.0,0.0,1.0
21740000,21740000,0.00684429,-0.00030083,0.00025801,0.470443,0.0,0.0,0.0,1.0
21840000,21840000,0.00309872,0.000812377,0.000619057,0.478839,0.0,0.0,0.0,1.0
21940000,21940000,0.00288988,0.00500983,0.000743407,0.477295,0.0,0.0,0.0,1.0
22040000,22040000,-0.000691438,-0.00692468,-0.000225733,0.478477,0.0,0.0,0.0,1.0
22136000,22136000,0.00146573,-0.00245569,0.00179848,0.477136,0.0,0.0,0.0,1.0
22236000,22236000,-0.00749117,-0.00150951,0.00133923,0.485271,0.0,0.0,0.0,1.0
22332000,22332000,-0.00217625,-0.00246683,-0.00331049,0.482499,0.0,0.0,0.0,1.0
22428000,22428000,-0.00236502,0.0025545,0.000933055,0.484573,0.0,0.0,0.0,1.0
22528000,22528000,0.000415571,0.000348126,0.000243362,0.483213,0.0,0.0,0.0,1.0
22624000,22624000,0.00205219,-0.00240843,0.000303857,0.491539,0.0,0.0,0.0,1.0
22720000,22720000,0.00480613,0.00312963,-0.0012094,0.48766,0.0,0.0,0.0,1.0
22820000,22820000,-0.000133487,-0.00149411,-0.000271796,0.485258,0.0,0.0,0.0,1.0
22920000,22920000,0.00568766,-0.00619865,-0.000713767,0.487129,0.0,0.0,0.0,1.0
23016000,23016000,-0.005711,0.000591574,-0.000291121,0.492978,0.0,0.0,0.0,1.0
23112000,23112000,0.00257828,0.000462847,0.000504219,0.490126,0.0,0.0,0.0,1.0
23212000,23212000,-0.000399444,-0.000565951,-0.000205808,0.489729,0.0,0.0,0.0,1.0
23312000,23312000,-0.00265042,-0.00200417,-0.000114748,0.486267,0.0,0.0,0.0,1.0
23412000,23412000,0.00399616,0.00350124,0.00112626,0.495259,0.0,0.0,0.0,1.0
23508000,23508000,-0.000715129,-0.0112467,-0.00154479,0.49036,0.0,0.0,0.0,1.0
23608000,23608000,-0.00597364,-0.00821149,-0.000361305,0.489937,0.0,0.0,0.0,1.0
23708000,23708000,0.00247819,-0.00100949,0.000133883,0.487405,0.0,0.0,0.0,1.0
23804000,23804000,-0.00130957,-0.00655656,0.00107399,0.493109,0.0,0.0,0.0,1.0
23904000,23904000,0.00110609,-0.00573163,0.000347211,0.49541,0.0,0.0,0.0,1.0
24004000,24004000,0.000561074,9.08723e-05,-5.36056e-05,0.491744,0.0,0.0,0.0,1.0
24100000,24100000,-0.000754579,-0.00240033,0.000262368,0.488838,0.0,0.0,0.0,1.0
24200000,24200000,0.000448534,-0.00586814,0.000251811,0.495997,0.0,0.0,0.0,1.0
24300000,24300000,-0.00035615,-0.00183375,-0.00141412,0.496532,0.0,0.0,0.0,1.0
24396000,24396000,-0.00101936,0.00574095,9.84689e-05,0.491412,0.0,0.0,0.0,1.0
24492000,24492000,-0.000602136,-0.00871486,0.00188656,0.488675,0.0,0.0,0.0,1.0
24588000,24588000,0.00322784,0.00135589,0.00130816,0.495843,0.0,0.0,0.0,1.0
24684000,24684000,-0.00593901,0.00280475,7.82034e-05,0.492178,0.0,0.0,0.0,1.0
24780000,24780000,0.00399587,-4.94799e-05,-0.000894986,0.489368,0.0,0.0,0.0,1.0
24876000,24876000,0.0051145,-0.00385008,-0.000799454,0.496069,0.0,0.0,0.0,1.0
24976000,24976000,0.00329963,-0.000395106,0.00178005,0.495453,0.0,0.0,0.0,1.0
25072000,25072000,0.00237261,0.000188275,0.000679975,0.491339,0.0,0.0,0.0,1.0
25168000,25168000,0.00778642,-0.00532095,6.92481e-05,0.508067,0.0,0.0,0.0,1.0
25264000,25264000,-0.00644108,-0.00152372,0.00218788,0.559134,0.0,0.0,0.0,1.0
25360000,25360000,-0.00323359,0.000530704,0.000693126,0.591146,0.0,0.0,0.0,1.0
25460000,25460000,0.00115469,0.00567272,-0.00104907,0.639729,0.0,0.0,0.0,1.0
25560000,25560000,0.00237283,-0.00476546,0.000637484,0.654137,0.0,0.0,0.0,1.0
25656000,25656000,-0.00407688,-0.00204859,0.00108664,0.655409,0.0,0.0,0.0,1.0
25752000,25752000,0.00495201,0.0044345,-0.00274552,0.609448,0.0,0.0,0.0,1.0
25848000,25848000,0.0047311,-0.000192541,-0.00235776,0.523028,0.0,0.0,0.0,1.0
25944000,25944000,0.00187575,-0.00384823,-0.00161204,0.502169,0.0,0.0,0.0,1.0
26044000,26044000,-0.00461593,-0.00244471,0.000919248,0.501194,0.0,0.0,0.0,1.0
26144000,26144000,-0.000198478,-0.00118194,0.000906679,0.500498,0.0,0.0,0.0,1.0
26244000,26244000,0.000702485,-0.00519622,0.000525519,0.497791,0.0,0.0,0.0,1.0
26340000,26340000,-0.00140656,0.00368439,-0.000295633,0.495709,0.0,0.0,0.0,1.0
26436000,26436000,0.00206313,0.00414712,0.00060451,0.494201,0.0,0.0,0.0,1.0
26536000,26536000,0.00633288,-0.00141903,0.000760394,0.493982,0.0,0.0,0.0,1.0
26632000,26632000,-0.00336636,-0.000943714,0.000374485,0.493653,0.0,0.0,0.0,1.0
26732000,26732000,0.00519679,-0.0035464,0.000874898,0.491893,0.0,0.0,0.0,1.0
26832000,26832000,-0.000571243,-0.0024112,0.000778909,0.491671,0.0,0.0,0.0,1.0
26928000,26928000,0.00219899,-0.00116786,0.000364625,0.492967,0.0,0.0,0.0,1.0
27024000,27024000,0.00392964,-0.00350807,0.000793337,0.491788,0.0,0.0,0.0,1.0
27124000,27124000,0.00493698,0.00132065,-0.000170784,0.492707,0.0,0.0,0.0,1.0
27224000,27224000,-0.0036525,-0.00397026,0.000163042,0.492487,0.0,0.0,0.0,1.0
27324000,27324000,-0.000561619,-0.000154014,-0.00131679,0.492391,0.0,0.0,0.0,1.0
27424000,27424000,-9.79731e-05,-0.00112728,0.000330964,0.493936,0.0,0.0,0.0,1.0
27524000,27524000,0.00150789,0.00919218,-0.000211117,0.495361,0.0,0.0,0.0,1.0
27624000,27624000,-0.000675219,-0.00396316,0.00120852,0.495103,0.0,0.0,0.0,1.0
27720000,27720000,-0.000852074,0.000628442,-0.000141689,0.494959,0.0,0.0,0.0,1.0
27816000,27816000,0.000481131,0.00270444,-0.000540204,0.494638,0.0,0.0,0.0,1.0
27912000,27912000,0.00194848,-0.00286514,0.00116228,0.494269,0.0,0.0,0.0,1.0
28012000,28012000,0.00370213,-0.00782762,0.0011479,0.496101,0.0,0.0,0.0,1.0
28108000,28108000,-0.0044816,0.00137832,-0.000343251,0.496224,0.0,0.0,0.0,1.0
28208000,28208000,-0.00121139,-0.00156404,0.000385957,0.495812,0.0,0.0,0.0,1.0
28304000,28304000,-0.000915956,-0.00359396,-0.00094386,0.495741,0.0,0.0,0.0,1.0
28404000,28404000,-0.00215026,0.001045,0.000148438,0.496483,0.0,0.0,0.0,1.0
28504000,28504000,0.00233797,-0.00668797,0.000736751,0.496408,0.0,0.0,0.0,1.0
28604000,28604000,-0.00149679,-0.00358991,0.000607883,0.496652,0.0,0.0,0.0,1.0
28700000,28700000,0.00250388,0.000968834,-0.000614681,0.495773,0.0,0.0,0.0,1.0
