timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
2292000,0,0.0,0.0,0.00299304,-0.000706304,0.0234129,1.20923e-06,-9.17782e-07,0.0,0.00663769,-0.0021541,-0.0214805,-0.015277,0.000302308,-0.000229445,0.0,-0.0012593,0.00927297,0.00679959,0.0073765,0.0,0.101168,0.0214805,0.182245,0.422281,0.319954,0.492997,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
2388000,0,0.0,0.0,0.00329195,-0.000948462,0.0198706,1.20923e-06,-9.17782e-07,0.0,0.00733843,-0.00367549,-0.0229803,-0.0185996,0.000302308,-0.000229445,0.0,0.0424421,-0.00805707,-0.0828607,0.00718242,0.0,0.1,0.0229803,0.181875,0.422132,0.322828,0.473274,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
2484000,0,0.0,0.0,0.00358808,-0.00126393,0.0173802,1.20923e-06,-9.17782e-07,0.0,0.00835409,-0.00484614,-0.0221545,-0.0181811,0.000302308,-0.000229445,0.0,0.0421996,-0.00401006,0.0564558,0.00705843,0.0,0.108808,0.0221545,0.176559,0.412387,0.321418,0.44896,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
2580000,0,0.0,0.0,0.0038939,-0.00163284,0.0179864,1.20923e-06,-9.17782e-07,0.0,0.0086694,-0.0051974,-0.0187063,-0.0123359,0.000302308,-0.000229445,0.0,0.0437542,-0.00502147,0.074286,0.00705358,0.0,0.109957,0.0187063,0.177793,0.41147,0.327021,0.433344,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
2676000,0,0.0,0.0,0.0042487,-0.00202401,0.0177578,1.20923e-06,-9.17782e-07,0.0,0.00977064,-0.00544045,-0.0163023,-0.00922937,0.000302308,-0.000229445,0.0,0.069012,0.0288615,-0.0208039,0.00729029,0.0,0.10314,0.0163023,0.179409,0.410053,0.332379,0.419373,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
2772000,0,0.0,0.0,0.00461229,-0.00239708,0.0182819,1.20923e-06,-9.17782e-07,0.0,0.0100306,-0.00590772,-0.0153937,-0.00712875,0.000302308,-0.000229445,0.0,0.0250496,0.000831617,-0.0266787,0.00690121,0.0,0.107089,0.0153937,0.175841,0.400227,0.330913,0.401794,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
2868000,0,0.0,0.0,0.00493873,-0.00281132,0.0191207,1.20923e-06,-9.17782e-07,0.0,0.0100614,-0.00796248,-0.0133677,-0.00398553,0.000302308,-0.000229445,0.0,0.00961436,-0.0153049,-0.0274423,0.0068109,0.0,0.103322,0.0133677,0.178256,0.398799,0.335081,0.391657,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
2964000,0,0.0,0.0,0.00509518,-0.00317446,0.0191738,1.20923e-06,-9.17782e-07,0.0,0.00895684,-0.00711448,-0.0119454,-0.00250609,0.000302308,-0.000229445,0.0,0.00904989,-0.0584431,0.0277441,0.00706501,0.0,0.1,0.0119454,0.180894,0.397377,0.338294,0.383082,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
3060000,0,0.0,0.0,0.00524567,-0.00346764,0.0188497,1.20923e-06,-9.17782e-07,0.0,0.0110389,-0.00672082,-0.0114797,-0.00255856,0.000302308,-0.000229445,0.0,0.0101312,-0.0041594,-0.030838,0.00722795,0.0,0.102295,0.0114797,0.177867,0.388569,0.333481,0.371374,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
3156000,0,0.0,0.0,0.00546839,-0.00362399,0.0182197,1.20923e-06,-9.17782e-07,0.0,0.0105041,-0.00595092,-0.0124194,-0.00413607,0.000302308,-0.000229445,0.0,0.0439664,-0.0148523,-0.0269469,0.00692914,0.0,0.100691,0.0124194,0.180716,0.38765,0.334702,0.365845,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
3252000,0,0.0,0.0,0.0055755,-0.00372356,0.0178014,1.20923e-06,-9.17782e-07,0.0,0.0106145,-0.00627646,-0.0123033,-0.00416865,0.000302308,-0.000229445,0.0,0.0317554,-0.0202432,0.0254875,0.0069565,0.0,0.106164,0.0123033,0.177674,0.379893,0.327779,0.357277,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
3348000,0,0.0,0.0,0.0056793,-0.00375075,0.0194053,1.20923e-06,-9.17782e-07,0.0,0.010491,-0.00649808,-0.00988658,-1.1745e-05,0.000302308,-0.000229445,0.0,0.0330375,-0.0247767,-0.0199527,0.00685272,0.0,0.107399,0.00988658,0.180204,0.379441,0.326965,0.353966,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
3444000,0,0.0,0.0,0.00564628,-0.00374955,0.0210526,1.20923e-06,-9.17782e-07,0.0,0.00868818,-0.00645141,-0.0074618,0.00364865,0.000302308,-0.000229445,0.0,-0.0242849,-0.0456757,0.0372278,0.00681681,0.0,0.106538,0.0074618,0.17685,0.372595,0.318396,0.347649,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
3540000,0,0.0,0.0,0.00533776,-0.0037731,0.0227414,1.20923e-06,-9.17782e-07,0.0,0.00641962,-0.00687441,-0.00557998,0.00646607,0.000302308,-0.000229445,0.0,-0.0280105,-0.0226999,0.0259997,0.00663154,0.0,0.103174,0.00557998,0.178715,0.372495,0.315772,0.345794,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
3636000,0,0.0,0.0,0.00491976,-0.00370483,0.0236305,1.20923e-06,-9.17782e-07,0.0,0.00613989,-0.00567867,-0.00556852,0.0064017,0.000302308,-0.000229445,0.0,0.0460894,0.00299845,0.00951625,0.00671646,0.0,0.104379,0.00556852,0.180399,0.372593,0.312819,0.344482,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
3732000,0,0.0,0.0,0.00451155,-0.00361144,0.025449,1.20923e-06,-9.17782e-07,0.0,0.00602675,-0.0057135,-0.00456944,0.00817965,0.000302308,-0.000229445,0.0,-0.00183185,-0.0308219,-0.0534495,0.0066909,0.0,0.102643,0.00456944,0.176297,0.36665,0.302951,0.340045,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
3828000,0,0.0,0.0,0.00410362,-0.00344759,0.0263697,1.20923e-06,-9.17782e-07,0.0,0.00566494,-0.00501204,-0.00284624,0.00957813,0.000302308,-0.000229445,0.0,-0.02583,-0.0294006,0.013331,0.00629985,0.0,0.100455,0.00284624,0.177758,0.367269,0.299967,0.339599,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
3924000,0,0.0,0.0,0.0036833,-0.00329725,0.027495,1.20923e-06,-9.17782e-07,0.0,0.00502633,-0.00533951,-4.4144e-05,0.0121268,0.000302308,-0.000229445,0.0,0.0230323,0.00690245,0.0401521,0.00633956,0.0,0.100708,4.4144e-05,0.179079,0.368074,0.296966,0.339374,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
4020000,0,0.0,0.0,0.00334532,-0.00319354,0.0288919,1.20923e-06,-9.17782e-07,0.0,0.0056745,-0.00560144,0.00104269,0.0131757,0.000302308,-0.000229445,0.0,-0.0245842,0.0485172,0.0454318,0.00601908,0.0,0.103078,-0.00104269,0.174696,0.362929,0.287505,0.335768,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
4116000,0,0.0,0.0,0.00304518,-0.00319187,0.0310466,1.20923e-06,-9.17782e-07,0.0,0.00532551,-0.00657137,0.00499784,0.0176322,0.000302308,-0.000229445,0.0,-0.042157,0.0335047,0.0243708,0.0060796,0.0,0.100931,-0.00499784,0.175823,0.364091,0.284832,0.335767,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
4212000,0,0.0,0.0,0.00273801,-0.00318996,0.0338758,1.20923e-06,-9.17782e-07,0.0,0.00416449,-0.00602565,0.00632572,0.0197811,0.000302308,-0.000229445,0.0,-0.0047594,0.0243924,0.027,0.0063603,0.0,0.103575,-0.00632572,0.176781,0.36533,0.282226,0.335707,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
4308000,0,0.0,0.0,0.00247673,-0.0030694,0.0343691,1.20923e-06,-9.17782e-07,0.0,0.00356126,-0.00477937,0.00687395,0.0184368,0.000302308,-0.000229445,0.0,-0.0203032,0.0116997,-0.0143424,0.00629525,0.0,0.1,-0.00687395,0.172557,0.360821,0.27413,0.332235,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
4404000,0,0.0,0.0,0.00219714,-0.00289572,0.0334296,1.20923e-06,-9.17782e-07,0.0,0.00336506,-0.00382525,0.00643881,0.015129,0.000302308,-0.000229445,0.0,-0.0111932,-0.0484664,0.0607241,0.00641905,0.0,0.1,-0.00643881,0.173674,0.362424,0.272459,0.332146,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
4500000,0,0.0,0.0,0.00189287,-0.00279097,0.0328956,1.20923e-06,-9.17782e-07,0.0,0.00287974,-0.00547602,0.00569719,0.0123138,0.000302308,-0.000229445,0.0,0.00809517,-0.0448171,0.0210665,0.00630606,0.0,0.1,-0.00569719,0.169657,0.358218,0.265413,0.328478,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
4596000,0,0.0,0.0,0.00157912,-0.00267529,0.0336605,1.20923e-06,-9.17782e-07,0.0,0.00176957,-0.00392331,0.0076159,0.013773,0.000302308,-0.000229445,0.0,0.00258936,0.0626828,0.0332799,0.00603648,0.0,0.1,-0.0076159,0.170743,0.359941,0.26421,0.328069,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
4692000,0,0.0,0.0,0.00114828,-0.00244644,0.034174,1.20923e-06,-9.17782e-07,0.0,-0.000527867,-0.0028723,0.00712231,0.0125028,0.000302308,-0.000229445,0.0,-0.0401581,-0.0298352,-0.0809021,0.00574323,0.0,0.1,-0.00712231,0.171829,0.361701,0.263289,0.327468,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
4788000,0,0.0,0.0,0.000652032,-0.00218758,0.0361727,1.20923e-06,-9.17782e-07,0.0,-0.000406628,-0.00176754,0.00779497,0.0139721,0.000302308,-0.000229445,0.0,-0.0282721,0.0553166,-0.0162218,0.00570203,0.0,0.100415,-0.00779497,0.167976,0.35762,0.257193,0.323215,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
4884000,0,0.0,0.0,0.000108136,-0.00180069,0.0386566,1.20923e-06,-9.17782e-07,0.0,-0.00284165,-0.001067,0.00966785,0.0168456,0.000302308,-0.000229445,0.0,-0.030194,0.0204043,-0.0394937,0.00601741,0.0,0.102157,-0.00966785,0.169094,0.359377,0.256736,0.322192,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
4980000,0,0.0,0.0,-0.000597323,-0.00138726,0.0408059,1.20923e-06,-9.17782e-07,0.0,-0.00547004,-0.000778837,0.00870813,0.0163559,0.000302308,-0.000229445,0.0,-0.0723464,-0.0252683,0.0454709,0.00619404,0.0,0.1,-0.00870813,0.165508,0.355369,0.251367,0.317573,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
5076000,0,0.0,0.0,0.0,0.0,0.0407471,1.20923e-06,-9.17782e-07,0.0,-0.00712369,-0.000399388,0.00688594,0.0127847,0.000302308,-0.000229445,0.0,0.0142385,0.0132424,-0.0116862,0.00608047,0.0,0.1,-0.00688594,0.166749,0.357118,0.251307,0.316174,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
5172000,0,0.0,0.0,0.0,0.0,0.0414379,1.20923e-06,-9.17782e-07,0.0,-0.00850961,-6.28472e-05,0.00766816,0.0129712,0.000302308,-0.000229445,0.0,-0.0293479,-0.0133522,0.0485685,0.00582482,0.0,0.1,-0.00766816,0.168006,0.358816,0.251352,0.314559,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
5268000,0,0.0,0.0,0.0,0.0,0.042866,1.20923e-06,-9.17782e-07,0.0,-0.0110749,0.00090852,0.0086391,0.0140326,0.000302308,-0.000229445,0.0,0.00544641,0.0119366,-0.00811461,0.00613945,0.0,0.1,-0.0086391,0.164627,0.354736,0.246563,0.309384,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
5364000,0,0.0,0.0,0.0,0.0,0.0443892,1.20923e-06,-9.17782e-07,0.0,-0.0139378,0.00106302,0.00980905,0.0152998,0.000302308,-0.000229445,0.0,0.0118493,0.0475323,-0.0152662,0.0063985,0.0,0.1,-0.00980905,0.165898,0.356288,0.246591,0.307378,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
5460000,0,0.0,0.0,0.0,0.0,0.0450963,1.20923e-06,-9.17782e-07,0.0,-0.0132484,0.00124933,0.0105652,0.0152095,0.000302308,-0.000229445,0.0,-0.110166,-0.0177368,0.0320729,0.00649824,0.0,0.1,-0.0105652,0.167094,0.3577,0.246517,0.305138,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
5556000,0,0.0,0.0,0.0,0.0,0.0463126,1.20923e-06,-9.17782e-07,0.0,-0.013802,0.00105414,0.0105385,0.0149774,0.000302308,-0.000229445,0.0,0.0224427,0.0104395,-0.00272691,0.00662942,0.0,0.1,-0.0105385,0.163735,0.353383,0.241674,0.299458,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
5652000,0,0.0,0.0,0.0,0.0,0.0497678,1.20923e-06,-9.17782e-07,0.0,-0.0156136,0.00137048,0.0134652,0.0198013,0.000302308,-0.000229445,0.0,-0.0226808,0.0106497,-0.0377595,0.00696436,0.0,0.102192,-0.0134652,0.164785,0.354512,0.241355,0.296836,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
5748000,0,0.0,0.0,0.0,0.0,0.0552095,1.20923e-06,-9.17782e-07,0.0,-0.014562,0.00194893,0.0157657,0.0254075,0.000302308,-0.000229445,0.0,-0.0164452,0.0314012,0.00977144,0.00720328,0.0,0.103583,-0.0157657,0.165959,0.355629,0.241142,0.294149,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
5844000,0,0.0,0.0,0.0,0.0,0.0588749,1.20923e-06,-9.17782e-07,0.0,-0.0166018,0.00271525,0.0180756,0.028585,0.000302308,-0.000229445,0.0,-0.000999142,0.0130694,-0.0521056,0.00729102,0.0,0.1,-0.0180756,0.162663,0.351123,0.236314,0.288191,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
5940000,0,0.0,0.0,0.0,0.0,0.0627439,1.20923e-06,-9.17782e-07,0.0,-0.0167655,0.00287379,0.0213389,0.0324868,0.000302308,-0.000229445,0.0,-0.0659078,0.0206242,-0.00601821,0.0070956,0.0,0.1,-0.0213389,0.163847,0.352087,0.236062,0.285332,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
6036000,0,0.0,0.0,0.0,0.0,0.063172,1.20923e-06,-9.17782e-07,0.0,-0.0139615,0.00398105,0.0202434,0.0283542,0.000302308,-0.000229445,0.0,0.020971,0.0395923,0.0265362,0.00714259,0.0,0.1,-0.0202434,0.165032,0.352968,0.235668,0.282388,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
6132000,0,0.0,0.0,0.0,0.0,0.0613501,1.20923e-06,-9.17782e-07,0.0,-0.0136654,0.0049982,0.0181546,0.0216635,0.000302308,-0.000229445,0.0,-0.0397161,0.0266594,-0.00316463,0.00706649,0.0,0.1,-0.0181546,0.1618,0.348358,0.23076,0.276356,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
6228000,0,0.0,0.0,0.0,0.0,0.0579152,1.20923e-06,-9.17782e-07,0.0,-0.0127263,0.00412733,0.0154578,0.0136787,0.000302308,-0.000229445,0.0,-0.0526825,-0.0588043,0.0129286,0.00709429,0.0,0.1,-0.0154578,0.162958,0.349095,0.230271,0.273325,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
6324000,0,0.0,0.0,0.0,0.0,0.0533297,1.20923e-06,-9.17782e-07,0.0,-0.0116803,0.00415355,0.0113263,0.00420429,0.000302308,-0.000229445,0.0,0.0404514,0.0384253,0.0190521,0.00694866,0.0,0.1,-0.0113263,0.164101,0.349754,0.229665,0.270246,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
6420000,0,0.0,0.0,0.0,0.0,0.0483565,1.20923e-06,-9.17782e-07,0.0,-0.0101402,0.00413149,0.00824473,-0.00348053,0.000302308,-0.000229445,0.0,-0.000571173,-0.0451669,0.036655,0.00702284,0.0,0.1,-0.00824473,0.160891,0.345081,0.22465,0.264271,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
6516000,0,0.0,0.0,0.0,0.0,0.0437147,1.20923e-06,-9.17782e-07,0.0,-0.00988786,0.00527549,0.00437112,-0.0107664,0.000302308,-0.000229445,0.0,-0.0141087,0.0655139,-0.0557471,0.00727306,0.0,0.1,-0.00437112,0.161985,0.345615,0.22391,0.261174,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
6612000,0,0.0,0.0,0.0,0.0,0.0405957,1.20923e-06,-9.17782e-07,0.0,-0.0101649,0.0077715,0.00111331,-0.0151257,0.000302308,-0.000229445,0.0,-0.0233828,0.0329409,-0.0445051,0.00719406,0.0,0.1,-0.00111331,0.163055,0.346078,0.223052,0.258058,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
6708000,0,0.0,0.0,0.0,0.0,0.0384256,1.20923e-06,-9.17782e-07,0.0,-0.00869793,0.00894752,-5.42844e-05,-0.0161671,0.000302308,-0.000229445,0.0,0.0327331,0.0787986,-0.0223154,0.00720716,0.0,0.1,5.42844e-05,0.15986,0.341391,0.21802,0.252246,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
6804000,0,0.0,0.0,0.0,0.0,0.0360708,1.20923e-06,-9.17782e-07,0.0,-0.00599499,0.0100848,-0.00155422,-0.0177177,0.000302308,-0.000229445,0.0,0.0183987,0.0520022,-0.0524223,0.0075104,0.0,0.1,0.00155422,0.160882,0.341756,0.217085,0.249168,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
6900000,0,0.0,0.0,0.0,0.0,0.033702,1.20923e-06,-9.17782e-07,0.0,-0.00388025,0.0100304,4.31737e-05,-0.0162944,0.000302308,-0.000229445,0.0,0.0183998,-0.00472867,-0.0111703,0.00766968,0.0,0.1,-4.31737e-05,0.15779,0.337163,0.212126,0.243559,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
6996000,0,0.0,0.0,0.0,0.0,0.0310537,1.20923e-06,-9.17782e-07,0.0,-0.00041062,0.0103627,-0.00171946,-0.0185191,0.000302308,-0.000229445,0.0,0.0333677,0.0269019,0.0431472,0.00796351,0.0,0.1,0.00171946,0.158748,0.337441,0.211026,0.240542,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
7092000,0,0.0,0.0,0.0,0.0,0.0291631,1.20923e-06,-9.17782e-07,0.0,0.00281372,0.00942801,-0.00250234,-0.0188866,0.000302308,-0.000229445,0.0,0.0434805,0.0643433,-0.000566244,0.00809115,0.0,0.1,0.00250234,0.15967,0.337662,0.209816,0.237538,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
7188000,0,0.0,0.0,0.0,0.0,0.0282757,1.20923e-06,-9.17782e-07,0.0,0.0034617,0.0104516,-0.00250271,-0.0175344,0.000302308,-0.000229445,0.0,-0.0423116,0.0554745,0.0196379,0.00811741,0.0,0.1,0.00250271,0.156635,0.333152,0.204947,0.232211,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
7284000,0,0.0,0.0,0.0,0.0,0.0268309,1.20923e-06,-9.17782e-07,0.0,0.00435977,0.0104676,-0.00231594,-0.0167613,0.000302308,-0.000229445,0.0,-0.00626538,0.0340386,-0.0181403,0.00791639,0.0,0.100975,0.00231594,0.157548,0.333344,0.20378,0.22932,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
7380000,0,0.0,0.0,0.0,0.0,0.0257624,1.20923e-06,-9.17782e-07,0.0,0.00560047,0.00989507,-0.00262961,-0.0162352,0.000302308,-0.000229445,0.0,0.0451262,-0.0347426,-0.0260593,0.00790576,0.0,0.1,0.00262961,0.15459,0.328943,0.199016,0.22422,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
7476000,0,0.0,0.0,0.0,0.0,0.0252345,1.20923e-06,-9.17782e-07,0.0,0.00550818,0.00999015,-0.00248657,-0.0148092,0.000302308,-0.000229445,0.0,0.0107983,-0.0230096,0.00239816,0.00801735,0.0,0.102298,0.00248657,0.15543,0.329071,0.1978,0.221422,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
7572000,0,0.0,0.0,0.0,0.0,0.0251074,1.20923e-06,-9.17782e-07,0.0,0.00713334,0.0103161,-0.00137227,-0.0122315,0.000302308,-0.000229445,0.0,0.0280918,-0.0258251,0.0045253,0.00794111,0.0,0.102975,0.00137227,0.156237,0.329154,0.196504,0.218652,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
7668000,0,0.0,0.0,0.0,0.0,0.0248536,1.20923e-06,-9.17782e-07,0.0,0.00802549,0.0100667,-0.00246192,-0.0121899,0.000302308,-0.000229445,0.0,-0.00682452,0.015406,-0.0251485,0.00823827,0.0,0.10215,0.00246192,0.153276,0.324823,0.191858,0.213833,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
7764000,0,0.0,0.0,0.0,0.0,0.0248924,1.20923e-06,-9.17782e-07,0.0,0.00697031,0.0116728,-0.00304718,-0.011403,0.000302308,-0.000229445,0.0,-0.0497384,0.00687125,-0.0425614,0.00818705,0.0,0.102982,0.00304718,0.154026,0.32486,0.190576,0.211171,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
7860000,0,0.0,0.0,0.0,0.0,0.0255777,1.20923e-06,-9.17782e-07,0.0,0.00594176,0.0106917,-0.00160012,-0.0081808,0.000302308,-0.000229445,0.0,0.00190096,0.0629291,0.0333348,0.00813644,0.0,0.104929,0.00160012,0.154748,0.32486,0.189315,0.208543,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
7956000,0,0.0,0.0,0.0,0.0,0.0278329,1.20923e-06,-9.17782e-07,0.0,0.00674136,0.0110174,-5.89351e-05,-0.00372685,0.000302308,-0.000229445,0.0,0.0447231,0.0172508,-0.00715256,0.00816908,0.0,0.106787,5.89351e-05,0.151819,0.320623,0.184825,0.204014,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
8052000,0,0.0,0.0,0.0,0.0,0.0297238,1.20923e-06,-9.17782e-07,0.0,0.00719647,0.00975131,0.000145796,-0.00136388,0.000302308,-0.000229445,0.0,-0.000674248,0.0303359,-0.0560237,0.00805833,0.0,0.106687,-0.000145796,0.1525,0.320591,0.18354,0.201502,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
