timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail,health_flags,timeout_flags
40724000,0.999989,-0.00225383,0.0014606,0.00392059,-0.0246357,-0.012779,-1.54637,0.0273628,0.0619574,-6.2915,3.49886e-07,1.4388e-06,-1.02475e-06,-4.41663e-05,-0.000125737,1.35008e-06,0.899214,0.0402618,1.0,0.0,0.0,0.0,0.0,0.0,2.04365e-09,4.58601e-05,0.000244345,5.87473e-09,1.22032e-05,1.22037e-05,0.000190345,0.0176123,0.0176123,0.00984666,0.0214518,0.0214519,0.0499561,1.16919e-11,1.16918e-11,7.54874e-11,2.70365e-07,2.70367e-07,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8389271,0.207132,0.223509,0.00250226,0.00535827,0.00744721,0.0038972,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0
40916000,0.99999,-0.00190934,0.000492,0.00389422,-0.0281972,-0.0121807,-1.52788,0.0214863,0.0638338,-6.58629,3.48715e-07,1.43897e-06,-1.02219e-06,-4.31155e-05,-0.000130964,1.421e-06,0.899214,0.0402618,1.0,0.0,0.0,0.0,0.0,0.0,2.15011e-09,4.53667e-05,0.000244366,5.60618e-09,1.177e-05,1.17704e-05,0.0001771,0.0169069,0.0169069,0.00981426,0.0215138,0.0215139,0.0497398,1.1784e-11,1.17839e-11,7.55697e-11,2.61077e-07,2.61079e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8389271,0.207431,0.223024,0.00490058,0.0046808,0.00486132,0.00118583,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0
41108000,0.99999,-0.00207355,-0.000325716,0.00403792,-0.0239997,-0.0116904,-1.51177,0.0146003,0.062434,-6.87473,3.50858e-07,1.44078e-06,-1.02258e-06,-3.99714e-05,-0.000133509,3.96684e-07,0.899214,0.0402618,1.0,0.0,0.0,0.0,0.0,0.0,2.23572e-09,4.51795e-05,0.000238391,5.55723e-09,1.14214e-05,1.14217e-05,0.000165616,0.0160993,0.0160993,0.00978247,0.0215041,0.0215042,0.0495282,1.18772e-11,1.18772e-11,7.56494e-11,2.53081e-07,2.53083e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8389271,0.207385,0.222549,0.00819903,0.00603381,0.00248962,0.00905626,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0
41300000,0.999987,-0.00289569,-0.000430567,0.00418547,-0.0224156,-0.0141835,-1.50903,0.00746562,0.0601709,-7.1683,3.53452e-07,1.44072e-06,-1.02022e-06,-3.7256e-05,-0.000135046,1.85177e-06,0.899214,0.0402618,1.0,0.0,0.0,0.0,0.0,0.0,2.1874e-09,4.59765e-05,0.00023391,5.67398e-09,1.1147e-05,1.11477e-05,0.000155568,0.0152523,0.0152523,0.00975067,0.0214309,0.021431,0.049318,1.19715e-11,1.19715e-11,7.57266e-11,2.46274e-07,2.46275e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8389271,0.207031,0.222077,0.00583503,0.00552936,0.00352154,0.000221401,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0
41492000,0.999987,-0.00251196,-0.000994587,0.00431173,-0.0209098,-0.0121312,-1.50558,-0.000232345,0.0635005,-7.45939,3.53425e-07,1.44106e-06,-1.01669e-06,-3.39036e-05,-0.000140582,2.14291e-06,0.899214,0.0402618,1.0,0.0,0.0,0.0,0.0,0.0,2.2823e-09,4.85096e-05,0.000231568,5.75543e-09,1.09363e-05,1.09365e-05,0.00014767,0.0143981,0.0143982,0.00978612,0.0213039,0.0213039,0.0497225,1.20667e-11,1.20667e-11,7.58037e-11,2.40522e-07,2.40523e-07,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8389271,0.206417,0.222986,0.00437695,0.00544926,0.00955739,0.00165891,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0
41684000,0.999986,-0.00266521,-0.00136264,0.00439906,-0.0182059,-0.0103564,-1.50244,-0.0064294,0.065333,-7.74899,3.54054e-07,1.44217e-06,-1.01093e-06,-3.1238e-05,-0.000144218,2.37959e-06,0.899214,0.0402618,1.0,0.0,0.0,0.0,0.0,0.0,2.20796e-09,4.69997e-05,0.000238807,5.84028e-09,1.07794e-05,1.07796e-05,0.000139699,0.0135656,0.0135657,0.00975417,0.0211328,0.0211328,0.0495125,1.21628e-11,1.21627e-11,7.58753e-11,2.35679e-07,2.35679e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8389271,0.205586,0.222514,0.00655737,0.00492729,0.00752743,0.00878278,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0
41884000,0.999988,-0.00228996,-0.00166312,0.00387342,-0.011525,-0.0143183,-1.49711,-0.0114103,0.0654638,-8.05148,3.55267e-07,1.44269e-06,-1.00223e-06,-2.94618e-05,-0.000147011,3.35382e-06,0.899214,0.0402618,1.0,0.0,0.0,0.0,0.0,0.0,2.12132e-09,4.72843e-05,0.000241176,5.06862e-09,1.06729e-05,1.06726e-05,0.000132595,0.0128509,0.0128512,0.00976151,0.021124,0.021124,0.0495706,1.22636e-11,1.22636e-11,7.59479e-11,2.31608e-07,2.31608e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8389271,0.205543,0.222645,0.00659469,0.00601819,0.00476592,0.00348469,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0
42076000,0.999989,-0.00243899,-0.00140165,0.00388714,-0.00429056,-0.0157443,-1.49112,-0.0139562,0.0648742,-8.33381,3.56449e-07,1.44304e-06,-1.00263e-06,-2.84932e-05,-0.000149429,1.48162e-06,0.899214,0.0402618,1.0,0.0,0.0,0.0,0.0,0.0,2.00047e-09,4.67702e-05,0.000242827,4.92425e-09,1.05982e-05,1.05982e-05,0.000126205,0.0120999,0.0121003,0.00973027,0.0208846,0.0208846,0.0493666,1.2361e-11,1.2361e-11,7.60131e-11,2.28189e-07,2.28188e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8389271,0.204375,0.222186,0.0009257,0.00654489,0.00359736,0.0122919,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0
42268000,0.999989,-0.0021624,-0.00140921,0.00400472,-0.00064095,-0.0178356,-1.49193,-0.0155337,0.0641477,-8.6226,3.56891e-07,1.44322e-06,-9.9529e-07,-2.77432e-05,-0.000151426,2.41989e-06,0.899214,0.0402618,1.0,0.0,0.0,0.0,0.0,0.0,2.01647e-09,4.78302e-05,0.000233483,5.0327e-09,1.06396e-05,1.06395e-05,0.000120439,0.012612,0.0126126,0.00986924,0.0231704,0.0231704,0.0496369,1.24591e-11,1.24591e-11,7.60747e-11,2.26695e-07,2.26694e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8389271,0.215269,0.222793,1.34204e-06,0.0072278,0.00747811,6.06553e-05,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0
42460000,0.999988,-0.00233105,-0.00112345,0.0040788,0.00558055,-0.0176252,-1.49242,-0.0162763,0.0645429,-8.90908,3.5747e-07,1.44327e-06,-9.91116e-07,-2.70683e-05,-0.000154244,2.23055e-06,0.899214,0.0402618,1.0,0.0,0.0,0.0,0.0,0.0,2.25037e-09,4.90872e-05,0.000225661,5.06696e-09,1.06108e-05,1.06109e-05,0.000115804,0.0118796,0.0118803,0.0099045,0.0228187,0.0228187,0.0500426,1.25572e-11,1.25571e-11,7.61373e-11,2.24064e-07,2.24062e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8389271,0.213629,0.223702,0.00142901,0.0063385,0.00239163,0.00463095,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0
42652000,0.999989,-0.00226693,-0.000494592,0.00414608,0.00925346,-0.0203872,-1.48958,-0.0147299,0.0622011,-9.19152,3.57625e-07,1.44337e-06,-9.87905e-07,-2.67614e-05,-0.000155724,8.20219e-07,0.899214,0.0402618,1.0,0.0,0.0,0.0,0.0,0.0,2.10977e-09,4.72448e-05,0.000242717,5.04831e-09,1.06051e-05,1.06053e-05,0.000110999,0.0112121,0.0112127,0.00986976,0.0224577,0.0224578,0.0498198,1.26554e-11,1.26554e-11,7.61917e-11,2.21853e-07,2.21851e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8389271,0.211933,0.223204,0.00493058,0.00727464,0.00423178,0.00267493,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0
42844000,0.99999,-0.00205458,-0.000333534,0.00400456,0.00897208,-0.0188878,-1.48859,-0.0142063,0.060799,-9.47922,3.57116e-07,1.44316e-06,-9.80025e-07,-2.57872e-05,-0.000157775,1.24937e-06,0.899214,0.0402618,1.0,0.0,0.0,0.0,0.0,0.0,2.10518e-09,4.58491e-05,0.00023498,4.83298e-09,1.06186e-05,1.06188e-05,0.000106612,0.0106081,0.0106087,0.00983535,0.022093,0.022093,0.049599,1.27537e-11,1.27536e-11,7.6242e-11,2.19994e-07,2.19992e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8389271,0.210205,0.222708,0.00542089,0.00792034,0.00272264,0.00532859,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0
43036000,0.999991,-0.00186469,0.000130504,0.00376816,0.0136642,-0.0203061,-1.48926,-0.0118179,0.0601594,-9.76468,3.55903e-07,1.44254e-06,-9.71869e-07,-2.54487e-05,-0.000159915,6.41461e-07,0.899214,0.0402618,1.0,0.0,0.0,0.0,0.0,0.0,2.16932e-09,4.67618e-05,0.000233348,4.54537e-09,1.06477e-05,1.06479e-05,0.000103064,0.0100651,0.0100657,0.00986976,0.0217286,0.0217287,0.0500005,1.28515e-11,1.28515e-11,7.62942e-11,2.18433e-07,2.18431e-07,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8389271,0.208464,0.223608,0.00282893,0.00795037,0.000375441,0.00264766,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0
43228000,0.99999,-0.00185293,0.000644347,0.00405595,0.013741,-0.0174769,-1.48318,-0.010529,0.0597516,-10.0474,3.53871e-07,1.44131e-06,-9.66947e-07,-2.44893e-05,-0.000161953,-5.15185e-07,0.899214,0.0402618,1.0,0.0,0.0,0.0,0.0,0.0,2.1301e-09,4.63642e-05,0.000241443,4.81574e-09,1.069e-05,1.069e-05,9.93376e-05,0.00957627,0.00957675,0.00983578,0.0213679,0.0213679,0.0497812,1.29486e-11,1.29486e-11,7.63366e-11,2.17119e-07,2.17117e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8389271,0.206726,0.223117,0.00517169,0.0074508,0.00955229,0.00706948,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0
43420000,0.999987,-0.00207776,0.00117177,0.00447678,0.0134953,-0.0163436,-1.56141,-0.00763769,0.0612199,-10.3328,3.51202e-07,1.43966e-06,-9.59026e-07,-2.4201e-05,-0.000164311,-2.37629e-06,0.899214,0.0402618,1.0,0.0,0.0,0.0,0.0,0.0,2.23199e-09,4.69825e-05,0.000269667,5.28541e-09,1.07423e-05,1.07424e-05,9.59058e-05,0.009168,0.00916837,0.00980202,0.0210138,0.0210139,0.0495634,1.30445e-11,1.30445e-11,7.63745e-11,2.16021e-07,2.16018e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8389271,0.205007,0.222628,0.00772572,0.010043,0.00584437,0.00477361,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0
43612000,0.999989,-0.00194052,0.000671864,0.00423393,0.00922028,-0.0150417,-1.92385,-0.00722719,0.0613369,-10.6532,3.47852e-07,1.43761e-06,-9.52273e-07,-2.33361e-05,-0.000165794,-1.1739e-05,0.899214,0.0402618,1.0,0.0,0.0,0.0,0.0,0.0,2.18744e-09,4.71732e-05,0.000299661,4.91529e-09,1.07963e-05,1.07964e-05,9.27384e-05,0.00890289,0.00890308,0.00976911,0.0206732,0.0206733,0.0493503,1.31384e-11,1.31384e-11,7.64078e-11,2.15164e-07,2.15161e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8389271,0.203338,0.222149,0.0077683,0.0597006,0.00270103,0.00686643,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0
43804000,0.99999,-0.00187892,0.000720054,0.00404689,0.0110403,-0.0146687,-2.52892,-0.00523135,0.0617718,-11.0678,3.4115e-07,1.43531e-06,-9.41523e-07,-2.32689e-05,-0.00016703,-2.73882e-05,0.899214,0.0402618,1.0,0.0,0.0,0.0,0.0,0.0,2.16062e-09,4.68259e-05,0.00031325,4.69155e-09,1.08399e-05,1.084e-05,9.01669e-05,0.00876976,0.0087699,0.0098039,0.0203531,0.0203532,0.049753,1.32286e-11,1.32286e-11,7.64443e-11,2.14571e-07,2.14568e-07,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8389271,0.201758,0.223054,0.00649413,0.09557,0.00274334,0.0163929,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0
43996000,0.999988,-0.00235814,0.00124827,0.0040297,0.0124713,-0.00923431,-2.96541,-0.00416761,0.0654475,-11.594,3.29401e-07,1.43158e-06,-9.25204e-07,-2.29601e-05,-0.000168705,-3.80212e-05,0.899214,0.0402618,1.0,0.0,0.0,0.0,0.0,0.0,2.32077e-09,4.52637e-05,0.00030019,4.7288e-09,1.08699e-05,1.08699e-05,8.74264e-05,0.00860333,0.00860343,0.00977116,0.0200539,0.0200539,0.0495404,1.33139e-11,1.33139e-11,7.64684e-11,2.14173e-07,2.1417e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8389271,0.200269,0.222577,0.00703498,0.0538424,0.0108188,0.00794923,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0
44188000,0.999983,-0.0038004,0.0019523,0.00393943,0.0141803,-0.0035387,-3.0318,0.00107186,0.0698067,-12.1799,3.15128e-07,1.42901e-06,-9.14669e-07,-2.38936e-05,-0.000169914,-3.67084e-05,0.899214,0.0402618,1.0,0.0,0.0,0.0,0.0,0.0,2.19977e-09,4.34366e-05,0.000260264,4.7593e-09,1.08985e-05,1.0899e-05,8.48803e-05,0.00830737,0.00830739,0.00973837,0.019767,0.0197671,0.0493289,1.3395e-11,1.33949e-11,7.64874e-11,2.13885e-07,2.13882e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8389271,0.198832,0.222101,0.00979332,0.0136245,0.0132965,0.0247059,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0
44380000,0.999979,-0.00466062,0.00203172,0.00403975,0.0123729,-0.00482385,-3.04192,0.00295035,0.0736484,-12.7714,2.99354e-07,1.42417e-06,-8.98767e-07,-2.39142e-05,-0.000170786,-3.32914e-05,0.899214,0.0402618,1.0,0.0,0.0,0.0,0.0,0.0,2.32155e-09,4.54015e-05,0.000248483,4.96054e-09,1.0932e-05,1.09331e-05,8.25111e-05,0.00802154,0.00802155,0.0097728,0.019486,0.0194861,0.0497323,1.34721e-11,1.34721e-11,7.65012e-11,2.13669e-07,2.13666e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8389271,0.197413,0.223007,0.00175337,0.0145188,0.00754053,0.0145147,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0
44572000,0.999975,-0.00522108,0.00236279,0.00421913,0.00896231,-0.0091147,-3.04408,0.00191692,0.0790113,-13.3637,2.79433e-07,1.41751e-06,-8.96411e-07,-2.33606e-05,-0.000171912,-2.97927e-05,0.899214,0.0402618,1.0,0.0,0.0,0.0,0.0,0.0,2.40566e-09,4.63194e-05,0.000243781,5.17158e-09,1.09704e-05,1.09716e-05,8.05906e-05,0.00776554,0.00776553,0.00973995,0.0192118,0.0192118,0.0495207,1.35448e-11,1.35448e-11,7.65198e-11,2.13506e-07,2.13503e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8389271,0.196019,0.222533,0.00189986,0.0162358,0.0102169,0.00531333,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0
44764000,0.99998,-0.00416356,0.00216208,0.00424743,0.00475355,-0.0175731,-3.03747,0.00105648,0.0802436,-13.9562,2.66967e-07,1.41385e-06,-8.83297e-07,-2.29882e-05,-0.000172512,-2.6254e-05,0.899214,0.0402618,1.0,0.0,0.0,0.0,0.0,0.0,2.26414e-09,4.46468e-05,0.000232874,5.05196e-09,1.10783e-05,1.10789e-05,7.85161e-05,0.00814326,0.0081432,0.00987902,0.0208944,0.0208945,0.0497928,1.36284e-11,1.36284e-11,7.65233e-11,2.13441e-07,2.13438e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8389271,0.204423,0.223143,0.00351026,0.0179986,0.0106302,0.00809759,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0
44956000,0.999983,-0.00365096,0.00132935,0.00424334,-0.000740702,-0.0201547,-3.02739,-0.0015034,0.0865996,-14.5448,2.37039e-07,1.40957e-06,-8.78366e-07,-2.25398e-05,-0.000173865,-2.33151e-05,0.899214,0.0402618,1.0,0.0,0.0,0.0,0.0,0.0,2.33757e-09,4.54931e-05,0.000229849,4.8972e-09,1.11238e-05,1.11244e-05,7.65771e-05,0.00791753,0.00791742,0.00984645,0.0205869,0.0205869,0.0495824,1.36937e-11,1.36937e-11,7.65209e-11,2.13336e-07,2.13333e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8389271,0.202913,0.222671,0.00336527,0.0192188,0.017399,0.00415188,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0
45148000,0.999985,-0.00327232,0.000222801,0.00428482,-0.00411348,-0.0235523,-3.01577,-0.00396801,0.0895822,-15.1306,2.10744e-07,1.40394e-06,-8.68127e-07,-2.23276e-05,-0.000174682,-2.07843e-05,0.899214,0.0402618,1.0,0.0,0.0,0.0,0.0,0.0,2.53834e-09,4.80749e-05,0.000234274,4.8379e-09,1.11729e-05,1.11735e-05,7.47627e-05,0.00772081,0.00772065,0.00988253,0.0202917,0.0202917,0.0499931,1.37535e-11,1.37535e-11,7.65128e-11,2.13256e-07,2.13254e-07,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8389271,0.201453,0.223591,0.00198936,0.0167815,0.00657146,0.00336341,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0
45340000,0.999984,-0.00353847,-0.000928388,0.00431425,-0.00466616,-0.0277536,-3.00323,-0.00716325,0.0929513,-15.7169,1.7922e-07,1.39871e-06,-8.63491e-07,-2.21045e-05,-0.000175499,-1.71741e-05,0.899214,0.0402618,1.0,0.0,0.0,0.0,0.0,0.0,2.28115e-09,4.70923e-05,0.000244669,4.84084e-09,1.12248e-05,1.12255e-05,7.33007e-05,0.0075502,0.00754998,0.00984987,0.0200094,0.0200093,0.049782,1.38073e-11,1.38073e-11,7.65115e-11,2.13197e-07,2.13194e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8389271,0.200047,0.223119,0.00117177,0.0182646,0.01459,0.0222335,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0
45532000,0.999986,-0.00338753,-0.000754391,0.00412503,-9.09425e-05,-0.0296837,-2.99039,-0.0103691,0.0952768,-16.2942,1.48965e-07,1.39036e-06,-8.70569e-07,-2.18472e-05,-0.000176187,-1.60966e-05,0.899214,0.0402618,1.0,0.0,0.0,0.0,0.0,0.0,2.27845e-09,4.62716e-05,0.000252628,4.55676e-09,1.12789e-05,1.12795e-05,7.16966e-05,0.00740452,0.00740429,0.00981718,0.0197402,0.0197402,0.0495716,1.38547e-11,1.38547e-11,7.6492e-11,2.13153e-07,2.1315e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8389271,0.198697,0.222647,0.0015235,0.0154481,0.0103997,0.00671156,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0
45724000,0.999986,-0.00349099,-0.000487044,0.0040684,0.00162038,-0.0314984,-2.98028,-0.0135079,0.100271,-16.8689,1.09576e-07,1.3789e-06,-8.78436e-07,-2.15869e-05,-0.000177093,-1.52212e-05,0.899214,0.0402618,1.0,0.0,0.0,0.0,0.0,0.0,2.11106e-09,4.54006e-05,0.00027077,4.43064e-09,1.13344e-05,1.13351e-05,7.01908e-05,0.00728168,0.00728141,0.00978504,0.0194844,0.0194844,0.049365,1.38952e-11,1.38952e-11,7.64661e-11,2.1312e-07,2.13117e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8389271,0.197405,0.222182,0.00625573,0.016397,0.0177926,0.0139694,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0
45916000,0.999986,-0.00281407,-0.000592081,0.00433322,0.00342106,-0.0359132,-2.97636,-0.0144069,0.101123,-17.441,7.69402e-08,1.3698e-06,-8.88965e-07,-2.15419e-05,-0.000177597,-1.48976e-05,0.899214,0.0402618,1.0,0.0,0.0,0.0,0.0,0.0,1.71078e-09,4.47722e-05,0.000270421,4.51512e-09,1.13906e-05,1.1391e-05,6.89873e-05,0.00718054,0.00718023,0.00982056,0.0192421,0.0192421,0.0497738,1.39285e-11,1.39285e-11,7.64485e-11,2.13096e-07,2.13093e-07,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8389271,0.196174,0.2231,0.0041657,0.0145028,0.00798969,0.00655412,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0
46116000,0.999986,-0.00280544,-0.000513411,0.00449589,0.00627767,-0.0385266,-2.97832,-0.0169156,0.101766,-18.0376,3.83254e-08,1.35675e-06,-8.99961e-07,-2.13333e-05,-0.000178063,-1.43887e-05,0.899214,0.0402618,1.0,0.0,0.0,0.0,0.0,0.0,1.94481e-09,4.5673e-05,0.00027735,4.56454e-09,1.14544e-05,1.14548e-05,6.76718e-05,0.00713752,0.00713719,0.00982662,0.0191516,0.0191515,0.0498293,1.39582e-11,1.39582e-11,7.64145e-11,2.13078e-07,2.13075e-07,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8389271,0.195712,0.223225,0.0022675,0.0159307,0.0170963,0.0024991,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0
46308000,0.999986,-0.00271733,-0.000297936,0.00461029,0.00839712,-0.0404253,-2.98362,-0.0185032,0.100158,-18.6148,1.79974e-09,1.34539e-06,-9.18383e-07,-2.11837e-05,-0.000178299,-1.25122e-05,0.899214,0.0402618,1.0,0.0,0.0,0.0,0.0,0.0,2.03743e-09,4.45993e-05,0.000269015,4.54433e-09,1.15096e-05,1.15099e-05,6.6414e-05,0.00707024,0.00706992,0.00979415,0.0189338,0.0189337,0.0496208,1.39758e-11,1.39758e-11,7.63698e-11,2.13065e-07,2.13062e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8389271,0.194596,0.222757,0.00440082,0.01629,0.00619111,0.0036819,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0
46500000,0.999984,-0.00315974,-1.34769e-05,0.00473777,0.0117088,-0.0376434,-2.9847,-0.0203765,0.0992101,-19.187,-3.23208e-08,1.32961e-06,-9.32898e-07,-2.10238e-05,-0.000178551,-1.26351e-05,0.899214,0.0402618,1.0,0.0,0.0,0.0,0.0,0.0,2.0775e-09,4.5274e-05,0.000274524,4.59961e-09,1.15632e-05,1.15637e-05,6.52302e-05,0.00701414,0.00701395,0.00976157,0.0187288,0.0187287,0.0494127,1.39853e-11,1.39853e-11,7.63184e-11,2.13056e-07,2.13053e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8389271,0.193539,0.22229,0.00467936,0.0114795,0.0119916,0.00195922,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0
46692000,0.999982,-0.00356985,0.000323688,0.00477732,0.0113226,-0.0384845,-2.98373,-0.0225917,0.0985894,-19.7637,-6.856e-08,1.30954e-06,-9.45764e-07,-2.0879e-05,-0.000178764,-1.10287e-05,0.899214,0.0402618,1.0,0.0,0.0,0.0,0.0,0.0,2.00568e-09,4.45736e-05,0.000276631,4.59308e-09,1.16152e-05,1.16158e-05,6.41157e-05,0.00696706,0.00696689,0.00972955,0.0185357,0.0185356,0.0492082,1.39865e-11,1.39865e-11,7.62602e-11,2.1305e-07,2.13047e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8389271,0.192539,0.221829,0.0024538,0.0118513,0.0155053,0.000952339,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0
46884000,0.999985,-0.00310367,0.000244089,0.00456842,0.0126057,-0.041612,-2.97171,-0.0244919,0.09603,-20.3392,-9.7512e-08,1.2897e-06,-9.5828e-07,-2.07771e-05,-0.000178901,-9.17878e-06,0.899214,0.0402618,1.0,0.0,0.0,0.0,0.0,0.0,2.10891e-09,4.69805e-05,0.000279965,4.30008e-09,1.16655e-05,1.16658e-05,6.32437e-05,0.0069242,0.00692405,0.00976439,0.0183536,0.0183535,0.0496149,1.39794e-11,1.39794e-11,7.62136e-11,2.13045e-07,2.13043e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8389271,0.191591,0.222744,0.00715963,0.00908667,0.00845682,0.0133867,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0
47076000,0.999987,-0.00233937,0.000261929,0.00445731,0.0142656,-0.0458926,-2.95122,-0.0243693,0.0926378,-20.9065,-1.26628e-07,1.27355e-06,-9.75274e-07,-2.0757e-05,-0.000178997,-9.06148e-06,0.899214,0.0402618,1.0,0.0,0.0,0.0,0.0,0.0,2.01329e-09,4.51e-05,0.000289425,4.06173e-09,1.1714e-05,1.17142e-05,6.22492e-05,0.00688595,0.00688579,0.00973216,0.0181814,0.0181813,0.049409,1.39645e-11,1.39645e-11,7.61423e-11,2.13043e-07,2.1304e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8389271,0.19069,0.222281,0.00727915,0.00674812,0.00866225,0.00101294,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0
47268000,0.999988,-0.00225964,-9.80284e-05,0.00436832,0.0166449,-0.0441785,-2.94116,-0.0220594,0.0863473,-21.4747,-1.39137e-07,1.26841e-06,-9.84776e-07,-2.07766e-05,-0.00017904,-7.77725e-06,0.899214,0.0402618,1.0,0.0,0.0,0.0,0.0,0.0,2.27803e-09,4.74892e-05,0.000281038,3.92206e-09,1.18366e-05,1.18368e-05,6.13116e-05,0.00735418,0.00735409,0.00986957,0.019741,0.0197409,0.0496748,1.40034e-11,1.40034e-11,7.60639e-11,2.13042e-07,2.13039e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8389271,0.198701,0.222879,0.00380099,0.00612531,0.00949739,0.00681459,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0
