timestamp,rollspeed,pitchspeed,yawspeed,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
2216000,0.00427524,0.0058423,-0.00221192,0.0,0.0,0.0,0.0
2244000,-0.00226204,-0.00201645,0.00275004,0.0,0.0,0.0,0.0
2272000,0.000700923,-0.0133867,-0.0102035,0.0,0.0,0.0,0.0
2304000,-0.00261447,0.000157753,-0.00213085,0.0,0.0,0.0,0.0
2336000,0.00322831,-0.00220216,-0.00355223,0.0,0.0,0.0,0.0
2364000,-0.00995387,0.00101538,-0.00372092,0.0,0.0,0.0,0.0
2396000,0.00792105,-0.00454229,-0.010285,0.0,0.0,0.0,0.0
2424000,0.000105122,-0.00538507,0.00238599,0.0,0.0,0.0,0.0
2456000,0.00532603,-3.79164e-05,-0.00568513,0.0,0.0,0.0,0.0
2484000,-0.00210508,-0.00556791,-0.00425589,0.0,0.0,0.0,0.0
2516000,0.00160665,-0.00174146,0.00169838,0.0,0.0,0.0,0.0
2548000,-0.00479574,0.00356913,-0.00870932,0.0,0.0,0.0,0.0
2580000,0.00750308,-0.00581061,0.00634277,0.0,0.0,0.0,0.0
2608000,0.00444873,-0.00430863,0.00865779,0.0,0.0,0.0,0.0
2640000,0.00709537,0.00257549,-0.0028122,0.0,0.0,0.0,0.0
2672000,-0.00517222,-0.00316072,0.00464496,0.0,0.0,0.0,0.0
2700000,0.00615137,-0.00168881,-0.0040372,0.0,0.0,0.0,0.0
2728000,-0.00770822,0.00653497,-0.00864487,0.0,0.0,0.0,0.0
2760000,-0.00273095,-0.00163167,-0.00475885,0.0,0.0,0.0,0.0
2788000,0.00813742,-0.00253194,-0.00361025,0.0,0.0,0.0,0.0
2820000,0.000324262,-0.00632593,-0.0054996,0.0,0.0,0.0,0.0
2848000,0.000970731,-0.00198281,0.00860325,0.0,0.0,0.0,0.0
2876000,-0.00183239,-0.00367802,-0.000760706,0.0,0.0,0.0,0.0
2904000,-0.000999246,0.00606525,0.00205059,0.0,0.0,0.0,0.0
2932000,0.00204973,-0.00594133,0.00402142,0.0,0.0,0.0,0.0
2960000,-0.00516547,-0.00100039,0.00374069,0.0,0.0,0.0,0.0
2988000,0.00184434,-0.00311712,0.00201277,0.0,0.0,0.0,0.0
3016000,0.000762397,0.0035939,0.00388537,0.0,0.0,0.0,0.0
3044000,-0.00363223,0.000754757,0.00413192,0.0,0.0,0.0,0.0
3076000,0.00574115,0.00392461,0.000851633,0.0,0.0,0.0,0.0
3108000,-0.00577425,-0.00272031,-0.00666926,0.0,0.0,0.0,0.0
3140000,-0.00711341,0.00470782,-0.0104111,0.0,0.0,0.0,0.0
3168000,0.000217474,0.0044003,0.00088475,0.0,0.0,0.0,0.0
3200000,-0.0132826,-0.000794601,0.00387109,0.0,0.0,0.0,0.0
3228000,-0.00609433,-0.00962794,0.0052162,0.0,0.0,0.0,0.0
3260000,-0.00265125,0.00129816,0.000918806,0.0,0.0,0.0,0.0
3292000,0.00473189,-0.00307375,0.00213395,0.0,0.0,0.0,0.0
3320000,-0.000403843,-0.00333256,-0.00316759,0.0,0.0,0.0,0.0
3348000,0.00486788,0.00200611,0.00620043,0.0,0.0,0.0,0.0
3380000,-0.00117031,-0.00340098,0.00481012,0.0,0.0,0.0,0.0
3408000,-0.000946995,-0.00226691,-0.00171552,0.0,0.0,0.0,0.0
3440000,0.0029666,0.0015715,-0.00759142,0.0,0.0,0.0,0.0
3472000,-0.00639796,0.00582577,-0.00557241,0.0,0.0,0.0,0.0
3500000,-0.00456925,0.00181475,-0.00754633,0.0,0.0,0.0,0.0
3528000,0.000127703,-0.00179324,0.00137309,0.0,0.0,0.0,0.0
3556000,-0.000800229,-0.000515415,0.00268067,0.0,0.0,0.0,0.0
3588000,0.00954122,0.00580316,0.00202019,0.0,0.0,0.0,0.0
3616000,-0.00128598,0.00115312,0.000372965,0.0,0.0,0.0,0.0
3648000,0.0031991,0.00181769,-0.0105171,0.0,0.0,0.0,0.0
3676000,0.00459858,-0.00771127,-0.000721992,0.0,0.0,0.0,0.0
3704000,-0.00238236,0.00156369,0.000773344,0.0,0.0,0.0,0.0
3736000,0.00126015,0.00394756,0.00182441,0.0,0.0,0.0,0.0
3764000,-0.00421733,-0.00282124,-0.000285203,0.0,0.0,0.0,0.0
3792000,0.00629225,0.00469797,-0.00517756,0.0,0.0,0.0,0.0
3824000,-0.00120457,-0.00103168,-0.00222935,0.0,0.0,0.0,0.0
3856000,-0.00285119,0.00188713,-0.00227841,0.0,0.0,0.0,0.0
3884000,0.00168984,-0.00533453,0.00389905,0.0,0.0,0.0,0.0
3916000,-0.00538246,0.00478204,0.00686075,0.0,0.0,0.0,0.0
3948000,-0.00631955,-0.00728034,0.000432281,0.0,0.0,0.0,0.0
3980000,0.005908,0.00556165,-0.00560524,0.0,0.0,0.0,0.0
4012000,0.00672841,0.00204009,-0.00718694,0.0,0.0,0.0,0.0
4040000,-0.00904534,0.00305336,0.00390359,0.0,0.0,0.0,0.0
4068000,0.000403393,0.000327965,0.00464073,0.0,0.0,0.0,0.0
4096000,0.00182013,0.00469974,0.000614135,0.0,0.0,0.0,0.0
4124000,-0.00555049,-0.00194692,0.00256074,0.0,0.0,0.0,0.0
4152000,0.00467219,0.00211303,0.00763898,0.0,0.0,0.0,0.0
4180000,-0.00135051,0.000815678,0.0061555,0.0,0.0,0.0,0.0
4212000,0.00384049,-0.00801599,0.00332373,0.0,0.0,0.0,0.0
4240000,-0.00247305,-0.000982617,-0.00411318,0.0,0.0,0.0,0.0
4272000,-0.00192711,0.0052415,0.0114686,0.0,0.0,0.0,0.0
4300000,0.0015107,0.00624472,-0.00686822,0.0,0.0,0.0,0.0
4328000,0.00553497,0.00166567,0.00287359,0.0,0.0,0.0,0.0
4360000,-0.00916829,0.000354481,0.00529844,0.0,0.0,0.0,0.0
4388000,-0.000233671,-0.00738226,0.00261575,0.0,0.0,0.0,0.0
4420000,0.00464301,0.00026758,0.00828085,0.0,0.0,0.0,0.0
4452000,-0.00439227,0.00532882,-0.0127172,0.0,0.0,0.0,0.0
4484000,0.00712242,0.00984599,-0.00745766,0.0,0.0,0.0,0.0
4516000,0.0081632,-0.00125337,-0.00208432,0.0,0.0,0.0,0.0
4544000,-0.00112599,-0.00121158,-0.00622203,0.0,0.0,0.0,0.0
4576000,-0.00221495,0.000750546,-0.00519715,0.0,0.0,0.0,0.0
4608000,-0.000423439,-0.000264404,-0.00612466,0.0,0.0,0.0,0.0
4636000,-0.00104337,0.0103006,-0.00260188,0.0,0.0,0.0,0.0
4664000,0.00884131,0.00071607,-0.00431882,0.0,0.0,0.0,0.0
4696000,0.000277131,0.000470688,-0.00118067,0.0,0.0,0.0,0.0
4724000,-0.00320282,-0.00806018,-0.0117969,0.0,0.0,0.0,0.0
4752000,0.00685396,0.000413738,0.00106378,0.0,0.0,0.0,0.0
4784000,-0.00146254,0.00419475,7.33527e-05,0.0,0.0,0.0,0.0
4816000,-0.00525501,-0.00253639,0.00150963,0.0,0.0,0.0,0.0
4848000,0.000640479,0.00375569,0.00294479,0.0,0.0,0.0,0.0
4880000,0.00459597,-0.00673085,0.00461921,0.0,0.0,0.0,0.0
4908000,-9.06437e-06,0.00457054,-0.000653402,0.0,0.0,0.0,0.0
4936000,-0.000113505,0.00389667,-0.00600283,0.0,0.0,0.0,0.0
4968000,-0.00352042,-0.00265739,0.00164792,0.0,0.0,0.0,0.0
4996000,0.0014236,-0.00368574,0.00436299,0.0,0.0,0.0,0.0
5028000,0.00218966,-0.00315434,-0.00912014,0.0,0.0,0.0,0.0
5060000,0.0048137,0.00379755,-0.00184977,0.0,0.0,0.0,0.0
5088000,-0.000393573,-0.000167913,-0.00679077,0.0,0.0,0.0,0.0
5116000,-0.00586059,0.00172872,-0.00639695,0.0,0.0,0.0,0.0
5148000,-0.00289223,-0.00659374,-0.00051854,0.0,0.0,0.0,0.0
5176000,0.00129317,0.00586062,-0.0049185,0.0,0.0,0.0,0.0
5204000,-0.0037563,-0.000187459,0.00546701,0.0,0.0,0.0,0.0
5236000,0.000702005,0.0025307,-0.00335649,0.0,0.0,0.0,0.0
5268000,-0.00445364,-0.000500121,0.00995428,0.0,0.0,0.0,0.0
5296000,-0.0014293,0.00163567,0.00375483,0.0,0.0,0.0,0.0
5324000,0.00276639,0.00468868,-4.94293e-06,0.0,0.0,0.0,0.0
5352000,0.00993151,0.00414814,0.00652302,0.0,0.0,0.0,0.0
5380000,0.00115059,-0.00681562,-0.0016356,0.0,0.0,0.0,0.0
5408000,-0.00425377,0.0025173,-0.000138923,0.0,0.0,0.0,0.0
5440000,0.0019659,0.00119172,-0.00100529,0.0,0.0,0.0,0.0
5472000,-0.0110977,-0.00353267,9.31881e-05,0.0,0.0,0.0,0.0
5504000,-0.00142684,0.00305645,-0.00251441,0.0,0.0,0.0,0.0
5532000,-0.00081037,-0.00224024,0.00314719,0.0,0.0,0.0,0.0
5564000,-0.000188998,-0.00878099,-0.00112317,0.0,0.0,0.0,0.0
5596000,-0.00421996,-0.000521417,0.00645372,0.0,0.0,0.0,0.0
5628000,-0.000244519,0.00350006,0.00527047,0.0,0.0,0.0,0.0
5660000,-0.00518746,-0.00345778,0.00255067,0.0,0.0,0.0,0.0
5692000,0.000452513,-0.000610552,0.00915498,0.0,0.0,0.0,0.0
5720000,0.00221952,-0.00223782,0.000481334,0.0,0.0,0.0,0.0
5748000,0.00193388,-0.00590308,-0.00171561,0.0,0.0,0.0,0.0
5780000,0.00354307,0.00177848,0.00508393,0.0,0.0,0.0,0.0
5812000,-0.000789194,0.00322183,-0.00241274,0.0,0.0,0.0,0.0
5840000,-0.00619262,0.00457129,0.00342666,0.0,0.0,0.0,0.0
5868000,-0.00212501,-0.00389917,0.00723945,0.0,0.0,0.0,0.0
5900000,-0.00607817,0.00134544,0.00389335,0.0,0.0,0.0,0.0
5932000,0.00271135,-0.00189251,-0.00844442,0.0,0.0,0.0,0.0
5964000,0.00440301,-0.00792517,0.00754877,0.0,0.0,0.0,0.0
5992000,0.00458663,0.000158289,0.00503109,0.0,0.0,0.0,0.0
6020000,7.70872e-05,-0.00823519,-0.00227193,0.0,0.0,0.0,0.0
6052000,-0.00426347,-0.00457142,-0.00348123,0.0,0.0,0.0,0.0
6084000,7.13532e-05,0.00235034,-0.00827745,0.0,0.0,0.0,0.0
6116000,0.0040695,0.00930313,0.0013974,0.0,0.0,0.0,0.0
6148000,-0.00199915,0.00561679,0.0011088,0.0,0.0,0.0,0.0
6176000,0.00339606,9.48995e-05,0.00536439,0.0,0.0,0.0,0.0
6208000,0.00296627,0.00135838,-0.00121252,0.0,0.0,0.0,0.0
6240000,0.00365718,-0.00289491,-0.00184316,0.0,0.0,0.0,0.0
6272000,0.000113675,-0.00990957,-0.0105327,0.0,0.0,0.0,0.0
6304000,-0.000397607,-0.000958246,-0.00574584,0.0,0.0,0.0,0.0
6336000,0.00499662,-0.000566954,0.0111737,0.0,0.0,0.0,0.0
6364000,-0.00335273,-0.0044144,-0.00665416,0.0,0.0,0.0,0.0
6392000,0.00224451,0.00191662,0.00609334,0.0,0.0,0.0,0.0
6420000,0.00566803,-0.00596511,-0.000224223,0.0,0.0,0.0,0.0
6452000,0.00806334,0.00350898,0.00693587,0.0,0.0,0.0,0.0
6484000,0.000909628,-0.00320143,0.00706535,0.0,0.0,0.0,0.0
6516000,-0.00140397,-0.00225781,-0.0022036,0.0,0.0,0.0,0.0
6548000,0.000279836,-0.00346215,0.00393212,0.0,0.0,0.0,0.0
6580000,-0.00317971,0.00509849,-0.0120409,0.0,0.0,0.0,0.0
6612000,0.000749212,0.00132159,-0.00293593,0.0,0.0,0.0,0.0
6640000,-0.00487556,0.00774503,-0.00282513,0.0,0.0,0.0,0.0
6668000,-0.0125909,0.00185004,-0.00133088,0.0,0.0,0.0,0.0
6696000,0.000130587,-0.00453186,-0.00850691,0.0,0.0,0.0,0.0
6724000,-0.00530413,0.00944775,0.00391422,0.0,0.0,0.0,0.0
6756000,-0.00222699,-0.000273856,0.000240259,0.0,0.0,0.0,0.0
6788000,0.00531784,-0.00466995,0.00393473,0.0,0.0,0.0,0.0
6816000,-0.0027095,0.00284212,-0.00243017,0.0,0.0,0.0,0.0
6844000,-0.00313543,0.000562899,0.000192784,0.0,0.0,0.0,0.0
6872000,3.97077e-06,0.000246167,0.00718284,0.0,0.0,0.0,0.0
6900000,-0.000936151,-0.0026336,-0.00385,0.0,0.0,0.0,0.0
6928000,-0.00782627,0.00296442,-0.00169935,0.0,0.0,0.0,0.0
6960000,-0.00443899,0.00135361,0.00609951,0.0,0.0,0.0,0.0
6988000,0.00484914,-0.00259698,0.00206837,0.0,0.0,0.0,0.0
7020000,0.00398643,0.004237,0.000491784,0.0,0.0,0.0,0.0
7048000,0.00526543,0.00384135,0.00357944,0.0,0.0,0.0,0.0
7080000,0.0062843,-0.00334124,-0.00343887,0.0,0.0,0.0,0.0
7108000,0.00564438,0.000961883,0.00712181,0.0,0.0,0.0,0.0
7140000,0.00612622,0.00186448,0.00025824,0.0,0.0,0.0,0.0
7172000,-0.00316083,0.00918855,-0.00604649,0.0,0.0,0.0,0.0
7204000,0.00158972,0.00854453,-0.00318884,0.0,0.0,0.0,0.0
7236000,0.00489223,0.000277168,0.000415967,0.0,0.0,0.0,0.0
7264000,-0.00202653,-0.00267523,-0.00823529,0.0,0.0,0.0,0.0
7296000,0.00761474,0.00234735,-0.00130897,0.0,0.0,0.0,0.0
7328000,-0.00360754,-0.0011675,0.00264238,0.0,0.0,0.0,0.0
7360000,0.0015094,-0.00340427,0.00257535,0.0,0.0,0.0,0.0
7392000,0.00350545,0.00560557,-0.00381076,0.0,0.0,0.0,0.0
7424000,0.00224392,0.000501412,-0.00171764,0.0,0.0,0.0,0.0
7456000,0.00467202,-0.000773438,0.0108114,0.0,0.0,0.0,0.0
7484000,-0.00176227,0.00299467,0.00324929,0.0,0.0,0.0,0.0
7516000,-0.00411962,0.00230233,0.00371202,0.0,0.0,0.0,0.0
7548000,-0.00414828,0.00554585,-0.00236834,0.0,0.0,0.0,0.0
7576000,-0.00968811,0.004651,-0.0017813,0.0,0.0,0.0,0.0
7608000,-0.00672589,0.00197706,0.0069606,0.0,0.0,0.0,0.0
7636000,0.00966013,0.0038422,0.00543764,0.0,0.0,0.0,0.0
7668000,0.00705147,0.00161492,0.00567508,0.0,0.0,0.0,0.0
7700000,-0.00517118,0.00803401,0.00135741,0.0,0.0,0.0,0.0
7732000,0.00907067,0.000374027,-0.00652643,0.0,0.0,0.0,0.0
7760000,0.00346523,-0.000838727,0.000734573,0.0,0.0,0.0,0.0
7788000,0.0139815,-0.00612717,8.72984e-05,0.0,0.0,0.0,0.0
7820000,0.00541269,-0.000668496,-0.00505299,0.0,0.0,0.0,0.0
7852000,-5.37052e-05,-0.00285497,0.0119017,0.0,0.0,0.0,0.0
7880000,0.00351345,-0.00440929,0.000152757,0.0,0.0,0.0,0.0
7912000,-0.00474912,0.000840094,0.00654777,0.0,0.0,0.0,0.0
7944000,-0.00544367,-0.00527798,-0.000108833,0.0,0.0,0.0,0.0
7976000,-0.00169822,0.000195507,-0.00397918,0.0,0.0,0.0,0.0
8008000,-0.0055417,-0.00486509,-0.00340296,0.0,0.0,0.0,0.0
8036000,0.00365714,0.000498274,0.00204778,0.0,0.0,0.0,0.0
8064000,-0.00331833,-0.00719073,-0.00892264,0.0,0.0,0.0,0.0
8096000,-0.00542733,-0.00834233,-0.00848163,0.0,0.0,0.0,0.0
8128000,-0.00211126,0.00496725,0.00323703,0.0,0.0,0.0,0.0
8156000,0.00911828,0.00374137,0.0104624,0.0,0.0,0.0,0.0
8188000,0.00236734,-0.00822709,-0.00253668,0.0,0.0,0.0,0.0
8216000,0.00564624,0.000815375,-0.00123842,0.0,0.0,0.0,0.0
8244000,0.00271526,-0.000607293,-0.005124,0.0,0.0,0.0,0.0
8276000,0.00566741,-0.00322286,0.00471429,0.0,0.0,0.0,0.0
8308000,-0.00380785,-0.00103412,-0.0024047,0.0,0.0,0.0,0.0
8340000,0.00260797,-0.00760907,0.00010614,0.0,0.0,0.0,0.0
8368000,-0.00142579,-0.00323155,0.00799614,0.0,0.0,0.0,0.0
8396000,0.0058994,0.00121121,-0.00513811,0.0,0.0,0.0,0.0
8428000,0.00207159,0.0154237,-0.00250566,0.0,0.0,0.0,0.0
8460000,0.00790671,0.00398687,0.00458896,0.0,0.0,0.0,0.0
8488000,-0.00190933,0.00145594,-0.00597582,0.0,0.0,0.0,0.0
8520000,0.00217482,-0.0025667,0.00207918,0.0,0.0,0.0,0.0
8548000,-0.000554718,0.00203463,0.00093789,0.0,0.0,0.0,0.0
8576000,0.000485332,-0.00728932,-0.000870799,0.0,0.0,0.0,0.0
8608000,0.00346381,0.00446883,-0.00450198,0.0,0.0,0.0,0.0
8636000,-0.00392594,-5.95998e-07,0.00315644,0.0,0.0,0.0,0.0
8664000,0.00136551,0.000784879,-0.000235029,0.0,0.0,0.0,0.0
8696000,0.000999297,-0.00613749,0.00576186,0.0,0.0,0.0,0.0
8724000,-0.0066502,-0.0145606,-0.00265755,0.0,0.0,0.0,0.0
8756000,0.0128209,0.00456614,7.82992e-05,0.0,0.0,0.0,0.0
8784000,-0.00487699,0.00219706,-3.88597e-05,0.0,0.0,0.0,0.0
8812000,-0.00561449,-0.00564162,0.00644285,0.0,0.0,0.0,0.0
8840000,-0.00152847,-0.00219335,-0.0105426,0.0,0.0,0.0,0.0
8868000,-0.0123795,0.006075,-0.00177668,0.0,0.0,0.0,0.0
8900000,0.00317633,0.00775948,-0.000858784,0.0,0.0,0.0,0.0
8932000,-0.00563223,0.00553211,0.00411353,0.0,0.0,0.0,0.0
8964000,0.00331234,0.0038281,0.00447136,0.0,0.0,0.0,0.0
8992000,0.00552621,-0.001551,0.00507773,0.0,0.0,0.0,0.0
9020000,-0.00807045,0.00260089,-0.002733,0.0,0.0,0.0,0.0
9048000,0.00964963,-0.000237472,-0.00322875,0.0,0.0,0.0,0.0
9080000,0.0064233,-0.00539437,-0.0009473,0.0,0.0,0.0,0.0
9112000,-0.000172381,0.00726239,0.00370129,0.0,0.0,0.0,0.0
9144000,-0.00588183,-0.00980298,-0.00445076,0.0,0.0,0.0,0.0
9176000,-0.00510246,0.00276972,-0.000119307,0.0,0.0,0.0,0.0
9208000,0.000141495,-0.00248059,0.00129866,0.0,0.0,0.0,0.0
9236000,0.00176815,0.00195775,-0.00375645,0.0,0.0,0.0,0.0
9268000,-0.00198638,0.00209911,-0.000376262,0.0,0.0,0.0,0.0
9300000,-0.00374161,-0.00319292,-0.00125012,0.0,0.0,0.0,0.0
9332000,-0.000246403,-0.00923829,-0.00178665,0.0,0.0,0.0,0.0
9364000,0.00205449,0.00539177,0.000791542,0.0,0.0,0.0,0.0
9396000,-0.00280306,-0.000890533,0.000892232,0.0,0.0,0.0,0.0
9424000,-0.00744231,-0.00505611,-0.00469364,0.0,0.0,0.0,0.0
9456000,0.00160377,0.000923078,0.00072776,0.0,0.0,0.0,0.0
9484000,0.00471384,-0.000191848,-0.00178244,0.0,0.0,0.0,0.0
9512000,-0.00521077,-0.00138809,0.00830898,0.0,0.0,0.0,0.0
9540000,-0.00441177,-0.00267114,-0.0024188,0.0,0.0,0.0,0.0
9572000,0.000404613,0.0105523,0.0101932,0.0,0.0,0.0,0.0
9600000,0.00151017,-0.0138116,-0.00740812,0.0,0.0,0.0,0.0
9628000,0.00247553,-0.0051178,-0.00441036,0.0,0.0,0.0,0.0
9660000,0.000149647,0.00185747,-0.00206479,0.0,0.0,0.0,0.0
9692000,0.00125022,-0.0073079,0.0030599,0.0,0.0,0.0,0.0
9724000,-0.00271112,-0.000582913,-0.00935313,0.0,0.0,0.0,0.0
9756000,-0.00207913,-0.00869841,-0.00598642,0.0,0.0,0.0,0.0
9788000,0.00312186,-0.000528632,-0.00352056,0.0,0.0,0.0,0.0
9820000,0.00535219,0.00464224,-0.00608833,0.0,0.0,0.0,0.0
9848000,0.0004772,0.00140548,-0.00187253,0.0,0.0,0.0,0.0
9876000,0.00559174,0.0132436,0.00793628,0.0,0.0,0.0,0.0
9908000,-0.0110734,0.000971366,-0.00316713,0.0,0.0,0.0,0.0
9940000,-0.00697378,-0.000105695,-0.00886406,0.0,0.0,0.0,0.0
9968000,-0.00115954,-0.00349935,-0.00588297,0.0,0.0,0.0,0.0
9996000,-0.00501986,-0.00658141,0.000240655,0.0,0.0,0.0,0.0
10028000,-5.44616e-05,-0.00499562,0.00342894,0.0,0.0,0.0,0.0
10060000,-0.0002554,0.000347136,-0.00315151,0.0,0.0,0.0,0.0
10092000,-0.00581695,-0.00278359,-0.0064754,0.0,0.0,0.0,0.0
10120000,0.00274292,0.00488124,0.00750277,0.0,0.0,0.0,0.0
10148000,-0.0096213,-0.0021879,-0.00394484,0.0,0.0,0.0,0.0
10180000,0.00969877,-0.0023603,0.0029707,0.0,0.0,0.0,0.0
10212000,0.00457912,0.00158842,0.00453089,0.0,0.0,0.0,0.0
10240000,-0.00283904,-6.66878e-05,-0.001886,0.0,0.0,0.0,0.0
10272000,0.00853376,-0.00528082,-0.00758585,0.0,0.0,0.0,0.0
10304000,-0.00266897,-0.0103866,0.0054865,0.0,0.0,0.0,0.0
10336000,-0.00227062,0.000176233,0.000836205,0.0,0.0,0.0,0.0
10364000,-0.0061266,0.00390004,0.00729386,0.0,0.0,0.0,0.0
10396000,-0.00109539,0.000295667,-0.00527148,0.0,0.0,0.0,0.0
10428000,-0.00756451,-0.00777187,0.0020911,0.0,0.0,0.0,0.0
10460000,-0.00371703,0.00778487,-0.000742906,0.0,0.0,0.0,0.0
10492000,-0.00246805,0.00618696,-0.000628846,0.0,0.0,0.0,0.0
10524000,0.00761364,0.000377113,0.00515446,0.0,0.0,0.0,0.0
10552000,0.00624752,-0.00781868,0.00287302,0.0,0.0,0.0,0.0
10580000,-0.00187907,0.0142595,0.00749386,0.0,0.0,0.0,0.0
10612000,-0.00185147,0.00116524,0.00247602,0.0,0.0,0.0,0.0
