timestamp,rollspeed,pitchspeed,yawspeed,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
1836000,0.0035135,0.00258095,-0.00755357,0.0,0.0,0.0,0.0
1868000,-0.00605184,0.00343279,-0.0036535,0.0,0.0,0.0,0.0
1896000,0.00165754,0.0102168,-0.000445569,0.0,0.0,0.0,0.0
1924000,0.00293865,0.000490817,-0.0025643,0.0,0.0,0.0,0.0
1952000,0.00355151,0.00433117,0.00776931,0.0,0.0,0.0,0.0
1984000,0.000818278,0.000144634,-0.00477395,0.0,0.0,0.0,0.0
2016000,-0.00255708,-0.00156524,0.00587747,0.0,0.0,0.0,0.0
2044000,-0.00326267,-0.00643302,0.00302022,0.0,0.0,0.0,0.0
2076000,-0.00064617,0.00487269,0.00260403,0.0,0.0,0.0,0.0
2104000,-0.0036475,0.00717702,-0.00819576,0.0,0.0,0.0,0.0
2132000,0.00153032,-0.00383869,-0.00076996,0.0,0.0,0.0,0.0
2164000,-0.00523078,-0.00157474,0.00266438,0.0,0.0,0.0,0.0
2196000,-0.00452094,0.0111661,-0.00451271,0.0,0.0,0.0,0.0
2228000,0.00872901,-0.00406156,-0.00105925,0.0,0.0,0.0,0.0
2256000,-0.00517176,0.00241749,-0.00256768,0.0,0.0,0.0,0.0
2284000,-0.000631141,0.00173856,0.00527319,0.0,0.0,0.0,0.0
2312000,-0.00702483,-0.00488726,0.000764732,0.0,0.0,0.0,0.0
2344000,0.00642646,0.0030188,0.00182482,0.0,0.0,0.0,0.0
2376000,-0.00160272,-0.00151387,0.00608484,0.0,0.0,0.0,0.0
2404000,-0.00554822,-0.00215591,-0.00286078,0.0,0.0,0.0,0.0
2436000,-0.00348523,0.0022479,0.00395969,0.0,0.0,0.0,0.0
2468000,0.00348984,0.000192166,0.0085005,0.0,0.0,0.0,0.0
2496000,-0.00180636,0.00209696,0.0125614,0.0,0.0,0.0,0.0
2524000,0.0033327,0.00450569,0.00700312,0.0,0.0,0.0,0.0
2552000,-6.70895e-05,0.00553802,-0.00334714,0.0,0.0,0.0,0.0
2584000,-0.00322151,-0.00128328,-0.0022178,0.0,0.0,0.0,0.0
2616000,-0.00809301,-0.00320253,-0.00411638,0.0,0.0,0.0,0.0
2648000,-0.00211,7.56625e-06,-0.00264572,0.0,0.0,0.0,0.0
2680000,-0.00773249,-0.00343035,-0.00722821,0.0,0.0,0.0,0.0
2708000,0.00385291,-0.00628562,-0.00325604,0.0,0.0,0.0,0.0
2740000,-0.00507993,0.00447235,0.00082927,0.0,0.0,0.0,0.0
2768000,0.00534849,0.00116352,-0.00660955,0.0,0.0,0.0,0.0
2800000,-0.000569239,-0.00944357,-0.00379533,0.0,0.0,0.0,0.0
2828000,0.00277646,-0.00339443,0.0025669,0.0,0.0,0.0,0.0
2860000,-0.0020443,-0.00587082,0.00269881,0.0,0.0,0.0,0.0
2892000,-0.00725199,0.0169344,-0.0108338,0.0,0.0,0.0,0.0
2920000,0.00637016,-0.0131369,-0.000267796,0.0,0.0,0.0,0.0
2952000,0.00507722,0.00664925,0.00901727,0.0,0.0,0.0,0.0
2980000,-0.00327058,-0.00296372,0.000643169,0.0,0.0,0.0,0.0
3012000,-0.00036051,0.00127564,-0.00380911,0.0,0.0,0.0,0.0
3040000,-0.001534,0.00904873,-0.00677442,0.0,0.0,0.0,0.0
3072000,0.00106541,-0.0122807,0.00106651,0.0,0.0,0.0,0.0
3100000,-0.00429333,0.00707843,-0.00180538,0.0,0.0,0.0,0.0
3128000,-1.9665e-05,-9.42291e-05,0.000931608,0.0,0.0,0.0,0.0
3160000,0.0107179,0.00409742,-0.00412246,0.0,0.0,0.0,0.0
3188000,-0.00480933,-0.00653342,-0.00168939,0.0,0.0,0.0,0.0
3220000,-0.00197134,3.89824e-05,0.00645427,0.0,0.0,0.0,0.0
3252000,-0.00121625,-0.00314971,-0.00990269,0.0,0.0,0.0,0.0
3280000,0.00647543,-0.00199108,0.00733775,0.0,0.0,0.0,0.0
3312000,0.00092063,-0.000126692,0.00313371,0.0,0.0,0.0,0.0
3344000,-0.00434049,0.00292914,0.00831906,0.0,0.0,0.0,0.0
3372000,-0.00394765,-0.00116396,-0.00163473,0.0,0.0,0.0,0.0
3400000,-0.00402099,-0.00352611,0.00517892,0.0,0.0,0.0,0.0
3432000,-0.000180014,0.00768362,-0.0036984,0.0,0.0,0.0,0.0
3464000,0.0051782,-0.000471355,-0.000690358,0.0,0.0,0.0,0.0
3496000,-0.00670575,-0.00362086,0.00660489,0.0,0.0,0.0,0.0
3528000,0.000370081,0.00402095,-0.002602,0.0,0.0,0.0,0.0
3560000,0.00449505,0.0044387,0.00826199,0.0,0.0,0.0,0.0
3588000,0.0122098,0.000651427,0.0117341,0.0,0.0,0.0,0.0
3616000,-0.00368606,-0.00351255,-0.000588638,0.0,0.0,0.0,0.0
3648000,-0.00383294,0.0010053,-0.000141521,0.0,0.0,0.0,0.0
3676000,-0.00419896,0.00542389,0.00210041,0.0,0.0,0.0,0.0
3704000,-0.00944422,0.00127743,-0.0118865,0.0,0.0,0.0,0.0
3732000,-0.00284159,-0.000563549,0.00165742,0.0,0.0,0.0,0.0
3764000,0.00141083,-0.00865978,0.00637337,0.0,0.0,0.0,0.0
3792000,0.00348056,-0.00365933,-0.000141167,0.0,0.0,0.0,0.0
3824000,-0.00405212,0.00922173,0.00207764,0.0,0.0,0.0,0.0
3852000,0.00231701,-0.00101176,-0.00657606,0.0,0.0,0.0,0.0
3884000,-0.0101477,-0.00034028,0.00923816,0.0,0.0,0.0,0.0
3912000,-0.00247308,-0.00302084,1.30713e-05,0.0,0.0,0.0,0.0
3940000,-0.0040948,0.00129932,-0.00177407,0.0,0.0,0.0,0.0
3972000,0.00332514,-0.00454232,-0.00213433,0.0,0.0,0.0,0.0
4000000,-0.000933572,-0.00595428,-0.000874962,0.0,0.0,0.0,0.0
4028000,0.00214505,0.00364625,0.000837218,0.0,0.0,0.0,0.0
4056000,-0.00374686,0.00266063,0.00199226,0.0,0.0,0.0,0.0
4088000,-0.00345732,0.00730451,-0.00348927,0.0,0.0,0.0,0.0
4120000,-0.00128261,-0.00615962,0.00282118,0.0,0.0,0.0,0.0
4148000,-0.0122279,-0.00208834,0.00402594,0.0,0.0,0.0,0.0
4180000,0.0038892,0.000812139,0.00223336,0.0,0.0,0.0,0.0
4212000,-0.0056456,0.0048972,-0.0035991,0.0,0.0,0.0,0.0
4240000,0.00209004,-0.0113611,0.00656733,0.0,0.0,0.0,0.0
4268000,0.00444997,-0.000433137,0.00267652,0.0,0.0,0.0,0.0
4300000,-0.00411744,0.00425199,-0.00322745,0.0,0.0,0.0,0.0
4332000,0.00691664,-0.00241766,0.00238896,0.0,0.0,0.0,0.0
4364000,0.00312471,0.000493627,-0.0041881,0.0,0.0,0.0,0.0
4392000,0.00121709,0.00164567,0.00486602,0.0,0.0,0.0,0.0
4424000,-0.00460716,-0.00693124,-0.0126464,0.0,0.0,0.0,0.0
4452000,0.00330345,-0.00112077,0.00629804,0.0,0.0,0.0,0.0
4480000,-0.00356155,-0.00747984,-0.00514721,0.0,0.0,0.0,0.0
4512000,-0.00463989,0.00655046,-0.00219256,0.0,0.0,0.0,0.0
4544000,0.00362284,-0.00879304,-0.000725824,0.0,0.0,0.0,0.0
4572000,-0.00894579,0.0038631,0.00455695,0.0,0.0,0.0,0.0
4604000,-0.00487637,0.004382,0.0067701,0.0,0.0,0.0,0.0
4636000,-0.00526611,-0.00609333,-0.00135483,0.0,0.0,0.0,0.0
4664000,-0.000869559,0.00552223,0.00723408,0.0,0.0,0.0,0.0
4696000,0.00514415,-0.00244961,8.03259e-05,0.0,0.0,0.0,0.0
4728000,-0.00885459,0.00312498,-0.00332422,0.0,0.0,0.0,0.0
4756000,0.0025451,0.00247615,-0.00203319,0.0,0.0,0.0,0.0
4784000,0.00268465,0.00176372,0.00515587,0.0,0.0,0.0,0.0
4812000,-0.00754228,0.00286602,0.00550159,0.0,0.0,0.0,0.0
4840000,0.00995236,-0.001941,0.00486007,0.0,0.0,0.0,0.0
4872000,0.00298383,-0.011213,0.00296886,0.0,0.0,0.0,0.0
4904000,-0.000553174,0.00434299,-0.00407444,0.0,0.0,0.0,0.0
4932000,0.00572772,0.00318361,0.00174043,0.0,0.0,0.0,0.0
4964000,-0.000255409,0.00566093,0.00269694,0.0,0.0,0.0,0.0
4992000,0.00592267,-0.00258935,-0.00561059,0.0,0.0,0.0,0.0
5020000,0.00820657,0.00214733,-0.00570193,0.0,0.0,0.0,0.0
5052000,-0.00605124,-0.00540901,-0.00413185,0.0,0.0,0.0,0.0
5080000,0.00499935,-0.00321619,-0.00120709,0.0,0.0,0.0,0.0
5108000,0.00226306,0.00487686,0.000148183,0.0,0.0,0.0,0.0
5140000,-0.00363375,-0.00372208,-0.00362981,0.0,0.0,0.0,0.0
5168000,0.00155228,-0.00231544,-0.00187758,0.0,0.0,0.0,0.0
5200000,-0.0101715,-9.81966e-05,0.000329558,0.0,0.0,0.0,0.0
5228000,-0.00803067,0.000265857,0.000353204,0.0,0.0,0.0,0.0
5260000,-0.0113677,0.00696407,0.00370957,0.0,0.0,0.0,0.0
5292000,0.0144375,0.00109924,0.00287436,0.0,0.0,0.0,0.0
5320000,0.000444195,-0.00283546,0.00982244,0.0,0.0,0.0,0.0
5348000,-0.00473195,-0.00215357,0.00721883,0.0,0.0,0.0,0.0
5380000,0.00189057,-0.00263726,-0.00442194,0.0,0.0,0.0,0.0
5408000,-0.00231448,0.000932587,-0.00300551,0.0,0.0,0.0,0.0
5440000,-0.000653315,-0.00298296,-0.00309424,0.0,0.0,0.0,0.0
5472000,-0.000148827,0.00811232,-0.00560241,0.0,0.0,0.0,0.0
5500000,-0.00250104,0.0045909,-0.00154397,0.0,0.0,0.0,0.0
5532000,-0.0012916,0.00288951,-0.00463615,0.0,0.0,0.0,0.0
5564000,-0.000228211,0.00496858,-0.00539281,0.0,0.0,0.0,0.0
5596000,-0.00253559,-0.000642753,0.00102129,0.0,0.0,0.0,0.0
5628000,-0.0029527,0.00570728,-0.00217623,0.0,0.0,0.0,0.0
5656000,-0.00158175,0.00285664,0.000791756,0.0,0.0,0.0,0.0
5684000,-0.00294315,0.00635838,-0.0027549,0.0,0.0,0.0,0.0
5716000,-0.00266207,-0.00742084,-0.00172794,0.0,0.0,0.0,0.0
5748000,-0.00224265,0.000249073,0.00216526,0.0,0.0,0.0,0.0
5776000,0.00834147,0.00895166,0.00308679,0.0,0.0,0.0,0.0
5808000,-0.00684661,0.000944804,-0.0052968,0.0,0.0,0.0,0.0
5836000,0.00311969,-0.0044741,0.0104111,0.0,0.0,0.0,0.0
5864000,0.00226373,0.0110821,-0.00286409,0.0,0.0,0.0,0.0
5896000,-0.000861745,0.00371525,0.00256089,0.0,0.0,0.0,0.0
5928000,0.00436031,0.0123068,-0.00627594,0.0,0.0,0.0,0.0
5960000,-0.00480917,-0.00420164,0.000291958,0.0,0.0,0.0,0.0
5988000,0.00150178,-0.00405428,-0.00540444,0.0,0.0,0.0,0.0
6020000,-0.000455607,-0.00168446,-0.00376682,0.0,0.0,0.0,0.0
6052000,-7.86621e-05,0.000395507,0.0040715,0.0,0.0,0.0,0.0
6080000,-0.004994,0.00471198,0.000275729,0.0,0.0,0.0,0.0
6112000,-0.0110347,-0.000414554,-0.00161334,0.0,0.0,0.0,0.0
6140000,-0.00374465,0.00681029,0.00118937,0.0,0.0,0.0,0.0
6172000,0.00173081,0.00111221,-0.00400772,0.0,0.0,0.0,0.0
6200000,0.0034404,-0.00882135,0.00242437,0.0,0.0,0.0,0.0
6232000,-0.00436117,-0.00146672,-0.00518414,0.0,0.0,0.0,0.0
6260000,-0.00407969,-0.00252219,-0.00242346,0.0,0.0,0.0,0.0
6292000,0.00207652,-0.00449043,0.00758615,0.0,0.0,0.0,0.0
6320000,0.00534636,0.00200469,0.0119054,0.0,0.0,0.0,0.0
6352000,-0.00733101,-0.000344073,-0.00400655,0.0,0.0,0.0,0.0
6384000,0.00544308,-0.00224824,0.000744075,0.0,0.0,0.0,0.0
6416000,0.000716349,0.00158077,-0.00547143,0.0,0.0,0.0,0.0
6444000,-0.00637424,-0.00548519,0.00197176,0.0,0.0,0.0,0.0
6472000,0.00660798,-0.0034755,-0.000719729,0.0,0.0,0.0,0.0
6504000,0.00631045,0.00449375,9.565e-05,0.0,0.0,0.0,0.0
6532000,0.00559716,-0.00538914,0.00508497,0.0,0.0,0.0,0.0
6564000,0.00152997,0.0103311,-0.00676608,0.0,0.0,0.0,0.0
6592000,0.0116825,0.00466837,0.00255929,0.0,0.0,0.0,0.0
6620000,-0.00889833,-0.000607202,0.0106942,0.0,0.0,0.0,0.0
6652000,0.000610589,-0.00171054,0.0025348,0.0,0.0,0.0,0.0
6684000,0.00144571,-0.00282828,-0.00143804,0.0,0.0,0.0,0.0
6716000,0.00570987,-0.00249524,0.00121974,0.0,0.0,0.0,0.0
6748000,0.000254033,0.0028117,-0.00275173,0.0,0.0,0.0,0.0
6780000,-0.00165237,-0.00484976,-0.00172381,0.0,0.0,0.0,0.0
6808000,-0.000692714,-0.00509492,0.0116614,0.0,0.0,0.0,0.0
6840000,-0.00360029,0.00217356,-0.00270115,0.0,0.0,0.0,0.0
6872000,0.00764712,-0.00722826,-0.00270275,0.0,0.0,0.0,0.0
6904000,-0.00184548,0.0022009,-0.0037216,0.0,0.0,0.0,0.0
6932000,-0.000943407,-0.0058975,0.000366772,0.0,0.0,0.0,0.0
6964000,0.000358394,0.000428419,0.00163722,0.0,0.0,0.0,0.0
6996000,-0.000362288,-0.00653348,-0.00434786,0.0,0.0,0.0,0.0
7024000,0.00714185,0.00487939,-0.00300745,0.0,0.0,0.0,0.0
7056000,-0.00189753,-0.000126841,0.00706281,0.0,0.0,0.0,0.0
7088000,-0.00161013,0.00112434,0.00253388,0.0,0.0,0.0,0.0
7116000,0.00391911,-0.00960215,0.00653273,0.0,0.0,0.0,0.0
7144000,-0.0065022,0.00183755,-0.0033107,0.0,0.0,0.0,0.0
7172000,-0.00321255,-0.0104844,0.00196586,0.0,0.0,0.0,0.0
7204000,0.00498432,2.78368e-05,0.00363554,0.0,0.0,0.0,0.0
7236000,-0.00102076,-0.00177095,-0.00227318,0.0,0.0,0.0,0.0
7268000,-0.00391612,0.00232409,0.00447249,0.0,0.0,0.0,0.0
7300000,0.00653999,0.00317102,0.000758433,0.0,0.0,0.0,0.0
7332000,0.000455989,-0.00345907,-0.00262302,0.0,0.0,0.0,0.0
7364000,0.00181742,0.00127832,0.00176847,0.0,0.0,0.0,0.0
7396000,0.00785523,-0.00850141,-0.00183408,0.0,0.0,0.0,0.0
7428000,0.00742375,-0.00326536,-0.00661334,0.0,0.0,0.0,0.0
7456000,-0.00542759,-0.00168005,-0.000753237,0.0,0.0,0.0,0.0
7488000,0.00325493,0.00671709,0.00649823,0.0,0.0,0.0,0.0
7520000,-0.00383031,0.0108871,0.00220402,0.0,0.0,0.0,0.0
7548000,0.0128792,-0.00011231,0.00459778,0.0,0.0,0.0,0.0
7580000,0.00107247,0.000996138,0.00110674,0.0,0.0,0.0,0.0
7608000,-0.00288425,0.00493084,-0.00685853,0.0,0.0,0.0,0.0
7640000,-0.000206532,-0.00300312,0.00237139,0.0,0.0,0.0,0.0
7668000,-0.00548448,0.00642037,-0.00442611,0.0,0.0,0.0,0.0
7696000,0.00424021,-0.000961958,0.00154948,0.0,0.0,0.0,0.0
7728000,0.00442553,-0.003227,0.00118935,0.0,0.0,0.0,0.0
7760000,0.00120306,0.000484657,0.00153261,0.0,0.0,0.0,0.0
7788000,0.00429682,0.00223075,-0.000811381,0.0,0.0,0.0,0.0
7820000,-0.00588093,-0.00339338,-0.00824655,0.0,0.0,0.0,0.0
7848000,-0.00363774,0.00343604,0.00425539,0.0,0.0,0.0,0.0
7880000,-0.00833461,0.00468253,0.0140041,0.0,0.0,0.0,0.0
7908000,-0.00417882,-0.00383033,-0.00304057,0.0,0.0,0.0,0.0
7940000,-0.00122807,-0.0084423,0.00590168,0.0,0.0,0.0,0.0
7968000,0.00495551,0.000710706,-0.00440049,0.0,0.0,0.0,0.0
8000000,0.000517559,-0.0027078,-0.00263785,0.0,0.0,0.0,0.0
8032000,0.00209635,0.000766442,0.00212576,0.0,0.0,0.0,0.0
8064000,-0.00321734,0.00285796,-0.00510088,0.0,0.0,0.0,0.0
8096000,-0.00717656,-0.00245831,-0.00243158,0.0,0.0,0.0,0.0
8124000,0.00386724,-0.00762127,0.000679648,0.0,0.0,0.0,0.0
8156000,-0.00104902,-0.00097967,-0.00170373,0.0,0.0,0.0,0.0
8184000,-0.0015308,-0.00047568,-0.00755044,0.0,0.0,0.0,0.0
8212000,0.0162144,0.00862442,0.000777696,0.0,0.0,0.0,0.0
8244000,0.00210855,0.00563658,0.00564023,0.0,0.0,0.0,0.0
8276000,-0.00450662,0.00550362,-0.00934612,0.0,0.0,0.0,0.0
8308000,0.00399095,-0.00769752,-0.000208579,0.0,0.0,0.0,0.0
8336000,-0.00259413,0.00280616,0.00242815,0.0,0.0,0.0,0.0
8368000,-0.00606219,0.0111863,-0.00431823,0.0,0.0,0.0,0.0
8400000,0.002107,-0.00197943,-0.00632217,0.0,0.0,0.0,0.0
8432000,-0.00616849,-0.00360517,0.00317028,0.0,0.0,0.0,0.0
8464000,0.000217155,0.0106256,-0.00112786,0.0,0.0,0.0,0.0
8496000,-0.00934213,-0.00471033,-0.000454084,0.0,0.0,0.0,0.0
8528000,-0.00380495,-0.00350025,0.00254154,0.0,0.0,0.0,0.0
8556000,-2.69857e-06,0.00388878,-0.00596768,0.0,0.0,0.0,0.0
8588000,0.00903285,-0.000511079,0.00867791,0.0,0.0,0.0,0.0
8620000,0.00304618,-0.000455756,-0.0029872,0.0,0.0,0.0,0.0
8652000,0.00796951,0.00395226,0.00842393,0.0,0.0,0.0,0.0
8684000,-0.00989539,-0.00211337,0.0050237,0.0,0.0,0.0,0.0
8716000,0.000728738,0.0106646,0.000902762,0.0,0.0,0.0,0.0
8744000,-0.0101583,-0.00591344,0.00148123,0.0,0.0,0.0,0.0
8776000,0.00822822,0.00478142,0.0017024,0.0,0.0,0.0,0.0
8808000,0.00436663,-0.0111107,0.00264334,0.0,0.0,0.0,0.0
8840000,-0.00283582,1.41739e-05,-0.00109583,0.0,0.0,0.0,0.0
8868000,-0.00379905,0.00331969,-0.00779788,0.0,0.0,0.0,0.0
8900000,0.00643409,-0.00257541,-0.00831772,0.0,0.0,0.0,0.0
8928000,0.00182453,0.00197053,-0.00156897,0.0,0.0,0.0,0.0
8960000,0.00504325,0.00313794,0.000701458,0.0,0.0,0.0,0.0
8992000,0.0128653,-0.000996135,-0.00377372,0.0,0.0,0.0,0.0
9020000,0.00760035,0.000864784,-0.00147245,0.0,0.0,0.0,0.0
9048000,-0.00948391,0.000947168,-0.00297969,0.0,0.0,0.0,0.0
9080000,-0.00718469,-0.00428219,-0.000763825,0.0,0.0,0.0,0.0
9112000,0.00193861,-0.00220289,0.00476055,0.0,0.0,0.0,0.0
9144000,0.0015069,-0.00028786,0.00082394,0.0,0.0,0.0,0.0
9176000,-0.0018678,0.00142178,0.0123801,0.0,0.0,0.0,0.0
9204000,0.0018742,-0.00376582,0.00196325,0.0,0.0,0.0,0.0
9232000,-0.00757197,-0.00281881,-0.000531986,0.0,0.0,0.0,0.0
9260000,0.0063483,0.00951658,-0.00384034,0.0,0.0,0.0,0.0
9288000,-0.00242637,-2.82912e-05,0.00258366,0.0,0.0,0.0,0.0
9320000,0.000351162,0.00233713,-0.00229109,0.0,0.0,0.0,0.0
9352000,-0.00524972,-0.00395974,0.00381554,0.0,0.0,0.0,0.0
9384000,-0.00293342,-0.00374575,-0.000855484,0.0,0.0,0.0,0.0
9412000,0.000290756,0.00218389,-0.00254292,0.0,0.0,0.0,0.0
9440000,0.00726252,-0.00195863,-0.00438244,0.0,0.0,0.0,0.0
9472000,-0.000643925,0.00459912,-0.00374898,0.0,0.0,0.0,0.0
9504000,-0.000882084,-0.00439613,0.00524465,0.0,0.0,0.0,0.0
9536000,-0.00152932,0.0106306,-0.0132265,0.0,0.0,0.0,0.0
9568000,-0.00343204,-0.00830072,-0.00508391,0.0,0.0,0.0,0.0
9596000,0.0017566,-0.00724503,0.00673008,0.0,0.0,0.0,0.0
9628000,0.00262546,-0.00287648,0.00309808,0.0,0.0,0.0,0.0
9660000,0.00157922,-0.00394442,0.00168736,0.0,0.0,0.0,0.0
9692000,0.00940759,-0.00153855,0.00203131,0.0,0.0,0.0,0.0
9724000,0.00211302,-0.00100914,0.000294922,0.0,0.0,0.0,0.0
9756000,-0.00162334,-0.012289,-0.00308799,0.0,0.0,0.0,0.0
9784000,-0.00517414,0.00383828,0.0107446,0.0,0.0,0.0,0.0
9816000,-0.00354771,-0.00359106,-0.00518076,0.0,0.0,0.0,0.0
9844000,0.0044041,0.000731501,-0.00371264,0.0,0.0,0.0,0.0
9872000,-0.00747119,0.00226075,0.00317693,0.0,0.0,0.0,0.0
9904000,-0.0115189,0.000821471,0.0101642,0.0,0.0,0.0,0.0
9936000,-0.00202433,0.00333657,0.0016025,0.0,0.0,0.0,0.0
9968000,-0.00114592,0.00628014,-0.0019941,0.0,0.0,0.0,0.0
9996000,0.00126961,-0.00450984,0.00606091,0.0,0.0,0.0,0.0
10028000,0.000688863,0.00734297,0.00750059,0.0,0.0,0.0,0.0
10060000,-0.00324574,-0.00464193,-0.00959899,0.0,0.0,0.0,0.0
10092000,0.000716324,-0.00021189,0.00875949,0.0,0.0,0.0,0.0
10120000,0.0064338,0.00261082,-0.00268378,0.0,0.0,0.0,0.0
10152000,-0.00869814,-0.00320044,-0.00395615,0.0,0.0,0.0,0.0
10180000,-0.00258618,-0.00065312,-0.00355756,0.0,0.0,0.0,0.0
10208000,0.000974984,0.00356892,0.00034892,0.0,0.0,0.0,0.0
10240000,-0.000578498,-0.00384304,-0.000460121,0.0,0.0,0.0,0.0
10268000,-0.00844194,-0.00326938,-0.00274041,0.0,0.0,0.0,0.0
10300000,-0.000811558,0.00112801,0.00342445,0.0,0.0,0.0,0.0
10332000,-0.00282111,-0.000755872,0.00431757,0.0,0.0,0.0,0.0
10360000,-0.000941656,-0.000705642,0.00169232,0.0,0.0,0.0,0.0
10392000,0.00626069,-0.00798737,0.000504477,0.0,0.0,0.0,0.0
10424000,-0.0044639,-0.00614217,-0.00242621,0.0,0.0,0.0,0.0
10456000,-0.00323879,-0.00658952,0.000645798,0.0,0.0,0.0,0.0
10488000,0.00220584,-0.00307897,-0.00185804,0.0,0.0,0.0,0.0
10520000,0.00702184,-0.003461,0.00498049,0.0,0.0,0.0,0.0
10548000,-0.000386579,-0.00161107,0.001749,0.0,0.0,0.0,0.0
10580000,-0.00147934,-0.00316715,-0.00193412,0.0,0.0,0.0,0.0
10608000,-0.00255174,-0.00518204,0.00557208,0.0,0.0,0.0,0.0
10640000,-0.00340631,0.0093973,-0.00364202,0.0,0.0,0.0,0.0
10672000,0.0017722,-0.000776065,0.00660495,0.0,0.0,0.0,0.0
