timestamp,saturation_status
1952000,1533
1956000,1533
1960000,1533
1964000,1533
1972000,1533
1976000,1533
1984000,1533
1988000,1533
1992000,1533
2000000,1533
2004000,1533
2008000,1533
2012000,1533
2016000,1533
2020000,1533
2024000,1533
2028000,1533
2032000,1533
2036000,1533
2040000,1533
2044000,1533
2048000,1533
2052000,1533
2056000,1533
2060000,1533
2068000,1533
2076000,1533
2080000,1533
2084000,1533
2088000,1533
2096000,1533
2100000,1533
2104000,1533
2108000,1533
2112000,1533
2116000,1533
2124000,1533
2128000,1533
2132000,1533
2136000,1533
2140000,1533
2144000,1533
2148000,1533
2152000,1533
2156000,1533
2160000,1533
2168000,1533
2176000,1533
2180000,1533
2184000,1533
2188000,1533
2196000,1533
2200000,1533
2204000,1533
2212000,1533
2216000,1533
2220000,1533
2228000,1533
2232000,1533
2236000,1533
2240000,1533
2248000,1533
2252000,1533
2256000,1533
2260000,1533
2264000,1533
2268000,1533
2272000,1533
2276000,1533
2280000,1533
2284000,1533
2288000,1533
2292000,1533
2296000,1533
2300000,1533
2304000,1533
2308000,1533
2312000,1533
2320000,1533
2324000,1533
2328000,1533
2336000,1533
2344000,1533
2348000,1533
2356000,1533
2360000,1533
2368000,1533
2376000,1533
2380000,1533
2384000,1533
2388000,1533
2392000,1533
2396000,1533
2404000,1533
2408000,1533
2412000,1533
2416000,1533
2420000,1533
2424000,1533
2428000,1533
2436000,1533
2440000,1533
2448000,1533
2452000,1533
2460000,1533
2464000,1533
2468000,1533
2472000,1533
2476000,1533
2480000,1533
2488000,1533
2492000,1533
2496000,1533
2504000,1533
2508000,1533
2512000,1533
2516000,1533
2520000,1533
2524000,1533
2532000,1533
2536000,1533
2540000,1533
2548000,1533
2552000,1533
2560000,1533
2568000,1533
2572000,1533
2576000,1533
2584000,1533
2592000,1533
2596000,1533
2600000,1533
2608000,1533
2612000,1533
2616000,1533
2620000,1533
2628000,1533
2632000,1533
2636000,1533
2644000,1533
2652000,1533
2656000,1533
2660000,1533
2664000,1533
2668000,1533
2676000,1533
2680000,1533
2684000,1533
2688000,1533
2692000,1533
2700000,1533
2704000,1533
2708000,1533
2712000,1533
2716000,1533
2720000,1533
2724000,1533
2732000,1533
2736000,1533
2740000,1533
2744000,1533
2748000,1533
2752000,1533
2760000,1533
2764000,1533
2768000,1533
2772000,1533
2780000,1533
2788000,1533
2796000,1533
2800000,1533
2804000,1533
2808000,1533
2816000,1533
2820000,1533
2824000,1533
2828000,1533
2832000,1533
2836000,1533
2840000,1533
2844000,1533
2852000,1533
2856000,1533
2860000,1533
2864000,1533
2872000,1533
2876000,1533
2880000,1533
2884000,1533
2892000,1533
2900000,1533
2904000,1533
2912000,1533
2916000,1533
2920000,1533
2924000,1533
2928000,1533
2936000,1533
2940000,1533
2948000,1533
2952000,1533
2956000,1533
2964000,1533
2968000,1533
2972000,1533
2976000,1533
2980000,1533
2988000,1533
2992000,1533
2996000,1533
3000000,1533
3004000,1533
3012000,1533
3016000,1533
3020000,1533
3024000,1533
3028000,1533
3036000,1533
3040000,1533
3044000,1533
3052000,1533
3056000,1533
3060000,1533
3064000,1533
3068000,1533
3072000,1533
3080000,1533
3084000,1533
3088000,1533
3096000,1533
3100000,1533
3108000,1533
3112000,1533
3116000,1533
3124000,1533
3128000,1533
3132000,1533
3136000,1533
3140000,1533
3148000,1533
3152000,1533
3160000,1533
3164000,1533
3168000,1533
3172000,1533
3180000,1533
3184000,1533
3188000,1533
3192000,1533
3196000,1533
3200000,1533
3204000,1533
3208000,1533
3216000,1533
3220000,1533
3228000,1533
3236000,1533
3240000,1533
3248000,1533
3252000,1533
3256000,1533
3260000,1533
3264000,1533
3268000,1533
3272000,1533
3276000,1533
3280000,1533
3284000,1533
3288000,1533
3296000,1533
3304000,1533
3312000,1533
3316000,1533
3320000,1533
3328000,1533
3336000,1533
3340000,1533
3344000,1533
3348000,1533
3352000,1533
3356000,1533
3360000,1533
3368000,1533
3372000,1533
3376000,1533
3380000,1533
3388000,1533
3396000,1533
3400000,1533
3404000,1533
3408000,1533
3416000,1533
3420000,1533
3424000,1533
3428000,1533
3432000,1533
3436000,1533
3440000,1533
3448000,1533
3452000,1533
3456000,1533
3460000,1533
3468000,1533
3472000,1533
3476000,1533
3480000,1533
3484000,1533
3488000,1533
3496000,1533
3500000,1533
3504000,1533
3512000,1533
3516000,1533
3524000,1533
3528000,1533
3532000,1533
3536000,1533
3540000,1533
3548000,1533
3552000,1533
3560000,1533
3564000,1533
3568000,1533
3572000,1533
3576000,1533
3584000,1533
3588000,1533
3592000,1533
3600000,1533
3604000,1533
3608000,1533
3616000,1533
3620000,1533
3628000,1533
3632000,1533
3640000,1533
3648000,1533
3652000,1533
3656000,1533
3660000,1533
3668000,1533
3672000,1533
3680000,1533
3684000,1533
3692000,1533
3696000,1533
3700000,1533
3704000,1533
3708000,1533
3712000,1533
3720000,1533
3724000,1533
3728000,1533
3732000,1533
3736000,1533
3740000,1533
3748000,1533
3752000,1533
3760000,1533
3764000,1533
3772000,1533
3776000,1533
3780000,1533
3784000,1533
3792000,1533
3796000,1533
3800000,1533
3808000,1533
3812000,1533
3816000,1533
3824000,1533
3828000,1533
3836000,1533
3840000,1533
3848000,1533
3852000,1533
3856000,1533
3864000,1533
3868000,1533
3872000,1533
3876000,1533
3884000,1533
3888000,1533
3892000,1533
3896000,1533
3900000,1533
3908000,1533
3912000,1533
3920000,1533
3924000,1533
3932000,1533
3936000,1533
3940000,1533
3944000,1533
3948000,1533
3956000,1533
3960000,1533
3964000,1533
3968000,1533
3972000,1533
3976000,1533
3984000,1533
3988000,1533
3992000,1533
4000000,1533
4004000,1533
4008000,1533
4012000,1533
4016000,1533
4020000,1533
4024000,1533
4028000,1533
4036000,1533
4040000,1533
4044000,1533
4048000,1533
4052000,1533
4056000,1533
4060000,1533
4064000,1533
4068000,1533
4072000,1533
4076000,1533
4084000,1533
4088000,1533
4096000,1533
4100000,1533
4104000,1533
4108000,1533
4116000,1533
4120000,1533
4124000,1533
4128000,1533
4132000,1533
4136000,1533
4140000,1533
4144000,1533
4152000,1533
4156000,1533
4164000,1533
4168000,1533
4176000,1533
4180000,1533
4184000,1533
4188000,1533
4196000,1533
4200000,1533
4208000,1533
4212000,1533
4216000,1533
4224000,1533
4228000,1533
4232000,1533
4236000,1533
4240000,1533
4244000,1533
4252000,1533
4256000,1533
4260000,1533
4264000,1533
4268000,1533
4272000,1533
4276000,1533
4280000,1533
4284000,1533
4288000,1533
4292000,1533
4300000,1533
4304000,1533
4308000,1533
4312000,1533
4316000,1533
4320000,1533
4324000,1533
4332000,1533
4336000,1533
4340000,1533
4348000,1533
4356000,1533
4364000,1533
4368000,1533
4372000,1533
4376000,1533
4380000,1533
4384000,1533
4388000,1533
4392000,1533
4396000,1533
4400000,1533
4408000,1533
4412000,1533
4420000,1533
4424000,1533
4428000,1533
4432000,1533
4436000,1533
4444000,1533
4452000,1533
4456000,1533
4464000,1533
4468000,1533
4472000,1533
4476000,1533
4480000,1533
4484000,1533
4488000,1533
4496000,1533
4500000,1533
4504000,1533
4512000,1533
4516000,1533
4524000,1533
4528000,1533
4532000,1533
4540000,1533
4544000,1533
4548000,1533
4552000,1533
4560000,1533
4564000,1533
4572000,1533
4580000,1533
4588000,1533
4592000,1533
4596000,1533
4600000,1533
4604000,1533
4612000,1533
4616000,1533
4620000,1533
4624000,1533
4628000,1533
4632000,1533
4636000,1533
4640000,1533
4644000,1533
4648000,1533
4652000,1533
4660000,1533
4664000,1533
4672000,1533
4676000,1533
4680000,1533
4684000,1533
4688000,1533
4696000,1533
4700000,1533
4708000,1533
4712000,1533
4720000,1533
4728000,1533
4732000,1533
4736000,1533
4740000,1533
4744000,1533
4748000,1533
4752000,1533
4756000,1533
4760000,1533
4764000,1533
4772000,1533
4776000,1533
4780000,1533
4784000,1533
4788000,1533
4792000,1533
4800000,1533
4804000,1533
4808000,1533
4812000,1533
4820000,1533
4824000,1533
4828000,1533
4836000,1533
4840000,1533
4844000,1533
4848000,1533
4852000,1533
4856000,1533
4860000,1533
4868000,1533
4872000,1533
4876000,1533
4880000,1533
4884000,1533
4888000,1533
4892000,1533
4900000,1533
4904000,1533
4908000,1533
4912000,1533
4916000,1533
4924000,1533
4928000,1533
4932000,1533
4936000,1533
4940000,1533
4944000,1533
4948000,1533
4956000,1533
4960000,1533
4964000,1533
4968000,1533
4976000,1533
4980000,1533
4984000,1533
4992000,1533
5000000,1533
5004000,1533
5008000,1533
5012000,1533
5016000,1533
5020000,1533
5024000,1533
5028000,1533
5032000,1533
5040000,1533
5048000,1533
5052000,1533
5056000,1533
5060000,1533
5064000,1533
5068000,1533
5072000,1533
5080000,1533
5084000,1533
5088000,1533
5092000,1533
5096000,1533
5100000,1533
5104000,1533
5108000,1533
5116000,1533
5124000,1533
5128000,1533
5132000,1533
5140000,1533
5144000,1533
5152000,1533
5156000,1533
5160000,1533
5164000,1533
5168000,1533
5172000,1533
5176000,1533
5180000,1533
5184000,1533
5188000,1533
5192000,1533
5200000,1533
5204000,1533
5208000,1533
5216000,1533
5224000,1533
5228000,1533
5232000,1533
5240000,1533
5244000,1533
5248000,1533
5252000,1533
5260000,1533
5264000,1533
5268000,1533
5272000,1533
5280000,1533
5284000,1533
5292000,1533
5300000,1533
5304000,1533
5312000,1533
5316000,1533
5320000,1533
5328000,1533
5332000,1533
5340000,1533
5344000,1533
5348000,1533
5352000,1533
5356000,1533
5364000,1533
5368000,1533
5372000,1533
5376000,1533
5380000,1533
5384000,1533
5388000,1533
5396000,1533
5400000,1533
5408000,1533
5416000,1533
5420000,1533
5428000,1533
5432000,1533
5440000,1533
5444000,1533
5448000,1533
5456000,1533
5460000,1533
5464000,1533
5468000,1533
5472000,1533
5476000,1533
5480000,1533
5484000,1533
5488000,1533
5492000,1533
5496000,1533
5500000,1533
5508000,1533
5512000,1533
5516000,1533
5520000,1533
5528000,1533
5532000,1533
5536000,1533
5540000,1533
5544000,1533
5552000,1533
5560000,1533
5564000,1533
5568000,1533
5572000,1533
5580000,1533
5584000,1533
5592000,1533
5596000,1533
5600000,1533
5608000,1533
5612000,1533
5616000,1533
5620000,1533
5624000,1533
5628000,1533
5632000,1533
5636000,1533
5644000,1533
5652000,1533
5656000,1533
5664000,1533
5668000,1533
5672000,1533
5676000,1533
5680000,1533
5684000,1533
5688000,1533
5692000,1533
5696000,1533
5700000,1533
5708000,1533
5712000,1533
5716000,1533
5724000,1533
5732000,1533
5736000,1533
5740000,1533
5744000,1533
5752000,1533
5760000,1533
5764000,1533
5768000,1533
5776000,1533
5780000,1533
5784000,1533
5788000,1533
5796000,1533
5800000,1533
5804000,1533
5808000,1533
5812000,1533
5820000,1533
5824000,1533
5828000,1533
5832000,1533
5836000,1533
5840000,1533
5844000,1533
5848000,1533
5852000,1533
5856000,1533
5860000,1533
5864000,1533
5868000,1533
5872000,1533
5876000,1533
5884000,1533
5888000,1533
5892000,1533
5900000,1533
5904000,1533
5912000,1533
5916000,1533
5924000,1533
5928000,1533
5932000,1533
5936000,1533
5944000,1533
5948000,1533
5952000,1533
5960000,1533
5964000,1533
5968000,1533
5972000,1533
5976000,1533
5984000,1533
5988000,1533
5992000,1533
6000000,1533
6004000,1533
6008000,1533
6012000,1533
6020000,1533
6028000,1533
6032000,1533
6036000,1533
6040000,1533
6048000,1533
6052000,1533
6056000,1533
6064000,1533
6068000,1533
6076000,1533
6080000,1533
6084000,1533
6088000,1533
6092000,1533
6100000,1533
6104000,1533
6108000,1533
6112000,1533
6116000,1533
6120000,1533
6128000,1533
6132000,1533
6136000,1533
6144000,1533
6148000,1533
6152000,1533
6160000,1533
6168000,1533
6172000,1533
6176000,1533
6180000,1533
6188000,1533
6192000,1533
6200000,1533
6208000,1533
6212000,1533
6216000,1533
6224000,1533
6232000,1533
6240000,1533
6244000,1533
6248000,1533
6252000,1533
6260000,1533
6264000,1533
6268000,1533
6272000,1533
6280000,1533
6284000,1533
6292000,1533
6296000,1533
6300000,1533
6304000,1533
6312000,1533
6316000,1533
6320000,1533
6328000,1533
6332000,1533
6340000,1533
6344000,1533
6348000,1533
6352000,1533
6356000,1533
6360000,1533
6364000,1533
6368000,1533
6376000,1533
6380000,1533
6384000,1533
6392000,1533
6396000,1533
6404000,1533
6412000,1533
6416000,1533
6420000,1533
6424000,1533
6428000,1533
6432000,1533
6436000,1533
6440000,1533
6444000,1533
6452000,1533
6456000,1533
6464000,1533
6468000,1533
6472000,1533
6480000,1533
6484000,1533
6488000,1533
6492000,1533
6496000,1533
6500000,1533
6504000,1533
6508000,1533
6512000,1533
6516000,1533
6520000,1533
6524000,1533
6532000,1533
6536000,1533
6540000,1533
6544000,1533
6552000,1533
6556000,1533
6560000,1533
6564000,1533
6568000,1533
6576000,1533
6580000,1533
6584000,1533
6588000,1533
6592000,1533
6596000,1533
6604000,1533
6608000,1533
6612000,1533
6616000,1533
6620000,1533
6628000,1533
6632000,1533
6636000,1533
6640000,1533
6644000,1533
6652000,1533
6656000,1533
6664000,1533
6668000,1533
6672000,1533
6680000,1533
6684000,1533
6688000,1533
6696000,1533
6700000,1533
6708000,1533
6712000,1533
6716000,1533
6720000,1533
6724000,1533
6732000,1533
6736000,1533
6740000,1533
6748000,1533
6752000,1533
6756000,1533
6760000,1533
6764000,1533
6768000,1533
6772000,1533
6780000,1533
6784000,1533
6792000,1533
6796000,1533
6800000,1533
6808000,1533
6812000,1533
6816000,1533
6824000,1533
6832000,1533
6836000,1533
6844000,1533
6848000,1533
6852000,1533
6856000,1533
6860000,1533
6864000,1533
6868000,1533
6876000,1533
6880000,1533
6888000,1533
6896000,1533
6900000,1533
6908000,1533
6912000,1533
6916000,1533
6920000,1533
6924000,1533
6928000,1533
6932000,1533
6936000,1533
6944000,1533
6948000,1533
6952000,1533
6956000,1533
6964000,1533
6968000,1533
6972000,1533
6976000,1533
6980000,1533
6984000,1533
6988000,1533
6996000,1533
7000000,1533
7004000,1533
7008000,1533
7016000,1533
7020000,1533
7024000,1533
7028000,1533
7032000,1533
7036000,1533
7040000,1533
7044000,1533
7048000,1533
7056000,1533
7060000,1533
7064000,1533
7068000,1533
7072000,1533
7076000,1533
7080000,1533
7088000,1533
7092000,1533
7096000,1533
7100000,1533
7108000,1533
7112000,1533
7116000,1533
7120000,1533
7124000,1533
7128000,1533
7136000,1533
7140000,1533
7144000,1533
7152000,1533
7156000,1533
7160000,1533
7164000,1533
7168000,1533
7172000,1533
7176000,1533
7180000,1533
7188000,1533
7196000,1533
7200000,1533
7204000,1533
7212000,1533
7216000,1533
7220000,1533
7224000,1533
7232000,1533
7236000,1533
7240000,1533
7248000,1533
7252000,1533
7260000,1533
7268000,1533
7272000,1533
7276000,1533
7280000,1533
7288000,1533
7296000,1533
7300000,1533
7308000,1533
7312000,1533
7316000,1533
7324000,1533
7332000,1533
7336000,1533
7340000,1533
7348000,1533
7352000,1533
7360000,1533
7364000,1533
7368000,1533
7372000,1533
7376000,1533
7384000,1533
7388000,1533
7392000,1533
7396000,1533
7404000,1533
7408000,1533
7412000,1533
7416000,1533
7420000,1533
7428000,1533
7436000,1533
7440000,1533
7444000,1533
7448000,1533
7452000,1533
7456000,1533
7460000,1533
7464000,1533
7468000,1533
7472000,1533
7476000,1533
7484000,1533
7492000,1533
7496000,1533
7500000,1533
7504000,1533
7512000,1533
7520000,1533
7524000,1533
7528000,1533
7532000,1533
7540000,1533
7544000,1533
7548000,1533
7552000,1533
7560000,1533
7564000,1533
7572000,1533
7576000,1533
7580000,1533
7584000,1533
7592000,1533
7596000,1533
7604000,1533
7608000,1533
7616000,1533
7624000,1533
7628000,1533
7632000,1533
7636000,1533
7644000,1533
7648000,1533
7652000,1533
7656000,1533
7660000,1533
7664000,1533
7668000,1533
7676000,1533
7680000,1533
7684000,1533
7688000,1533
7692000,1533
7696000,1533
7704000,1533
7708000,1533
7716000,1533
7720000,1533
7728000,1533
7732000,1533
7736000,1533
7740000,1533
7748000,1533
7752000,1533
7756000,1533
7760000,1533
7768000,1533
7772000,1533
7776000,1533
7784000,1533
7788000,1533
7792000,1533
7800000,1533
7804000,1533
7808000,1533
7812000,1533
7816000,1533
7820000,1533
7824000,1533
7828000,1533
7836000,1533
7844000,1533
7848000,1533
7852000,1533
7856000,1533
7864000,1533
7868000,1533
7872000,1533
7880000,1533
7884000,1533
7892000,1533
7896000,1533
7900000,1533
7904000,1533
7908000,1533
7916000,1533
7920000,1533
7924000,1533
7928000,1533
7932000,1533
7940000,1533
7944000,1533
7952000,1533
7956000,1533
7960000,1533
7964000,1533
7968000,1533
7972000,1533
7976000,1533
7980000,1533
7988000,1533
7992000,1533
8000000,1533
8004000,1533
8008000,1533
8012000,1533
8020000,1533
8028000,1533
8032000,1533
8036000,1533
8044000,1533
8052000,1533
8056000,1533
8064000,1533
8068000,1533
8072000,1533
8076000,1533
8080000,1533
8084000,1533
8092000,1533
8096000,1533
8100000,1533
8108000,1533
8112000,1533
8116000,1533
8120000,1533
8124000,1533
8128000,1533
8132000,1533
8140000,1533
8144000,1533
8148000,1533
8156000,1533
8160000,1533
8168000,1533
8172000,1533
8176000,1533
8184000,1533
8192000,1533
8196000,1533
8200000,1533
8204000,1533
8208000,1533
8212000,1533
8216000,1533
8220000,1533
8228000,1533
8232000,1533
8236000,1533
8244000,1533
8248000,1533
8252000,1533
8256000,1533
8260000,1533
8268000,1533
8272000,1533
8276000,1533
8280000,1533
8284000,1533
8288000,1533
8292000,1533
8296000,1533
8304000,1533
8308000,1533
8312000,1533
8320000,1533
8324000,1533
8328000,1533
8332000,1533
8340000,1533
8344000,1533
8348000,1533
8352000,1533
8360000,1533
8364000,1533
8368000,1533
8376000,1533
8380000,1533
8388000,1533
8392000,1533
8396000,1533
8404000,1533
8408000,1533
8412000,1533
8416000,1533
8420000,1533
8424000,1533
8428000,1533
8432000,1533
8440000,1533
8444000,1533
8448000,1533
8456000,1533
8460000,1533
8464000,1533
8468000,1533
8472000,1533
8476000,1533
8480000,1533
8488000,1533
8492000,1533
8496000,1533
8500000,1533
8508000,1533
8512000,1533
8516000,1533
8524000,1533
8528000,1533
8532000,1533
8536000,1533
8540000,1533
8548000,1533
8552000,1533
8556000,1533
8564000,1533
8568000,1533
8572000,1533
8576000,1533
8580000,1533
8588000,1533
8592000,1533
8596000,1533
8600000,1533
8608000,1533
8612000,1533
8620000,1533
8624000,1533
8628000,1533
8632000,1533
8640000,1533
8648000,1533
8652000,1533
8660000,1533
8664000,1533
8668000,1533
8672000,1533
8676000,1533
8680000,1533
8684000,1533
8692000,1533
8696000,1533
8704000,1533
8708000,1533
8716000,1533
8720000,1533
8728000,1533
8732000,1533
8736000,1533
8740000,1533
8744000,1533
8748000,1533
8752000,1533
8756000,1533
8760000,1533
8764000,1533
8768000,1533
8772000,1533
8776000,1533
8780000,1533
8788000,1533
8792000,1533
8796000,1533
8800000,1533
8808000,1533
8812000,1533
8816000,1533
8820000,1533
8824000,1533
8828000,1533
8836000,1533
8840000,1533
8844000,1533
8848000,1533
8852000,1533
8856000,1533
8860000,1533
8864000,1533
8868000,1533
8872000,1533
8876000,1533
8884000,1533
8888000,1533
8892000,1533
8896000,1533
8904000,1533
8908000,1533
8912000,1533
8916000,1533
8920000,1533
8928000,1533
8932000,1533
8936000,1533
8940000,1533
8944000,1533
8952000,1533
8956000,1533
8960000,1533
8964000,1533
8968000,1533
8976000,1533
8980000,1533
8984000,1533
8988000,1533
8992000,1533
8996000,1533
9000000,1533
9004000,1533
9012000,1533
9016000,1533
9020000,1533
9028000,1533
9032000,1533
9040000,1533
9044000,1533
9048000,1533
9052000,1533
9060000,1533
9064000,1533
9068000,1533
9076000,1533
9080000,1533
9084000,1533
9088000,1533
9092000,1533
9100000,1533
9108000,1533
9112000,1533
9116000,1533
9120000,1533
9124000,1533
9128000,1533
9136000,1533
9144000,1533
9148000,1533
9152000,1533
9156000,1533
9160000,1533
9164000,1533
9168000,1533
9172000,1533
9176000,1533
9180000,1533
9184000,1533
9188000,1533
9196000,1533
9200000,1533
9204000,1533
9208000,1533
9212000,1533
9220000,1533
9224000,1533
9232000,1533
9240000,1533
9244000,1533
9248000,1533
9252000,1533
9260000,1533
9268000,1533
9272000,1533
9276000,1533
9284000,1533
9288000,1533
9292000,1533
9296000,1533
9304000,1533
9308000,1533
9312000,1533
9320000,1533
9324000,1533
9328000,1533
9336000,1533
9340000,1533
9344000,1533
9348000,1533
9356000,1533
9360000,1533
9364000,1533
9372000,1533
9380000,1533
9384000,1533
9392000,1533
9396000,1533
9400000,1533
9404000,1533
9408000,1533
9412000,1533
9416000,1533
9424000,1533
9432000,1533
9436000,1533
9440000,1533
9444000,1533
9448000,1533
9452000,1533
9460000,1533
9464000,1533
9468000,1533
9472000,1533
9476000,1533
9480000,1533
9484000,1533
9488000,1533
9496000,1533
9500000,1533
9504000,1533
9508000,1533
9516000,1533
9520000,1533
9528000,1533
9532000,1533
9536000,1533
9540000,1533
9548000,1533
9552000,1533
9560000,1533
9564000,1533
9568000,1533
9576000,1533
9580000,1533
9584000,1533
9592000,1533
9596000,1533
9600000,1533
9604000,1533
9612000,1533
9616000,1533
9620000,1533
9624000,1533
9628000,1533
9632000,1533
9636000,1533
9644000,1533
9648000,1533
9656000,1533
9660000,1533
9664000,1533
9668000,1533
9672000,1533
9676000,1533
9680000,1533
9684000,1533
9692000,1533
9696000,1533
9704000,1533
9708000,1533
9716000,1533
9720000,1533
9724000,1533
9732000,1533
9736000,1533
9740000,1533
9744000,1533
9748000,1533
9752000,1533
9756000,1533
9764000,1533
9772000,1533
9776000,1533
9780000,1533
9784000,1533
9792000,1533
9796000,1533
9800000,1533
9804000,1533
9808000,1533
9816000,1533
9820000,1533
9824000,1533
9832000,1533
9836000,1533
9840000,1533
9848000,1533
9852000,1533
9856000,1533
9864000,1533
9868000,1533
9872000,1533
9876000,1533
9880000,1533
9884000,1533
9888000,1533
9892000,1533
9900000,1533
9904000,1533
9908000,1533
9912000,1533
9916000,1533
9920000,1533
9924000,1533
9928000,1533
9932000,1533
9936000,1533
9940000,1533
9944000,1533
9948000,1533
9956000,1533
9960000,1533
9968000,1533
9972000,1533
9976000,1533
9984000,1533
9988000,1533
9992000,1533
9996000,1533
10000000,1533
10004000,1533
10008000,1533
10016000,1533
10020000,1533
10024000,1533
10028000,1533
10032000,1533
10040000,1533
10048000,1533
10052000,1533
10056000,1533
10064000,1533
10068000,1533
10072000,1533
10076000,1533
10084000,1533
10092000,1533
10096000,1533
10100000,1533
10104000,1533
10108000,1533
10112000,1533
10116000,1533
10120000,1533
10128000,1533
10132000,1533
10140000,1533
10144000,1533
10152000,1533
10156000,1533
10164000,1533
10168000,1533
10172000,1533
10180000,1533
10184000,1533
10188000,1533
10196000,1533
10200000,1533
10204000,1533
10208000,1533
10212000,1533
10220000,1533
10224000,1533
10228000,1533
10232000,1533
10240000,1533
10244000,1533
10248000,1533
10252000,1533
10256000,1533
10260000,1533
10264000,1533
10268000,1533
10272000,1533
10276000,1533
10280000,1533
10284000,1533
10288000,1533
10296000,1533
10300000,1533
10308000,1533
10312000,1533
