timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
3172000,0.0,0.0,0.0,-0.00406216,-0.00177768,-0.103119,0.0,0.0,0.0,-0.00286529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266798,0.266798,4.15157,0.0,0.0,0.0,0.0909297,0.0,0.0,0.0,0.0,0.0,0.00022503,0.00443781,0.00494886,0.0,0.0,0.0,0.0,0.0,0.0
3372000,0.0,0.0,0.0,-0.00389907,-0.00195442,-0.0429077,0.0,0.0,0.0,0.00598578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267074,0.267074,4.1471,0.0,0.0,0.0,0.0908963,0.0,0.0,0.0,0.0,0.0,0.000288901,0.00519718,0.00537584,0.0,0.0,0.0,0.0,0.0,0.0
3564000,0.0,0.0,0.0,-0.00329389,-0.0019048,0.0122681,0.0,0.0,0.0,0.0014528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266738,0.266738,4.14181,0.0,0.0,0.0,0.090873,0.0,0.0,0.0,0.0,0.0,0.000458946,0.00413986,0.00396144,0.0,0.0,0.0,0.0,0.0,0.0
3756000,0.0,0.0,0.0,-0.00277895,-0.00193663,0.0322876,0.0,0.0,0.0,0.00769698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666,0.2666,4.13907,0.0,0.0,0.0,0.0908536,0.0,0.0,0.0,0.0,0.0,0.000617151,0.00484638,0.00559327,0.0,0.0,0.0,0.0,0.0,0.0
3948000,0.0,0.0,0.0,-0.00213102,-0.00182776,-0.000518799,0.0,0.0,0.0,0.00224266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266093,0.266093,4.13562,0.0,0.0,0.0,0.0908395,0.0,0.0,0.0,0.0,0.0,0.000576009,0.0055566,0.00778992,0.0,0.0,0.0,0.0,0.0,0.0
4140000,0.0,0.0,0.0,-0.00139623,-0.00142562,0.00747681,0.0,0.0,0.0,0.00231882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265903,0.265903,4.13447,0.0,0.0,0.0,0.0908322,0.0,0.0,0.0,0.0,0.0,0.000361152,0.00487543,0.00755002,0.0,0.0,0.0,0.0,0.0,0.0
4332000,0.0,0.0,0.0,-0.000522402,-0.00119926,-0.0278625,0.0,0.0,0.0,-0.000505933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265665,0.265664,4.13377,0.0,0.0,0.0,0.0908227,0.0,0.0,0.0,0.0,0.0,0.000211179,0.00149551,0.00290908,0.0,0.0,0.0,0.0,0.0,0.0
4524000,0.0,0.0,0.0,0.000186333,-0.00112506,-0.0195007,0.0,0.0,0.0,-0.00929242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265409,0.265409,4.13315,0.0,0.0,0.0,0.0908205,0.0,0.0,0.0,0.0,0.0,0.000141111,0.00540646,0.00693335,0.0,0.0,0.0,0.0,0.0,0.0
4716000,0.0,0.0,0.0,0.00111501,-0.00141813,0.00701904,0.0,0.0,0.0,0.00473694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265173,0.265173,4.13288,0.0,0.0,0.0,0.0908176,0.0,0.0,0.0,0.0,0.0,0.00012663,0.00249581,0.00336388,0.0,0.0,0.0,0.0,0.0,0.0
4908000,0.0,0.0,0.0,0.00186963,-0.00181258,0.0223389,0.0,0.0,0.0,0.00140901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26467,0.26467,4.13112,0.0,0.0,0.0,0.0908136,0.0,0.0,0.0,0.0,0.0,0.000190726,0.00491451,0.00725892,0.0,0.0,0.0,0.0,0.0,0.0
5100000,0.0,0.0,0.0,0.0025896,-0.00252568,0.0177307,0.0,0.0,0.0,0.00159995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264524,0.264524,4.13086,0.0,0.0,0.0,0.0908132,0.0,0.0,0.0,0.0,0.0,0.000283463,0.00458524,0.00632567,0.0,0.0,0.0,0.0,0.0,0.0
5292000,0.0,0.0,0.0,0.00304835,-0.00293098,-0.026123,0.0,0.0,0.0,0.000483971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264353,0.264353,4.13016,0.0,0.0,0.0,0.0908128,0.0,0.0,0.0,0.0,0.0,0.000324159,0.00416755,0.00503682,0.0,0.0,0.0,0.0,0.0,0.0
5492000,0.0,0.0,0.0,0.00335173,-0.00326189,0.0205994,0.0,0.0,0.0,-0.00250485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264261,0.264261,4.12958,0.0,0.0,0.0,0.0908132,0.0,0.0,0.0,0.0,0.0,0.000402584,0.00533421,0.00620862,0.0,0.0,0.0,0.0,0.0,0.0
5684000,0.0,0.0,0.0,0.00353624,-0.00342918,-0.0156555,0.0,0.0,0.0,-0.000786409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264181,0.264181,4.12876,0.0,0.0,0.0,0.0908138,0.0,0.0,0.0,0.0,0.0,0.000500206,0.00430452,0.0044765,0.0,0.0,0.0,0.0,0.0,0.0
5876000,0.0,0.0,0.0,0.00376575,-0.00341276,-0.0146484,0.0,0.0,0.0,-0.00327503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263835,0.263835,4.12632,0.0,0.0,0.0,0.0908116,0.0,0.0,0.0,0.0,0.0,0.000494426,0.00432061,0.0044384,0.0,0.0,0.0,0.0,0.0,0.0
6068000,0.0,0.0,0.0,0.00420186,-0.00327649,0.022522,0.0,0.0,0.0,0.000647555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263773,0.263773,4.12511,0.0,0.0,0.0,0.0908117,0.0,0.0,0.0,0.0,0.0,0.000542408,0.00520525,0.00647724,0.0,0.0,0.0,0.0,0.0,0.0
6260000,0.0,0.0,0.0,0.00401358,-0.00305549,-0.0393982,0.0,0.0,0.0,-0.00301907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263649,0.263649,4.12357,0.0,0.0,0.0,0.0908109,0.0,0.0,0.0,0.0,0.0,0.000583319,0.00387314,0.00399986,0.0,0.0,0.0,0.0,0.0,0.0
6452000,0.0,0.0,0.0,0.00338644,-0.00257158,0.0347595,0.0,0.0,0.0,-0.00229329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263564,0.263564,4.12201,0.0,0.0,0.0,0.0908102,0.0,0.0,0.0,0.0,0.0,0.000650995,0.00345712,0.00382064,0.0,0.0,0.0,0.0,0.0,0.0
6644000,0.0,0.0,0.0,0.00317444,-0.00196441,-0.0122681,0.0,0.0,0.0,-0.00334151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263463,0.263463,4.1203,0.0,0.0,0.0,0.090809,0.0,0.0,0.0,0.0,0.0,0.000640138,0.00298569,0.00351074,0.0,0.0,0.0,0.0,0.0,0.0
6836000,0.0,0.0,0.0,0.00275364,-0.000829717,0.0132751,0.0,0.0,0.0,-0.00382194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263102,0.263102,4.11731,0.0,0.0,0.0,0.0908046,0.0,0.0,0.0,0.0,0.0,0.000558763,0.00225417,0.0023491,0.0,0.0,0.0,0.0,0.0,0.0
7028000,0.0,0.0,0.0,0.00258914,0.000301676,0.0167542,0.0,0.0,0.0,-0.00542485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262939,0.262939,4.11542,0.0,0.0,0.0,0.090802,0.0,0.0,0.0,0.0,0.0,0.000501177,0.00431135,0.00687323,0.0,0.0,0.0,0.0,0.0,0.0
7220000,0.0,0.0,0.0,0.00255097,0.00175654,0.00924683,0.0,0.0,0.0,-0.00521456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262807,0.262807,4.11353,0.0,0.0,0.0,0.0907991,0.0,0.0,0.0,0.0,0.0,0.000714304,0.00413585,0.0060057,0.0,0.0,0.0,0.0,0.0,0.0
7412000,0.0,0.0,0.0,0.00250457,0.00289259,-0.0129395,0.0,0.0,0.0,-0.0082932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262661,0.262661,4.11159,0.0,0.0,0.0,0.0907957,0.0,0.0,0.0,0.0,0.0,0.000782776,0.00347274,0.00477933,0.0,0.0,0.0,0.0,0.0,0.0
7604000,0.0,0.0,0.0,0.00232713,0.00365806,-0.00830078,0.0,0.0,0.0,-0.00390728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262475,0.262475,4.10963,0.0,0.0,0.0,0.0907916,0.0,0.0,0.0,0.0,0.0,0.000633316,0.00324163,0.00349574,0.0,0.0,0.0,0.0,0.0,0.0
7796000,0.0,0.0,0.0,0.00201592,0.00456385,0.0243835,0.0,0.0,0.0,-0.00388359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262314,0.262314,4.10767,0.0,0.0,0.0,0.0907871,0.0,0.0,0.0,0.0,0.0,0.000510435,0.00511688,0.00738806,0.0,0.0,0.0,0.0,0.0,0.0
7988000,0.0,0.0,0.0,0.00178923,0.00564031,0.0151978,0.0,0.0,0.0,0.000545588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261948,0.261948,4.10481,0.0,0.0,0.0,0.09078,0.0,0.0,0.0,0.0,0.0,0.000373715,0.00430453,0.00530298,0.0,0.0,0.0,0.0,0.0,0.0
8180000,0.0,0.0,0.0,0.00165678,0.00676462,0.0192871,0.0,0.0,0.0,-0.00325856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261791,0.261791,4.10292,0.0,0.0,0.0,0.0907746,0.0,0.0,0.0,0.0,0.0,0.000467173,0.00454111,0.00522357,0.0,0.0,0.0,0.0,0.0,0.0
8380000,0.0,0.0,0.0,0.00144798,0.00742763,-0.0340271,0.0,0.0,0.0,0.0108538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261463,0.261463,4.10027,0.0,0.0,0.0,0.0907689,0.0,0.0,0.0,0.0,0.0,0.00048358,0.00464241,0.00542215,0.0,0.0,0.0,0.0,0.0,0.0
8572000,0.0,0.0,0.0,0.00111503,0.00817791,-0.00897217,0.0,0.0,0.0,-0.0112905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261336,0.261336,4.09855,0.0,0.0,0.0,0.090763,0.0,0.0,0.0,0.0,0.0,0.000589547,0.00492755,0.00626351,0.0,0.0,0.0,0.0,0.0,0.0
8764000,0.0,0.0,0.0,0.0010519,0.00871333,0.0152893,0.0,0.0,0.0,-0.00694535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261176,0.261176,4.09686,0.0,0.0,0.0,0.0907567,0.0,0.0,0.0,0.0,0.0,0.000456789,0.00460962,0.00578842,0.0,0.0,0.0,0.0,0.0,0.0
8956000,0.0,0.0,0.0,0.00122535,0.00938531,-0.0348816,0.0,0.0,0.0,-0.00265638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261177,0.261177,4.09585,0.0,0.0,0.0,0.09075,0.0,0.0,0.0,0.0,0.0,0.000449111,0.0053652,0.00831486,0.0,0.0,0.0,0.0,0.0,0.0
9148000,0.0,0.0,0.0,0.00161437,0.00942762,-0.0132141,0.0,0.0,0.0,-0.000851753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260968,0.260968,4.09408,0.0,0.0,0.0,0.0907434,0.0,0.0,0.0,0.0,0.0,0.000439899,0.00399244,0.00485229,0.0,0.0,0.0,0.0,0.0,0.0
9340000,0.0,0.0,0.0,0.00155149,0.00948868,-0.0168762,0.0,0.0,0.0,0.00347818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260791,0.260791,4.09234,0.0,0.0,0.0,0.0907363,0.0,0.0,0.0,0.0,0.0,0.000435455,0.0037539,0.00467236,0.0,0.0,0.0,0.0,0.0,0.0
9532000,0.0,0.0,0.0,0.00113422,0.00943374,-0.0597839,0.0,0.0,0.0,-0.00249348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260476,0.260476,4.09,0.0,0.0,0.0,0.0907271,0.0,0.0,0.0,0.0,0.0,0.000685151,0.00353215,0.00458472,0.0,0.0,0.0,0.0,0.0,0.0
9732000,0.0,0.0,0.0,0.000343697,0.00892911,-0.0246887,0.0,0.0,0.0,0.00192544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260334,0.260334,4.08842,0.0,0.0,0.0,0.0907198,0.0,0.0,0.0,0.0,0.0,0.000493758,0.00342553,0.0053964,0.0,0.0,0.0,0.0,0.0,0.0
9924000,0.0,0.0,0.0,-0.000394667,0.00843019,-0.182617,0.0,0.0,0.0,0.00117954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2602,0.2602,4.08689,0.0,0.0,0.0,0.0907123,0.0,0.0,0.0,0.0,0.0,0.00037386,0.00328655,0.00582155,0.0,0.0,0.0,0.0,0.0,0.0
10116000,0.0,0.0,0.0,-0.000694063,0.00786077,0.194122,0.0,0.0,0.0,0.00230927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260058,0.260058,4.08544,0.0,0.0,0.0,0.0907052,0.0,0.0,0.0,0.0,0.0,0.000320133,0.00196804,0.0024707,0.0,0.0,0.0,0.0,0.0,0.0
10308000,0.0,0.0,0.0,-0.00105226,0.00711363,-0.0538635,0.0,0.0,0.0,-0.00192635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259915,0.259915,4.08402,0.0,0.0,0.0,0.0978866,0.0,0.0,0.0,0.0,0.0,0.000206983,0.00241497,0.00480734,0.0,0.0,0.0,0.0,0.0,0.0
10500000,0.0,0.0,0.0,-0.00157843,0.00613586,0.00540161,0.0,0.0,0.0,0.00302052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259436,0.259436,4.08209,0.0,0.0,0.0,0.0944102,0.0,0.0,0.0,0.0,0.0,0.000415064,0.00165504,0.00324413,0.0,0.0,0.0,0.0,0.0,0.0
10700000,0.0,0.0,0.0,-0.0018486,0.00513421,-0.00408936,0.0,0.0,0.0,-0.00362765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25905,0.25905,4.08079,0.0,0.0,0.0,0.0930624,0.0,0.0,0.0,0.0,0.0,0.00069025,0.00131067,0.00180146,0.0,0.0,0.0,0.0,0.0,0.0
10892000,0.0,0.0,0.0,-0.0020054,0.00440372,-0.0830078,0.0,0.0,0.0,0.000288201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258893,0.258893,4.07954,0.0,0.0,0.0,0.0923472,0.0,0.0,0.0,0.0,0.0,0.000543799,0.00161075,0.0024925,0.0,0.0,0.0,0.0,0.0,0.0
11084000,0.0,0.0,0.0,-0.00200278,0.00374839,-0.0935669,0.0,0.0,0.0,-0.00577898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259053,0.259053,4.07831,0.0,0.0,0.0,0.0919452,0.0,0.0,0.0,0.0,0.0,0.000291008,0.00159979,0.00218004,0.0,0.0,0.0,0.0,0.0,0.0
11276000,0.0,0.0,0.0,-0.00156463,0.00305644,-0.031189,0.0,0.0,0.0,0.00399674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259705,0.259705,4.07711,0.0,0.0,0.0,0.0916328,0.0,0.0,0.0,0.0,0.0,0.000106767,0.00170815,0.00308782,0.0,0.0,0.0,0.0,0.0,0.0
11476000,0.0,0.0,0.0,-0.0010019,0.00228644,-0.0310669,0.0,0.0,0.0,0.000521539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260727,0.260727,4.07596,0.0,0.0,0.0,0.0914089,0.0,0.0,0.0,0.0,0.0,0.000135892,0.00146259,0.0023187,0.0,0.0,0.0,0.0,0.0,0.0
11668000,0.0,0.0,0.0,-8.14255e-05,0.00144206,-0.00485229,0.0,0.0,0.0,0.00231714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261861,0.261861,4.07485,0.0,0.0,0.0,0.091241,0.0,0.0,0.0,0.0,0.0,0.000173938,0.00128235,0.00222516,0.0,0.0,0.0,0.0,0.0,0.0
11860000,0.0,0.0,0.0,0.000939228,0.000567108,0.0593567,0.0,0.0,0.0,0.00405473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262563,0.262563,4.07336,0.0,0.0,0.0,0.0911106,0.0,0.0,0.0,0.0,0.0,0.000453275,0.00128923,0.00246628,0.0,0.0,0.0,0.0,0.0,0.0
12052000,0.0,0.0,0.0,0.00180772,-0.000162458,-0.126862,0.0,0.0,0.0,0.000537719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263061,0.263061,4.07238,0.0,0.0,0.0,0.0910177,0.0,0.0,0.0,0.0,0.0,0.000185347,0.00169291,0.00263634,0.0,0.0,0.0,0.0,0.0,0.0
12244000,0.0,0.0,0.0,0.00262403,-0.000936242,0.0140686,0.0,0.0,0.0,-0.00304565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263345,0.263345,4.07143,0.0,0.0,0.0,0.0909321,0.0,0.0,0.0,0.0,0.0,0.000109924,0.00238375,0.00324347,0.0,0.0,0.0,0.0,0.0,0.0
12436000,0.0,0.0,0.0,0.0036543,-0.00142437,-0.1875,0.0,0.0,0.0,-3.20384e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263319,0.263319,4.07054,0.0,0.0,0.0,0.0908619,0.0,0.0,0.0,0.0,0.0,0.000103517,0.00325874,0.00483202,0.0,0.0,0.0,0.0,0.0,0.0
12628000,0.0,0.0,0.0,0.00415171,-0.00177037,0.068512,0.0,0.0,0.0,-0.00147854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263062,0.263062,4.0697,0.0,0.0,0.0,0.0908095,0.0,0.0,0.0,0.0,0.0,0.000146233,0.00328733,0.00422571,0.0,0.0,0.0,0.0,0.0,0.0
12820000,0.0,0.0,0.0,0.00447576,-0.00217391,-0.0299683,0.0,0.0,0.0,0.00117543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262708,0.262708,4.06891,0.0,0.0,0.0,0.0907597,0.0,0.0,0.0,0.0,0.0,0.000128175,0.00424627,0.00833623,0.0,0.0,0.0,0.0,0.0,0.0
13012000,0.0,0.0,0.0,0.00426326,-0.00229595,-0.0596313,0.0,0.0,0.0,-0.00927889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26209,0.26209,4.06778,0.0,0.0,0.0,0.0907172,0.0,0.0,0.0,0.0,0.0,0.000144439,0.00349955,0.00544823,0.0,0.0,0.0,0.0,0.0,0.0
13204000,0.0,0.0,0.0,0.00386041,-0.00242849,-0.0582886,0.0,0.0,0.0,0.00390333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26166,0.26166,4.06711,0.0,0.0,0.0,0.0906815,0.0,0.0,0.0,0.0,0.0,9.04901e-05,0.00312861,0.00470491,0.0,0.0,0.0,0.0,0.0,0.0
13396000,0.0,0.0,0.0,0.00368458,-0.00255133,-0.0229492,0.0,0.0,0.0,0.00186423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261238,0.261238,4.06647,0.0,0.0,0.0,0.0906542,0.0,0.0,0.0,0.0,0.0,0.000208027,0.00260913,0.00395374,0.0,0.0,0.0,0.0,0.0,0.0
13588000,0.0,0.0,0.0,0.00316059,-0.00250122,-0.0205994,0.0,0.0,0.0,0.000829002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26082,0.26082,4.0659,0.0,0.0,0.0,0.0906277,0.0,0.0,0.0,0.0,0.0,0.000184595,0.00225265,0.00351043,0.0,0.0,0.0,0.0,0.0,0.0
13780000,0.0,0.0,0.0,0.00290671,-0.00235627,0.0215759,0.0,0.0,0.0,-0.000244229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260423,0.260423,4.06538,0.0,0.0,0.0,0.0906051,0.0,0.0,0.0,0.0,0.0,0.000117269,0.00187919,0.00285667,0.0,0.0,0.0,0.0,0.0,0.0
13972000,0.0,0.0,0.0,0.00273796,-0.00227263,0.0235901,0.0,0.0,0.0,0.00283666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259926,0.259926,4.06456,0.0,0.0,0.0,0.0905852,0.0,0.0,0.0,0.0,0.0,8.61701e-05,0.00157509,0.00237129,0.0,0.0,0.0,0.0,0.0,0.0
14164000,0.0,0.0,0.0,0.00257894,-0.00217458,0.0120239,0.0,0.0,0.0,-0.00203282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259607,0.259607,4.06412,0.0,0.0,0.0,0.0905702,0.0,0.0,0.0,0.0,0.0,0.00023886,0.00138618,0.00246814,0.0,0.0,0.0,0.0,0.0,0.0
14356000,0.0,0.0,0.0,0.00243991,-0.00180058,0.00354004,0.0,0.0,0.0,0.000340035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25931,0.25931,4.06376,0.0,0.0,0.0,0.0905558,0.0,0.0,0.0,0.0,0.0,0.000216881,0.00109482,0.00155713,0.0,0.0,0.0,0.0,0.0,0.0
14548000,0.0,0.0,0.0,0.00287594,-0.00127226,-0.0195007,0.0,0.0,0.0,0.00903402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259035,0.259035,4.06345,0.0,0.0,0.0,0.0905435,0.0,0.0,0.0,0.0,0.0,0.000167242,0.00172327,0.00462346,0.0,0.0,0.0,0.0,0.0,0.0
14740000,0.0,0.0,0.0,0.0,0.0,0.136841,0.0,0.0,0.0,-0.00221022,0.0,0.0,0.0,0.0,0.0,0.3125,0.3125,0.625,0.72,0.72,4.06124,0.0,0.0,0.0,0.090534,0.0,0.0,0.0,0.0,0.0,0.000174987,0.000914288,0.000590507,0.0,0.0,0.0,0.0,0.0,0.0
14932000,0.000456351,0.000287121,-0.000808805,-0.0110812,-0.00754371,0.0614319,0.0,0.0,0.0,-0.0032352,0.0,0.0,0.0,0.0,0.0,0.291853,0.291853,0.613768,0.443324,0.443324,4.05633,0.0,0.0,0.0,0.0905251,0.0,0.0,0.0,0.0,0.0,0.000166113,0.0010305,0.00604161,0.0,0.0,0.0,0.0,0.0,0.0
