timestamp,noutputs,output[0],output[1],output[2],output[3],output[4],output[5],output[6],output[7],output[8],output[9],output[10],output[11],output[12],output[13],output[14],output[15]
76700000,6,1490.79,1490.65,1489.05,1490.17,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
76796000,6,1497.65,1494.76,1502.52,1489.27,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
76892000,6,1490.01,1491.68,1489.3,1491.85,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
76988000,6,1493.55,1484.59,1489.96,1484.01,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
77084000,6,1482.29,1493.1,1486.05,1488.2,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
77184000,6,1496.47,1496.0,1496.97,1490.75,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
77284000,6,1490.68,1492.67,1493.13,1493.29,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
77380000,6,1491.92,1493.75,1491.32,1494.29,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
77476000,6,1489.92,1487.67,1493.49,1487.21,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
77572000,6,1490.91,1501.72,1493.09,1501.33,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
77668000,6,1494.93,1486.69,1497.11,1490.67,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
77764000,6,1493.33,1487.78,1491.12,1482.15,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
77860000,6,1521.26,1509.37,1520.62,1513.05,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
77956000,6,1552.76,1552.8,1549.27,1550.76,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
78052000,6,1587.04,1581.24,1586.59,1581.67,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
78152000,6,1632.26,1631.72,1627.94,1634.76,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
78248000,6,1677.74,1686.41,1683.47,1680.32,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
78344000,6,1641.64,1644.41,1648.34,1639.16,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
78444000,6,1594.78,1600.57,1591.13,1599.85,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
78540000,6,1517.02,1521.86,1511.99,1523.88,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
78636000,6,1504.94,1499.07,1498.62,1506.78,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
78732000,6,1498.33,1506.19,1496.24,1505.4,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
78828000,6,1497.32,1503.63,1498.88,1501.23,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
78928000,6,1497.72,1500.61,1499.9,1497.22,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
79024000,6,1496.89,1497.6,1502.94,1496.1,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
79124000,6,1494.36,1499.14,1493.52,1498.25,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
79224000,6,1493.74,1500.42,1491.25,1498.49,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
79320000,6,1495.47,1496.89,1498.32,1490.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
79416000,6,1490.74,1494.53,1489.85,1496.34,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
79512000,6,1497.74,1489.02,1493.41,1490.94,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
79608000,6,1490.51,1497.52,1488.34,1495.32,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
79704000,6,1495.12,1490.35,1487.49,1500.64,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
79800000,6,1499.21,1489.45,1496.14,1492.86,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
79896000,6,1490.9,1493.64,1497.03,1495.01,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
79992000,6,1496.87,1488.04,1496.41,1497.62,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
80092000,6,1496.14,1489.32,1493.47,1498.24,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
80188000,6,1498.78,1492.39,1495.48,1493.34,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
80284000,6,1499.04,1489.77,1496.44,1491.74,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
80380000,6,1491.79,1494.43,1489.99,1498.01,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
80476000,6,1491.86,1496.02,1489.78,1495.67,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
80572000,6,1492.29,1494.65,1497.15,1492.86,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
80668000,6,1489.12,1485.24,1493.73,1484.96,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
80764000,6,1508.06,1491.4,1494.48,1498.32,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
80860000,6,1492.09,1490.87,1494.22,1490.52,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
80956000,6,1485.21,1484.9,1484.16,1486.57,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
81052000,6,1497.75,1505.49,1490.9,1504.47,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
81152000,6,1489.23,1497.22,1498.59,1490.33,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
81248000,6,1491.21,1501.65,1494.66,1496.35,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
81344000,6,1486.72,1491.84,1493.12,1484.93,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
81440000,6,1502.15,1506.32,1498.97,1503.93,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
81540000,6,1503.29,1490.2,1495.23,1495.18,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
81636000,6,1485.71,1490.56,1492.65,1492.52,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
81736000,6,1483.8,1495.62,1485.01,1495.23,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
81836000,6,1503.7,1503.51,1501.14,1506.3,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
81932000,6,1496.82,1492.62,1498.01,1501.62,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
82028000,6,1487.98,1491.57,1489.1,1496.48,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
82124000,6,1485.1,1494.58,1489.11,1493.06,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
82220000,6,1500.29,1505.86,1503.18,1505.63,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
82316000,6,1496.46,1497.08,1494.27,1498.44,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
82412000,6,1491.78,1484.12,1489.19,1487.53,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
82508000,6,1503.83,1502.25,1505.04,1500.3,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
82604000,6,1492.89,1495.07,1501.38,1493.65,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
82704000,6,1490.19,1503.07,1489.83,1499.68,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
82800000,6,1490.11,1490.88,1486.04,1488.73,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
82896000,6,1503.47,1502.79,1503.22,1497.23,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
82992000,6,1488.74,1498.65,1486.94,1498.76,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
83092000,6,1491.78,1488.91,1485.51,1492.37,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
83188000,6,1486.27,1490.42,1493.64,1484.05,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
83284000,6,1501.79,1498.18,1501.97,1500.19,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
83380000,6,1497.58,1493.25,1492.4,1492.55,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
83476000,6,1491.08,1483.61,1488.57,1482.84,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
83572000,6,1498.7,1507.69,1496.72,1507.13,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
83668000,6,1500.18,1493.5,1499.23,1492.29,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
83768000,6,1494.68,1499.3,1501.32,1497.41,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
83868000,6,1482.49,1497.4,1492.57,1489.95,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
83964000,6,1500.61,1506.72,1504.96,1505.08,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
84060000,6,1498.27,1497.98,1497.29,1496.09,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
84156000,6,1495.54,1484.21,1493.22,1487.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
84252000,6,1486.33,1489.23,1486.21,1490.95,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
84348000,6,1501.22,1505.82,1506.07,1499.72,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
84444000,6,1496.17,1495.6,1501.48,1491.48,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
84540000,6,1491.45,1492.6,1491.25,1489.31,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
84636000,6,1504.39,1501.57,1511.19,1496.94,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
84732000,6,1498.21,1496.26,1499.12,1493.93,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
84828000,6,1489.05,1494.36,1488.8,1494.04,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
84924000,6,1490.1,1495.06,1493.38,1488.39,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
85020000,6,1497.16,1502.49,1495.04,1510.34,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
85116000,6,1496.88,1493.52,1494.44,1497.15,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
85212000,6,1494.93,1483.41,1496.75,1483.72,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
85308000,6,1504.28,1498.68,1510.54,1489.23,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
85404000,6,1490.9,1505.08,1492.31,1499.59,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
85500000,6,1495.49,1495.17,1496.6,1497.13,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
85596000,6,1501.82,1497.13,1507.01,1489.38,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
85692000,6,1502.9,1496.02,1503.8,1495.16,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
85788000,6,1499.32,1493.71,1498.64,1495.58,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
85884000,6,1485.2,1493.73,1483.21,1495.59,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
85980000,6,1501.35,1501.98,1497.08,1503.6,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
86076000,6,1498.03,1488.96,1496.34,1493.99,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
86176000,6,1486.43,1501.97,1489.66,1497.12,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
86276000,6,1485.09,1487.78,1483.23,1494.39,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
86376000,6,1498.97,1505.53,1506.47,1499.07,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
86476000,6,1498.22,1492.46,1492.97,1494.4,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
86576000,6,1496.96,1498.68,1492.2,1496.69,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
86672000,6,1489.0,1492.45,1486.14,1493.97,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
86768000,6,1503.54,1502.41,1502.49,1506.58,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
86868000,6,1509.9,1502.13,1509.2,1499.6,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
86964000,6,1497.98,1497.22,1498.45,1497.85,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
87060000,6,1494.85,1492.39,1494.11,1487.47,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
87156000,6,1506.67,1504.41,1507.3,1505.72,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
87252000,6,1502.4,1494.91,1502.75,1490.53,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
87348000,6,1492.35,1491.0,1489.1,1485.44,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
87444000,6,1490.8,1487.31,1481.46,1496.09,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
87540000,6,1501.92,1505.46,1501.4,1505.32,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
87636000,6,1494.82,1500.7,1492.43,1500.24,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
87736000,6,1492.02,1491.54,1491.85,1489.11,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
87836000,6,1490.4,1490.46,1490.01,1491.39,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
87932000,6,1498.24,1501.77,1508.83,1495.39,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
88032000,6,1494.6,1499.55,1498.31,1496.89,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
88128000,6,1485.57,1497.73,1485.95,1493.33,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
88228000,6,1491.57,1482.1,1490.05,1488.92,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
88324000,6,1502.48,1498.59,1500.72,1501.47,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
88420000,6,1497.63,1490.31,1494.01,1492.86,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
88516000,6,1488.41,1482.06,1489.14,1484.36,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
88616000,6,1502.88,1501.16,1499.33,1499.63,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
88712000,6,1500.53,1508.82,1497.9,1507.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
88808000,6,1494.83,1494.12,1495.87,1494.14,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
88904000,6,1499.45,1493.5,1494.47,1494.77,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
89004000,6,1486.26,1488.66,1486.46,1489.21,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
89100000,6,1495.36,1505.52,1503.02,1503.24,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
89196000,6,1493.5,1495.99,1491.01,1495.44,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
89292000,6,1497.64,1491.55,1494.31,1495.64,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
89388000,6,1488.88,1484.87,1494.74,1483.53,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
89484000,6,1501.83,1501.23,1505.15,1497.24,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
89584000,6,1491.71,1492.96,1493.53,1499.5,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
89684000,6,1496.33,1489.67,1495.55,1492.18,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
89780000,6,1478.28,1492.7,1478.12,1494.68,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
89876000,6,1501.37,1500.66,1500.4,1499.53,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
89972000,6,1483.68,1507.95,1494.34,1500.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
90068000,6,1489.88,1490.82,1492.75,1483.64,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
90164000,6,1497.98,1506.22,1499.1,1502.98,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
90260000,6,1497.75,1491.52,1493.08,1497.49,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
90356000,6,1494.0,1494.19,1494.61,1488.01,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
90452000,6,1488.59,1486.09,1490.91,1480.86,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
90548000,6,1500.97,1500.89,1495.92,1503.96,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
90644000,6,1497.48,1491.21,1495.79,1491.48,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
90740000,6,1490.81,1490.1,1491.65,1485.32,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
90836000,6,1505.77,1504.58,1508.29,1503.36,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
90932000,6,1493.17,1502.39,1495.67,1497.01,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
91028000,6,1496.24,1503.6,1499.17,1497.58,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
91124000,6,1511.4,1499.61,1511.16,1501.79,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
91220000,6,1506.53,1501.64,1508.66,1500.84,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
91316000,6,1491.6,1504.61,1500.49,1497.31,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
91412000,6,1492.36,1486.51,1497.75,1486.44,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
91512000,6,1506.59,1501.7,1505.75,1499.05,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
91608000,6,1491.65,1501.49,1493.51,1500.85,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
91704000,6,1492.17,1498.0,1497.53,1497.65,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
91804000,6,1491.93,1489.35,1487.2,1495.21,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
91900000,6,1502.68,1505.8,1507.84,1504.39,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
91996000,6,1501.58,1492.38,1504.37,1490.55,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
92092000,6,1490.94,1494.48,1486.37,1495.3,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
92188000,6,1502.43,1507.59,1502.85,1510.51,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
92288000,6,1497.04,1512.87,1507.17,1501.36,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
92384000,6,1497.86,1499.06,1498.44,1501.55,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
92480000,6,1490.39,1497.92,1490.54,1493.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
92576000,6,1496.81,1511.29,1493.5,1511.03,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
92672000,6,1503.07,1501.28,1496.85,1503.44,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
92768000,6,1495.98,1492.92,1489.18,1502.54,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
92864000,6,1490.67,1488.57,1488.12,1487.71,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
92960000,6,1496.7,1505.89,1501.43,1501.21,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
93060000,6,1502.5,1488.68,1502.69,1484.52,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
93156000,6,1489.61,1489.44,1485.04,1488.73,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
93252000,6,1485.15,1489.83,1488.51,1490.23,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
93348000,6,1500.26,1504.57,1497.01,1505.5,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
93444000,6,1494.71,1495.85,1499.31,1493.71,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
93540000,6,1491.72,1488.15,1491.89,1484.75,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
93636000,6,1503.26,1498.46,1499.26,1504.58,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
93732000,6,1490.91,1503.12,1493.97,1491.52,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
93832000,6,1495.35,1498.53,1490.59,1498.12,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
93928000,6,1480.06,1498.56,1477.1,1500.93,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
94024000,6,1498.41,1502.89,1503.14,1501.25,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
94120000,6,1502.0,1492.13,1500.53,1492.11,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
94216000,6,1490.86,1488.13,1490.36,1487.57,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
94312000,6,1495.56,1507.71,1503.44,1496.51,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
94408000,6,1502.19,1500.2,1497.94,1504.95,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
94508000,6,1493.8,1498.62,1494.11,1501.38,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
94604000,6,1487.3,1492.22,1491.72,1491.24,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
94704000,6,1500.69,1499.27,1495.25,1501.7,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
94800000,6,1497.97,1499.12,1497.65,1498.23,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
94896000,6,1472.96,1468.85,1469.95,1472.7,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
94992000,6,1446.98,1450.46,1442.58,1449.8,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
95088000,6,1449.1,1458.26,1451.66,1453.74,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
95184000,6,1452.93,1441.17,1454.43,1441.87,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
95280000,6,1444.39,1449.66,1446.29,1438.99,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
95376000,6,1456.27,1450.2,1451.48,1454.87,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
95476000,6,1438.93,1453.38,1445.61,1450.58,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
95572000,6,1450.78,1448.98,1454.73,1441.53,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
95668000,6,1447.38,1453.41,1449.45,1449.86,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
95764000,6,1449.27,1455.66,1451.13,1450.76,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
95860000,6,1451.31,1450.37,1454.32,1448.62,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
95960000,6,1458.14,1459.35,1461.3,1459.64,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
96060000,6,1457.01,1471.04,1458.86,1467.79,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
96160000,6,1457.81,1462.56,1462.36,1461.95,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
96256000,6,1457.17,1460.0,1455.87,1466.4,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
96356000,6,1452.82,1465.88,1454.52,1467.56,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
96456000,6,1462.83,1466.77,1465.07,1470.6,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
96552000,6,1461.67,1463.97,1464.84,1463.2,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
96648000,6,1457.53,1467.95,1457.58,1469.09,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
96744000,6,1459.3,1477.01,1462.23,1474.98,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
96844000,6,1467.32,1471.88,1467.79,1473.25,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
96940000,6,1464.21,1472.37,1461.94,1468.45,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
