timestamp,alt_max,landed,freefall,ground_contact,maybe_landed,in_ground_effect
141352000,inf,0,0,0,0,1
142352000,inf,0,0,0,0,1
143352000,inf,0,0,0,0,1
144352000,inf,0,0,0,0,1
145352000,inf,0,0,0,0,1
146352000,inf,0,0,0,0,1
147352000,inf,0,0,0,0,1
148352000,inf,0,0,0,0,1
149352000,inf,0,0,0,0,1
150352000,inf,0,0,0,0,1
151172000,inf,0,0,0,0,0
152172000,inf,0,0,0,0,0
153172000,inf,0,0,0,0,0
154172000,inf,0,0,0,0,0
155172000,inf,0,0,0,0,0
156172000,inf,0,0,0,0,0
157172000,inf,0,0,0,0,0
158172000,inf,0,0,0,0,0
159172000,inf,0,0,0,0,0
160172000,inf,0,0,0,0,0
161172000,inf,0,0,0,0,0
162172000,inf,0,0,0,0,0
163172000,inf,0,0,0,0,0
164172000,inf,0,0,0,0,0
165172000,inf,0,0,0,0,0
166172000,inf,0,0,0,0,0
167172000,inf,0,0,0,0,0
168172000,inf,0,0,0,0,0
169172000,inf,0,0,0,0,0
170172000,inf,0,0,0,0,0
171172000,inf,0,0,0,0,0
171932000,inf,0,0,0,0,1
172312000,inf,0,0,0,0,0
173312000,inf,0,0,0,0,0
174312000,inf,0,0,0,0,0
174552000,inf,0,0,0,0,1
175552000,inf,0,0,0,0,1
176552000,inf,0,0,0,0,1
177552000,inf,0,0,0,0,1
178552000,inf,0,0,0,0,1
179552000,inf,0,0,0,0,1
180552000,inf,0,0,0,0,1
181552000,inf,0,0,0,0,1
182552000,inf,0,0,0,0,1
183552000,inf,0,0,0,0,1
184552000,inf,0,0,0,0,1
185552000,inf,0,0,0,0,1
186372000,inf,0,0,0,0,0
187372000,inf,0,0,0,0,0
188372000,inf,0,0,0,0,0
189372000,inf,0,0,0,0,0
190372000,inf,0,0,0,0,0
191372000,inf,0,0,0,0,0
192372000,inf,0,0,0,0,0
193372000,inf,0,0,0,0,0
194372000,inf,0,0,0,0,0
195372000,inf,0,0,0,0,0
196372000,inf,0,0,0,0,0
197372000,inf,0,0,0,0,0
198372000,inf,0,0,0,0,0
199372000,inf,0,0,0,0,0
200372000,inf,0,0,0,0,0
201372000,inf,0,0,0,0,0
202372000,inf,0,0,0,0,0
203372000,inf,0,0,0,0,0
204372000,inf,0,0,0,0,0
205372000,inf,0,0,0,0,0
206372000,inf,0,0,0,0,0
207372000,inf,0,0,0,0,0
208372000,inf,0,0,0,0,0
209372000,inf,0,0,0,0,0
210372000,inf,0,0,0,0,0
211372000,inf,0,0,0,0,0
212372000,inf,0,0,0,0,0
213372000,inf,0,0,0,0,0
214372000,inf,0,0,0,0,0
215372000,inf,0,0,0,0,0
216372000,inf,0,0,0,0,0
217372000,inf,0,0,0,0,0
218372000,inf,0,0,0,0,0
219372000,inf,0,0,0,0,0
220372000,inf,0,0,0,0,0
221372000,inf,0,0,0,0,0
222372000,inf,0,0,0,0,0
222472000,inf,0,0,0,0,1
223472000,inf,0,0,0,0,1
224472000,inf,0,0,0,0,1
225472000,inf,0,0,0,0,1
226472000,inf,0,0,0,0,1
227472000,inf,0,0,0,0,1
228472000,inf,0,0,0,0,1
229472000,inf,0,0,0,0,1
230472000,inf,0,0,0,0,1
231472000,inf,0,0,0,0,1
231592000,inf,0,0,0,0,0
232592000,inf,0,0,0,0,0
233592000,inf,0,0,0,0,0
234592000,inf,0,0,0,0,0
235592000,inf,0,0,0,0,0
236592000,inf,0,0,0,0,0
237592000,inf,0,0,0,0,0
238592000,inf,0,0,0,0,0
239592000,inf,0,0,0,0,0
240592000,inf,0,0,0,0,0
241592000,inf,0,0,0,0,0
242592000,inf,0,0,0,0,0
242952000,inf,0,0,0,0,1
243952000,inf,0,0,0,0,1
244952000,inf,0,0,0,0,1
245952000,inf,0,0,0,0,1
246952000,inf,0,0,0,0,1
247952000,inf,0,0,0,0,1
248952000,inf,0,0,0,0,1
249952000,inf,0,0,0,0,1
250952000,inf,0,0,0,0,1
251952000,inf,0,0,0,0,1
252952000,inf,0,0,0,0,1
253952000,inf,0,0,0,0,1
254952000,inf,0,0,0,0,1
255952000,inf,0,0,0,0,1
256952000,inf,0,0,0,0,1
257952000,inf,0,0,0,0,1
258952000,inf,0,0,0,0,1
259952000,inf,0,0,0,0,1
260952000,inf,0,0,0,0,1
261192000,inf,0,0,0,0,0
262192000,inf,0,0,0,0,0
263192000,inf,0,0,0,0,0
264192000,inf,0,0,0,0,0
265192000,inf,0,0,0,0,0
266192000,inf,0,0,0,0,0
267192000,inf,0,0,0,0,0
268192000,inf,0,0,0,0,0
269192000,inf,0,0,0,0,0
270192000,inf,0,0,0,0,0
271192000,inf,0,0,0,0,0
272192000,inf,0,0,0,0,0
273192000,inf,0,0,0,0,0
274192000,inf,0,0,0,0,0
275192000,inf,0,0,0,0,0
276192000,inf,0,0,0,0,0
277192000,inf,0,0,0,0,0
278192000,inf,0,0,0,0,0
279192000,inf,0,0,0,0,0
280192000,inf,0,0,0,0,0
281192000,inf,0,0,0,0,0
282192000,inf,0,0,0,0,0
283192000,inf,0,0,0,0,0
284192000,inf,0,0,0,0,0
285192000,inf,0,0,0,0,0
286192000,inf,0,0,0,0,0
287192000,inf,0,0,0,0,0
288192000,inf,0,0,0,0,0
289192000,inf,0,0,0,0,0
290192000,inf,0,0,0,0,0
291192000,inf,0,0,0,0,0
292192000,inf,0,0,0,0,0
293192000,inf,0,0,0,0,0
293952000,inf,0,0,0,0,1
294952000,inf,0,0,0,0,1
295952000,inf,0,0,0,0,1
296952000,inf,0,0,0,0,1
297952000,inf,0,0,0,0,1
298952000,inf,0,0,0,0,1
299952000,inf,0,0,0,0,1
300952000,inf,0,0,0,0,1
301952000,inf,0,0,0,0,1
302952000,inf,0,0,0,0,1
303952000,inf,0,0,0,0,1
304952000,inf,0,0,0,0,1
305952000,inf,0,0,0,0,1
306952000,inf,0,0,0,0,1
307952000,inf,0,0,0,0,1
308952000,inf,0,0,0,0,1
309952000,inf,0,0,0,0,1
310952000,inf,0,0,0,0,1
311952000,inf,0,0,0,0,1
312952000,inf,0,0,0,0,1
313952000,inf,0,0,0,0,1
314672000,inf,0,0,0,0,0
315672000,inf,0,0,0,0,0
316672000,inf,0,0,0,0,0
317672000,inf,0,0,0,0,0
318672000,inf,0,0,0,0,0
319672000,inf,0,0,0,0,0
320672000,inf,0,0,0,0,0
321672000,inf,0,0,0,0,0
322672000,inf,0,0,0,0,0
323672000,inf,0,0,0,0,0
324672000,inf,0,0,0,0,0
325672000,inf,0,0,0,0,0
326672000,inf,0,0,0,0,0
327672000,inf,0,0,0,0,0
328672000,inf,0,0,0,0,0
329672000,inf,0,0,0,0,0
329712000,inf,0,0,0,0,1
330112000,inf,0,0,0,0,0
331112000,inf,0,0,0,0,0
332112000,inf,0,0,0,0,0
332592000,inf,0,0,0,0,1
333592000,inf,0,0,0,0,1
334072000,inf,0,0,0,0,0
335072000,inf,0,0,0,0,0
336072000,inf,0,0,0,0,0
337072000,inf,0,0,0,0,0
338072000,inf,0,0,0,0,0
339072000,inf,0,0,0,0,0
340072000,inf,0,0,0,0,0
341072000,inf,0,0,0,0,0
342072000,inf,0,0,0,0,0
343072000,inf,0,0,0,0,0
344072000,inf,0,0,0,0,0
345072000,inf,0,0,0,0,0
346072000,inf,0,0,0,0,0
347072000,inf,0,0,0,0,0
348072000,inf,0,0,0,0,0
349072000,inf,0,0,0,0,0
350072000,inf,0,0,0,0,0
351072000,inf,0,0,0,0,0
352072000,inf,0,0,0,0,0
353072000,inf,0,0,0,0,0
354072000,inf,0,0,0,0,0
355072000,inf,0,0,0,0,0
356072000,inf,0,0,0,0,0
357072000,inf,0,0,0,0,0
358072000,inf,0,0,0,0,0
359072000,inf,0,0,0,0,0
360072000,inf,0,0,0,0,0
361072000,inf,0,0,0,0,0
362072000,inf,0,0,0,0,0
363072000,inf,0,0,0,0,0
364072000,inf,0,0,0,0,0
365072000,inf,0,0,0,0,0
366072000,inf,0,0,0,0,0
367072000,inf,0,0,0,0,0
368072000,inf,0,0,0,0,0
368552000,inf,0,0,0,0,1
369052000,inf,0,0,0,0,0
369672000,inf,0,0,0,0,1
370672000,inf,0,0,0,0,1
371292000,inf,0,0,0,0,0
372292000,inf,0,0,0,0,0
373292000,inf,0,0,0,0,0
374292000,inf,0,0,0,0,0
375292000,inf,0,0,0,0,0
376292000,inf,0,0,0,0,0
377292000,inf,0,0,0,0,0
378292000,inf,0,0,0,0,0
379292000,inf,0,0,0,0,0
380292000,inf,0,0,0,0,0
381292000,inf,0,0,0,0,0
382292000,inf,0,0,0,0,0
383292000,inf,0,0,0,0,0
384092000,inf,0,0,0,0,1
385092000,inf,0,0,0,0,1
386092000,inf,0,0,0,0,1
387092000,inf,0,0,0,0,1
388092000,inf,0,0,0,0,1
389092000,inf,0,0,0,0,1
390092000,inf,0,0,0,0,1
391092000,inf,0,0,0,0,1
392092000,inf,0,0,0,0,1
393092000,inf,0,0,0,0,1
394092000,inf,0,0,0,0,1
395092000,inf,0,0,0,0,1
396092000,inf,0,0,0,0,1
397092000,inf,0,0,0,0,1
398092000,inf,0,0,0,0,1
399092000,inf,0,0,0,0,1
400092000,inf,0,0,0,0,1
401092000,inf,0,0,0,0,1
402092000,inf,0,0,0,0,1
403092000,inf,0,0,0,0,1
404092000,inf,0,0,0,0,1
405092000,inf,0,0,0,0,1
406092000,inf,0,0,0,0,1
407092000,inf,0,0,0,0,1
408092000,inf,0,0,0,0,1
409092000,inf,0,0,0,0,1
410092000,inf,0,0,0,0,1
411092000,inf,0,0,0,0,1
411152000,inf,0,0,0,0,0
412152000,inf,0,0,0,0,0
413152000,inf,0,0,0,0,0
414152000,inf,0,0,0,0,0
415152000,inf,0,0,0,0,0
416152000,inf,0,0,0,0,0
417152000,inf,0,0,0,0,0
418152000,inf,0,0,0,0,0
419152000,inf,0,0,0,0,0
420152000,inf,0,0,0,0,0
421152000,inf,0,0,0,0,0
422152000,inf,0,0,0,0,0
423092000,inf,0,0,0,0,1
424092000,inf,0,0,0,0,1
425092000,inf,0,0,0,0,1
426092000,inf,0,0,0,0,1
427092000,inf,0,0,0,0,1
428092000,inf,0,0,0,0,1
429092000,inf,0,0,0,0,1
430092000,inf,0,0,0,0,1
431092000,inf,0,0,0,0,1
432092000,inf,0,0,0,0,1
433092000,inf,0,0,0,0,1
434092000,inf,0,0,0,0,1
435092000,inf,0,0,0,0,1
436092000,inf,0,0,0,0,1
437092000,inf,0,0,0,0,1
438092000,inf,0,0,0,0,1
439092000,inf,0,0,0,0,1
440092000,inf,0,0,0,0,1
441092000,inf,0,0,0,0,1
442092000,inf,0,0,0,0,1
443092000,inf,0,0,0,0,1
444092000,inf,0,0,0,0,1
445092000,inf,0,0,0,0,1
446092000,inf,0,0,0,0,1
447092000,inf,0,0,0,0,1
448092000,inf,0,0,0,0,1
449092000,inf,0,0,0,0,1
450092000,inf,0,0,0,0,1
451092000,inf,0,0,0,0,1
452092000,inf,0,0,0,0,1
453092000,inf,0,0,0,0,1
454092000,inf,0,0,0,0,1
455092000,inf,0,0,0,0,1
456092000,inf,0,0,0,0,1
457092000,inf,0,0,0,0,1
458092000,inf,0,0,0,0,1
459092000,inf,0,0,0,0,1
460092000,inf,0,0,0,0,1
461092000,inf,0,0,0,0,1
462092000,inf,0,0,0,0,1
463092000,inf,0,0,0,0,1
464092000,inf,0,0,0,0,1
465092000,inf,0,0,0,0,1
466092000,inf,0,0,0,0,1
467092000,inf,0,0,0,0,1
468092000,inf,0,0,0,0,1
469092000,inf,0,0,0,0,1
470092000,inf,0,0,0,0,1
470212000,inf,0,0,1,0,1
470492000,inf,0,0,0,1,1
470812000,inf,1,0,0,0,1
470832000,inf,1,0,0,0,0
471832000,inf,1,0,0,0,0
