timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
84000000,0,4e+06,1.0,0.0,14.6106,0.0,0,0,0,0,0,0,0,0,0,1,37
84600000,84596000,4e+06,1.0,1.31574,26.742,0.0,190,191,6,0,0,2,0,0,1,1,43
85000000,0,4e+06,1.0,0.0,14.5946,0.0,0,0,0,0,0,0,0,0,0,1,37
85600000,84596000,4e+06,1.0,1.31574,26.8576,0.0,190,191,6,0,0,2,0,0,1,1,43
86000000,0,4e+06,1.0,0.0,14.5707,0.0,0,0,0,0,0,0,0,0,0,1,37
86600000,85600000,4e+06,1.0,1.31574,26.753,0.0,190,191,6,0,0,2,0,0,1,1,43
87000000,0,4e+06,1.0,0.0,14.6733,0.0,0,0,0,0,0,0,0,0,0,1,37
87600000,86600000,4e+06,1.0,1.31574,27.1823,0.0,190,191,6,0,0,2,0,0,1,1,43
87612000,87608000,4e+06,1.0,1.31574,27.1823,0.0,190,191,6,0,0,2,0,0,1,1,43
88000000,0,4e+06,1.0,0.0,14.7122,0.0,0,0,0,0,0,0,0,0,0,1,37
88612000,87608000,4e+06,1.0,1.31574,26.8048,0.0,190,191,6,0,0,2,0,0,1,1,43
88624000,88620000,4e+06,1.0,1.31574,26.8048,0.0,190,191,6,0,0,2,0,0,1,1,43
89000000,0,4e+06,1.0,0.0,14.5199,0.0,0,0,0,0,0,0,0,0,0,1,37
89624000,89620000,4e+06,1.0,1.31574,26.8207,0.0,190,191,6,0,0,2,0,0,1,1,43
90000000,0,4e+06,1.0,0.0,14.6853,0.0,0,0,0,0,0,0,0,0,0,1,37
90624000,89620000,4e+06,1.0,1.31574,26.7908,0.0,190,191,6,0,0,2,0,0,1,1,43
90632000,90628000,4e+06,1.0,1.31574,26.7908,0.0,190,191,6,0,0,2,0,0,1,1,43
91000000,0,4e+06,1.0,0.0,14.502,0.0,0,0,0,0,0,0,0,0,0,1,37
91632000,90628000,4e+06,1.0,1.31574,26.8725,0.0,190,191,6,0,0,2,0,0,1,1,43
91640000,91636000,4e+06,1.0,1.31574,26.8725,0.0,190,191,6,0,0,2,0,0,1,1,43
92000000,0,4e+06,1.0,0.0,14.7639,0.0,0,0,0,0,0,0,0,0,0,1,37
92640000,91636000,4e+06,1.0,1.38048,26.8576,0.0,190,191,6,0,0,2,0,0,1,1,43
92652000,92648000,4e+06,1.0,1.38048,26.8576,0.0,190,191,6,0,0,2,0,0,1,1,43
93000000,0,4e+06,1.0,0.0,14.5518,0.0,0,0,0,0,0,0,0,0,0,1,37
93652000,92648000,4e+06,1.0,1.31574,26.8795,0.0,190,191,6,0,0,2,0,0,1,1,43
93660000,93656000,4e+06,1.0,1.31574,26.8795,0.0,190,191,6,0,0,2,0,0,1,1,43
94000000,0,4e+06,1.0,0.0,14.6803,0.0,0,0,0,0,0,0,0,0,0,1,37
94660000,93656000,4e+06,1.0,1.31574,26.8924,0.0,190,191,6,0,0,2,0,0,1,1,43
95000000,0,4e+06,1.0,0.0,14.5249,0.0,0,0,0,0,0,0,0,0,0,1,37
95660000,94660000,4e+06,1.0,1.31574,27.1125,0.0,190,191,6,0,0,2,0,0,1,1,43
95668000,95664000,4e+06,1.0,1.31574,27.1125,0.0,190,191,6,0,0,2,0,0,1,1,43
96000000,0,4e+06,1.0,0.0,14.6404,0.0,0,0,0,0,0,0,0,0,0,1,37
96668000,96664000,4e+06,1.0,1.31574,26.8347,0.0,190,191,6,0,0,2,0,0,1,1,43
97000000,0,4e+06,1.0,0.0,14.6036,0.0,0,0,0,0,0,0,0,0,0,1,37
97668000,96664000,4e+06,1.0,1.31574,26.9133,0.0,190,191,6,0,0,2,0,0,1,1,43
97676000,97672000,4e+06,1.0,1.31574,26.9133,0.0,190,191,6,0,0,2,0,0,1,1,43
98000000,0,4e+06,1.0,0.0,14.752,0.0,0,0,0,0,0,0,0,0,0,1,37
98676000,98672000,4e+06,1.0,1.31574,26.749,0.0,190,191,6,0,0,2,0,0,1,1,43
99000000,0,4e+06,1.0,0.0,14.5199,0.0,0,0,0,0,0,0,0,0,0,1,37
99676000,99672000,4e+06,1.0,1.31574,26.7888,0.0,190,191,6,0,0,2,0,0,1,1,43
100000000,0,4e+06,1.0,0.0,14.6853,0.0,0,0,0,0,0,0,0,0,0,1,37
100676000,100676000,4e+06,1.0,1.31574,26.8177,0.0,190,191,6,0,0,2,0,0,1,1,43
101000000,0,4e+06,1.0,0.0,14.502,0.0,0,0,0,0,0,0,0,0,0,1,37
101676000,100676000,4e+06,1.0,1.31574,27.0408,0.0,190,191,6,0,0,2,0,0,1,1,43
101684000,101680000,4e+06,1.0,1.31574,27.0408,0.0,190,191,6,0,0,2,0,0,1,1,43
102000000,0,4e+06,1.0,0.0,14.7639,0.0,0,0,0,0,0,0,0,0,0,1,37
102684000,101680000,4e+06,1.0,1.31574,26.9223,0.0,190,191,6,0,0,2,0,0,1,1,43
103000000,0,4e+06,1.0,0.0,14.5518,0.0,0,0,0,0,0,0,0,0,0,1,37
103684000,102684000,4e+06,1.0,1.38048,26.2849,0.0,190,191,6,0,0,2,0,0,1,1,43
104000000,0,4e+06,1.0,0.0,14.6215,0.0,0,0,0,0,0,0,0,0,0,1,37
104684000,103684000,4e+06,1.0,1.31574,26.4273,0.0,190,191,6,0,0,2,0,0,1,1,43
105000000,0,4e+06,1.0,0.0,14.4074,0.0,0,0,0,0,0,0,0,0,0,1,37
105684000,104684000,4e+06,1.0,1.31574,26.2649,0.0,190,191,6,0,0,2,0,0,1,1,43
105692000,105688000,4e+06,1.0,1.31574,26.2649,0.0,190,191,6,0,0,2,0,0,1,1,43
106000000,0,4e+06,1.0,0.0,14.5817,0.0,0,0,0,0,0,0,0,0,0,1,37
106692000,106688000,4e+06,1.0,1.31574,26.1922,0.0,190,191,6,0,0,2,0,0,1,1,43
107000000,0,4e+06,1.0,0.0,14.4861,0.0,0,0,0,0,0,0,0,0,0,1,37
107692000,107688000,4e+06,1.0,1.31574,26.3197,0.0,190,191,6,0,0,2,0,0,1,1,43
108000000,0,4e+06,1.0,0.0,14.6534,0.0,0,0,0,0,0,0,0,0,0,1,37
108688000,108688000,4e+06,1.0,1.31574,26.2042,0.0,190,191,6,0,0,2,0,0,1,1,43
109000000,0,4e+06,1.0,0.0,14.4024,0.0,0,0,0,0,0,0,0,0,0,1,37
109688000,108688000,4e+06,1.0,1.31574,26.2281,0.0,190,191,6,0,0,2,0,0,1,1,43
110000000,0,4e+06,1.0,0.0,14.6265,0.0,0,0,0,0,0,0,0,0,0,1,37
110688000,109688000,4e+06,1.0,1.38048,26.2799,0.0,190,191,6,0,0,2,0,0,1,1,43
111000000,0,4e+06,1.0,0.0,14.3845,0.0,0,0,0,0,0,0,0,0,0,1,37
111688000,110688000,4e+06,1.0,1.31574,26.2619,0.0,190,191,6,0,0,2,0,0,1,1,43
112000000,0,4e+06,1.0,0.0,14.7052,0.0,0,0,0,0,0,0,0,0,0,1,37
112688000,111688000,4e+06,1.0,1.31574,26.5149,0.0,190,191,6,0,0,2,0,0,1,1,43
113000000,0,4e+06,1.0,0.0,14.4343,0.0,0,0,0,0,0,0,0,0,0,1,37
113688000,112688000,4e+06,1.0,1.31574,26.2719,0.0,190,191,6,0,0,2,0,0,1,1,43
114000000,0,4e+06,1.0,0.0,14.6215,0.0,0,0,0,0,0,0,0,0,0,1,37
114688000,113688000,4e+06,1.0,1.31574,26.1604,0.0,190,191,6,0,0,2,0,0,1,1,43
114696000,114692000,4e+06,1.0,1.31574,26.1604,0.0,190,191,6,0,0,2,0,0,1,1,43
115000000,0,4e+06,1.0,0.0,14.4074,0.0,0,0,0,0,0,0,0,0,0,1,37
115696000,115692000,4e+06,1.0,1.31574,26.3078,0.0,190,191,6,0,0,2,0,0,1,1,43
116000000,0,4e+06,1.0,0.0,14.5817,0.0,0,0,0,0,0,0,0,0,0,1,37
116696000,116692000,4e+06,1.0,1.31574,26.1942,0.0,190,191,6,0,0,2,0,0,1,1,43
117000000,0,4e+06,1.0,0.0,14.4861,0.0,0,0,0,0,0,0,0,0,0,1,37
117696000,116692000,4e+06,1.0,1.31574,26.3416,0.0,190,191,6,0,0,2,0,0,1,1,43
118000000,0,4e+06,1.0,0.0,14.6534,0.0,0,0,0,0,0,0,0,0,0,1,37
118696000,117696000,4e+06,1.0,1.31574,26.2042,0.0,190,191,6,0,0,2,0,0,1,1,43
119000000,0,4e+06,1.0,0.0,14.4024,0.0,0,0,0,0,0,0,0,0,0,1,37
119696000,118696000,4e+06,1.0,1.31574,26.3556,0.0,190,191,6,0,0,2,0,0,1,1,43
120000000,0,4e+06,1.0,0.0,14.6265,0.0,0,0,0,0,0,0,0,0,0,1,37
120696000,119696000,4e+06,1.0,1.31574,26.4811,0.0,190,191,6,0,0,2,0,0,1,1,43
121000000,0,4e+06,1.0,0.0,14.3845,0.0,0,0,0,0,0,0,0,0,0,1,37
121696000,120696000,4e+06,1.0,1.31574,26.3247,0.0,190,191,6,0,0,2,0,0,1,1,43
122000000,0,4e+06,1.0,0.0,14.7052,0.0,0,0,0,0,0,0,0,0,0,1,37
122696000,121696000,4e+06,1.0,1.38048,26.2739,0.0,190,191,6,0,0,2,0,0,1,1,43
