timestamp,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,arspd_check_level,load_factor_ratio,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,is_rotary_wing,is_vtol,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,data_link_lost_counter,high_latency_data_link_lost,engine_failure,mission_failure,failure_detector_status,aspd_check_failing,aspd_fault_declared,aspd_use_inhibit,aspd_fail_rtl
102136000,2097199,2097167,2097199,0.0,0.0,17,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
103120000,2097199,2097167,2097199,0.0,0.0,4,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
104128000,2097199,2097167,2097199,0.0,0.0,4,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
105124000,2097199,2097167,2097199,0.0,0.0,4,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
106132000,2097199,2097167,2097199,0.0,0.0,4,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
107140000,2097199,2097167,2097199,0.0,0.0,4,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
108148000,2097199,2097167,2097199,0.0,0.0,4,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
109156000,2097199,2097167,2097199,0.0,0.0,4,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
109300000,2097199,2097167,2097199,0.0,0.0,14,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
109312000,2097199,2097167,2097199,0.0,0.0,14,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
110320000,2097199,2097167,2097199,0.0,0.0,14,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
111328000,2097199,2097167,2097199,0.0,0.0,14,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
112336000,2097199,2097167,2097199,0.0,0.0,14,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
113344000,2097199,2097167,2097199,0.0,0.0,14,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
114352000,2097199,2097167,2097199,0.0,0.0,14,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
115360000,2097199,2097167,2097199,0.0,0.0,14,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
116368000,2097199,2097167,2097199,0.0,0.0,14,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
117376000,2097199,2097167,2097199,0.0,0.0,14,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
118384000,2097199,2097167,2097199,0.0,0.0,14,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
119392000,2097199,2097167,2097199,0.0,0.0,14,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
120400000,2097199,2097167,2097199,0.0,0.0,14,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
121408000,2097199,2097167,2097199,0.0,0.0,14,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
122416000,2097199,2097167,2097199,0.0,0.0,14,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
123424000,2097199,2097167,2097199,0.0,0.0,14,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
124432000,2097199,2097167,2097199,0.0,0.0,14,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
125440000,2097199,2097167,2097199,0.0,0.0,14,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
126448000,2097199,2097167,2097199,0.0,0.0,14,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
127456000,2097199,2097167,2097199,0.0,0.0,14,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
128464000,2097199,2097167,2097199,0.0,0.0,14,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
129472000,2097199,2097167,2097199,0.0,0.0,14,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
130480000,2097199,2097167,2097199,0.0,0.0,14,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
131488000,2097199,2097167,2097199,0.0,0.0,14,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
132496000,2097199,2097167,2097199,0.0,0.0,14,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
133504000,2097199,2097167,2097199,0.0,0.0,14,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
134512000,2097199,2097167,2097199,0.0,0.0,14,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
135520000,2097199,2097167,2097199,0.0,0.0,14,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
136528000,2097199,2097167,2097199,0.0,0.0,14,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
137536000,2097199,2097167,2097199,0.0,0.0,14,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
138544000,2097199,2097167,2097199,0.0,0.0,14,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
139552000,2097199,2097167,2097199,0.0,0.0,14,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
140284000,2097199,2097167,2097199,0.0,0.0,14,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
141292000,2097199,2097167,2097199,0.0,0.0,14,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
142300000,2097199,2097167,2097199,0.0,0.0,14,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
143308000,2097199,2097167,2097199,0.0,0.0,14,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
144316000,2097199,2097167,2097199,0.0,0.0,14,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
