timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
9220000,0.0,-0.0,0.0107694,0.0,0.999986,0.0,0.0,0.00538467,0.0,0.0,-0.08,1,0,0,0,0,0
9320000,0.0,-0.0,0.0106864,0.0,0.999986,0.0,0.0,0.00534318,0.0,0.0,-0.08,1,0,0,0,0,0
9416000,0.0,-0.0,0.0105655,0.0,0.999986,0.0,0.0,0.00528273,0.0,0.0,-0.08,1,0,0,0,0,0
9512000,0.0,-0.0,0.0103814,0.0,0.999987,0.0,0.0,0.00519066,0.0,0.0,-0.08,1,0,0,0,0,0
9612000,0.0,-0.0,0.00998079,0.0,0.999988,0.0,0.0,0.00499037,0.0,0.0,-0.08,1,0,0,0,0,0
9712000,0.0,-0.0,0.00989664,0.0,0.999988,0.0,0.0,0.0049483,0.0,0.0,-0.08,1,0,0,0,0,0
9812000,0.0,-0.0,0.0100468,0.0,0.999987,0.0,0.0,0.00502337,0.0,0.0,-0.08,1,0,0,0,0,0
9912000,0.0,-0.0,0.0100121,0.0,0.999987,0.0,0.0,0.00500604,0.0,0.0,-0.08,1,0,0,0,0,0
10008000,0.0,-0.0,0.00994495,0.0,0.999988,0.0,0.0,0.00497245,0.0,0.0,-0.08,1,0,0,0,0,0
10104000,0.0,-0.0,0.00988199,0.0,0.999988,0.0,0.0,0.00494097,0.0,0.0,-0.08,1,0,0,0,0,0
10200000,0.0,-0.0,0.00965698,0.0,0.999988,0.0,0.0,0.00482847,0.0,0.0,-0.08,1,0,0,0,0,0
10300000,0.0,-0.0,0.00467394,0.0,0.999997,0.0,0.0,0.00233697,0.0,0.0,-0.08,1,0,0,0,0,0
10400000,0.0,-0.0,0.00469009,0.0,0.999997,0.0,0.0,0.00234504,0.0,0.0,-0.08,1,0,0,0,0,0
10496000,0.0,-0.0,0.00487278,0.0,0.999997,0.0,0.0,0.00243639,0.0,0.0,-0.08,1,0,0,0,0,0
10592000,0.0,-0.0,0.0050332,0.0,0.999997,0.0,0.0,0.0025166,0.0,0.0,-0.08,1,0,0,0,0,0
10684000,0.0,-0.0,0.00515639,0.0,0.999997,0.0,0.0,0.00257819,0.0,0.0,-0.08,1,0,0,0,0,0
10780000,0.0,-0.0,0.00523606,0.0,0.999997,0.0,0.0,0.00261803,0.0,0.0,-0.08,1,0,0,0,0,0
10876000,0.0,-0.0,0.00547979,0.0,0.999996,0.0,0.0,0.00273989,0.0,0.0,-0.08,1,0,0,0,0,0
10972000,0.0,-0.0,0.0059284,0.0,0.999996,0.0,0.0,0.0029642,0.0,0.0,-0.08,1,0,0,0,0,0
11072000,0.0,-0.0,0.00639487,0.0,0.999995,0.0,0.0,0.00319743,0.0,0.0,-0.08,1,0,0,0,0,0
11172000,0.0,-0.0,0.00662821,0.0,0.999995,0.0,0.0,0.0033141,0.0,0.0,-0.08,1,0,0,0,0,0
11268000,0.0,-0.0,0.00656515,0.0,0.999995,0.0,0.0,0.00328257,0.0,0.0,-0.08,1,0,0,0,0,0
11364000,0.0,-0.0,0.00654848,0.0,0.999995,0.0,0.0,0.00327423,0.0,0.0,-0.08,1,0,0,0,0,0
11460000,0.0,-0.0,0.00590695,0.0,0.999996,0.0,0.0,0.00295347,0.0,0.0,-0.08,1,0,0,0,0,0
11552000,0.0,-0.0,0.00593369,0.0,0.999996,0.0,0.0,0.00296684,0.0,0.0,-0.08,1,0,0,0,0,0
11652000,0.0,-0.0,0.00597654,0.0,0.999996,0.0,0.0,0.00298827,0.0,0.0,-0.08,1,0,0,0,0,0
11752000,0.0,-0.0,0.00616433,0.0,0.999995,0.0,0.0,0.00308216,0.0,0.0,-0.08,1,0,0,0,0,0
11852000,0.0,-0.0,0.00632343,0.0,0.999995,0.0,0.0,0.00316171,0.0,0.0,-0.08,1,0,0,0,0,0
11952000,0.0,-0.0,0.00601554,0.0,0.999995,0.0,0.0,0.00300777,0.0,0.0,-0.08,1,0,0,0,0,0
12048000,0.0,-0.0,0.00608349,0.0,0.999995,0.0,0.0,0.00304174,0.0,0.0,-0.08,1,0,0,0,0,0
12148000,0.0,-0.0,0.00607145,0.0,0.999995,0.0,0.0,0.00303572,0.0,0.0,-0.08,1,0,0,0,0,0
12248000,0.0,-0.0,0.00607413,0.0,0.999995,0.0,0.0,0.00303706,0.0,0.0,-0.08,1,0,0,0,0,0
12348000,0.0,-0.0,0.00647031,0.0,0.999995,0.0,0.0,0.00323515,0.0,0.0,-0.08,1,0,0,0,0,0
12444000,0.0,-0.0,0.00640947,0.0,0.999995,0.0,0.0,0.00320473,0.0,0.0,-0.08,1,0,0,0,0,0
12544000,0.0,-0.0,0.00644753,0.0,0.999995,0.0,0.0,0.00322376,0.0,0.0,-0.08,1,0,0,0,0,0
12640000,0.0,-0.0,0.00651758,0.0,0.999995,0.0,0.0,0.00325879,0.0,0.0,-0.08,1,0,0,0,0,0
12736000,0.0,-0.0,0.00659102,0.0,0.999995,0.0,0.0,0.0032955,0.0,0.0,-0.08,1,0,0,0,0,0
12836000,0.0,-0.0,0.00644411,0.0,0.999995,0.0,0.0,0.00322205,0.0,0.0,-0.08,1,0,0,0,0,0
12936000,0.0,-0.0,0.00659554,0.0,0.999995,0.0,0.0,0.00329776,0.0,0.0,-0.08,1,0,0,0,0,0
13032000,0.0,-0.0,0.00698906,0.0,0.999994,0.0,0.0,0.00349452,0.0,0.0,-0.08,1,0,0,0,0,0
13132000,0.0,-0.0,0.00711856,0.0,0.999994,0.0,0.0,0.00355927,0.0,0.0,-0.08,1,0,0,0,0,0
13232000,0.0,-0.0,0.00696759,0.0,0.999994,0.0,0.0,0.00348379,0.0,0.0,-0.08,1,0,0,0,0,0
13328000,0.0,-0.0,0.00692658,0.0,0.999994,0.0,0.0,0.00346328,0.0,0.0,-0.08,1,0,0,0,0,0
13428000,0.0,-0.0,0.00711646,0.0,0.999994,0.0,0.0,0.00355822,0.0,0.0,-0.08,1,0,0,0,0,0
13524000,0.0,-0.0,0.00674778,0.0,0.999994,0.0,0.0,0.00337388,0.0,0.0,-0.08,1,0,0,0,0,0
13624000,0.0,-0.0,0.00672904,0.0,0.999994,0.0,0.0,0.00336451,0.0,0.0,-0.08,1,0,0,0,0,0
13720000,0.0,-0.0,0.00685392,0.0,0.999994,0.0,0.0,0.00342695,0.0,0.0,-0.08,1,0,0,0,0,0
13816000,0.0,-0.0,0.00693704,0.0,0.999994,0.0,0.0,0.00346851,0.0,0.0,-0.08,1,0,0,0,0,0
13916000,0.0,-0.0,0.00727206,0.0,0.999993,0.0,0.0,0.00363602,0.0,0.0,-0.08,1,0,0,0,0,0
14016000,0.0,-0.0,0.00730442,0.0,0.999993,0.0,0.0,0.0036522,0.0,0.0,-0.08,1,0,0,0,0,0
14116000,0.0,-0.0,0.00712554,0.0,0.999994,0.0,0.0,0.00356276,0.0,0.0,-0.08,1,0,0,0,0,0
14216000,0.0,-0.0,0.00696719,0.0,0.999994,0.0,0.0,0.00348359,0.0,0.0,-0.08,1,0,0,0,0,0
14312000,0.0,-0.0,0.00695923,0.0,0.999994,0.0,0.0,0.00347961,0.0,0.0,-0.08,1,0,0,0,0,0
14412000,0.0,-0.0,0.0072489,0.0,0.999993,0.0,0.0,0.00362444,0.0,0.0,-0.08,1,0,0,0,0,0
14508000,0.0,-0.0,0.00750598,0.0,0.999993,0.0,0.0,0.00375298,0.0,0.0,-0.08,1,0,0,0,0,0
14600000,0.0,-0.0,0.00765832,0.0,0.999993,0.0,0.0,0.00382915,0.0,0.0,-0.08,1,0,0,0,0,0
14696000,0.0,-0.0,0.00743924,0.0,0.999993,0.0,0.0,0.00371961,0.0,0.0,-0.08,1,0,0,0,0,0
14796000,0.0,-0.0,0.00748593,0.0,0.999993,0.0,0.0,0.00374295,0.0,0.0,-0.08,1,0,0,0,0,0
14892000,0.0,-0.0,0.0076408,0.0,0.999993,0.0,0.0,0.00382039,0.0,0.0,-0.08,1,0,0,0,0,0
14992000,0.0,-0.0,0.00754076,0.0,0.999993,0.0,0.0,0.00377037,0.0,0.0,-0.08,1,0,0,0,0,0
15084000,0.0,-0.0,0.00748049,0.0,0.999993,0.0,0.0,0.00374023,0.0,0.0,-0.08,1,0,0,0,0,0
15180000,0.0,-0.0,0.00719015,0.0,0.999994,0.0,0.0,0.00359507,0.0,0.0,-0.08,1,0,0,0,0,0
15280000,0.0,-0.0,0.00737382,0.0,0.999993,0.0,0.0,0.0036869,0.0,0.0,-0.08,1,0,0,0,0,0
15380000,0.0,-0.0,0.00738216,0.0,0.999993,0.0,0.0,0.00369107,0.0,0.0,-0.08,1,0,0,0,0,0
15476000,0.0,-0.0,0.00765428,0.0,0.999993,0.0,0.0,0.00382713,0.0,0.0,-0.08,1,0,0,0,0,0
15568000,0.0,-0.0,0.00748827,0.0,0.999993,0.0,0.0,0.00374413,0.0,0.0,-0.08,1,0,0,0,0,0
15668000,0.0,-0.0,0.00729296,0.0,0.999993,0.0,0.0,0.00364647,0.0,0.0,-0.08,1,0,0,0,0,0
15764000,0.0,-0.0,0.00689308,0.0,0.999994,0.0,0.0,0.00344654,0.0,0.0,-0.08,1,0,0,0,0,0
15864000,0.0,-0.0,0.00710818,0.0,0.999994,0.0,0.0,0.00355408,0.0,0.0,-0.08,1,0,0,0,0,0
15964000,0.0,-0.0,0.00729823,0.0,0.999993,0.0,0.0,0.0036491,0.0,0.0,-0.08,1,0,0,0,0,0
16064000,0.0,-0.0,0.00688723,0.0,0.999994,0.0,0.0,0.00344361,0.0,0.0,-0.08,1,0,0,0,0,0
16160000,0.0,-0.0,0.00672181,0.0,0.999994,0.0,0.0,0.0033609,0.0,0.0,-0.08,1,0,0,0,0,0
16260000,0.0,-0.0,0.00687004,0.0,0.999994,0.0,0.0,0.00343501,0.0,0.0,-0.08,1,0,0,0,0,0
16360000,0.0,-0.0,0.00664022,0.0,0.999995,0.0,0.0,0.0033201,0.0,0.0,-0.08,1,0,0,0,0,0
16460000,0.0,-0.0,0.00694018,0.0,0.999994,0.0,0.0,0.00347008,0.0,0.0,-0.08,1,0,0,0,0,0
16560000,0.0,-0.0,0.00683048,0.0,0.999994,0.0,0.0,0.00341523,0.0,0.0,-0.08,1,0,0,0,0,0
16628000,0.0,-0.0,0.00695964,0.0,0.999994,0.0,0.0,0.00347981,0.0,0.0,-0.08,1,0,0,0,0,0
35872000,0.0,-0.0,0.00894023,0.0,0.99999,0.0,-0.0,0.0044701,0.0,0.0,-0.12,1,0,0,0,0,0
35964000,0.0041747,-0.0050314,0.0087132,0.0,0.999985,0.00209828,-0.00250657,0.00436181,0.0,0.0,-0.120003,1,0,0,0,0,0
36060000,-0.00523271,0.000224037,0.0087132,0.0,0.999987,-0.00261682,0.000100619,0.00435686,0.0,0.0,-0.150229,1,0,0,0,0,0
36152000,-0.00660214,-0.00199163,0.0087132,0.0,0.999985,-0.00329669,-0.00101018,0.00435327,0.0,0.0,-0.21428,1,0,0,0,0,0
36244000,-0.00322188,-0.0015758,0.0087132,0.0,0.999989,-0.00160749,-0.000794907,0.00435531,0.0,0.0,-0.279702,1,0,0,0,0,0
36340000,-0.00262477,-0.000672892,0.0087132,0.0,0.99999,-0.00131091,-0.00034216,0.00435614,0.0,0.0,-0.349686,1,0,0,0,0,0
36432000,-0.000617107,-0.00159051,0.0087132,0.0,0.99999,-0.000305086,-0.000796589,0.00435634,0.0,0.0,-0.417872,1,0,0,0,0,0
36524000,0.00173137,-0.00236281,0.0087132,0.0,0.999989,0.000870821,-0.00117762,0.0043576,0.0,0.0,-0.487141,1,0,0,0,0,0
36620000,0.00152384,-0.00253255,0.0087132,0.0,0.999989,0.000767426,-0.00126294,0.00435755,0.0,0.0,-0.547498,1,0,0,0,0,0
36712000,0.000944296,-0.00109806,0.0087132,0.0,0.99999,0.000474535,-0.000546967,0.00435684,0.0,0.0,-0.554396,1,0,0,0,0,0
36804000,0.00114109,-0.000642525,0.0087132,0.0,0.99999,0.00057194,-0.000318774,0.00435677,0.0,0.0,-0.551502,1,0,0,0,0,0
36900000,0.00192107,-0.000671689,0.0087132,0.0,0.99999,0.000961987,-0.000331657,0.00435691,0.0,0.0,-0.557813,1,0,0,0,0,0
36992000,0.000455749,3.46969e-05,0.0087132,0.0,0.99999,0.000227797,1.8341e-05,0.00435658,0.0,0.0,-0.556262,1,0,0,0,0,0
37084000,-0.00092165,0.00038066,0.0087132,0.0,0.99999,-0.00046165,0.000188321,0.00435667,0.0,0.0,-0.555342,1,0,0,0,0,0
37180000,-0.00138779,0.000132552,0.0087132,0.0,0.99999,-0.000694177,6.32522e-05,0.00435663,0.0,0.0,-0.561912,1,0,0,0,0,0
37272000,-0.000851449,-8.97798e-05,0.0087132,0.0,0.99999,-0.000425525,-4.67442e-05,0.00435657,0.0,0.0,-0.558083,1,0,0,0,0,0
37364000,-0.00197723,0.00023421,0.0087132,0.0,0.99999,-0.000989114,0.000112797,0.0043567,0.0,0.0,-0.556845,1,0,0,0,0,0
37460000,-0.00191252,0.00045781,0.0087132,0.0,0.99999,-0.000957247,0.000224737,0.0043568,0.0,0.0,-0.563184,1,0,0,0,0,0
37552000,-0.00277834,0.00151362,0.0087132,0.0,0.999989,-0.00139245,0.000750752,0.00435763,0.0,0.0,-0.559456,1,0,0,0,0,0
37644000,-0.00342838,0.00263122,0.0087132,0.0,0.999988,-0.00171991,0.00130813,0.00435883,0.0,0.0,-0.55699,1,0,0,0,0,0
37740000,-0.00313259,0.00104024,0.0087132,0.0,0.999989,-0.00156855,0.000513292,0.0043574,0.0,0.0,-0.564082,1,0,0,0,0,0
37832000,-0.0042678,0.0019907,0.0087132,0.0,0.999988,-0.00213821,0.000986042,0.0043587,0.0,0.0,-0.56023,1,0,0,0,0,0
37924000,-0.00304389,0.0020291,0.0087132,0.0,0.999989,-0.00152635,0.00100791,0.00435812,0.0,0.0,-0.557884,1,0,0,0,0,0
38020000,-0.0020301,0.0020536,0.0087132,0.0,0.999989,-0.00101951,0.00102237,0.00435762,0.0,0.0,-0.564109,1,0,0,0,0,0
38112000,-0.00144673,0.00225427,0.0087132,0.0,0.99999,-0.000728267,0.00112397,0.0043574,0.0,0.0,-0.559898,1,0,0,0,0,0
38204000,-0.00227992,0.00295315,0.0087132,0.0,0.999989,-0.00114638,0.00147159,0.00435826,0.0,0.0,-0.556452,1,0,0,0,0,0
38300000,-0.00455095,0.00423199,0.0087132,0.0,0.999986,-0.00228467,0.00210605,0.00436138,0.0,0.0,-0.56297,1,0,0,0,0,0
38392000,-0.00462564,0.00554589,0.0087132,0.0,0.999984,-0.00232487,0.00276283,0.00436297,0.0,0.0,-0.558469,1,0,0,0,0,0
38484000,-0.00453389,0.00581977,0.0087132,0.0,0.999984,-0.00227959,0.00289997,0.00436315,0.0,0.0,-0.528922,1,0,0,0,0,0
38580000,-0.00607976,0.00639154,0.0087132,0.0,0.999981,-0.00305375,0.00318248,0.00436626,0.0,0.0,-0.455806,1,0,0,0,0,0
38672000,-0.00751654,0.00644794,0.0087132,0.0,0.999978,-0.00377225,0.00320754,0.00436865,0.0,0.0,-0.441859,1,0,0,0,0,0
38764000,-0.00793264,0.00548723,0.0087132,0.0,0.999979,-0.00397821,0.00272628,0.00436742,0.0,0.0,-0.443457,1,0,0,0,0,0
38860000,-0.00679225,0.00523357,0.0087132,0.0,0.999981,-0.00340747,0.00260195,0.00436543,0.0,0.0,-0.453164,1,0,0,0,0,0
38952000,-0.00635849,0.00694649,0.0087132,0.0,0.999979,-0.00319432,0.00345934,0.00436758,0.0,0.0,-0.451641,1,0,0,0,0,0
39044000,-0.00628123,0.00629021,0.0087132,0.0,0.999981,-0.00315427,0.00313137,0.00436642,0.0,0.0,-0.448908,1,0,0,0,0,0
39140000,-0.0060907,0.00665216,0.0087132,0.0,0.99998,-0.00305979,0.00331276,0.00436667,0.0,0.0,-0.45894,1,0,0,0,0,0
39232000,-0.00657007,0.00596465,0.0087132,0.0,0.999981,-0.00329798,0.00296797,0.00436634,0.0,0.0,-0.459978,1,0,0,0,0,0
39324000,-0.00621717,0.00567418,0.0087132,0.0,0.999982,-0.0031209,0.0028235,0.00436537,0.0,0.0,-0.459771,1,0,0,0,0,0
39420000,-0.00719489,0.00582574,0.0087132,0.0,0.99998,-0.00361008,0.00289715,0.00436702,0.0,0.0,-0.469222,1,0,0,0,0,0
39512000,-0.00618966,0.00543501,0.0087132,0.0,0.999982,-0.00310662,0.00270398,0.00436496,0.0,0.0,-0.469055,1,0,0,0,0,0
