timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,thrust[0],thrust[1],thrust[2]
74092000,0.0239864,0.0222516,-4.50518,0.00766141,nan,-0.000739227,4.84307e-05,-1.49994,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
74276000,0.0238798,0.0222605,-4.78117,0.00766141,nan,-0.000419227,4.84307e-05,-1.49994,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
74464000,0.023801,0.0222696,-5.06316,0.00766141,nan,-0.000419227,4.84307e-05,-1.49994,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
74652000,0.0237222,0.0222787,-5.34515,0.00766141,nan,-0.000419227,4.84307e-05,-1.49994,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
74836000,0.023645,0.0222876,-5.62114,0.00766141,nan,-0.000419227,4.84307e-05,-1.49994,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
75024000,0.0235662,0.0222967,-5.90313,0.00766141,nan,-0.000419227,4.84307e-05,-1.49994,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
75212000,0.0234874,0.0223058,-6.18512,0.00766141,nan,-0.000419227,4.84307e-05,-1.49994,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
75396000,0.0234103,0.0223148,-6.4611,0.00766141,nan,-0.000419227,4.84307e-05,-1.49994,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
75584000,0.0233494,0.0223239,-6.74309,0.00766141,nan,-9.92267e-05,4.84307e-05,-1.49994,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
75772000,0.0233308,0.022333,-7.02508,0.00766141,nan,-9.92267e-05,4.84307e-05,-1.49994,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
75956000,0.0233125,0.0223419,-7.30107,0.00766141,nan,-9.92267e-05,4.84307e-05,-1.49994,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
76144000,0.0232939,0.022351,-7.58306,0.00766141,nan,-9.92267e-05,4.84307e-05,-1.49994,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
76332000,0.0232752,0.0223601,-7.86505,0.00766141,nan,-9.92267e-05,4.84307e-05,-1.49994,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
76516000,0.023257,0.022369,-8.14104,0.00766141,nan,-9.92267e-05,4.84307e-05,-1.49994,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
76704000,0.0232383,0.0223781,-8.42303,0.00766141,nan,-9.92267e-05,4.84307e-05,-1.49994,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
76892000,0.0232197,0.0223872,-8.70502,0.00766141,nan,-9.92267e-05,4.84307e-05,-1.49994,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
77076000,0.0232014,0.0223961,-8.98101,0.00766141,nan,-9.92267e-05,4.84307e-05,-1.49994,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
77264000,0.0231828,0.0224052,-9.263,0.00766141,nan,-9.92267e-05,4.84307e-05,-1.49994,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
77452000,0.0231641,0.0224143,-9.54499,0.00766141,nan,-9.92267e-05,4.84307e-05,-1.49994,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
77636000,0.0231459,0.0224232,-9.82098,0.00766141,nan,-9.92267e-05,4.84307e-05,-1.49994,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
77824000,0.0231272,0.0224323,-10.1035,0.00766141,nan,-9.92267e-05,4.84307e-05,-1.52304,0.0,0.0,-0.608,0.0,0.0,-8.0,nan,nan,nan
78012000,0.0231086,0.0224414,-10.4095,0.00766141,nan,-9.92267e-05,4.84307e-05,-1.77872,0.0,0.0,-2.112,0.0,0.0,-8.0,nan,nan,nan
78196000,0.0230903,0.0224504,-10.7808,0.00766141,nan,-9.92267e-05,4.84307e-05,-2.3007,0.0,0.0,-3.328,0.0,0.0,8.0,nan,nan,nan
78384000,0.0230717,0.0224595,-11.2633,0.00766141,nan,-9.92267e-05,4.84307e-05,-2.78499,0.0,0.0,-1.824,0.0,0.0,8.0,nan,nan,nan
78572000,0.023053,0.0224686,-11.8103,0.00766141,nan,-9.92267e-05,4.84307e-05,-2.98653,0.0,0.0,-0.32,0.0,0.0,8.0,nan,nan,nan
78756000,0.0230348,0.0224775,-12.3617,0.00766141,nan,-9.92267e-05,4.84307e-05,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
78944000,0.0230161,0.0224866,-12.9251,0.00766141,nan,-9.92267e-05,4.84307e-05,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
79132000,0.0229975,0.0224957,-13.4871,0.00766141,nan,-9.92267e-05,4.84307e-05,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
79316000,0.0229794,0.0225045,-14.0364,0.00766141,nan,-9.92267e-05,4.84307e-05,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
79504000,0.0229608,0.0225136,-14.5971,0.00766141,nan,-9.92267e-05,4.84307e-05,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
79692000,0.0229423,0.0225226,-15.1573,0.00766141,nan,-9.92267e-05,4.84307e-05,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
79876000,0.0229241,0.0225315,-15.7051,0.00766141,nan,-9.92267e-05,4.84307e-05,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
80064000,0.0229056,0.0225405,-16.2643,0.00766141,nan,-9.92267e-05,4.84307e-05,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
80252000,0.0228871,0.0225495,-16.8231,0.00766141,nan,-9.92267e-05,4.84307e-05,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
80436000,0.022869,0.0225584,-17.3698,0.00766141,nan,-9.92267e-05,4.84307e-05,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
80624000,0.0228505,0.0225674,-17.9285,0.00766141,nan,-9.92267e-05,4.84307e-05,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
80812000,0.022832,0.0225764,-18.4874,0.00766141,nan,-9.92267e-05,4.84307e-05,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
80996000,0.0228139,0.0225853,-19.0352,0.00766141,nan,-9.92267e-05,4.84307e-05,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
81184000,0.0227954,0.0225943,-19.5957,0.00766141,nan,-9.92267e-05,4.84307e-05,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
81372000,0.0227768,0.0226034,-20.157,0.00766141,nan,-9.92267e-05,4.84307e-05,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
81556000,0.0227586,0.0226123,-20.7067,0.00766141,nan,-9.92267e-05,4.84307e-05,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
81744000,0.02274,0.0226036,-21.2682,0.00766141,nan,-9.92267e-05,-0.000271954,-2.99805,0.0,-6.23036e-05,0.0,0.0,0.0,0.0,nan,nan,nan
81932000,0.0227214,0.0225516,-21.8295,0.00766141,nan,-9.92267e-05,-0.000283617,-2.99805,0.0,-6.23036e-05,0.0,0.0,0.0,0.0,nan,nan,nan
82116000,0.0227033,0.0224986,-22.3785,0.00766141,nan,-9.92267e-05,-0.000295027,-2.99805,0.0,-6.23036e-05,0.0,0.0,0.0,0.0,nan,nan,nan
82304000,0.0226847,0.0224423,-22.9391,0.00766141,nan,-9.92267e-05,-0.000306677,-2.99805,0.0,-6.23036e-05,0.0,0.0,0.0,0.0,nan,nan,nan
82492000,0.0226662,0.0223839,-23.4993,0.00766141,nan,-9.92267e-05,-0.000318319,-2.99805,0.0,-6.23036e-05,0.0,0.0,0.0,0.0,nan,nan,nan
82676000,0.022648,0.0223541,-24.0471,0.00766141,nan,-9.92267e-05,-7.25666e-08,-2.99805,0.0,0.000109438,0.0,0.0,0.0,0.0,nan,nan,nan
82864000,0.0226295,0.022356,-24.6062,0.00766141,nan,-9.92267e-05,2.03335e-05,-2.99805,0.0,0.000109438,0.0,0.0,0.0,0.0,nan,nan,nan
83052000,0.0226111,0.0223617,-25.164,0.00766141,nan,-9.92267e-05,4.06963e-05,-2.99805,0.0,0.000109438,0.0,0.0,0.0,0.0,nan,nan,nan
83236000,0.0225931,0.0223709,-25.7084,0.00766141,nan,-9.92267e-05,6.05683e-05,-2.99805,0.0,0.000109438,0.0,0.0,0.0,0.0,nan,nan,nan
83424000,0.0225747,0.022384,-26.2632,0.00766141,nan,-9.92267e-05,8.08188e-05,-2.99805,0.0,0.000109438,0.0,0.0,0.0,0.0,nan,nan,nan
83612000,0.0225562,0.0224009,-26.822,0.00766141,nan,-9.92267e-05,0.000101217,-2.99805,0.0,0.000109438,0.0,0.0,0.0,0.0,nan,nan,nan
83796000,0.022538,0.0224214,-27.3736,0.00766141,nan,-9.92267e-05,0.000121354,-2.99805,0.0,0.000109438,0.0,0.0,0.0,0.0,nan,nan,nan
83984000,0.0225193,0.0224462,-27.9373,0.00766141,nan,-9.92267e-05,0.000141928,-2.99805,0.0,0.000109438,0.0,0.0,0.0,0.0,nan,nan,nan
84172000,0.022525,0.0224684,-28.5009,0.00766141,nan,0.000220773,-0.000158592,-2.99805,0.0,0.0,0.0,0.0,0.794528,0.0,nan,nan,nan
84356000,0.0225653,0.0224394,-29.048,0.00766141,nan,0.000220773,-0.000158592,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
84544000,0.0226068,0.0224096,-29.6116,0.00766141,nan,0.000220773,-0.000158592,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
84732000,0.0226483,0.0223798,-30.1752,0.00766141,nan,0.000220773,-0.000158592,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
84916000,0.0226889,0.0223506,-30.7269,0.00766141,nan,0.000220773,-0.000158592,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
85104000,0.0227304,0.0223208,-31.2905,0.00766141,nan,0.000220773,-0.000158592,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
85292000,0.0227719,0.022291,-31.8541,0.00766141,nan,0.000220773,-0.000158592,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
85476000,0.0228125,0.0222618,-32.4058,0.00766141,nan,0.000220773,-0.000158592,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
85664000,0.0228541,0.022232,-32.9694,0.00766141,nan,0.000220773,-0.000158592,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
85852000,0.0228956,0.0222022,-33.533,0.00766141,nan,0.000220773,-0.000158592,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
86036000,0.0229359,0.0221732,-34.0807,0.00766141,nan,0.000220773,-0.000158592,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
86224000,0.0229768,0.0221438,-34.6368,0.00766141,nan,0.000220773,-0.000158592,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
86412000,0.0230179,0.0221143,-35.1938,0.00766141,nan,0.000220773,-0.000158592,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
86596000,0.0230581,0.0220854,-35.7399,0.00766141,nan,0.000220773,-0.000158592,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
86784000,0.0230992,0.0220559,-36.2987,0.00766141,nan,0.000220773,-0.000158592,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
86972000,0.0230983,0.0220263,-36.8584,0.00766141,nan,-0.000108608,-0.000158592,-2.99805,-0.000116467,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
87156000,0.0230764,0.0219973,-37.4069,0.00766141,nan,-0.000129916,-0.000158592,-2.99805,-0.000116467,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
87344000,0.0230501,0.0219676,-37.9677,0.00766141,nan,-0.000151705,-0.000158592,-2.99805,-0.000116467,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
87532000,0.0230196,0.0219378,-38.53,0.00766141,nan,-0.000173549,-0.000158592,-2.99805,-0.000116467,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
87716000,0.0229857,0.0219087,-39.0817,0.00766141,nan,-0.000194979,-0.000158592,-2.99805,-0.000116467,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
87904000,0.022947,0.0218788,-39.6453,0.00766141,nan,-0.000216875,-0.000158592,-2.99805,-0.000116467,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
88092000,0.0229287,0.021849,-40.2089,0.00766141,nan,8.89163e-05,-0.000158592,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
88276000,0.022945,0.021868,-40.7565,0.00766141,nan,8.89163e-05,0.000177989,-2.99805,0.0,0.000130834,0.0,0.0,0.0,0.0,nan,nan,nan
88464000,0.0229615,0.0219018,-41.3137,0.00766141,nan,8.89163e-05,0.000182089,-2.99805,0.0,1.37842e-06,0.0,0.0,0.0,0.0,nan,nan,nan
88652000,0.022978,0.0219356,-41.8696,0.00766141,nan,8.89163e-05,0.000182344,-2.99805,0.0,1.37842e-06,0.0,0.0,0.0,0.0,nan,nan,nan
88840000,0.0229944,0.0219693,-42.4241,0.00766141,nan,8.89163e-05,0.000182599,-2.99805,0.0,1.37842e-06,0.0,0.0,0.0,0.0,nan,nan,nan
89028000,0.0230108,0.0220031,-42.9775,0.00766141,nan,8.89163e-05,0.000182854,-2.99805,0.0,1.37842e-06,0.0,0.0,0.0,0.0,nan,nan,nan
89212000,0.0230269,0.0220361,-43.5181,0.00766141,nan,8.89163e-05,0.000183102,-2.99805,0.0,1.37842e-06,0.0,0.0,0.0,0.0,nan,nan,nan
89400000,0.0230432,0.0220698,-44.0695,0.00766141,nan,8.89163e-05,0.000183356,-2.99805,0.0,1.37842e-06,0.0,0.0,0.0,0.0,nan,nan,nan
89588000,0.0230595,0.0221035,-44.6203,0.00766141,nan,8.89163e-05,0.000183609,-2.99805,0.0,1.37842e-06,0.0,0.0,0.0,0.0,nan,nan,nan
89772000,0.0230755,0.0221365,-45.1585,0.00766141,nan,8.89163e-05,0.000183857,-2.99805,0.0,1.37842e-06,0.0,0.0,0.0,0.0,nan,nan,nan
89960000,0.0230918,0.0221702,-45.7076,0.00766141,nan,8.89163e-05,0.000184109,-2.99805,0.0,1.37842e-06,0.0,0.0,0.0,0.0,nan,nan,nan
90148000,0.0231081,0.0222039,-46.2562,0.00766141,nan,8.89163e-05,0.000184361,-2.99805,0.0,1.37842e-06,0.0,0.0,0.0,0.0,nan,nan,nan
90332000,0.023124,0.0222369,-46.7926,0.00766141,nan,8.89163e-05,0.000184608,-2.99805,0.0,1.37842e-06,0.0,0.0,0.0,0.0,nan,nan,nan
90520000,0.0231402,0.0222706,-47.3404,0.00766141,nan,8.89163e-05,0.00018486,-2.99805,0.0,1.37842e-06,0.0,0.0,0.0,0.0,nan,nan,nan
90708000,0.0231565,0.0222985,-47.8878,0.00766141,nan,8.89163e-05,-0.000120902,-2.99805,0.0,-0.000455196,0.0,0.0,0.776594,0.0,nan,nan,nan
90892000,0.0231728,0.0222686,-48.4394,0.00766141,nan,8.89163e-05,-0.000204658,-2.99805,0.0,-0.000455196,0.0,0.0,0.0,0.0,nan,nan,nan
91080000,0.0231895,0.022222,-49.003,0.00766141,nan,8.89163e-05,-0.000290235,-2.99805,0.0,-0.000455196,0.0,0.0,0.0,0.0,nan,nan,nan
91268000,0.0232063,0.0222051,-49.5667,0.00766141,nan,8.89163e-05,-2.77709e-07,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
91452000,0.0232226,0.022205,-50.1183,0.00766141,nan,8.89163e-05,-2.77709e-07,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
91640000,0.0232394,0.022205,-50.6819,0.00766141,nan,8.89163e-05,-2.77709e-07,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
91828000,0.0232561,0.0222049,-51.2456,0.00766141,nan,8.89163e-05,-2.77709e-07,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
92012000,0.0232724,0.0222049,-51.7972,0.00766141,nan,8.89163e-05,-2.77709e-07,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
92200000,0.0232892,0.0222048,-52.3608,0.00766141,nan,8.89163e-05,-2.77709e-07,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
92388000,0.0233059,0.0222048,-52.9244,0.00766141,nan,8.89163e-05,-2.77709e-07,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
92572000,0.0233222,0.0222047,-53.4761,0.00766141,nan,8.89163e-05,-2.77709e-07,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
92760000,0.023339,0.0222047,-54.0397,0.00766141,nan,8.89163e-05,-2.77709e-07,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
92948000,0.0233557,0.0222046,-54.6033,0.00766141,nan,8.89163e-05,-2.77709e-07,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
93132000,0.0233721,0.0222046,-55.155,0.00766141,nan,8.89163e-05,-2.77709e-07,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
93320000,0.0233888,0.0222045,-55.7186,0.00766141,nan,8.89163e-05,-2.77709e-07,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
93508000,0.0234055,0.0222045,-56.2822,0.00766141,nan,8.89163e-05,-2.77709e-07,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
93692000,0.0234219,0.0222044,-56.8339,0.00766141,nan,8.89163e-05,-2.77709e-07,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
93880000,0.0234386,0.0222044,-57.3975,0.00766141,nan,8.89163e-05,-2.77709e-07,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
94068000,0.0234553,0.0222043,-57.9611,0.00766141,nan,8.89163e-05,-2.77709e-07,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
94252000,0.0234717,0.0222043,-58.5127,0.00766141,nan,8.89163e-05,-2.77709e-07,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
94440000,0.0234884,0.0222042,-59.0764,0.00766141,nan,8.89163e-05,-2.77709e-07,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
94628000,0.0235051,0.0222042,-59.64,0.00766141,nan,8.89163e-05,-2.77709e-07,-2.99805,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
94812000,0.0235215,0.0222041,-60.1916,0.00766141,nan,8.89163e-05,-2.77709e-07,-2.99286,0.0,0.0,0.288,0.0,0.0,8.0,nan,nan,nan
95000000,0.0235018,0.0222041,-60.7382,0.00766141,nan,-0.000250238,-2.77709e-07,-2.85429,-0.000211366,0.0,0.864406,0.0,0.0,0.0,nan,nan,nan
95188000,0.0234518,0.022204,-61.2523,0.00766141,nan,-0.000289408,-2.77709e-07,-2.6941,-0.000211366,0.0,0.864406,0.0,0.0,0.0,nan,nan,nan
95372000,0.0233959,0.022204,-61.7274,0.00766141,nan,-0.000327713,-2.77709e-07,-2.55,-0.000211366,0.0,0.738326,0.0,0.0,0.0,nan,nan,nan
95564000,0.0233302,0.0222039,-62.1956,0.00766141,nan,-0.000367651,-2.77709e-07,-2.40683,-0.000211366,0.0,0.706855,0.0,0.0,0.0,nan,nan,nan
95752000,0.0233154,0.0222039,-62.6276,0.00766141,nan,-2.47659e-05,-2.77709e-07,-2.26943,0.000253946,0.0,0.801192,0.0,0.0,6.4,nan,nan,nan
95940000,0.0233152,0.0222038,-63.0375,0.00766141,nan,2.2455e-05,-2.77709e-07,-2.13989,0.000253946,0.0,0.609056,0.0,0.0,-8.0,nan,nan,nan
96124000,0.0233236,0.0222038,-63.4202,0.00766141,nan,6.9181e-05,-2.77709e-07,-2.02149,0.000253946,0.0,0.577056,0.0,0.0,0.0,nan,nan,nan
96312000,0.0233411,0.0222037,-63.7892,0.00766141,nan,0.000116923,-2.77709e-07,-1.9057,0.000253946,0.0,0.705056,0.0,0.0,8.0,nan,nan,nan
96500000,0.0233613,0.0222037,-64.1363,0.00766141,nan,-0.000157793,-2.77709e-07,-1.79681,-0.000359049,0.0,0.516704,0.787303,0.0,-8.0,nan,nan,nan
96684000,0.0233271,0.0222036,-64.4505,0.00766141,nan,-0.000222351,-2.77709e-07,-1.69957,-0.000359049,0.0,0.485434,0.0,0.0,0.0,nan,nan,nan
96872000,0.0232802,0.0222036,-64.754,0.00766141,nan,-0.000288296,-2.77709e-07,-1.60516,-0.000359049,0.0,0.610466,0.0,0.0,8.0,nan,nan,nan
97060000,0.0232454,0.0222035,-65.0403,0.00766141,nan,-2.68728e-06,-2.77709e-07,-1.51544,0.000362724,0.0,0.422975,0.0,0.0,-8.0,nan,nan,nan
97244000,0.023251,0.0222035,-65.311,0.00766141,nan,6.39148e-05,-2.77709e-07,-1.43323,0.000362724,0.0,0.390975,0.0,0.0,0.0,nan,nan,nan
97432000,0.0232694,0.0222034,-65.5725,0.00766141,nan,0.000132107,-2.77709e-07,-1.35026,0.000362724,0.0,0.454975,0.0,0.0,0.0,nan,nan,nan
97620000,0.0232757,0.0222034,-65.8172,0.00766141,nan,-0.000143641,-2.77709e-07,-1.27146,0.0,0.0,0.422975,0.0,0.0,0.0,nan,nan,nan
97804000,0.0232499,0.0222033,-66.0402,0.00766141,nan,-0.000143641,-2.77709e-07,-1.20388,0.0,0.0,0.297734,0.0,0.0,-8.0,nan,nan,nan
97992000,0.0232234,0.0222033,-66.2556,0.00766141,nan,-0.000143641,-2.77709e-07,-1.13791,0.0,0.0,0.360391,0.0,0.0,0.0,nan,nan,nan
98180000,0.023197,0.0222032,-66.4594,0.00766141,nan,-0.000143641,-2.77709e-07,-1.07576,0.0,0.0,0.329047,0.0,0.0,0.0,nan,nan,nan
98364000,0.023171,0.0222032,-66.6481,0.00766141,nan,-0.000143641,-2.77709e-07,-1.01638,0.0,0.0,0.329047,0.0,0.0,0.0,nan,nan,nan
98552000,0.0231445,0.0222031,-66.8305,0.00766141,nan,-0.000143641,-2.77709e-07,-0.961015,0.0,0.0,0.29765,0.0,0.0,0.0,nan,nan,nan
98740000,0.023118,0.0222031,-67.0029,0.00766141,nan,-0.000143641,-2.77709e-07,-0.906027,0.0,0.0,0.29765,0.0,0.0,0.0,nan,nan,nan
98924000,0.023092,0.022203,-67.1626,0.00766141,nan,-0.000143641,-2.77709e-07,-0.859035,0.0,0.0,0.266203,0.0,0.0,8.0,nan,nan,nan
99112000,0.0230654,0.022203,-67.317,0.00766141,nan,-0.000143641,-2.77709e-07,-0.809787,0.0,0.0,0.266203,0.0,0.0,0.0,nan,nan,nan
99300000,0.0230388,0.0222029,-67.4628,0.00766141,nan,-0.000143641,-2.77709e-07,-0.765909,0.0,0.0,0.108661,0.0,0.0,-8.0,nan,nan,nan
99484000,0.0230128,0.0222029,-67.5979,0.00766141,nan,-0.000143641,-2.77709e-07,-0.724375,0.0,0.0,0.234707,0.0,0.0,0.0,nan,nan,nan
99672000,0.0229862,0.0222028,-67.7284,0.00766141,nan,-0.000143641,-2.77709e-07,-0.685078,0.0,0.0,0.329271,0.0,0.0,6.4,nan,nan,nan
99860000,0.0229596,0.0222028,-67.8517,0.00766141,nan,-0.000143641,-2.77709e-07,-0.646629,0.0,0.0,0.234743,0.0,0.0,0.0,nan,nan,nan
100044000,0.0229335,0.0222027,-67.9657,0.00766141,nan,-0.000143641,-2.77709e-07,-0.610565,0.0,0.0,0.203207,0.0,0.0,0.0,nan,nan,nan
100232000,0.0229069,0.0222027,-68.0761,0.00766141,nan,-0.000143641,-2.77709e-07,-0.577717,0.0,0.0,0.266417,0.0,0.0,6.4,nan,nan,nan
100420000,0.0228802,0.0222026,-68.1805,0.00766141,nan,-0.000143641,-2.77709e-07,-0.546662,0.0,0.0,0.108428,0.0,0.0,-8.0,nan,nan,nan
100604000,0.0228541,0.0222026,-68.2772,0.00766141,nan,-0.000143641,-2.77709e-07,-0.517593,0.0,0.0,0.108422,0.0,0.0,0.0,nan,nan,nan
100792000,0.0228624,0.0222025,-68.3713,0.00766141,nan,0.000170543,-2.77709e-07,-0.4877,0.0,0.0,0.171249,0.0,0.0,0.0,nan,nan,nan
100980000,0.0228945,0.0222025,-68.4605,0.00766141,nan,0.000170543,-2.77709e-07,-0.461713,0.0,0.0,0.139249,0.0,0.0,0.0,nan,nan,nan
101164000,0.0229258,0.0222024,-68.5431,0.00766141,nan,0.000170543,-2.77709e-07,-0.436091,0.0,0.0,0.139249,0.0,0.0,0.0,nan,nan,nan
