timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
129688000,129688000,-0.00305413,-0.00677508,0.000351978,0.488873,0.0,0.0,0.0,1.0
129788000,129788000,0.00343932,0.00394517,-0.000189752,0.490392,0.0,0.0,0.0,1.0
129888000,129888000,6.0715e-05,-0.00900432,-0.000671192,0.489692,0.0,0.0,0.0,1.0
129984000,129984000,0.0028128,-0.00698179,-0.00047501,0.488686,0.0,0.0,0.0,1.0
130084000,130084000,0.00335693,-0.000115279,0.000728733,0.489457,0.0,0.0,0.0,1.0
130180000,130180000,-0.0021339,-6.55861e-05,0.00146987,0.488927,0.0,0.0,0.0,1.0
130280000,130280000,-0.00120179,0.00584978,-0.00112645,0.489609,0.0,0.0,0.0,1.0
130376000,130376000,-0.000637119,-0.000466858,0.000186269,0.48919,0.0,0.0,0.0,1.0
130472000,130472000,0.00470193,-0.0029626,-0.000406157,0.489234,0.0,0.0,0.0,1.0
130568000,130568000,-0.00190268,0.0030303,-0.000162513,0.489647,0.0,0.0,0.0,1.0
130664000,130664000,0.00436679,-0.00324979,0.00148291,0.489373,0.0,0.0,0.0,1.0
130764000,130764000,0.0012189,0.000142238,-0.000475653,0.489585,0.0,0.0,0.0,1.0
130864000,130864000,-0.00209823,0.0072995,-0.00022722,0.4895,0.0,0.0,0.0,1.0
130960000,130960000,-0.00209011,-0.00459835,-0.000292027,0.489265,0.0,0.0,0.0,1.0
131060000,131060000,-0.000367243,-0.0022513,0.000674673,0.489546,0.0,0.0,0.0,1.0
131156000,131156000,0.000936469,4.67964e-05,0.00127041,0.488993,0.0,0.0,0.0,1.0
131252000,131252000,0.000706129,7.36456e-05,0.000549208,0.489616,0.0,0.0,0.0,1.0
131352000,131352000,0.00151847,0.00531909,-0.00151713,0.489197,0.0,0.0,0.0,1.0
131452000,131452000,-0.00447703,0.00189939,-0.00121359,0.488432,0.0,0.0,0.0,1.0
131548000,131548000,0.00399802,0.00366208,-0.000115935,0.489807,0.0,0.0,0.0,1.0
131648000,131648000,-0.00295416,0.0018743,-0.00117057,0.489537,0.0,0.0,0.0,1.0
131744000,131744000,-0.00148658,0.00316762,-0.00188884,0.489051,0.0,0.0,0.0,1.0
131840000,131840000,0.000391963,-0.00410678,0.000376788,0.489265,0.0,0.0,0.0,1.0
131936000,131936000,-0.00248256,0.0012817,-0.000986475,0.490075,0.0,0.0,0.0,1.0
132036000,132036000,-0.00034684,0.0013675,-2.1314e-05,0.48965,0.0,0.0,0.0,1.0
132136000,132136000,0.00104217,-0.00112701,0.000269773,0.48908,0.0,0.0,0.0,1.0
132236000,132236000,-0.00141743,-0.000813821,-0.0010445,0.490139,0.0,0.0,0.0,1.0
132332000,132332000,-0.00152351,0.000735297,0.00203275,0.489749,0.0,0.0,0.0,1.0
132432000,132432000,0.00107556,-0.00762482,-1.52516e-06,0.489691,0.0,0.0,0.0,1.0
132532000,132532000,0.0061819,0.00273085,-0.000155001,0.489759,0.0,0.0,0.0,1.0
132632000,132632000,-0.000692933,-0.00074745,-0.00052972,0.489623,0.0,0.0,0.0,1.0
132728000,132728000,0.00460573,-0.00807904,0.000514704,0.490313,0.0,0.0,0.0,1.0
132828000,132828000,0.00437429,0.00137791,0.000581714,0.490374,0.0,0.0,0.0,1.0
132928000,132928000,0.00174539,-0.00216189,0.000892387,0.490311,0.0,0.0,0.0,1.0
133028000,133028000,0.00449666,0.00313726,-0.00189504,0.49037,0.0,0.0,0.0,1.0
133124000,133124000,0.003401,-0.00388523,0.00164043,0.489837,0.0,0.0,0.0,1.0
133224000,133224000,0.000170699,-0.00682009,0.00161968,0.489994,0.0,0.0,0.0,1.0
133324000,133324000,0.000200073,-0.00167399,0.000605027,0.490178,0.0,0.0,0.0,1.0
133420000,133420000,0.00571885,0.00253118,0.000694598,0.489885,0.0,0.0,0.0,1.0
133520000,133520000,0.00175459,0.00904756,0.00238867,0.490184,0.0,0.0,0.0,1.0
133616000,133616000,-0.00266618,0.00105901,-0.00155003,0.489302,0.0,0.0,0.0,1.0
133716000,133716000,2.11974e-05,-0.00312692,-0.000342561,0.490186,0.0,0.0,0.0,1.0
133812000,133812000,0.00266876,-0.00869305,0.000544308,0.490527,0.0,0.0,0.0,1.0
133912000,133912000,-0.00219225,-0.0068825,0.000659999,0.489209,0.0,0.0,0.0,1.0
134008000,134008000,0.0045098,0.00513772,-9.89572e-05,0.489299,0.0,0.0,0.0,1.0
134108000,134108000,-0.00195304,0.00501178,-0.000341616,0.489269,0.0,0.0,0.0,1.0
134204000,134204000,-3.49714e-05,0.00117576,0.000809411,0.488476,0.0,0.0,0.0,1.0
134304000,134304000,0.000357402,-0.000314911,0.000324176,0.489468,0.0,0.0,0.0,1.0
134404000,134404000,-0.00617127,0.00869728,-0.000371489,0.490393,0.0,0.0,0.0,1.0
134504000,134504000,0.00929428,-0.00546944,-0.000545082,0.489742,0.0,0.0,0.0,1.0
134600000,134600000,0.0047786,0.00332225,0.000383609,0.489485,0.0,0.0,0.0,1.0
134696000,134696000,-0.000771321,0.00491129,-7.41236e-05,0.490473,0.0,0.0,0.0,1.0
134796000,134796000,0.00728129,-0.00433323,-0.00146088,0.489717,0.0,0.0,0.0,1.0
134892000,134892000,0.00274957,-0.00796169,0.000207436,0.489702,0.0,0.0,0.0,1.0
134988000,134988000,0.00281763,0.00560145,-0.000995463,0.490867,0.0,0.0,0.0,1.0
135088000,135088000,0.00199356,0.00502977,0.000325052,0.489729,0.0,0.0,0.0,1.0
135188000,135188000,-0.00333091,-0.00137032,-0.00014683,0.489552,0.0,0.0,0.0,1.0
135288000,135288000,0.00100751,-0.000511693,-0.000168993,0.489826,0.0,0.0,0.0,1.0
135384000,135384000,0.00135142,0.00545463,0.00196189,0.490269,0.0,0.0,0.0,1.0
135480000,135480000,0.008199,-0.00879222,-0.00138181,0.49069,0.0,0.0,0.0,1.0
135580000,135580000,0.0028732,-0.0012342,0.000340702,0.489564,0.0,0.0,0.0,1.0
135680000,135680000,-0.00772964,-0.00241359,0.00127468,0.489157,0.0,0.0,0.0,1.0
135780000,135780000,0.00260218,0.00114561,0.00112807,0.48936,0.0,0.0,0.0,1.0
135876000,135876000,-0.00192201,-0.00182232,0.00205669,0.489169,0.0,0.0,0.0,1.0
135976000,135976000,0.000451812,-0.00459698,0.000209531,0.489653,0.0,0.0,0.0,1.0
136076000,136076000,0.00258658,0.000930647,0.00106113,0.490798,0.0,0.0,0.0,1.0
136176000,136176000,-0.000365362,-0.000294569,0.000158912,0.490401,0.0,0.0,0.0,1.0
136272000,136272000,-0.00105325,-0.00198515,-0.000174862,0.490367,0.0,0.0,0.0,1.0
136368000,136368000,-0.00362346,-0.000535173,0.000254706,0.490005,0.0,0.0,0.0,1.0
136468000,136468000,-0.00163723,0.0058845,-0.00102924,0.489576,0.0,0.0,0.0,1.0
136568000,136568000,-0.00331464,0.00365542,-0.000135734,0.489673,0.0,0.0,0.0,1.0
136664000,136664000,-0.00446121,-0.00472276,0.000697021,0.489524,0.0,0.0,0.0,1.0
136760000,136760000,-0.005459,0.00586885,0.000118816,0.489885,0.0,0.0,0.0,1.0
136856000,136856000,-0.000216496,-0.00390955,-0.000744807,0.490381,0.0,0.0,0.0,1.0
136952000,136952000,-0.0023806,-0.00196917,0.000233054,0.489834,0.0,0.0,0.0,1.0
137048000,137048000,0.00535108,0.00568191,-0.00121512,0.489358,0.0,0.0,0.0,1.0
137144000,137144000,0.00125445,-0.00273155,-0.00083199,0.489078,0.0,0.0,0.0,1.0
137244000,137244000,0.000661176,-0.0014703,-8.58549e-05,0.489549,0.0,0.0,0.0,1.0
137344000,137344000,-0.0040989,0.0055354,0.000274021,0.490216,0.0,0.0,0.0,1.0
137444000,137444000,0.00207653,0.00298014,0.00021826,0.490035,0.0,0.0,0.0,1.0
137544000,137544000,0.00268475,-0.00580829,0.000618515,0.489285,0.0,0.0,0.0,1.0
137640000,137640000,0.00133034,-0.00302556,0.000385053,0.489291,0.0,0.0,0.0,1.0
137736000,137736000,0.00316751,0.00105,-0.000120065,0.489518,0.0,0.0,0.0,1.0
137836000,137836000,0.00221214,-0.00505224,-0.00120752,0.489748,0.0,0.0,0.0,1.0
137936000,137936000,-2.95276e-06,-0.00510541,-0.000464871,0.48947,0.0,0.0,0.0,1.0
138032000,138032000,-0.00201914,0.0058459,-0.000343196,0.489251,0.0,0.0,0.0,1.0
138132000,138132000,0.00143808,0.00247801,0.00056499,0.490456,0.0,0.0,0.0,1.0
138232000,138232000,-0.000712127,0.00481221,-0.000364361,0.490033,0.0,0.0,0.0,1.0
138332000,138332000,-0.00106025,0.0050664,-0.000758689,0.522271,0.0,0.0,0.0,1.0
138432000,138432000,-0.000458863,-0.00435244,0.000335387,0.538483,0.0,0.0,0.0,1.0
138532000,138532000,-0.00262954,-0.0028872,0.0019889,0.533997,0.0,0.0,0.0,1.0
138628000,138628000,0.00172658,-0.00241702,0.000538674,0.530189,0.0,0.0,0.0,1.0
138728000,138728000,-0.00286121,-0.00151533,-0.000906127,0.527292,0.0,0.0,0.0,1.0
138824000,138824000,-0.000386586,-0.00313232,0.000814272,0.523834,0.0,0.0,0.0,1.0
138920000,138920000,-0.00323322,-0.00119351,1.61238e-05,0.520131,0.0,0.0,0.0,1.0
139020000,139020000,-0.00177446,-0.00639316,-0.00134472,0.516825,0.0,0.0,0.0,1.0
139120000,139120000,0.00151619,-0.0026823,0.000566796,0.513907,0.0,0.0,0.0,1.0
139216000,139216000,0.000248274,0.00148708,0.00071951,0.512965,0.0,0.0,0.0,1.0
139316000,139316000,-0.00316844,0.00292237,0.000234365,0.508771,0.0,0.0,0.0,1.0
139416000,139416000,-0.00261427,-0.00139015,-0.00130234,0.50777,0.0,0.0,0.0,1.0
139512000,139512000,-0.000964323,0.00220459,-0.00119656,0.506898,0.0,0.0,0.0,1.0
139612000,139612000,-0.000410825,-0.000728247,-0.00176736,0.503775,0.0,0.0,0.0,1.0
139712000,139712000,-0.00134128,-0.00281238,-0.000619633,0.502561,0.0,0.0,0.0,1.0
139812000,139812000,-0.00244146,0.00359791,-0.000639983,0.50065,0.0,0.0,0.0,1.0
139908000,139908000,0.00389332,-0.000971098,0.00110246,0.4993,0.0,0.0,0.0,1.0
140004000,140004000,0.00523041,-0.00527236,-9.21901e-05,0.497816,0.0,0.0,0.0,1.0
140104000,140104000,-0.00412808,-0.00638214,-9.56042e-05,0.495791,0.0,0.0,0.0,1.0
140204000,140204000,0.00131132,0.00189944,-0.000161958,0.495804,0.0,0.0,0.0,1.0
140304000,140304000,-0.00327886,0.00760404,0.000861312,1.0,0.0,0.0,0.0,1.0
140404000,140404000,0.00509978,-0.00569905,0.00101527,0.653294,0.0,0.0,0.0,1.0
140504000,140504000,-0.000424935,-0.00573247,-0.00100128,0.499014,0.0,0.0,0.0,1.0
140600000,140600000,0.000812689,0.0014147,-0.00111897,0.491303,0.0,0.0,0.0,1.0
140700000,140700000,0.00444733,0.00160894,0.00102882,0.497422,0.0,0.0,0.0,1.0
140796000,140796000,0.006259,-0.00257681,0.000881649,0.496985,0.0,0.0,0.0,1.0
140896000,140896000,-0.0027144,0.000775663,0.00145382,0.494582,0.0,0.0,0.0,1.0
140992000,140992000,-0.00301322,0.0016208,0.00304987,0.492296,0.0,0.0,0.0,1.0
141088000,141088000,0.00528151,-0.0106862,-0.00289871,0.491255,0.0,0.0,0.0,1.0
141188000,141188000,-0.00495921,-0.00422728,-0.00084886,0.489755,0.0,0.0,0.0,1.0
141288000,141288000,0.00370953,-0.00192004,0.00187017,0.48923,0.0,0.0,0.0,1.0
141388000,141388000,0.00280914,0.000171646,0.000300187,0.488184,0.0,0.0,0.0,1.0
141484000,141484000,-0.00329779,0.00493123,0.0014255,0.48782,0.0,0.0,0.0,1.0
141584000,141584000,0.00185841,-0.00787918,9.89508e-05,0.487698,0.0,0.0,0.0,1.0
141684000,141684000,0.0028567,-0.000369925,-0.000571598,0.488057,0.0,0.0,0.0,1.0
141780000,141780000,0.000403654,0.00544199,0.000360144,0.488425,0.0,0.0,0.0,1.0
141876000,141876000,0.00147019,0.00603456,-0.000479818,0.488613,0.0,0.0,0.0,1.0
141972000,141972000,-0.00248013,-0.00210327,0.00343917,0.488271,0.0,0.0,0.0,1.0
142068000,142068000,-0.00100681,0.00100542,0.000128995,0.488234,0.0,0.0,0.0,1.0
142168000,142168000,0.00501262,0.00325076,0.000343978,0.488778,0.0,0.0,0.0,1.0
142268000,142268000,0.00182697,-0.00143442,0.000867507,0.489371,0.0,0.0,0.0,1.0
142368000,142368000,0.00643461,0.00129685,-0.00111367,0.490123,0.0,0.0,0.0,1.0
142464000,142464000,-0.00838942,0.00213144,0.000598462,0.490054,0.0,0.0,0.0,1.0
142564000,142564000,0.00120603,-0.00186251,0.000416831,0.489695,0.0,0.0,0.0,1.0
142664000,142664000,-0.000390604,0.000433206,0.000253319,0.490691,0.0,0.0,0.0,1.0
142764000,142764000,-0.00667958,0.00491091,-0.00048347,0.490264,0.0,0.0,0.0,1.0
142864000,142864000,-0.00225402,-0.0051376,-0.000641802,0.489706,0.0,0.0,0.0,1.0
142964000,142964000,-0.00207236,-0.0006371,0.000819821,0.490874,0.0,0.0,0.0,1.0
143060000,143060000,0.00413815,-0.00670173,-0.00118122,0.490861,0.0,0.0,0.0,1.0
143160000,143160000,-0.00249286,-0.0012315,5.98237e-05,0.491236,0.0,0.0,0.0,1.0
143256000,143256000,-0.00288309,0.00439957,0.00103273,0.490893,0.0,0.0,0.0,1.0
143356000,143356000,-0.00243923,0.00417982,0.00140474,0.48996,0.0,0.0,0.0,1.0
143452000,143452000,0.0017027,0.00323295,0.00068112,0.491685,0.0,0.0,0.0,1.0
143552000,143552000,-0.000163038,0.00605061,-0.000560463,0.491609,0.0,0.0,0.0,1.0
143648000,143648000,-0.00237273,0.00378377,0.000819346,0.491487,0.0,0.0,0.0,1.0
143748000,143748000,-3.36503e-05,-0.000814382,0.00175666,0.490853,0.0,0.0,0.0,1.0
143844000,143844000,0.0061511,0.00115573,0.000553431,0.491882,0.0,0.0,0.0,1.0
143944000,143944000,-0.00576967,-0.000245911,0.000241579,0.491452,0.0,0.0,0.0,1.0
144044000,144044000,-0.00107836,0.00526853,0.000287141,0.490808,0.0,0.0,0.0,1.0
144144000,144144000,-0.00320826,0.000253477,0.00156673,0.491121,0.0,0.0,0.0,1.0
144244000,144244000,0.00466682,0.000441961,-0.000931712,0.491743,0.0,0.0,0.0,1.0
144344000,144344000,-0.00386951,-0.00224918,-0.00195185,0.491977,0.0,0.0,0.0,1.0
144444000,144444000,0.00540356,0.00518465,-0.00104577,0.491134,0.0,0.0,0.0,1.0
144544000,144544000,0.000140604,-0.00340454,0.000515089,0.491059,0.0,0.0,0.0,1.0
144644000,144644000,0.00102335,-0.00136022,-0.000557013,0.491349,0.0,0.0,0.0,1.0
144744000,144744000,0.000888996,0.00206403,-0.000130862,0.491893,0.0,0.0,0.0,1.0
144844000,144844000,-0.00194668,0.00309672,0.000914039,0.491723,0.0,0.0,0.0,1.0
144944000,144944000,-0.00431899,0.00880556,0.00114279,0.490373,0.0,0.0,0.0,1.0
145044000,145044000,-0.00374957,0.0047464,-0.00106608,0.491102,0.0,0.0,0.0,1.0
145140000,145140000,-0.00492801,-0.0027608,-0.000130552,0.491707,0.0,0.0,0.0,1.0
145240000,145240000,0.00214793,-0.00476449,-0.000376724,0.492044,0.0,0.0,0.0,1.0
145336000,145336000,0.000281449,-0.00338125,0.00135035,0.49099,0.0,0.0,0.0,1.0
145436000,145436000,0.00246384,0.00513165,-3.19033e-05,0.490697,0.0,0.0,0.0,1.0
145532000,145532000,-0.000921044,0.00115631,0.00282288,0.491268,0.0,0.0,0.0,1.0
145628000,145628000,-0.000505926,-0.000773079,0.000658955,0.492075,0.0,0.0,0.0,1.0
145724000,145724000,0.00173079,-0.00286345,0.00102774,0.492865,0.0,0.0,0.0,1.0
145820000,145820000,0.00691518,-0.000653744,-0.000268578,0.492485,0.0,0.0,0.0,1.0
145920000,145920000,-0.00108185,-0.00459415,-0.000908336,0.491495,0.0,0.0,0.0,1.0
146020000,146020000,0.00116687,-0.00320865,0.000450324,0.491956,0.0,0.0,0.0,1.0
146120000,146120000,-0.00308415,0.00177121,0.00166004,0.491262,0.0,0.0,0.0,1.0
146220000,146220000,-0.00307412,-0.00543878,-0.00022758,0.491569,0.0,0.0,0.0,1.0
146320000,146320000,-0.00577384,0.00262504,-0.000727589,0.491922,0.0,0.0,0.0,1.0
146416000,146416000,0.0054523,-0.00531163,-0.000578874,0.492231,0.0,0.0,0.0,1.0
146516000,146516000,-0.00335572,0.0103179,-0.00075442,0.491424,0.0,0.0,0.0,1.0
146616000,146616000,-0.00123189,-0.00132016,-0.00127654,0.491488,0.0,0.0,0.0,1.0
146716000,146716000,0.00402561,-0.000275837,0.000525298,0.491209,0.0,0.0,0.0,1.0
146812000,146812000,-0.00125526,-0.00816509,-0.000448349,0.49188,0.0,0.0,0.0,1.0
146908000,146908000,0.00104857,0.000182139,-0.00067757,0.491619,0.0,0.0,0.0,1.0
147004000,147004000,0.00111292,0.00326319,-0.00129919,0.491273,0.0,0.0,0.0,1.0
147100000,147100000,-0.00408735,0.00373599,-0.00113382,0.492076,0.0,0.0,0.0,1.0
147196000,147196000,0.00136981,-0.00046743,0.000115395,0.491297,0.0,0.0,0.0,1.0
147296000,147296000,-0.00181468,-0.00365538,-0.000315991,0.491689,0.0,0.0,0.0,1.0
147396000,147396000,-0.00338063,-0.00927719,-0.000640849,0.491653,0.0,0.0,0.0,1.0
147492000,147492000,-0.00492177,0.0024407,-0.00060519,0.491923,0.0,0.0,0.0,1.0
147588000,147588000,-0.00527,-0.000361036,-0.000891887,0.491906,0.0,0.0,0.0,1.0
