timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
4712000,0.0,-0.0,0.00581361,0.0,0.999996,0.0,0.0,0.0029068,0.0,0.0,-0.08,1,0,0,0,0,0
4808000,0.0,-0.0,0.00567859,0.0,0.999996,0.0,0.0,0.00283929,0.0,0.0,-0.08,1,0,0,0,0,0
4908000,0.0,-0.0,0.00598912,0.0,0.999996,0.0,0.0,0.00299455,0.0,0.0,-0.08,1,0,0,0,0,0
5004000,0.0,-0.0,0.00628461,0.0,0.999995,0.0,0.0,0.0031423,0.0,0.0,-0.08,1,0,0,0,0,0
5104000,0.0,-0.0,0.00596973,0.0,0.999996,0.0,0.0,0.00298486,0.0,0.0,-0.08,1,0,0,0,0,0
5200000,0.0,-0.0,0.00602081,0.0,0.999995,0.0,0.0,0.0030104,0.0,0.0,-0.08,1,0,0,0,0,0
5296000,0.0,-0.0,0.00626313,0.0,0.999995,0.0,0.0,0.00313156,0.0,0.0,-0.08,1,0,0,0,0,0
5396000,0.0,-0.0,0.00642915,0.0,0.999995,0.0,0.0,0.00321457,0.0,0.0,-0.08,1,0,0,0,0,0
5488000,0.0,-0.0,0.00662732,0.0,0.999995,0.0,0.0,0.00331365,0.0,0.0,-0.08,1,0,0,0,0,0
5588000,0.0,-0.0,0.00663996,0.0,0.999995,0.0,0.0,0.00331997,0.0,0.0,-0.08,1,0,0,0,0,0
5688000,0.0,-0.0,0.00711262,0.0,0.999994,0.0,0.0,0.0035563,0.0,0.0,-0.08,1,0,0,0,0,0
5788000,0.0,-0.0,0.0073664,0.0,0.999993,0.0,0.0,0.00368319,0.0,0.0,-0.08,1,0,0,0,0,0
5884000,0.0,-0.0,0.00728897,0.0,0.999993,0.0,0.0,0.00364448,0.0,0.0,-0.08,1,0,0,0,0,0
5980000,0.0,-0.0,0.00726717,0.0,0.999993,0.0,0.0,0.00363358,0.0,0.0,-0.08,1,0,0,0,0,0
6080000,0.0,-0.0,0.00697435,0.0,0.999994,0.0,0.0,0.00348717,0.0,0.0,-0.08,1,0,0,0,0,0
6176000,0.0,-0.0,0.00716743,0.0,0.999994,0.0,0.0,0.00358371,0.0,0.0,-0.08,1,0,0,0,0,0
6272000,0.0,-0.0,0.00689986,0.0,0.999994,0.0,0.0,0.00344992,0.0,0.0,-0.08,1,0,0,0,0,0
6372000,0.0,-0.0,0.00692185,0.0,0.999994,0.0,0.0,0.00346092,0.0,0.0,-0.08,1,0,0,0,0,0
6468000,0.0,-0.0,0.00720771,0.0,0.999994,0.0,0.0,0.00360385,0.0,0.0,-0.08,1,0,0,0,0,0
6568000,0.0,-0.0,0.00750221,0.0,0.999993,0.0,0.0,0.00375109,0.0,0.0,-0.08,1,0,0,0,0,0
6668000,0.0,-0.0,0.00710609,0.0,0.999994,0.0,0.0,0.00355304,0.0,0.0,-0.08,1,0,0,0,0,0
6768000,0.0,-0.0,0.00740928,0.0,0.999993,0.0,0.0,0.00370463,0.0,0.0,-0.08,1,0,0,0,0,0
6868000,0.0,-0.0,0.00762253,0.0,0.999993,0.0,0.0,0.00381125,0.0,0.0,-0.08,1,0,0,0,0,0
6968000,0.0,-0.0,0.00783493,0.0,0.999992,0.0,0.0,0.00391746,0.0,0.0,-0.08,1,0,0,0,0,0
7068000,0.0,-0.0,0.00813252,0.0,0.999992,0.0,0.0,0.00406625,0.0,0.0,-0.08,1,0,0,0,0,0
7164000,0.0,-0.0,0.00809158,0.0,0.999992,0.0,0.0,0.00404578,0.0,0.0,-0.08,1,0,0,0,0,0
7260000,0.0,-0.0,0.00804963,0.0,0.999992,0.0,0.0,0.0040248,0.0,0.0,-0.08,1,0,0,0,0,0
7360000,0.0,-0.0,0.00783218,0.0,0.999992,0.0,0.0,0.00391608,0.0,0.0,-0.08,1,0,0,0,0,0
7456000,0.0,-0.0,0.00801612,0.0,0.999992,0.0,0.0,0.00400805,0.0,0.0,-0.08,1,0,0,0,0,0
7552000,0.0,-0.0,0.00800623,0.0,0.999992,0.0,0.0,0.0040031,0.0,0.0,-0.08,1,0,0,0,0,0
7648000,0.0,-0.0,0.00818247,0.0,0.999992,0.0,0.0,0.00409122,0.0,0.0,-0.08,1,0,0,0,0,0
7748000,0.0,-0.0,0.00822086,0.0,0.999992,0.0,0.0,0.00411042,0.0,0.0,-0.08,1,0,0,0,0,0
7848000,0.0,-0.0,0.00805894,0.0,0.999992,0.0,0.0,0.00402946,0.0,0.0,-0.08,1,0,0,0,0,0
7940000,0.0,-0.0,0.00823603,0.0,0.999992,0.0,0.0,0.004118,0.0,0.0,-0.08,1,0,0,0,0,0
8036000,0.0,-0.0,0.00806364,0.0,0.999992,0.0,0.0,0.00403181,0.0,0.0,-0.08,1,0,0,0,0,0
8132000,0.0,-0.0,0.00799148,0.0,0.999992,0.0,0.0,0.00399573,0.0,0.0,-0.08,1,0,0,0,0,0
8232000,0.0,-0.0,0.00834114,0.0,0.999991,0.0,0.0,0.00417056,0.0,0.0,-0.08,1,0,0,0,0,0
8328000,0.0,-0.0,0.00830359,0.0,0.999991,0.0,0.0,0.00415178,0.0,0.0,-0.08,1,0,0,0,0,0
8428000,0.0,-0.0,0.00838408,0.0,0.999991,0.0,0.0,0.00419203,0.0,0.0,-0.08,1,0,0,0,0,0
8520000,0.0,-0.0,0.00833634,0.0,0.999991,0.0,0.0,0.00416816,0.0,0.0,-0.08,1,0,0,0,0,0
8612000,0.0,-0.0,0.00819331,0.0,0.999992,0.0,0.0,0.00409664,0.0,0.0,-0.08,1,0,0,0,0,0
8708000,0.0,-0.0,0.00826026,0.0,0.999991,0.0,0.0,0.00413012,0.0,0.0,-0.08,1,0,0,0,0,0
8808000,0.0,-0.0,0.0082666,0.0,0.999991,0.0,0.0,0.00413329,0.0,0.0,-0.08,1,0,0,0,0,0
8908000,0.0,-0.0,0.00825886,0.0,0.999991,0.0,0.0,0.00412942,0.0,0.0,-0.08,1,0,0,0,0,0
9008000,0.0,-0.0,0.00876501,0.0,0.99999,0.0,0.0,0.00438249,0.0,0.0,-0.08,1,0,0,0,0,0
9108000,0.0,-0.0,0.00884012,0.0,0.99999,0.0,0.0,0.00442005,0.0,0.0,-0.08,1,0,0,0,0,0
9208000,0.0,-0.0,0.00867427,0.0,0.999991,0.0,0.0,0.00433712,0.0,0.0,-0.08,1,0,0,0,0,0
9308000,0.0,-0.0,0.00854939,0.0,0.999991,0.0,0.0,0.00427468,0.0,0.0,-0.08,1,0,0,0,0,0
9404000,0.0,-0.0,0.00848797,0.0,0.999991,0.0,0.0,0.00424397,0.0,0.0,-0.08,1,0,0,0,0,0
9500000,0.0,-0.0,0.00806505,0.0,0.999992,0.0,0.0,0.00403251,0.0,0.0,-0.08,1,0,0,0,0,0
9596000,0.0,-0.0,0.00840251,0.0,0.999991,0.0,0.0,0.00420124,0.0,0.0,-0.08,1,0,0,0,0,0
9696000,0.0,-0.0,0.00832504,0.0,0.999991,0.0,0.0,0.00416251,0.0,0.0,-0.08,1,0,0,0,0,0
9796000,0.0,-0.0,0.00791949,0.0,0.999992,0.0,0.0,0.00395973,0.0,0.0,-0.08,1,0,0,0,0,0
9896000,0.0,-0.0,0.0079001,0.0,0.999992,0.0,0.0,0.00395004,0.0,0.0,-0.08,1,0,0,0,0,0
9996000,0.0,-0.0,0.00759755,0.0,0.999993,0.0,0.0,0.00379877,0.0,0.0,-0.08,1,0,0,0,0,0
10096000,0.0,-0.0,0.00755103,0.0,0.999993,0.0,0.0,0.0037755,0.0,0.0,-0.08,1,0,0,0,0,0
10196000,0.0,-0.0,0.00780555,0.0,0.999992,0.0,0.0,0.00390276,0.0,0.0,-0.08,1,0,0,0,0,0
10296000,0.0,-0.0,0.00363096,0.0,0.999998,0.0,0.0,0.00181548,0.0,0.0,-0.08,1,0,0,0,0,0
10396000,0.0,-0.0,0.00314587,0.0,0.999999,0.0,0.0,0.00157293,0.0,0.0,-0.08,1,0,0,0,0,0
10496000,0.0,-0.0,0.00283094,0.0,0.999999,0.0,0.0,0.00141547,0.0,0.0,-0.08,1,0,0,0,0,0
10592000,0.0,-0.0,0.00297659,0.0,0.999999,0.0,0.0,0.00148829,0.0,0.0,-0.08,1,0,0,0,0,0
10692000,0.0,-0.0,0.0030711,0.0,0.999999,0.0,0.0,0.00153555,0.0,0.0,-0.08,1,0,0,0,0,0
10788000,0.0,-0.0,0.00321548,0.0,0.999999,0.0,0.0,0.00160774,0.0,0.0,-0.08,1,0,0,0,0,0
10884000,0.0,-0.0,0.00345968,0.0,0.999999,0.0,0.0,0.00172984,0.0,0.0,-0.08,1,0,0,0,0,0
10984000,0.0,-0.0,0.00333917,0.0,0.999999,0.0,0.0,0.00166958,0.0,0.0,-0.08,1,0,0,0,0,0
11076000,0.0,-0.0,0.00387568,0.0,0.999998,0.0,0.0,0.00193784,0.0,0.0,-0.08,1,0,0,0,0,0
11172000,0.0,-0.0,0.00435703,0.0,0.999998,0.0,0.0,0.00217851,0.0,0.0,-0.08,1,0,0,0,0,0
11272000,0.0,-0.0,0.00433587,0.0,0.999998,0.0,0.0,0.00216793,0.0,0.0,-0.08,1,0,0,0,0,0
11372000,0.0,-0.0,0.00377153,0.0,0.999998,0.0,0.0,0.00188577,0.0,0.0,-0.08,1,0,0,0,0,0
11472000,0.0,-0.0,0.00367441,0.0,0.999998,0.0,0.0,0.0018372,0.0,0.0,-0.08,1,0,0,0,0,0
11568000,0.0,-0.0,0.00348072,0.0,0.999999,0.0,0.0,0.00174036,0.0,0.0,-0.08,1,0,0,0,0,0
11664000,0.0,-0.0,0.00355724,0.0,0.999998,0.0,0.0,0.00177862,0.0,0.0,-0.08,1,0,0,0,0,0
11760000,0.0,-0.0,0.00349829,0.0,0.999998,0.0,0.0,0.00174914,0.0,0.0,-0.08,1,0,0,0,0,0
11860000,0.0,-0.0,0.00330082,0.0,0.999999,0.0,0.0,0.00165041,0.0,0.0,-0.08,1,0,0,0,0,0
11956000,0.0,-0.0,0.00329208,0.0,0.999999,0.0,0.0,0.00164604,0.0,0.0,-0.08,1,0,0,0,0,0
12056000,0.0,-0.0,0.00339287,0.0,0.999999,0.0,0.0,0.00169643,0.0,0.0,-0.08,1,0,0,0,0,0
12156000,0.0,-0.0,0.00334567,0.0,0.999999,0.0,0.0,0.00167283,0.0,0.0,-0.08,1,0,0,0,0,0
12248000,0.0,-0.0,0.00332671,0.0,0.999999,0.0,0.0,0.00166335,0.0,0.0,-0.08,1,0,0,0,0,0
12348000,0.0,-0.0,0.0036579,0.0,0.999998,0.0,0.0,0.00182895,0.0,0.0,-0.08,1,0,0,0,0,0
12448000,0.0,-0.0,0.003895,0.0,0.999998,0.0,0.0,0.0019475,0.0,0.0,-0.08,1,0,0,0,0,0
12548000,0.0,-0.0,0.00409167,0.0,0.999998,0.0,0.0,0.00204583,0.0,0.0,-0.08,1,0,0,0,0,0
12648000,0.0,-0.0,0.00394043,0.0,0.999998,0.0,0.0,0.00197021,0.0,0.0,-0.08,1,0,0,0,0,0
12744000,0.0,-0.0,0.00401689,0.0,0.999998,0.0,0.0,0.00200844,0.0,0.0,-0.08,1,0,0,0,0,0
12844000,0.0,-0.0,0.00408338,0.0,0.999998,0.0,0.0,0.00204169,0.0,0.0,-0.08,1,0,0,0,0,0
12944000,0.0,-0.0,0.00437426,0.0,0.999998,0.0,0.0,0.00218713,0.0,0.0,-0.08,1,0,0,0,0,0
13044000,0.0,-0.0,0.0044155,0.0,0.999998,0.0,0.0,0.00220775,0.0,0.0,-0.08,1,0,0,0,0,0
13144000,0.0,-0.0,0.00437175,0.0,0.999998,0.0,0.0,0.00218587,0.0,0.0,-0.08,1,0,0,0,0,0
13236000,0.0,-0.0,0.004474,0.0,0.999997,0.0,0.0,0.002237,0.0,0.0,-0.08,1,0,0,0,0,0
13336000,0.0,-0.0,0.00472024,0.0,0.999997,0.0,0.0,0.00236012,0.0,0.0,-0.08,1,0,0,0,0,0
13432000,0.0,-0.0,0.00478948,0.0,0.999997,0.0,0.0,0.00239474,0.0,0.0,-0.08,1,0,0,0,0,0
13528000,0.0,-0.0,0.00489511,0.0,0.999997,0.0,0.0,0.00244755,0.0,0.0,-0.08,1,0,0,0,0,0
13628000,0.0,-0.0,0.00505558,0.0,0.999997,0.0,0.0,0.00252779,0.0,0.0,-0.08,1,0,0,0,0,0
13728000,0.0,-0.0,0.00507826,0.0,0.999997,0.0,0.0,0.00253913,0.0,0.0,-0.08,1,0,0,0,0,0
13828000,0.0,-0.0,0.00512623,0.0,0.999997,0.0,0.0,0.00256311,0.0,0.0,-0.08,1,0,0,0,0,0
13928000,0.0,-0.0,0.00501754,0.0,0.999997,0.0,0.0,0.00250877,0.0,0.0,-0.08,1,0,0,0,0,0
14028000,0.0,-0.0,0.00508907,0.0,0.999997,0.0,0.0,0.00254453,0.0,0.0,-0.08,1,0,0,0,0,0
14124000,0.0,-0.0,0.00530098,0.0,0.999996,0.0,0.0,0.00265049,0.0,0.0,-0.08,1,0,0,0,0,0
14224000,0.0,-0.0,0.00537003,0.0,0.999996,0.0,0.0,0.00268501,0.0,0.0,-0.08,1,0,0,0,0,0
14324000,0.0,-0.0,0.00523087,0.0,0.999997,0.0,0.0,0.00261543,0.0,0.0,-0.08,1,0,0,0,0,0
14424000,0.0,-0.0,0.00527766,0.0,0.999997,0.0,0.0,0.00263883,0.0,0.0,-0.08,1,0,0,0,0,0
14524000,0.0,-0.0,0.00543394,0.0,0.999996,0.0,0.0,0.00271697,0.0,0.0,-0.08,1,0,0,0,0,0
14624000,0.0,-0.0,0.00550656,0.0,0.999996,0.0,0.0,0.00275328,0.0,0.0,-0.08,1,0,0,0,0,0
14716000,0.0,-0.0,0.00585975,0.0,0.999996,0.0,0.0,0.00292987,0.0,0.0,-0.08,1,0,0,0,0,0
14812000,0.0,-0.0,0.00594207,0.0,0.999996,0.0,0.0,0.00297103,0.0,0.0,-0.08,1,0,0,0,0,0
14908000,0.0,-0.0,0.00606076,0.0,0.999995,0.0,0.0,0.00303038,0.0,0.0,-0.08,1,0,0,0,0,0
15000000,0.0,-0.0,0.00599554,0.0,0.999996,0.0,0.0,0.00299777,0.0,0.0,-0.08,1,0,0,0,0,0
15100000,0.0,-0.0,0.00594825,0.0,0.999996,0.0,0.0,0.00297412,0.0,0.0,-0.08,1,0,0,0,0,0
15196000,0.0,-0.0,0.00597878,0.0,0.999996,0.0,0.0,0.00298939,0.0,0.0,-0.08,1,0,0,0,0,0
15292000,0.0,-0.0,0.00661649,0.0,0.999995,0.0,0.0,0.00330824,0.0,0.0,-0.08,1,0,0,0,0,0
15392000,0.0,-0.0,0.00695712,0.0,0.999994,0.0,0.0,0.00347855,0.0,0.0,-0.08,1,0,0,0,0,0
15492000,0.0,-0.0,0.00683736,0.0,0.999994,0.0,0.0,0.00341867,0.0,0.0,-0.08,1,0,0,0,0,0
15592000,0.0,-0.0,0.00712741,0.0,0.999994,0.0,0.0,0.0035637,0.0,0.0,-0.08,1,0,0,0,0,0
15692000,0.0,-0.0,0.00714129,0.0,0.999994,0.0,0.0,0.00357064,0.0,0.0,-0.08,1,0,0,0,0,0
15792000,0.0,-0.0,0.00688314,0.0,0.999994,0.0,0.0,0.00344156,0.0,0.0,-0.08,1,0,0,0,0,0
15888000,0.0,-0.0,0.00707259,0.0,0.999994,0.0,0.0,0.00353629,0.0,0.0,-0.08,1,0,0,0,0,0
15988000,0.0,-0.0,0.0071468,0.0,0.999994,0.0,0.0,0.00357339,0.0,0.0,-0.08,1,0,0,0,0,0
16088000,0.0,-0.0,0.00732595,0.0,0.999993,0.0,0.0,0.00366297,0.0,0.0,-0.08,1,0,0,0,0,0
16184000,0.0,-0.0,0.00739905,0.0,0.999993,0.0,0.0,0.00369952,0.0,0.0,-0.08,1,0,0,0,0,0
16280000,0.0,-0.0,0.00727004,0.0,0.999993,0.0,0.0,0.00363501,0.0,0.0,-0.08,1,0,0,0,0,0
16376000,0.0,-0.0,0.00726588,0.0,0.999993,0.0,0.0,0.00363293,0.0,0.0,-0.08,1,0,0,0,0,0
16476000,0.0,-0.0,0.00712731,0.0,0.999994,0.0,0.0,0.00356365,0.0,0.0,-0.08,1,0,0,0,0,0
16576000,0.0,-0.0,0.00703196,0.0,0.999994,0.0,0.0,0.00351597,0.0,0.0,-0.08,1,0,0,0,0,0
16632000,0.0,-0.0,0.00669142,0.0,0.999994,0.0,0.0,0.0033457,0.0,0.0,-0.08,1,0,0,0,0,0
70636000,0.0,-0.0,0.00833654,0.0,0.999991,0.0,-0.0,0.00416826,0.0,0.0,-0.12,1,0,0,0,0,0
70732000,-0.0044678,0.00351111,0.00766141,0.0,0.999989,-0.00224061,0.00174698,0.0038346,0.0,0.0,-0.120002,1,0,0,0,0,0
70824000,-0.00936633,0.0158111,0.00766141,0.0,0.99995,-0.00471325,0.00788736,0.00386756,0.0,0.0,-0.150487,1,0,0,0,0,0
70916000,-0.00847926,0.00875104,0.00766141,0.0,0.999974,-0.00425631,0.00435919,0.00384917,0.0,0.0,-0.213309,1,0,0,0,0,0
71012000,-0.00580824,0.00685818,0.00766141,0.0,0.999983,-0.00291721,0.00341792,0.00384061,0.0,0.0,-0.282601,1,0,0,0,0,0
71104000,-0.00139904,0.00528742,0.00766141,0.0,0.999989,-0.00070964,0.00264101,0.00383253,0.0,0.0,-0.349244,1,0,0,0,0,0
71196000,-0.000298461,0.00407826,0.00766141,0.0,0.999991,-0.00015704,0.00203854,0.00383099,0.0,0.0,-0.417122,1,0,0,0,0,0
71292000,-0.00141371,0.00333344,0.00766141,0.0,0.999991,-0.000713234,0.001664,0.00383187,0.0,0.0,-0.490399,1,0,0,0,0,0
71384000,0.000372184,0.00174214,0.00766141,0.0,0.999992,0.000182754,0.000871776,0.00383053,0.0,0.0,-0.545932,1,0,0,0,0,0
71476000,-0.000570592,0.000984588,0.00766141,0.0,0.999992,-0.00028718,0.000491198,0.00383084,0.0,0.0,-0.55351,1,0,0,0,0,0
71572000,0.000143763,-0.00070923,0.00766141,0.0,0.999993,7.32394e-05,-0.000354337,0.00383072,0.0,0.0,-0.558969,1,0,0,0,0,0
71664000,0.00020206,-0.00195077,0.00766141,0.0,0.999992,0.000104766,-0.000974992,0.00383079,0.0,0.0,-0.556061,1,0,0,0,0,0
71756000,0.00097196,-0.00338043,0.00766141,0.0,0.999991,0.00049245,-0.00168834,0.00383151,0.0,0.0,-0.554561,1,0,0,0,0,0
71852000,0.00135687,-0.00411808,0.00766141,0.0,0.99999,0.000686318,-0.00205643,0.00383208,0.0,0.0,-0.561605,1,0,0,0,0,0
71944000,0.000842467,-0.00250322,0.00766141,0.0,0.999992,0.000426024,-0.00124999,0.00383122,0.0,0.0,-0.559092,1,0,0,0,0,0
72036000,-0.000650285,-0.00173846,0.00766141,0.0,0.999992,-0.00032181,-0.000870471,0.00383041,0.0,0.0,-0.556169,1,0,0,0,0,0
72132000,0.000748209,-0.00253822,0.00766141,0.0,0.999992,0.000378963,-0.00126767,0.00383117,0.0,0.0,-0.561826,1,0,0,0,0,0
72224000,0.00153833,-0.00240021,0.00766141,0.0,0.999992,0.000773756,-0.00119715,0.00383161,0.0,0.0,-0.559132,1,0,0,0,0,0
72316000,-0.00022475,-0.00143204,0.00766141,0.0,0.999992,-0.000109631,-0.000716444,0.00383061,0.0,0.0,-0.556739,1,0,0,0,0,0
72412000,0.00036798,-0.00216883,0.00766141,0.0,0.999992,0.000188143,-0.0010837,0.00383089,0.0,0.0,-0.562743,1,0,0,0,0,0
72504000,0.000645644,-0.00294879,0.00766141,0.0,0.999992,0.000328467,-0.00147315,0.00383117,0.0,0.0,-0.558863,1,0,0,0,0,0
72596000,0.00108044,-0.00350113,0.00766141,0.0,0.999991,0.000546919,-0.00174848,0.00383163,0.0,0.0,-0.555967,1,0,0,0,0,0
72692000,0.000846004,-0.00416994,0.00766141,0.0,0.99999,0.000430985,-0.00208333,0.00383157,0.0,0.0,-0.561263,1,0,0,0,0,0
72784000,0.00170072,-0.00333337,0.00766141,0.0,0.999991,0.000856735,-0.00166342,0.00383211,0.0,0.0,-0.557755,1,0,0,0,0,0
72876000,0.00169702,-0.00308718,0.00766141,0.0,0.999991,0.000854417,-0.00154033,0.003832,0.0,0.0,-0.554944,1,0,0,0,0,0
72972000,0.000466469,-0.00323969,0.00766141,0.0,0.999991,0.000239438,-0.00161894,0.00383107,0.0,0.0,-0.561125,1,0,0,0,0,0
73064000,0.000255591,-0.00427412,0.00766141,0.0,0.99999,0.00013598,-0.00213655,0.00383096,0.0,0.0,-0.558607,1,0,0,0,0,0
73156000,0.000340035,-0.00409656,0.00766141,0.0,0.999991,0.000177862,-0.00204761,0.00383104,0.0,0.0,-0.556275,1,0,0,0,0,0
73252000,-0.000570938,-0.00387456,0.00766141,0.0,0.999991,-0.000278045,-0.00193836,0.00383013,0.0,0.0,-0.550972,1,0,0,0,0,0
73344000,-0.00184351,-0.00577758,0.00766141,0.0,0.999988,-0.00091068,-0.0028923,0.00382801,0.0,0.0,-0.455727,1,0,0,0,0,0
73436000,-0.00198929,-0.00458687,0.00766141,0.0,0.99999,-0.000985847,-0.00229722,0.0038284,0.0,0.0,-0.442785,1,0,0,0,0,0
73532000,-0.000629026,-0.00608327,0.00766141,0.0,0.999988,-0.000302858,-0.00304281,0.00382972,0.0,0.0,-0.453274,1,0,0,0,0,0
73624000,-0.00222519,-0.00406496,0.00766141,0.0,0.99999,-0.0011048,-0.00203672,0.00382842,0.0,0.0,-0.451638,1,0,0,0,0,0
73716000,-0.00244784,-0.005293,0.00766141,0.0,0.999988,-0.00121377,-0.00265116,0.00382744,0.0,0.0,-0.447747,1,0,0,0,0,0
73812000,-0.00293965,-0.0042327,0.00766141,0.0,0.999989,-0.0014617,-0.00212196,0.00382757,0.0,0.0,-0.455854,1,0,0,0,0,0
73904000,-0.00364528,-0.00452847,0.00766141,0.0,0.999988,-0.00181395,-0.0022712,0.00382655,0.0,0.0,-0.454492,1,0,0,0,0,0
73996000,-0.00466568,-0.00361101,0.00766141,0.0,0.999988,-0.0023259,-0.00181442,0.00382647,0.0,0.0,-0.456033,1,0,0,0,0,0
74092000,-0.00448557,-0.00416565,0.00766141,0.0,0.999988,-0.00223478,-0.00209139,0.00382601,0.0,0.0,-0.466418,1,0,0,0,0,0
74184000,-0.0044916,-0.00360338,0.00766141,0.0,0.999988,-0.00223888,-0.00181027,0.00382663,0.0,0.0,-0.46437,1,0,0,0,0,0
74276000,-0.00533086,-0.00575343,0.00766141,0.0,0.999985,-0.00265438,-0.00288689,0.003823,0.0,0.0,-0.464505,1,0,0,0,0,0
