timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
3172000,0.0,0.0,0.0,-0.00194753,-0.00163902,0.0736389,0.0,0.0,0.0,0.000252419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266925,0.266925,4.15306,0.0,0.0,0.0,0.0909367,0.0,0.0,0.0,0.0,0.0,0.000133947,0.00469666,0.00650446,0.0,0.0,0.0,0.0,0.0,0.0
3364000,0.0,0.0,0.0,-0.0019088,-0.00181824,0.235138,0.0,0.0,0.0,0.00133547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267264,0.267264,4.14951,0.0,0.0,0.0,0.0909022,0.0,0.0,0.0,0.0,0.0,0.000156947,0.011367,0.0161312,0.0,0.0,0.0,0.0,0.0,0.0
3556000,0.0,0.0,0.0,-0.00152541,-0.00173621,-0.0319519,0.0,0.0,0.0,0.00123596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267147,0.267147,4.1449,0.0,0.0,0.0,0.090874,0.0,0.0,0.0,0.0,0.0,0.000193401,0.00722023,0.0115402,0.0,0.0,0.0,0.0,0.0,0.0
3748000,0.0,0.0,0.0,-0.000835394,-0.00162101,0.147522,0.0,0.0,0.0,0.000947156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26656,0.26656,4.13979,0.0,0.0,0.0,0.0908559,0.0,0.0,0.0,0.0,0.0,0.000161034,0.00613416,0.0101256,0.0,0.0,0.0,0.0,0.0,0.0
3940000,0.0,0.0,0.0,-0.000424705,-0.00168444,0.069458,0.0,0.0,0.0,-0.00116447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266326,0.266326,4.13737,0.0,0.0,0.0,0.0908412,0.0,0.0,0.0,0.0,0.0,0.00025081,0.00531372,0.00618114,0.0,0.0,0.0,0.0,0.0,0.0
4132000,0.0,0.0,0.0,-0.000224578,-0.00158029,-0.00384521,0.0,0.0,0.0,-0.00171102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266004,0.266004,4.13552,0.0,0.0,0.0,0.0908284,0.0,0.0,0.0,0.0,0.0,0.000234227,0.00305134,0.00440938,0.0,0.0,0.0,0.0,0.0,0.0
4324000,0.0,0.0,0.0,9.55503e-05,-0.00123924,0.0539246,0.0,0.0,0.0,0.000561153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265731,0.265731,4.13444,0.0,0.0,0.0,0.0908213,0.0,0.0,0.0,0.0,0.0,0.000214152,0.00589338,0.00945407,0.0,0.0,0.0,0.0,0.0,0.0
4516000,0.0,0.0,0.0,0.000430249,-0.00119719,-0.0689697,0.0,0.0,0.0,-0.000604788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265715,0.265715,4.13496,0.0,0.0,0.0,0.0908167,0.0,0.0,0.0,0.0,0.0,0.000156841,0.00745526,0.0121879,0.0,0.0,0.0,0.0,0.0,0.0
4708000,0.0,0.0,0.0,0.000530737,-0.00107414,-0.00830078,0.0,0.0,0.0,-0.00266608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265035,0.265036,4.13259,0.0,0.0,0.0,0.090814,0.0,0.0,0.0,0.0,0.0,0.000147048,0.00508071,0.00900506,0.0,0.0,0.0,0.0,0.0,0.0
4900000,0.0,0.0,0.0,0.000765152,-0.000794271,0.201111,0.0,0.0,0.0,-0.00277835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265094,0.265094,4.13359,0.0,0.0,0.0,0.0908128,0.0,0.0,0.0,0.0,0.0,0.000209874,0.00706967,0.00828126,0.0,0.0,0.0,0.0,0.0,0.0
5092000,0.0,0.0,0.0,0.000565691,-0.000205809,0.0174255,0.0,0.0,0.0,4.74881e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264542,0.264542,4.13134,0.0,0.0,0.0,0.0908145,0.0,0.0,0.0,0.0,0.0,0.00028557,0.00755357,0.0107196,0.0,0.0,0.0,0.0,0.0,0.0
5284000,0.0,0.0,0.0,0.000107903,0.000454656,0.00967407,0.0,0.0,0.0,-0.00163159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264362,0.264362,4.1305,0.0,0.0,0.0,0.0908146,0.0,0.0,0.0,0.0,0.0,8.22985e-05,0.0017782,0.00146097,0.0,0.0,0.0,0.0,0.0,0.0
5476000,0.0,0.0,0.0,-0.000132205,0.00103516,0.0301208,0.0,0.0,0.0,-0.00488144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264282,0.264282,4.12986,0.0,0.0,0.0,0.0908143,0.0,0.0,0.0,0.0,0.0,9.84719e-05,0.00159114,0.00155068,0.0,0.0,0.0,0.0,0.0,0.0
5668000,0.0,0.0,0.0,-0.000269476,0.00154823,-0.0785828,0.0,0.0,0.0,-0.000888824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263947,0.263947,4.12763,0.0,0.0,0.0,0.0908148,0.0,0.0,0.0,0.0,0.0,0.000140656,0.00223109,0.00258747,0.0,0.0,0.0,0.0,0.0,0.0
5860000,0.0,0.0,0.0,-0.000239624,0.00227013,0.0150757,0.0,0.0,0.0,-0.0127572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263902,0.263902,4.12667,0.0,0.0,0.0,0.0908125,0.0,0.0,0.0,0.0,0.0,0.000197264,0.0022593,0.00223945,0.0,0.0,0.0,0.0,0.0,0.0
6052000,0.0,0.0,0.0,0.000142803,0.00269093,-0.00354004,0.0,0.0,0.0,-0.000897416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26379,0.26379,4.12533,0.0,0.0,0.0,0.0908126,0.0,0.0,0.0,0.0,0.0,0.000276505,0.00276761,0.0030497,0.0,0.0,0.0,0.0,0.0,0.0
6252000,0.0,0.0,0.0,0.000486529,0.00309051,0.0179443,0.0,0.0,0.0,-0.00448909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263724,0.263724,4.12398,0.0,0.0,0.0,0.0908123,0.0,0.0,0.0,0.0,0.0,0.000284126,0.00306384,0.00346762,0.0,0.0,0.0,0.0,0.0,0.0
6444000,0.0,0.0,0.0,0.000756052,0.00313371,0.00915527,0.0,0.0,0.0,0.00664888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26364,0.26364,4.12244,0.0,0.0,0.0,0.090811,0.0,0.0,0.0,0.0,0.0,0.000338551,0.0037417,0.00465417,0.0,0.0,0.0,0.0,0.0,0.0
6636000,0.0,0.0,0.0,0.00102017,0.00271965,0.0342407,0.0,0.0,0.0,-0.00265829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263288,0.263288,4.11953,0.0,0.0,0.0,0.0908098,0.0,0.0,0.0,0.0,0.0,0.000294012,0.00427647,0.00609739,0.0,0.0,0.0,0.0,0.0,0.0
6828000,0.0,0.0,0.0,0.00116768,0.00220298,0.0306702,0.0,0.0,0.0,-2.6904e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263182,0.263182,4.11778,0.0,0.0,0.0,0.0908054,0.0,0.0,0.0,0.0,0.0,0.000284843,0.00264237,0.0028509,0.0,0.0,0.0,0.0,0.0,0.0
7020000,0.0,0.0,0.0,0.00114693,0.00181159,0.06604,0.0,0.0,0.0,-0.00166948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263019,0.263019,4.11589,0.0,0.0,0.0,0.0908031,0.0,0.0,0.0,0.0,0.0,0.000216297,0.00315945,0.00475495,0.0,0.0,0.0,0.0,0.0,0.0
7212000,0.0,0.0,0.0,0.00106752,0.00145671,-0.0611572,0.0,0.0,0.0,-0.000208672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262884,0.262884,4.114,0.0,0.0,0.0,0.0907999,0.0,0.0,0.0,0.0,0.0,0.000192236,0.00210005,0.00331853,0.0,0.0,0.0,0.0,0.0,0.0
7404000,0.0,0.0,0.0,0.000936677,0.00112304,0.0205994,0.0,0.0,0.0,-0.00420996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262733,0.262733,4.11205,0.0,0.0,0.0,0.0907964,0.0,0.0,0.0,0.0,0.0,0.000159396,0.00284543,0.00525328,0.0,0.0,0.0,0.0,0.0,0.0
7596000,0.0,0.0,0.0,0.000596317,0.000901511,0.00415039,0.0,0.0,0.0,0.00206591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262527,0.262527,4.11004,0.0,0.0,0.0,0.0907902,0.0,0.0,0.0,0.0,0.0,0.000218978,0.000685125,0.000915175,0.0,0.0,0.0,0.0,0.0,0.0
7788000,0.0,0.0,0.0,0.000194856,0.000557825,-0.0296021,0.0,0.0,0.0,-0.00295282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26235,0.26235,4.10803,0.0,0.0,0.0,0.0907857,0.0,0.0,0.0,0.0,0.0,0.000118444,0.00321469,0.0062597,0.0,0.0,0.0,0.0,0.0,0.0
7980000,0.0,0.0,0.0,-0.000129947,0.000233165,-0.12442,0.0,0.0,0.0,-0.00281837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261974,0.261974,4.10511,0.0,0.0,0.0,0.0907808,0.0,0.0,0.0,0.0,0.0,3.77391e-05,0.0051116,0.010206,0.0,0.0,0.0,0.0,0.0,0.0
8172000,0.0,0.0,0.0,-0.000108411,-0.00022309,0.0513611,0.0,0.0,0.0,0.000402066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261809,0.261809,4.1032,0.0,0.0,0.0,0.0907755,0.0,0.0,0.0,0.0,0.0,0.00014841,0.000475305,0.000873765,0.0,0.0,0.0,0.0,0.0,0.0
8364000,0.0,0.0,0.0,-0.000189531,-0.000455658,0.00875854,0.0,0.0,0.0,0.00175495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26162,0.26162,4.10132,0.0,0.0,0.0,0.0907698,0.0,0.0,0.0,0.0,0.0,0.000214745,0.000719776,0.00092404,0.0,0.0,0.0,0.0,0.0,0.0
8556000,0.0,0.0,0.0,-8.69033e-05,-0.000836778,0.0201111,0.0,0.0,0.0,0.00498048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261457,0.261457,4.09947,0.0,0.0,0.0,0.0907639,0.0,0.0,0.0,0.0,0.0,5.23876e-05,0.00101834,0.00146842,0.0,0.0,0.0,0.0,0.0,0.0
8748000,0.0,0.0,0.0,-0.00020083,-0.000951707,0.0140076,0.0,0.0,0.0,-0.00213586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261296,0.261296,4.09765,0.0,0.0,0.0,0.0907575,0.0,0.0,0.0,0.0,0.0,8.52179e-05,0.00210301,0.00407956,0.0,0.0,0.0,0.0,0.0,0.0
8940000,0.0,0.0,0.0,-0.00027307,-0.000911207,0.18158,0.0,0.0,0.0,-0.00451929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260971,0.260971,4.09513,0.0,0.0,0.0,0.0907489,0.0,0.0,0.0,0.0,0.0,7.80662e-05,0.00175929,0.00306756,0.0,0.0,0.0,0.0,0.0,0.0
9140000,0.0,0.0,0.0,-0.000454884,-0.000967313,0.0488892,0.0,0.0,0.0,-0.00304074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260828,0.260828,4.09344,0.0,0.0,0.0,0.0907421,0.0,0.0,0.0,0.0,0.0,0.000121462,0.00219816,0.00439854,0.0,0.0,0.0,0.0,0.0,0.0
9332000,0.0,0.0,0.0,-0.000904517,-0.00103301,-0.000549316,0.0,0.0,0.0,0.000602792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260678,0.260678,4.09185,0.0,0.0,0.0,0.090735,0.0,0.0,0.0,0.0,0.0,7.56749e-05,0.00220867,0.00474683,0.0,0.0,0.0,0.0,0.0,0.0
9524000,0.0,0.0,0.0,-0.00128589,-0.00110568,-0.0461121,0.0,0.0,0.0,0.0029818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260549,0.260549,4.09028,0.0,0.0,0.0,0.0907282,0.0,0.0,0.0,0.0,0.0,0.000178178,0.00328739,0.00747244,0.0,0.0,0.0,0.0,0.0,0.0
9716000,0.0,0.0,0.0,-0.00146885,-0.00125365,-0.0587769,0.0,0.0,0.0,0.00195302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260275,0.260275,4.08811,0.0,0.0,0.0,0.0907191,0.0,0.0,0.0,0.0,0.0,0.00012703,0.00216166,0.00509231,0.0,0.0,0.0,0.0,0.0,0.0
9908000,0.0,0.0,0.0,-0.00142872,-0.00196073,-0.055542,0.0,0.0,0.0,0.0100257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260157,0.260157,4.08664,0.0,0.0,0.0,0.0907118,0.0,0.0,0.0,0.0,0.0,0.000188705,0.00132531,0.0026926,0.0,0.0,0.0,0.0,0.0,0.0
10100000,0.0,0.0,0.0,-0.00124176,-0.00263509,0.109375,0.0,0.0,0.0,0.0037566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260024,0.260024,4.08525,0.0,0.0,0.0,0.0907043,0.0,0.0,0.0,0.0,0.0,0.000272966,0.00160054,0.00334254,0.0,0.0,0.0,0.0,0.0,0.0
10292000,0.0,0.0,0.0,-0.000863296,-0.00363016,-0.00320435,0.0,0.0,0.0,0.00117614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2599,0.2599,4.08387,0.0,0.0,0.0,0.0986435,0.0,0.0,0.0,0.0,0.0,0.000415874,0.00124933,0.00166608,0.0,0.0,0.0,0.0,0.0,0.0
10484000,0.0,0.0,0.0,-0.000362763,-0.00471805,0.0819397,0.0,0.0,0.0,-0.00547501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259554,0.259554,4.08253,0.0,0.0,0.0,0.0946371,0.0,0.0,0.0,0.0,0.0,0.00086664,0.00207411,0.00429124,0.0,0.0,0.0,0.0,0.0,0.0
10676000,0.0,0.0,0.0,0.000225977,-0.00604443,0.0137634,0.0,0.0,0.0,-0.00209381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259053,0.259053,4.0807,0.0,0.0,0.0,0.0931699,0.0,0.0,0.0,0.0,0.0,0.00037688,0.00261787,0.00584164,0.0,0.0,0.0,0.0,0.0,0.0
10868000,0.0,0.0,0.0,0.000751261,-0.00742803,0.0455322,0.0,0.0,0.0,-0.00773211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258856,0.258856,4.07951,0.0,0.0,0.0,0.0924095,0.0,0.0,0.0,0.0,0.0,0.000610199,0.0016575,0.00291925,0.0,0.0,0.0,0.0,0.0,0.0
11060000,0.0,0.0,0.0,0.00133742,-0.00876139,0.0206909,0.0,0.0,0.0,-0.00500007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259028,0.259028,4.07833,0.0,0.0,0.0,0.0919876,0.0,0.0,0.0,0.0,0.0,0.000804262,0.00226432,0.00342391,0.0,0.0,0.0,0.0,0.0,0.0
11252000,0.0,0.0,0.0,0.00181627,-0.00928781,0.0292053,0.0,0.0,0.0,0.00180052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259657,0.259657,4.07717,0.0,0.0,0.0,0.0916625,0.0,0.0,0.0,0.0,0.0,0.000858519,0.00316291,0.00366268,0.0,0.0,0.0,0.0,0.0,0.0
11444000,0.0,0.0,0.0,0.0019575,-0.00903768,-0.00314331,0.0,0.0,0.0,-0.0046538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260487,0.260487,4.07605,0.0,0.0,0.0,0.0914305,0.0,0.0,0.0,0.0,0.0,0.000696373,0.00385433,0.00440813,0.0,0.0,0.0,0.0,0.0,0.0
11636000,0.0,0.0,0.0,0.00215444,-0.00793825,-0.120178,0.0,0.0,0.0,-0.0115545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261614,0.261614,4.07495,0.0,0.0,0.0,0.0912744,0.0,0.0,0.0,0.0,0.0,0.000514497,0.00463993,0.0051091,0.0,0.0,0.0,0.0,0.0,0.0
11828000,0.0,0.0,0.0,0.0023235,-0.00607402,-0.0336304,0.0,0.0,0.0,-0.00497645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262617,0.262617,4.0739,0.0,0.0,0.0,0.091137,0.0,0.0,0.0,0.0,0.0,0.000507597,0.00452994,0.00430115,0.0,0.0,0.0,0.0,0.0,0.0
12020000,0.0,0.0,0.0,0.00210833,-0.00401103,0.0130005,0.0,0.0,0.0,0.00212609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263029,0.263029,4.07246,0.0,0.0,0.0,0.0910285,0.0,0.0,0.0,0.0,0.0,0.000522611,0.00369658,0.00362787,0.0,0.0,0.0,0.0,0.0,0.0
12212000,0.0,0.0,0.0,0.00177894,-0.00233464,-0.227661,0.0,0.0,0.0,-0.0105077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263259,0.263259,4.07153,0.0,0.0,0.0,0.0909498,0.0,0.0,0.0,0.0,0.0,0.000579324,0.00263825,0.00461118,0.0,0.0,0.0,0.0,0.0,0.0
12404000,0.0,0.0,0.0,0.00109763,-0.000642309,0.024292,0.0,0.0,0.0,-0.00377788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263289,0.263289,4.07063,0.0,0.0,0.0,0.0908766,0.0,0.0,0.0,0.0,0.0,0.000804509,0.00190248,0.00477921,0.0,0.0,0.0,0.0,0.0,0.0
12596000,0.0,0.0,0.0,0.000917842,0.00105777,0.232422,0.0,0.0,0.0,-0.00754061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263087,0.263087,4.06979,0.0,0.0,0.0,0.0908154,0.0,0.0,0.0,0.0,0.0,0.000662967,0.00128645,0.00152701,0.0,0.0,0.0,0.0,0.0,0.0
12788000,0.0,0.0,0.0,0.000477918,0.0023204,0.143066,0.0,0.0,0.0,-0.00338382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262738,0.262738,4.06899,0.0,0.0,0.0,0.0907646,0.0,0.0,0.0,0.0,0.0,0.000673404,0.00222123,0.00274622,0.0,0.0,0.0,0.0,0.0,0.0
12980000,0.0,0.0,0.0,0.000232844,0.00334644,0.00424194,0.0,0.0,0.0,-0.00011619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262327,0.262327,4.06824,0.0,0.0,0.0,0.0907261,0.0,0.0,0.0,0.0,0.0,0.000362597,0.00341358,0.00588257,0.0,0.0,0.0,0.0,0.0,0.0
13172000,0.0,0.0,0.0,0.00015707,0.00407129,-0.139923,0.0,0.0,0.0,-0.00972452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26186,0.26186,4.06753,0.0,0.0,0.0,0.0906897,0.0,0.0,0.0,0.0,0.0,0.000391456,0.00361298,0.0053842,0.0,0.0,0.0,0.0,0.0,0.0
13364000,0.0,0.0,0.0,0.000514787,0.00471581,0.118195,0.0,0.0,0.0,0.00304062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261407,0.261407,4.06685,0.0,0.0,0.0,0.0906613,0.0,0.0,0.0,0.0,0.0,0.000235781,0.0034607,0.0047662,0.0,0.0,0.0,0.0,0.0,0.0
13556000,0.0,0.0,0.0,0.0010157,0.00530073,0.0684509,0.0,0.0,0.0,0.00130538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260939,0.260939,4.06622,0.0,0.0,0.0,0.0906339,0.0,0.0,0.0,0.0,0.0,0.000132847,0.00372192,0.00628097,0.0,0.0,0.0,0.0,0.0,0.0
13748000,0.0,0.0,0.0,0.00147131,0.00582017,-0.098053,0.0,0.0,0.0,0.00232099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260509,0.260509,4.06565,0.0,0.0,0.0,0.0906105,0.0,0.0,0.0,0.0,0.0,8.98642e-05,0.00360798,0.00608482,0.0,0.0,0.0,0.0,0.0,0.0
13940000,0.0,0.0,0.0,0.00190432,0.0057042,-0.0678406,0.0,0.0,0.0,-0.0011769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259993,0.259993,4.06478,0.0,0.0,0.0,0.0905898,0.0,0.0,0.0,0.0,0.0,8.23524e-05,0.00321505,0.00485839,0.0,0.0,0.0,0.0,0.0,0.0
14132000,0.0,0.0,0.0,0.00222925,0.0056755,0.00375366,0.0,0.0,0.0,-0.0016649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259665,0.259665,4.06432,0.0,0.0,0.0,0.0905743,0.0,0.0,0.0,0.0,0.0,0.0001844,0.00271452,0.0040815,0.0,0.0,0.0,0.0,0.0,0.0
14324000,0.0,0.0,0.0,0.0024753,0.00536887,-0.0354004,0.0,0.0,0.0,-0.00302942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25936,0.25936,4.06393,0.0,0.0,0.0,0.0905594,0.0,0.0,0.0,0.0,0.0,0.000256166,0.00237194,0.00363602,0.0,0.0,0.0,0.0,0.0,0.0
14516000,0.0,0.0,0.0,0.00314226,0.00529369,-0.0420227,0.0,0.0,0.0,-0.00301377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259087,0.259087,4.0636,0.0,0.0,0.0,0.0905467,0.0,0.0,0.0,0.0,0.0,0.000308712,0.00218893,0.00392675,0.0,0.0,0.0,0.0,0.0,0.0
14708000,0.0,0.0,0.0,0.0,0.0,0.163757,0.0,0.0,0.0,-0.00878904,0.0,0.0,0.0,0.0,0.0,0.3125,0.3125,0.625,0.72,0.72,4.06169,0.0,0.0,0.0,0.0905351,0.0,0.0,0.0,0.0,0.0,0.000216728,0.00156907,0.0045214,0.0,0.0,0.0,0.0,0.0,0.0
14900000,0.00255721,0.00272508,-0.00130785,-0.0110321,0.00733986,-0.0391846,0.0,0.0,0.0,-0.00270806,0.0,0.0,0.0,0.0,0.0,0.291853,0.291853,0.61376,0.443324,0.443324,4.05673,0.0,0.0,0.0,0.0905268,0.0,0.0,0.0,0.0,0.0,0.000163207,0.00111772,0.00923948,0.0,0.0,0.0,0.0,0.0,0.0
