timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
1304000,488.042,0.0,95598.7,1.13587
1308000,488.258,0.0,95596.2,1.13584
1312000,488.356,0.0,95595.1,1.13583
1316000,488.075,0.0,95598.3,1.13587
1320000,488.014,0.0,95599.0,1.13587
1324000,487.924,0.0,95600.1,1.13589
1328000,488.173,0.0,95597.2,1.13585
1332000,487.995,0.0,95599.2,1.13588
1340000,487.985,0.0,95599.3,1.13588
1344000,488.117,0.0,95597.8,1.13586
1352000,487.934,0.0,95599.9,1.13589
1356000,488.023,0.0,95598.9,1.13587
1360000,488.215,0.0,95596.8,1.13585
1364000,488.136,0.0,95597.6,1.13586
1372000,488.061,0.0,95598.5,1.13587
1376000,488.098,0.0,95598.0,1.13586
1380000,487.985,0.0,95599.4,1.13588
1388000,488.042,0.0,95598.7,1.13587
1396000,488.154,0.0,95597.4,1.13586
1404000,488.051,0.0,95598.6,1.13587
1412000,488.159,0.0,95597.4,1.13585
1420000,488.192,0.0,95597.0,1.13585
1424000,488.122,0.0,95597.8,1.13586
1428000,487.929,0.0,95600.0,1.13589
1432000,488.046,0.0,95598.7,1.13587
1436000,488.258,0.0,95596.2,1.13584
1444000,488.126,0.0,95597.8,1.13586
1452000,488.023,0.0,95598.9,1.13587
1456000,488.136,0.0,95597.6,1.13586
1464000,488.197,0.0,95596.9,1.13585
1468000,488.065,0.0,95598.4,1.13587
1476000,487.985,0.0,95599.4,1.13588
1480000,488.046,0.0,95598.7,1.13587
1484000,488.192,0.0,95597.0,1.13585
1488000,488.0,0.0,95599.2,1.13588
1492000,488.075,0.0,95598.3,1.13587
1500000,488.103,0.0,95598.0,1.13586
1504000,488.201,0.0,95596.9,1.13585
1508000,488.117,0.0,95597.8,1.13586
1516000,488.126,0.0,95597.8,1.13586
1520000,488.159,0.0,95597.4,1.13585
1528000,488.093,0.0,95598.1,1.13586
1532000,488.028,0.0,95598.9,1.13587
1536000,487.985,0.0,95599.4,1.13588
1540000,488.075,0.0,95598.3,1.13587
1544000,488.145,0.0,95597.5,1.13586
1548000,488.192,0.0,95597.0,1.13585
1556000,487.957,0.0,95599.7,1.13588
1560000,487.948,0.0,95599.8,1.13588
1564000,488.122,0.0,95597.8,1.13586
1568000,488.042,0.0,95598.7,1.13587
1576000,488.145,0.0,95597.5,1.13586
1580000,488.117,0.0,95597.9,1.13586
1584000,488.065,0.0,95598.5,1.13587
1588000,487.995,0.0,95599.3,1.13588
1596000,488.131,0.0,95597.7,1.13586
1600000,488.112,0.0,95597.9,1.13586
1608000,487.995,0.0,95599.3,1.13588
1612000,488.051,0.0,95598.6,1.13587
1616000,487.821,0.0,95601.2,1.1359
1624000,488.079,0.0,95598.3,1.13587
1632000,488.089,0.0,95598.2,1.13586
1640000,488.192,0.0,95597.0,1.13585
1648000,488.028,0.0,95598.9,1.13587
1652000,488.22,0.0,95596.7,1.13585
1656000,488.009,0.0,95599.1,1.13588
1664000,488.183,0.0,95597.1,1.13585
1668000,487.953,0.0,95599.7,1.13588
1672000,487.943,0.0,95599.8,1.13588
1676000,488.112,0.0,95597.9,1.13586
1680000,487.892,0.0,95600.4,1.13589
1684000,488.122,0.0,95597.8,1.13586
1692000,488.046,0.0,95598.7,1.13587
1696000,488.267,0.0,95596.1,1.13584
1700000,488.14,0.0,95597.6,1.13586
1708000,488.112,0.0,95597.9,1.13586
1712000,488.211,0.0,95596.8,1.13585
1716000,488.164,0.0,95597.3,1.13585
1724000,487.929,0.0,95600.0,1.13589
1728000,488.018,0.0,95599.0,1.13587
1732000,488.103,0.0,95598.0,1.13586
1736000,487.981,0.0,95599.4,1.13588
1740000,487.906,0.0,95600.2,1.13589
1744000,488.098,0.0,95598.1,1.13586
1748000,488.126,0.0,95597.7,1.13586
1752000,488.14,0.0,95597.6,1.13586
1760000,487.882,0.0,95600.6,1.13589
1764000,488.032,0.0,95598.8,1.13587
1772000,488.042,0.0,95598.7,1.13587
1776000,488.169,0.0,95597.3,1.13585
1780000,488.112,0.0,95597.9,1.13586
1788000,488.108,0.0,95598.0,1.13586
1792000,488.056,0.0,95598.5,1.13587
1796000,488.108,0.0,95597.9,1.13586
1800000,487.934,0.0,95599.9,1.13589
1804000,487.929,0.0,95600.0,1.13589
1812000,488.051,0.0,95598.6,1.13587
1816000,488.07,0.0,95598.4,1.13587
1824000,488.319,0.0,95595.6,1.13583
1828000,488.037,0.0,95598.8,1.13587
1832000,488.154,0.0,95597.4,1.13586
1836000,487.995,0.0,95599.2,1.13588
1844000,487.943,0.0,95599.8,1.13588
1852000,488.159,0.0,95597.3,1.13585
1856000,488.201,0.0,95596.9,1.13585
1864000,488.215,0.0,95596.7,1.13585
1868000,487.962,0.0,95599.6,1.13588
1876000,487.957,0.0,95599.7,1.13588
1880000,488.075,0.0,95598.4,1.13587
1884000,488.014,0.0,95599.0,1.13587
1892000,488.032,0.0,95598.8,1.13587
1896000,488.028,0.0,95598.9,1.13587
1904000,488.032,0.0,95598.8,1.13587
1908000,488.084,0.0,95598.2,1.13586
1912000,488.018,0.0,95599.0,1.13587
1916000,488.131,0.0,95597.7,1.13586
1920000,488.206,0.0,95596.8,1.13585
1928000,488.098,0.0,95598.1,1.13586
1932000,488.037,0.0,95598.8,1.13587
1940000,488.187,0.0,95597.1,1.13585
1944000,488.164,0.0,95597.3,1.13585
1948000,488.103,0.0,95598.0,1.13586
1952000,488.051,0.0,95598.6,1.13587
1960000,488.098,0.0,95598.0,1.13586
1964000,488.0,0.0,95599.2,1.13588
1972000,488.0,0.0,95599.2,1.13588
1976000,488.136,0.0,95597.6,1.13586
1980000,488.136,0.0,95597.6,1.13586
1984000,488.032,0.0,95598.8,1.13587
1988000,488.056,0.0,95598.6,1.13587
1996000,488.192,0.0,95597.0,1.13585
2004000,488.136,0.0,95597.7,1.13586
2012000,488.07,0.0,95598.4,1.13587
2020000,488.098,0.0,95598.1,1.13586
2028000,488.075,0.0,95598.3,1.13587
2032000,488.253,0.0,95596.3,1.13584
2040000,487.953,0.0,95599.7,1.13588
2048000,487.99,0.0,95599.3,1.13588
2052000,488.042,0.0,95598.7,1.13587
2060000,487.985,0.0,95599.4,1.13588
2064000,488.018,0.0,95599.0,1.13587
2068000,488.004,0.0,95599.1,1.13588
2072000,488.023,0.0,95598.9,1.13587
2076000,488.018,0.0,95598.9,1.13587
2080000,488.037,0.0,95598.8,1.13587
2084000,487.981,0.0,95599.4,1.13588
2092000,488.093,0.0,95598.1,1.13586
2096000,488.089,0.0,95598.2,1.13586
2100000,488.098,0.0,95598.0,1.13586
2108000,488.089,0.0,95598.2,1.13586
2112000,488.089,0.0,95598.2,1.13586
2120000,487.981,0.0,95599.4,1.13588
2124000,487.985,0.0,95599.4,1.13588
2128000,488.004,0.0,95599.2,1.13588
2136000,487.779,0.0,95601.7,1.13591
2140000,488.089,0.0,95598.2,1.13586
2148000,488.183,0.0,95597.1,1.13585
2152000,488.215,0.0,95596.7,1.13585
2156000,488.061,0.0,95598.5,1.13587
2164000,487.934,0.0,95600.0,1.13589
2168000,488.0,0.0,95599.2,1.13588
2176000,488.07,0.0,95598.4,1.13587
2180000,487.953,0.0,95599.7,1.13588
2184000,488.009,0.0,95599.1,1.13588
2188000,488.009,0.0,95599.1,1.13588
2196000,488.07,0.0,95598.4,1.13587
2204000,488.004,0.0,95599.2,1.13588
2212000,488.037,0.0,95598.8,1.13587
2216000,488.056,0.0,95598.5,1.13587
2220000,488.122,0.0,95597.8,1.13586
2228000,488.042,0.0,95598.7,1.13587
2236000,488.046,0.0,95598.7,1.13587
2240000,488.192,0.0,95597.0,1.13585
2244000,488.145,0.0,95597.5,1.13586
2248000,488.136,0.0,95597.6,1.13586
2256000,488.061,0.0,95598.5,1.13587
2260000,488.103,0.0,95598.0,1.13586
2264000,488.154,0.0,95597.4,1.13586
2272000,488.028,0.0,95598.9,1.13587
2276000,488.014,0.0,95599.0,1.13587
2280000,488.098,0.0,95598.0,1.13586
2284000,488.108,0.0,95597.9,1.13586
2288000,487.91,0.0,95600.2,1.13589
2296000,488.065,0.0,95598.4,1.13587
2300000,487.962,0.0,95599.6,1.13588
2308000,488.051,0.0,95598.6,1.13587
2312000,488.112,0.0,95597.9,1.13586
2316000,487.953,0.0,95599.7,1.13588
2324000,488.14,0.0,95597.6,1.13586
2328000,488.197,0.0,95596.9,1.13585
2332000,488.145,0.0,95597.5,1.13586
2336000,487.915,0.0,95600.2,1.13589
2340000,487.99,0.0,95599.3,1.13588
2344000,487.953,0.0,95599.7,1.13588
2352000,488.37,0.0,95594.9,1.13583
2356000,487.976,0.0,95599.4,1.13588
2360000,488.046,0.0,95598.7,1.13587
2364000,488.126,0.0,95597.8,1.13586
2368000,488.145,0.0,95597.5,1.13586
2372000,488.061,0.0,95598.5,1.13587
2376000,488.037,0.0,95598.8,1.13587
2380000,488.004,0.0,95599.1,1.13588
2388000,488.079,0.0,95598.3,1.13587
2396000,488.004,0.0,95599.1,1.13588
2408000,488.046,0.0,95598.6,1.13587
2412000,487.924,0.0,95600.0,1.13589
2416000,488.201,0.0,95596.9,1.13585
2420000,487.99,0.0,95599.3,1.13588
2428000,488.201,0.0,95596.9,1.13585
2432000,487.849,0.0,95600.9,1.1359
2440000,487.849,0.0,95600.9,1.1359
2444000,487.892,0.0,95600.4,1.13589
2452000,488.0,0.0,95599.2,1.13588
2460000,488.028,0.0,95598.9,1.13587
2464000,488.103,0.0,95598.0,1.13586
2472000,488.215,0.0,95596.7,1.13585
2476000,488.009,0.0,95599.1,1.13588
2480000,488.028,0.0,95598.9,1.13587
2488000,488.093,0.0,95598.1,1.13586
2492000,488.183,0.0,95597.1,1.13585
2496000,488.009,0.0,95599.1,1.13588
2504000,488.136,0.0,95597.6,1.13586
2508000,488.079,0.0,95598.2,1.13587
2512000,488.004,0.0,95599.1,1.13588
2516000,488.037,0.0,95598.8,1.13587
2520000,488.169,0.0,95597.3,1.13585
2524000,488.018,0.0,95599.0,1.13587
2528000,487.92,0.0,95600.1,1.13589
2540000,488.159,0.0,95597.4,1.13586
2544000,488.286,0.0,95595.9,1.13584
2548000,488.037,0.0,95598.8,1.13587
2556000,488.206,0.0,95596.8,1.13585
2564000,487.887,0.0,95600.5,1.13589
2568000,488.178,0.0,95597.1,1.13585
2572000,488.234,0.0,95596.5,1.13584
2576000,488.046,0.0,95598.6,1.13587
2580000,488.051,0.0,95598.6,1.13587
2584000,487.887,0.0,95600.5,1.13589
2588000,487.934,0.0,95599.9,1.13589
2596000,488.089,0.0,95598.2,1.13586
2600000,488.037,0.0,95598.8,1.13587
2604000,488.262,0.0,95596.2,1.13584
2612000,488.037,0.0,95598.8,1.13587
2616000,487.934,0.0,95599.9,1.13589
2620000,488.098,0.0,95598.0,1.13586
2624000,488.286,0.0,95595.9,1.13584
2628000,488.126,0.0,95597.8,1.13586
2636000,488.032,0.0,95598.8,1.13587
2640000,487.929,0.0,95600.0,1.13589
2644000,488.056,0.0,95598.5,1.13587
2648000,488.183,0.0,95597.1,1.13585
2656000,488.042,0.0,95598.7,1.13587
2660000,488.004,0.0,95599.2,1.13588
2668000,488.112,0.0,95597.9,1.13586
2672000,488.14,0.0,95597.6,1.13586
2676000,488.239,0.0,95596.4,1.13584
2680000,488.014,0.0,95599.1,1.13587
2684000,488.014,0.0,95599.1,1.13587
2692000,488.093,0.0,95598.1,1.13586
2696000,488.065,0.0,95598.5,1.13587
2704000,488.028,0.0,95598.9,1.13587
2708000,488.051,0.0,95598.6,1.13587
2716000,488.183,0.0,95597.1,1.13585
2724000,488.098,0.0,95598.1,1.13586
2728000,488.197,0.0,95597.0,1.13585
2732000,488.108,0.0,95598.0,1.13586
2740000,488.131,0.0,95597.7,1.13586
2744000,488.173,0.0,95597.2,1.13585
2748000,488.093,0.0,95598.1,1.13586
2752000,487.967,0.0,95599.6,1.13588
2760000,487.882,0.0,95600.5,1.13589
2768000,488.14,0.0,95597.6,1.13586
2772000,488.032,0.0,95598.8,1.13587
2776000,488.056,0.0,95598.6,1.13587
2780000,488.131,0.0,95597.7,1.13586
2788000,488.136,0.0,95597.6,1.13586
2792000,488.042,0.0,95598.7,1.13587
2796000,487.953,0.0,95599.7,1.13588
2804000,488.117,0.0,95597.8,1.13586
2812000,487.929,0.0,95600.0,1.13589
2820000,488.117,0.0,95597.8,1.13586
2828000,488.07,0.0,95598.4,1.13587
2836000,488.061,0.0,95598.5,1.13587
2844000,488.028,0.0,95598.9,1.13587
2848000,488.126,0.0,95597.8,1.13586
2856000,488.211,0.0,95596.8,1.13585
2860000,488.014,0.0,95599.0,1.13587
2864000,487.967,0.0,95599.6,1.13588
2872000,488.07,0.0,95598.4,1.13587
2876000,488.0,0.0,95599.2,1.13588
2888000,488.07,0.0,95598.4,1.13587
2892000,487.779,0.0,95601.7,1.13591
2896000,488.028,0.0,95598.9,1.13587
2900000,487.948,0.0,95599.8,1.13588
2904000,488.079,0.0,95598.3,1.13587
2908000,487.967,0.0,95599.6,1.13588
2912000,488.239,0.0,95596.4,1.13584
2916000,488.173,0.0,95597.2,1.13585
2920000,488.014,0.0,95599.0,1.13587
2928000,488.042,0.0,95598.7,1.13587
2932000,488.117,0.0,95597.8,1.13586
2940000,488.051,0.0,95598.6,1.13587
2944000,488.112,0.0,95597.9,1.13586
2948000,487.929,0.0,95600.0,1.13589
2956000,488.046,0.0,95598.7,1.13587
2960000,488.079,0.0,95598.3,1.13587
2964000,488.117,0.0,95597.9,1.13586
2968000,488.197,0.0,95596.9,1.13585
2972000,488.103,0.0,95598.0,1.13586
2976000,488.164,0.0,95597.3,1.13585
2980000,488.07,0.0,95598.4,1.13587
2984000,488.028,0.0,95598.9,1.13587
2992000,488.215,0.0,95596.8,1.13585
2996000,488.14,0.0,95597.6,1.13586
3004000,488.145,0.0,95597.5,1.13586
3008000,487.962,0.0,95599.6,1.13588
3012000,488.093,0.0,95598.1,1.13586
3020000,488.126,0.0,95597.8,1.13586
3024000,488.0,0.0,95599.2,1.13588
3028000,488.305,0.0,95595.7,1.13584
3036000,488.051,0.0,95598.6,1.13587
3040000,487.906,0.0,95600.2,1.13589
3044000,488.028,0.0,95598.9,1.13587
3048000,488.14,0.0,95597.6,1.13586
3052000,488.079,0.0,95598.3,1.13587
3056000,488.061,0.0,95598.5,1.13587
3060000,488.201,0.0,95596.9,1.13585
3064000,488.009,0.0,95599.1,1.13588
3072000,488.103,0.0,95598.0,1.13586
3076000,488.089,0.0,95598.2,1.13586
3080000,488.046,0.0,95598.6,1.13587
3088000,488.056,0.0,95598.6,1.13587
3092000,488.07,0.0,95598.4,1.13587
3096000,487.934,0.0,95599.9,1.13589
3100000,488.037,0.0,95598.8,1.13587
3108000,488.009,0.0,95599.1,1.13588
3112000,488.051,0.0,95598.6,1.13587
3116000,488.164,0.0,95597.3,1.13585
3124000,487.99,0.0,95599.3,1.13588
3128000,487.971,0.0,95599.5,1.13588
3132000,488.262,0.0,95596.2,1.13584
3136000,488.164,0.0,95597.3,1.13585
3140000,488.14,0.0,95597.6,1.13586
3144000,488.385,0.0,95594.8,1.13582
3148000,488.169,0.0,95597.3,1.13585
3156000,488.065,0.0,95598.4,1.13587
3160000,488.286,0.0,95595.9,1.13584
3164000,488.23,0.0,95596.6,1.13585
3168000,488.079,0.0,95598.3,1.13587
3172000,487.981,0.0,95599.4,1.13588
3180000,488.309,0.0,95595.7,1.13583
3188000,488.112,0.0,95597.9,1.13586
3192000,487.981,0.0,95599.4,1.13588
3196000,488.075,0.0,95598.3,1.13587
3200000,488.169,0.0,95597.3,1.13585
3204000,488.061,0.0,95598.5,1.13587
3212000,488.159,0.0,95597.4,1.13585
3220000,487.995,0.0,95599.2,1.13588
3224000,488.267,0.0,95596.1,1.13584
3228000,488.305,0.0,95595.7,1.13584
3232000,488.14,0.0,95597.6,1.13586
3240000,488.183,0.0,95597.1,1.13585
3244000,488.075,0.0,95598.3,1.13587
3248000,488.046,0.0,95598.6,1.13587
3252000,488.023,0.0,95598.9,1.13587
3260000,488.009,0.0,95599.1,1.13588
3268000,488.154,0.0,95597.4,1.13586
3272000,488.201,0.0,95596.9,1.13585
3276000,488.14,0.0,95597.6,1.13586
3280000,488.14,0.0,95597.6,1.13586
3288000,488.131,0.0,95597.7,1.13586
3292000,487.863,0.0,95600.8,1.1359
3296000,488.281,0.0,95596.0,1.13584
3304000,487.967,0.0,95599.6,1.13588
3308000,487.901,0.0,95600.3,1.13589
3312000,487.995,0.0,95599.3,1.13588
3320000,488.056,0.0,95598.5,1.13587
3324000,488.197,0.0,95597.0,1.13585
3328000,488.192,0.0,95597.0,1.13585
3332000,488.22,0.0,95596.7,1.13585
3340000,488.309,0.0,95595.6,1.13583
3344000,487.887,0.0,95600.5,1.13589
3352000,488.183,0.0,95597.1,1.13585
3360000,488.051,0.0,95598.6,1.13587
3364000,488.225,0.0,95596.6,1.13585
3368000,487.943,0.0,95599.9,1.13588
3376000,487.995,0.0,95599.3,1.13588
3380000,487.995,0.0,95599.2,1.13588
3384000,488.093,0.0,95598.1,1.13586
3392000,487.91,0.0,95600.2,1.13589
3396000,488.108,0.0,95598.0,1.13586
3400000,488.014,0.0,95599.0,1.13587
3404000,488.089,0.0,95598.2,1.13586
3408000,488.342,0.0,95595.3,1.13583
