timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
3536000,3536000,0.00182745,0.00339687,-0.0042847,-0.0,0.0,0.0,0.0,-1.0
3632000,3632000,0.00510723,-0.0034833,-0.00677559,-0.0,0.0,0.0,0.0,-1.0
3728000,3728000,0.00404737,-0.00105503,-0.00432027,-0.0,0.0,0.0,0.0,-1.0
3824000,3824000,0.00481897,-0.00400302,-0.00450781,-0.0,0.0,0.0,0.0,-1.0
3920000,3920000,0.000961998,0.000260407,-0.00474431,-0.0,0.0,0.0,0.0,-1.0
4016000,4016000,-0.00233267,-0.0010597,-0.00578387,-0.0,0.0,0.0,0.0,-1.0
4116000,4116000,0.00221088,3.69136e-05,-0.00405456,-0.0,0.0,0.0,0.0,-1.0
4212000,4212000,0.00120961,-0.000729802,-0.00317967,-0.0,0.0,0.0,0.0,-1.0
4308000,4308000,5.99052e-05,0.00513277,-0.00355548,-0.0,0.0,0.0,0.0,-1.0
4408000,4408000,-0.000238,0.00457523,-0.00309976,-0.0,0.0,0.0,0.0,-1.0
4504000,4504000,0.000477968,-0.00105635,-0.00300366,-0.0,0.0,0.0,0.0,-1.0
4604000,4604000,0.00544315,-0.00230034,-0.00509919,-0.0,0.0,0.0,0.0,-1.0
4700000,4700000,-0.00208164,0.00619975,-0.0042068,-0.0,0.0,0.0,0.0,-1.0
4800000,4800000,0.00578835,0.000447603,-0.00301015,-0.0,0.0,0.0,0.0,-1.0
4900000,4900000,0.00201981,-0.00263193,-0.00313256,-0.0,0.0,0.0,0.0,-1.0
4996000,4996000,-0.00454279,0.000862677,-0.00270673,-0.0,0.0,0.0,0.0,-1.0
5092000,5092000,0.00326913,-0.00283502,-0.00209682,-0.0,0.0,0.0,0.0,-1.0
5188000,5188000,0.00183834,0.00233291,-0.00202028,-0.0,0.0,0.0,0.0,-1.0
5284000,5284000,-0.00298873,0.000675337,-0.00507279,-0.0,0.0,0.0,0.0,-1.0
5380000,5380000,0.000503258,0.00134074,-0.00257671,-0.0,0.0,0.0,0.0,-1.0
5480000,5480000,0.00224029,0.00143128,-0.0034291,-0.0,0.0,0.0,0.0,-1.0
5580000,5580000,0.00046525,0.00502301,-0.00150702,-0.0,0.0,0.0,0.0,-1.0
5676000,5676000,0.00359041,-0.00270559,-0.00421556,-0.0,0.0,0.0,0.0,-1.0
5772000,5772000,-0.00184345,-0.0036372,-0.00337279,-0.0,0.0,0.0,0.0,-1.0
5868000,5868000,0.00165319,0.0016555,-0.0033072,-0.0,0.0,0.0,0.0,-1.0
5968000,5968000,-0.0020019,-0.00242276,-0.00262075,-0.0,0.0,0.0,0.0,-1.0
6068000,6068000,0.0040435,0.0024326,-0.00308183,-0.0,0.0,0.0,0.0,-1.0
6164000,6164000,0.000594155,0.00175244,-0.00392955,-0.0,0.0,0.0,0.0,-1.0
6260000,6260000,0.000716697,-0.00113272,-0.00280961,-0.0,0.0,0.0,0.0,-1.0
6360000,6360000,-0.00417302,-0.00445398,-0.00235147,-0.0,0.0,0.0,0.0,-1.0
6460000,6460000,-0.00194678,-0.0011476,-0.00348158,-0.0,0.0,0.0,0.0,-1.0
6560000,6560000,-0.00345945,-0.00797224,-0.00171991,-0.0,0.0,0.0,0.0,-1.0
6656000,6656000,0.00108802,-0.00340253,-0.00407482,-0.0,0.0,0.0,0.0,-1.0
6756000,6756000,-0.00135237,-0.000291583,-0.00355014,-0.0,0.0,0.0,0.0,-1.0
6856000,6856000,-0.00346145,-0.00190924,-0.0041547,-0.0,0.0,0.0,0.0,-1.0
6956000,6956000,-0.00129536,0.000795175,-0.00518898,-0.0,0.0,0.0,0.0,-1.0
7056000,7056000,-0.00201514,-0.00101591,-0.00550089,-0.0,0.0,0.0,0.0,-1.0
7156000,7156000,-0.00585442,-0.00201935,-0.0040943,-0.0,0.0,0.0,0.0,-1.0
7252000,7252000,-0.000809652,-0.000679462,-0.00365382,-0.0,0.0,0.0,0.0,-1.0
7352000,7352000,-0.00535431,0.00477226,-0.00606551,-0.0,0.0,0.0,0.0,-1.0
7448000,7448000,0.000113062,0.00102024,-0.00444307,-0.0,0.0,0.0,0.0,-1.0
7548000,7548000,-0.00772541,-0.00157917,-0.00576219,-0.0,0.0,0.0,0.0,-1.0
7648000,7648000,-0.000685534,0.000280521,-0.00536162,-0.0,0.0,0.0,0.0,-1.0
7748000,7748000,-0.00441786,-0.00258511,-0.00589768,-0.0,0.0,0.0,0.0,-1.0
7848000,7848000,0.000168456,-0.00220114,-0.00599226,-0.0,0.0,0.0,0.0,-1.0
7944000,7944000,-4.45482e-05,0.00124126,-0.00671995,-0.0,0.0,0.0,0.0,-1.0
8044000,8044000,-0.00416829,0.00147892,-0.00542488,-0.0,0.0,0.0,0.0,-1.0
8140000,8140000,-0.00466668,-0.00515597,-0.00535047,-0.0,0.0,0.0,0.0,-1.0
8236000,8236000,-0.00321647,-0.00187808,-0.00574578,-0.0,0.0,0.0,0.0,-1.0
8332000,8332000,-0.000128739,-0.00120035,-0.00528683,-0.0,0.0,0.0,0.0,-1.0
8432000,8432000,-0.00150936,0.000113943,-0.00612053,-0.0,0.0,0.0,0.0,-1.0
8532000,8532000,-0.0031859,-0.0028128,-0.00637554,-0.0,0.0,0.0,0.0,-1.0
8632000,8632000,-0.000489079,0.00312142,-0.00714789,-0.0,0.0,0.0,0.0,-1.0
8728000,8728000,-0.00175698,0.000681021,-0.00634985,-0.0,0.0,0.0,0.0,-1.0
8828000,8828000,-0.0035699,-0.00326498,-0.0045299,-0.0,0.0,0.0,0.0,-1.0
8928000,8928000,-0.000896889,0.00100568,-0.00557707,-0.0,0.0,0.0,0.0,-1.0
9028000,9028000,-0.00124193,-0.000200855,-0.00606701,-0.0,0.0,0.0,0.0,-1.0
9124000,9124000,0.000147172,-0.0033783,-0.00624228,-0.0,0.0,0.0,0.0,-1.0
9220000,9220000,-0.001347,0.00059032,-0.00705051,-0.0,0.0,0.0,0.0,-1.0
9320000,9320000,-0.00120849,-0.00188559,-0.00552731,-0.0,0.0,0.0,0.0,-1.0
9416000,9416000,-0.000110481,-0.000830767,-0.00539226,-0.0,0.0,0.0,0.0,-1.0
9516000,9516000,-0.00413255,-0.00786186,-0.00637043,-0.0,0.0,0.0,0.0,-1.0
9616000,9616000,-0.00301959,-0.00188454,-0.0049787,-0.0,0.0,0.0,0.0,-1.0
9716000,9716000,2.02256e-05,-0.00270619,-0.00481212,-0.0,0.0,0.0,0.0,-1.0
9816000,9816000,0.0005232,-0.000897188,-0.00458977,-0.0,0.0,0.0,0.0,-1.0
9916000,9916000,0.000152309,-0.00441995,-0.00496013,-0.0,0.0,0.0,0.0,-1.0
10016000,10016000,-0.00476103,-0.00781467,-0.00573337,-0.0,0.0,0.0,0.0,-1.0
10112000,10112000,-0.00258889,-0.00272058,-0.00534409,-0.0,0.0,0.0,0.0,-1.0
10208000,10208000,0.000534858,-0.00299132,-0.00547798,-0.0,0.0,0.0,0.0,-1.0
10308000,10308000,-0.00150448,-0.00328595,-0.00372652,-0.0,0.0,0.0,0.0,-1.0
10408000,10408000,0.00232335,-0.00488344,-0.00347663,-0.0,0.0,0.0,0.0,-1.0
10504000,10504000,0.00114961,-0.00124175,-0.00437876,-0.0,0.0,0.0,0.0,-1.0
10600000,10600000,0.00444777,0.000600405,-0.00281724,-0.0,0.0,0.0,0.0,-1.0
10700000,10700000,0.000120693,-0.0022568,-0.00330698,-0.0,0.0,0.0,0.0,-1.0
10796000,10796000,-0.000885623,-0.0048006,-0.0023151,-0.0,0.0,0.0,0.0,-1.0
10892000,10892000,0.00406285,-0.00127567,-0.00418423,-0.0,0.0,0.0,0.0,-1.0
10992000,10992000,0.00302129,-0.000894572,-0.00483675,-0.0,0.0,0.0,0.0,-1.0
11092000,11092000,0.00480966,0.00229473,-0.00427867,-0.0,0.0,0.0,0.0,-1.0
11188000,11188000,-0.00165285,-0.00196971,-0.00306181,-0.0,0.0,0.0,0.0,-1.0
11284000,11284000,0.00474651,0.000766982,-0.0019345,-0.0,0.0,0.0,0.0,-1.0
11384000,11384000,0.00278772,-0.00467685,-0.00216228,-0.0,0.0,0.0,0.0,-1.0
11484000,11484000,0.00247711,-0.00176614,-0.00233263,-0.0,0.0,0.0,0.0,-1.0
11584000,11584000,0.00392903,-0.00114111,-0.00358304,-0.0,0.0,0.0,0.0,-1.0
11684000,11684000,0.000439403,0.000254292,-0.00332318,-0.0,0.0,0.0,0.0,-1.0
11784000,11784000,-0.00200934,-0.000410259,-0.00557294,-0.0,0.0,0.0,0.0,-1.0
11884000,11884000,0.00164287,-0.000908531,-0.00294303,-0.0,0.0,0.0,0.0,-1.0
11980000,11980000,0.00412514,-0.00223107,-0.00365263,-0.0,0.0,0.0,0.0,-1.0
12080000,12080000,-1.98833e-05,0.000239726,-0.00209233,-0.0,0.0,0.0,0.0,-1.0
12176000,12176000,0.00290877,-0.00266129,-0.00335694,-0.0,0.0,0.0,0.0,-1.0
12276000,12276000,0.00145867,-0.00342906,-0.00524506,-0.0,0.0,0.0,0.0,-1.0
12376000,12376000,-0.00358711,0.000197089,-0.00380162,-0.0,0.0,0.0,0.0,-1.0
12476000,12476000,0.00325744,-0.000298818,-0.00415254,-0.0,0.0,0.0,0.0,-1.0
12572000,12572000,0.00326069,5.11863e-05,-0.00399524,-0.0,0.0,0.0,0.0,-1.0
12672000,12672000,0.00208737,-0.00126005,-0.00451761,-0.0,0.0,0.0,0.0,-1.0
12772000,12772000,0.00377542,0.00296878,-0.00426938,-0.0,0.0,0.0,0.0,-1.0
12868000,12868000,0.00398211,-0.00151918,-0.00433852,-0.0,0.0,0.0,0.0,-1.0
12968000,12968000,0.0034603,0.00189423,-0.00481014,-0.0,0.0,0.0,0.0,-1.0
13068000,13068000,1.71462e-05,-0.00033315,-0.00356839,-0.0,0.0,0.0,0.0,-1.0
13164000,13164000,-0.00245843,-0.00437441,-0.00383317,-0.0,0.0,0.0,0.0,-1.0
13264000,13264000,0.00279954,0.000390164,-0.00516918,-0.0,0.0,0.0,0.0,-1.0
13364000,13364000,0.00315776,-0.000819145,-0.00404281,-0.0,0.0,0.0,0.0,-1.0
13460000,13460000,0.0023105,-0.00293905,-0.00297289,-0.0,0.0,0.0,0.0,-1.0
13560000,13560000,0.00799372,-0.00139435,-0.00341738,-0.0,0.0,0.0,0.0,-1.0
13656000,13656000,0.00223507,-0.0034839,-0.00435694,-0.0,0.0,0.0,0.0,-1.0
13752000,13752000,0.00433858,-0.00297641,-0.004047,-0.0,0.0,0.0,0.0,-1.0
13852000,13852000,6.80833e-06,-0.00561882,-0.0048464,-0.0,0.0,0.0,0.0,-1.0
13948000,13948000,0.00276167,-0.00329453,-0.00454015,-0.0,0.0,0.0,0.0,-1.0
14048000,14048000,0.000887765,0.000465368,-0.00492151,-0.0,0.0,0.0,0.0,-1.0
14148000,14148000,0.00039076,-0.00288817,-0.00428632,-0.0,0.0,0.0,0.0,-1.0
14244000,14244000,-0.00264539,0.00341797,-0.00179048,-0.0,0.0,0.0,0.0,-1.0
14344000,14344000,0.00248837,0.00166479,-0.00578978,-0.0,0.0,0.0,0.0,-1.0
14440000,14440000,0.000262046,-0.00295631,-0.00350213,-0.0,0.0,0.0,0.0,-1.0
14540000,14540000,-0.00240942,-0.00394901,-0.00591176,-0.0,0.0,0.0,0.0,-1.0
14640000,14640000,0.00226401,-0.0019086,-0.00337688,-0.0,0.0,0.0,0.0,-1.0
14736000,14736000,-0.00174938,-0.00342672,-0.00362506,-0.0,0.0,0.0,0.0,-1.0
14836000,14836000,-0.000119839,0.0013699,-0.0059829,-0.0,0.0,0.0,0.0,-1.0
14936000,14936000,0.00122892,3.39762e-05,-0.0046219,-0.0,0.0,0.0,0.0,-1.0
15032000,15032000,-0.00179926,-0.00383294,-0.00401616,-0.0,0.0,0.0,0.0,-1.0
15132000,15132000,0.00199216,-0.000910649,-0.00394245,-0.0,0.0,0.0,0.0,-1.0
15232000,15232000,-0.00131621,-0.00320147,-0.00480599,-0.0,0.0,0.0,0.0,-1.0
15328000,15328000,0.00359288,0.000287453,-0.00294194,-0.0,0.0,0.0,0.0,-1.0
15428000,15428000,0.00491697,0.00068173,-0.00541257,-0.0,0.0,0.0,0.0,-1.0
15524000,15524000,-0.00266236,-0.00176801,-0.00438986,-0.0,0.0,0.0,0.0,-1.0
15620000,15620000,0.00142858,-0.00400963,-0.0037656,-0.0,0.0,0.0,0.0,-1.0
15720000,15720000,-0.00127833,0.00185774,-0.00267282,-0.0,0.0,0.0,0.0,-1.0
15816000,15816000,-0.00506945,0.00226617,-0.00421186,-0.0,0.0,0.0,0.0,-1.0
15916000,15916000,0.00155242,-0.00635464,-0.0050721,-0.0,0.0,0.0,0.0,-1.0
16016000,16016000,-0.000379751,-0.00294695,-0.00405713,-0.0,0.0,0.0,0.0,-1.0
16116000,16116000,0.00338789,9.18754e-05,-0.00318752,-0.0,0.0,0.0,0.0,-1.0
16216000,16216000,-0.00176099,-0.00183177,-0.00491965,-0.0,0.0,0.0,0.0,-1.0
16312000,16312000,0.00226407,-0.00460218,-0.00383901,-0.0,0.0,0.0,0.0,-1.0
16408000,16408000,0.00165942,-0.00152332,-0.00466886,-0.0,0.0,0.0,0.0,-1.0
16508000,16508000,0.000844018,-0.00323649,-0.00410248,-0.0,0.0,0.0,0.0,-1.0
16608000,16608000,0.000486629,-0.00266192,-0.00399739,-0.0,0.0,0.0,0.0,-1.0
16704000,16704000,0.0059223,-0.00493757,-0.00439738,-0.0,0.0,0.0,0.0,-1.0
16800000,16800000,-0.00257015,-0.00532635,-0.0041338,-0.0,0.0,0.0,0.0,-1.0
16900000,16900000,0.00212426,-0.00116219,-0.00416524,-0.0,0.0,0.0,0.0,-1.0
17000000,17000000,0.00295481,-0.00145024,-0.00371344,-0.0,0.0,0.0,0.0,-1.0
17096000,17096000,0.00197266,-0.00287272,-0.00444119,-0.0,0.0,0.0,0.0,-1.0
17196000,17196000,0.00431271,-0.00975215,-0.00388664,-0.0,0.0,0.0,0.0,-1.0
17296000,17296000,-0.00116295,-0.00657926,-0.0043746,-0.0,0.0,0.0,0.0,-1.0
17392000,17392000,0.00370705,-0.00358393,-0.00319617,-0.0,0.0,0.0,0.0,-1.0
17492000,17492000,-0.00272978,-0.00767063,-0.00437763,-0.0,0.0,0.0,0.0,-1.0
17592000,17592000,0.00528368,-0.00279445,-0.00257066,-0.0,0.0,0.0,0.0,-1.0
17692000,17692000,0.00143595,-0.00680075,-0.00459588,-0.0,0.0,0.0,0.0,-1.0
17788000,17788000,0.00112406,-0.00789577,-0.00407991,-0.0,0.0,0.0,0.0,-1.0
17884000,17884000,-0.00162101,-0.00462835,-0.00519669,-0.0,0.0,0.0,0.0,-1.0
17984000,17984000,0.000635025,-0.00803177,-0.00190656,-0.0,0.0,0.0,0.0,-1.0
18080000,18080000,0.000691449,-0.00363807,-0.00396224,-0.0,0.0,0.0,0.0,-1.0
18180000,18180000,-0.00247706,-0.00465545,-0.00309131,-0.0,0.0,0.0,0.0,-1.0
18276000,18276000,0.000502986,-0.00665881,-0.00245076,-0.0,0.0,0.0,0.0,-1.0
18372000,18372000,-0.00206355,-0.00493354,-0.00353762,-0.0,0.0,0.0,0.0,-1.0
18468000,18468000,-0.000212309,-0.00557383,-0.00258957,-0.0,0.0,0.0,0.0,-1.0
18568000,18568000,0.00282785,-0.00901688,-0.00471467,-0.0,0.0,0.0,0.0,-1.0
18668000,18668000,-0.000379981,-0.00630019,-0.0038282,-0.0,0.0,0.0,0.0,-1.0
18768000,18768000,-0.00216677,-0.00740104,-0.00534537,-0.0,0.0,0.0,0.0,-1.0
18864000,18864000,0.000110643,-0.00376171,-0.00407198,-0.0,0.0,0.0,0.0,-1.0
18964000,18964000,0.00403152,-0.0117204,-0.00407343,-0.0,0.0,0.0,0.0,-1.0
19064000,19064000,-0.00106549,-0.00239294,-0.00494831,-0.0,0.0,0.0,0.0,-1.0
19160000,19160000,0.00270952,-0.00570608,-0.00509634,-0.0,0.0,0.0,0.0,-1.0
19256000,19256000,2.63039e-05,-0.00268623,-0.0041089,-0.0,0.0,0.0,0.0,-1.0
19352000,19352000,0.00222308,-0.00312104,-0.00411624,-0.0,0.0,0.0,0.0,-1.0
19448000,19448000,0.00248684,-0.00399556,-0.00489775,-0.0,0.0,0.0,0.0,-1.0
19548000,19548000,0.00207895,-0.00280766,-0.00541894,-0.0,0.0,0.0,0.0,-1.0
19648000,19648000,0.00330191,-0.00193388,-0.00421161,-0.0,0.0,0.0,0.0,-1.0
19744000,19744000,0.00242942,-0.000197765,-0.00351306,-0.0,0.0,0.0,0.0,-1.0
19844000,19844000,0.00188198,-0.00310673,-0.00346404,-0.0,0.0,0.0,0.0,-1.0
19944000,19944000,0.00242541,-0.00211933,-0.00447816,-0.0,0.0,0.0,0.0,-1.0
20044000,20044000,-0.00225968,0.00021317,-0.00468125,-0.0,0.0,0.0,0.0,-1.0
20140000,20140000,0.00222747,-0.00389623,-0.00606055,-0.0,0.0,0.0,0.0,-1.0
20240000,20240000,0.00345963,-0.00406722,-0.00489829,-0.0,0.0,0.0,0.0,-1.0
20340000,20340000,0.00122571,-0.00308904,-0.00408025,-0.0,0.0,0.0,0.0,-1.0
20440000,20440000,-0.00239169,-0.00319999,-0.00449424,-0.0,0.0,0.0,0.0,-1.0
20536000,20536000,-0.000184169,-0.00535989,-0.00400987,-0.0,0.0,0.0,0.0,-1.0
20632000,20632000,-0.00059478,-0.00192715,-0.00325425,-0.0,0.0,0.0,0.0,-1.0
20728000,20728000,0.000674691,-0.00623723,-0.00414112,-0.0,0.0,0.0,0.0,-1.0
20824000,20824000,-0.000714654,-0.00218607,-0.00384659,-0.0,0.0,0.0,0.0,-1.0
20924000,20924000,0.00138647,0.00102365,-0.00343138,-0.0,0.0,0.0,0.0,-1.0
21024000,21024000,-0.000708249,-0.00153513,-0.00406325,-0.0,0.0,0.0,0.0,-1.0
21124000,21124000,0.00335258,-0.000279051,-0.00242528,-0.0,0.0,0.0,0.0,-1.0
21224000,21224000,-0.00121551,-0.000716618,-0.00347211,-0.0,0.0,0.0,0.0,-1.0
21324000,21324000,-0.001281,-0.00288182,-0.00204624,-0.0,0.0,0.0,0.0,-1.0
21420000,21420000,0.000974941,-0.00561602,-0.00271617,-0.0,0.0,0.0,0.0,-1.0
21516000,21516000,0.000574317,-0.00272068,-0.00216062,-0.0,0.0,0.0,0.0,-1.0
21612000,21612000,-0.00146958,-0.000979442,-0.00234004,-0.0,0.0,0.0,0.0,-1.0
21712000,21712000,-0.000282265,0.00108605,-0.00214385,-0.0,0.0,0.0,0.0,-1.0
21808000,21808000,-7.58056e-05,-0.00609044,-0.00312341,-0.0,0.0,0.0,0.0,-1.0
21908000,21908000,0.000531472,5.91699e-05,-0.00433791,-0.0,0.0,0.0,0.0,-1.0
22008000,22008000,0.00402509,-0.00229862,-0.00174053,-0.0,0.0,0.0,0.0,-1.0
22104000,22104000,0.000321105,-0.000807472,-0.00362029,-0.0,0.0,0.0,0.0,-1.0
22204000,22204000,-0.00420108,-0.00156879,-0.00270029,-0.0,0.0,0.0,0.0,-1.0
22304000,22304000,-0.000199221,-0.000312199,-0.00509499,-0.0,0.0,0.0,0.0,-1.0
22404000,22404000,-0.0031497,0.000572148,-0.00382836,-0.0,0.0,0.0,0.0,-1.0
22504000,22504000,0.0013156,-0.00304386,-0.00343501,-0.0,0.0,0.0,0.0,-1.0
22604000,22604000,0.00359307,-0.00122123,-0.00152956,-0.0,0.0,0.0,0.0,-1.0
22700000,22700000,-0.000724916,-0.00170784,-0.00331743,-0.0,0.0,0.0,0.0,-1.0
22800000,22800000,0.000880601,0.00162895,-0.00263512,-0.0,0.0,0.0,0.0,-1.0
22900000,22900000,-0.00296772,-0.00321815,-0.00180471,-0.0,0.0,0.0,0.0,-1.0
23000000,23000000,-0.00352129,-0.000208132,-0.00291966,-0.0,0.0,0.0,0.0,-1.0
23096000,23096000,0.00285358,-0.00330141,-0.00334208,-0.0,0.0,0.0,0.0,-1.0
23196000,23196000,-0.00112477,-1.2561e-05,-0.0036899,-0.0,0.0,0.0,0.0,-1.0
23296000,23296000,0.00010795,-0.00345517,-0.00493481,-0.0,0.0,0.0,0.0,-1.0
23396000,23396000,6.6834e-05,-0.00088777,-0.00277719,-0.0,0.0,0.0,0.0,-1.0
23492000,23492000,0.00329631,0.00188333,-0.00492394,-0.0,0.0,0.0,0.0,-1.0
23592000,23592000,-0.00401907,-0.00207736,-0.00380509,-0.0,0.0,0.0,0.0,-1.0
23692000,23692000,0.00120785,-0.000629508,-0.00394679,-0.0,0.0,0.0,0.0,-1.0
23788000,23788000,0.00220432,0.000216395,-0.00371585,-0.0,0.0,0.0,0.0,-1.0
23888000,23888000,-0.00389827,-0.00277558,-0.00299953,-0.0,0.0,0.0,0.0,-1.0
23988000,23988000,0.00201097,0.000899482,-0.00308269,-0.0,0.0,0.0,0.0,-1.0
24084000,24084000,0.00197354,-0.0032817,-0.00422787,-0.0,0.0,0.0,0.0,-1.0
24184000,24184000,-0.00158345,-0.00609609,-0.00395615,-0.0,0.0,0.0,0.0,-1.0
24280000,24280000,0.00428615,-0.00037576,-0.00239485,-0.0,0.0,0.0,0.0,-1.0
24380000,24380000,0.0011668,-0.00365396,-0.004708,-0.0,0.0,0.0,0.0,-1.0
24480000,24480000,0.00113449,0.00137767,-0.00326397,-0.0,0.0,0.0,0.0,-1.0
24580000,24580000,0.00245717,-0.000264737,-0.00408946,-0.0,0.0,0.0,0.0,-1.0
24676000,24676000,0.00505672,-0.00615902,-0.00368515,-0.0,0.0,0.0,0.0,-1.0
24776000,24776000,0.00467091,0.00020799,-0.0023926,-0.0,0.0,0.0,0.0,-1.0
24872000,24872000,-0.00154568,-0.000184557,-0.0033575,-0.0,0.0,0.0,0.0,-1.0
24968000,24968000,0.00209553,-0.00489874,-0.00249949,-0.0,0.0,0.0,0.0,-1.0
25068000,25068000,-0.00359607,-0.00134977,-0.00371319,-0.0,0.0,0.0,0.0,-1.0
25164000,25164000,-0.00240862,-0.00323901,-0.00324244,-0.0,0.0,0.0,0.0,-1.0
25264000,25264000,0.00344889,0.0018044,-0.00331991,-0.0,0.0,0.0,0.0,-1.0
25364000,25364000,0.00114518,-0.00216675,-0.00251605,-0.0,0.0,0.0,0.0,-1.0
25464000,25464000,0.00157669,-0.00132424,-0.00393169,-0.0,0.0,0.0,0.0,-1.0
25564000,25564000,0.00258476,-0.00160828,-0.00169881,-0.0,0.0,0.0,0.0,-1.0
25660000,25660000,-0.000338402,0.00173649,-0.00288121,-0.0,0.0,0.0,0.0,-1.0
25756000,25756000,-0.00034612,-0.000951405,-0.00368037,-0.0,0.0,0.0,0.0,-1.0
25856000,25856000,0.00187255,0.00142238,-0.00230025,-0.0,0.0,0.0,0.0,-1.0
25952000,25952000,0.000464931,-0.00342302,-0.00390255,-0.0,0.0,0.0,0.0,-1.0
26052000,26052000,-0.00401225,-0.00115517,-0.00267367,-0.0,0.0,0.0,0.0,-1.0
26152000,26152000,0.00252606,-0.00212996,0.000382178,-0.0,0.0,0.0,0.0,-1.0
26252000,26252000,0.000784992,-0.00277045,-0.00361376,-0.0,0.0,0.0,0.0,-1.0
26348000,26348000,-0.00287729,0.0017646,-0.0042211,-0.0,0.0,0.0,0.0,-1.0
26444000,26444000,-0.00467665,-0.00199059,-0.00353114,-0.0,0.0,0.0,0.0,-1.0
26540000,26540000,0.00405182,0.000303608,-0.00374033,-0.0,0.0,0.0,0.0,-1.0
26640000,26640000,0.00447216,-0.00818848,-0.00255013,-0.0,0.0,0.0,0.0,-1.0
26736000,26736000,0.00440637,0.000319257,-0.00224024,-0.0,0.0,0.0,0.0,-1.0
26832000,26832000,0.00241087,-0.000688364,-0.00445138,-0.0,0.0,0.0,0.0,-1.0
26932000,26932000,7.33071e-05,-0.0016112,-0.00451102,-0.0,0.0,0.0,0.0,-1.0
27032000,27032000,0.00431084,0.00336388,-0.00437919,-0.0,0.0,0.0,0.0,-1.0
27128000,27128000,-0.00210625,-0.00409923,-0.00462489,-0.0,0.0,0.0,0.0,-1.0
