timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail,health_flags,timeout_flags
3180000,0.999993,-0.000370305,-0.00076979,0.00354661,0.00577353,-0.00436846,-0.0111988,0.00192611,-0.0013926,0.0167909,-3.33539e-07,-6.50139e-07,5.73826e-07,2.11997e-05,-9.89772e-06,-5.30847e-07,0.896075,0.0401213,1.0,0.0,0.0,0.0,0.0,0.0,1.23477e-09,4.35682e-05,0.000227581,4.09755e-09,0.000135775,0.000135775,0.000230228,0.0537296,0.0537296,0.129874,0.0154358,0.0154358,0.144671,5.59268e-09,5.59268e-09,5.98121e-09,1.65593e-06,1.65593e-06,2.24576e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.175703,0.380357,0.00257935,0.0,3.97694e-05,0.00163285,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
3372000,0.999994,-0.000506827,-0.00053843,0.00338553,0.00672722,-0.00391757,-0.00572459,0.00217148,-0.00141198,0.0266599,-4.6294e-07,-8.35146e-07,6.2148e-07,2.51611e-05,-1.26669e-05,-1.4742e-05,0.896075,0.0401213,1.0,0.0,0.0,0.0,0.0,0.0,1.17002e-09,4.27499e-05,0.000229236,3.67189e-09,0.000146345,0.000146345,0.000223725,0.0533767,0.0533768,0.124817,0.0163546,0.0163546,0.143932,5.34718e-09,5.34718e-09,5.89552e-09,1.543e-06,1.543e-06,2.17543e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.180857,0.379383,0.00636401,0.0,4.27271e-05,3.29742e-05,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
3564000,0.999994,-0.000380924,-0.00070083,0.00340956,0.00622794,-0.00345603,-0.00492702,0.00216089,-0.0013286,0.024406,-6.06171e-07,-1.05924e-06,6.39861e-07,2.91422e-05,-1.52129e-05,-1.28295e-05,0.896075,0.0401213,1.0,0.0,0.0,0.0,0.0,0.0,1.23664e-09,4.43569e-05,0.000225683,3.60804e-09,0.000154785,0.000154785,0.00021683,0.0496606,0.0496606,0.119333,0.0160571,0.0160571,0.138778,5.05395e-09,5.05395e-09,5.78852e-09,1.45016e-06,1.45016e-06,2.0852e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.179205,0.372529,0.00925298,0.0,4.36732e-05,0.00403362,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
3756000,0.999994,-0.000435572,-0.000283415,0.00333172,0.00280076,-0.0030629,-0.00115433,0.00169847,-0.001316,0.0289271,-7.48198e-07,-1.26568e-06,7.88629e-07,3.20479e-05,-1.71972e-05,-2.04722e-05,0.896075,0.0401213,1.0,0.0,0.0,0.0,0.0,0.0,1.13033e-09,4.21078e-05,0.000225074,3.37467e-09,0.000162293,0.000162293,0.000211511,0.0456572,0.0456572,0.115532,0.0156044,0.0156044,0.134526,4.75458e-09,4.75458e-09,5.67053e-09,1.3911e-06,1.3911e-06,1.98335e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.17666,0.366778,0.00176598,0.0,3.50816e-05,0.002568,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
3948000,0.999995,-0.000374687,-0.000210215,0.00321535,0.00321215,-0.00295984,-0.0031676,0.00146878,-0.00129357,0.0258325,-8.70111e-07,-1.40954e-06,7.49929e-07,3.35793e-05,-1.84893e-05,-1.61379e-05,0.896075,0.0401213,1.0,0.0,0.0,0.0,0.0,0.0,1.1891e-09,4.36277e-05,0.000225909,3.06505e-09,0.00017047,0.00017047,0.00020939,0.0438633,0.0438632,0.115148,0.0160875,0.0160875,0.13564,4.49006e-09,4.49006e-09,5.5572e-09,1.36128e-06,1.36128e-06,1.88439e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.179374,0.368294,0.00325014,0.0,2.92503e-05,0.00683577,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
4140000,0.999995,-0.000330369,-0.000160476,0.00317766,0.00353352,-0.00412802,0.00409107,0.00127483,-0.00120329,0.032828,-9.96895e-07,-1.54815e-06,7.3898e-07,3.45919e-05,-1.94085e-05,-2.74409e-05,0.896075,0.0401213,1.0,0.0,0.0,0.0,0.0,0.0,1.08391e-09,4.05583e-05,0.000210927,2.89804e-09,0.000176257,0.000176257,0.000206274,0.0403643,0.0403642,0.112725,0.0154969,0.0154969,0.132771,4.1937e-09,4.1937e-09,5.42067e-09,1.34524e-06,1.34524e-06,1.76453e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.17605,0.364378,0.00602516,0.0,2.57443e-05,0.00228097,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
4332000,0.999995,-0.000301708,-3.04366e-05,0.00313507,0.00273294,-0.00466006,0.000782639,0.00120623,-0.00134116,0.0249668,-1.1288e-06,-1.67673e-06,5.83145e-07,3.51246e-05,-1.99454e-05,-1.17356e-05,0.896075,0.0401213,1.0,0.0,0.0,0.0,0.0,0.0,1.03869e-09,3.9323e-05,0.00020758,2.66294e-09,0.000180979,0.000180979,0.000203957,0.0374618,0.0374618,0.110378,0.0149391,0.0149391,0.130481,3.90113e-09,3.90113e-09,5.27568e-09,1.34019e-06,1.34019e-06,1.63838e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.172853,0.361222,0.00363083,0.0,2.68953e-05,0.000645464,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
4524000,0.999995,-8.64391e-05,-4.25273e-06,0.00329073,0.00244113,-0.00286658,0.00530991,0.0011088,-0.00125947,0.0306179,-1.26809e-06,-1.79686e-06,4.82692e-07,3.52537e-05,-2.00909e-05,-2.13091e-05,0.896075,0.0401213,1.0,0.0,0.0,0.0,0.0,0.0,1.23832e-09,4.16921e-05,0.000216214,2.74609e-09,0.00018437,0.00018437,0.000202261,0.0351308,0.0351307,0.107837,0.0144357,0.0144357,0.128619,3.61063e-09,3.61062e-09,5.12341e-09,1.33966e-06,1.33966e-06,1.50864e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.169916,0.358635,0.0114102,0.0,2.59489e-05,0.00345564,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
4716000,0.999995,-8.89482e-05,0.000144463,0.00316647,0.00144443,-0.00316149,0.00907344,0.000973428,-0.001269,0.0348446,-1.38227e-06,-1.89189e-06,2.50715e-07,3.51157e-05,-1.99154e-05,-2.7048e-05,0.896075,0.0401213,1.0,0.0,0.0,0.0,0.0,0.0,1.17363e-09,4.15621e-05,0.000211807,2.41952e-09,0.000188002,0.000188002,0.000202839,0.0346003,0.0346003,0.107111,0.0148073,0.0148073,0.131142,3.35252e-09,3.35252e-09,4.98272e-09,1.33898e-06,1.33898e-06,1.39222e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.172089,0.362136,0.00605239,0.0,2.50696e-05,0.0125834,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
4908000,0.999995,-7.45912e-06,0.000255686,0.00301574,-0.00148305,-0.00159285,0.0113341,0.000542963,-0.00105795,0.0385225,-1.50259e-06,-1.97203e-06,-4.56693e-08,3.48205e-05,-1.94581e-05,-3.0019e-05,0.896075,0.0401213,1.0,0.0,0.0,0.0,0.0,0.0,1.1952e-09,4.22798e-05,0.000222262,2.04221e-09,0.000188038,0.000188038,0.00020192,0.0329133,0.0329133,0.103607,0.0143382,0.0143382,0.129448,3.06288e-09,3.06288e-09,4.81948e-09,1.33467e-06,1.33467e-06,1.26254e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.169341,0.359789,0.00125861,0.0,2.15332e-05,0.00795976,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
5100000,0.999995,1.16429e-05,0.000269299,0.00315603,-0.00425133,0.000223302,0.00808019,-3.08181e-06,-0.000660083,0.0370736,-1.59136e-06,-2.002e-06,-3.56122e-07,3.4656e-05,-1.89377e-05,-2.40107e-05,0.896075,0.0401213,1.0,0.0,0.0,0.0,0.0,0.0,1.24312e-09,4.38396e-05,0.000224915,2.0626e-09,0.000186376,0.000186376,0.000201246,0.0315883,0.0315883,0.099728,0.0139567,0.0139567,0.127847,2.77949e-09,2.77949e-09,4.65265e-09,1.32451e-06,1.32451e-06,1.13767e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.167073,0.357556,0.000735766,0.0,1.36342e-05,0.011391,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
5292000,0.999995,2.45122e-05,0.000262994,0.00314606,-0.00692111,0.000537183,0.00859968,-0.000912624,-0.000378752,0.0417331,-1.64257e-06,-1.95224e-06,-7.56342e-07,3.50629e-05,-1.85322e-05,-2.96163e-05,0.896075,0.0401213,1.0,0.0,0.0,0.0,0.0,0.0,1.22611e-09,4.3677e-05,0.000229234,1.86963e-09,0.000182745,0.000182745,0.000200713,0.0303931,0.0303932,0.095415,0.0136013,0.0136013,0.126112,2.50051e-09,2.50051e-09,4.48305e-09,1.307e-06,1.307e-06,1.01873e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.164932,0.355123,0.00376952,0.0,1.877e-05,0.000483526,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
5484000,0.999994,1.0189e-05,0.000226732,0.00336082,-0.0107528,0.000526604,0.00840571,-0.00192634,-0.000116302,0.0414709,-1.6637e-06,-1.82803e-06,-1.33571e-06,3.62615e-05,-1.83342e-05,-2.63575e-05,0.896075,0.0401213,1.0,0.0,0.0,0.0,0.0,0.0,1.2382e-09,4.38038e-05,0.000226262,1.91506e-09,0.000179546,0.000179546,0.000202046,0.0303816,0.0303817,0.0927559,0.0140125,0.0140125,0.128199,2.25909e-09,2.2591e-09,4.33092e-09,1.28493e-06,1.28493e-06,9.19233e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.167407,0.358048,0.000583179,0.0,3.61439e-05,0.000931104,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
5676000,0.999994,5.9941e-05,0.000219839,0.00349215,-0.0109297,0.000874517,0.0202744,-0.002794,1.50399e-05,0.0591892,-1.66636e-06,-1.5928e-06,-1.53245e-06,3.8853e-05,-1.82928e-05,-5.20077e-05,0.896075,0.0401213,1.0,0.0,0.0,0.0,0.0,0.0,1.22066e-09,4.3524e-05,0.000238637,1.98974e-09,0.000172393,0.000172393,0.000201567,0.029119,0.0291191,0.0877237,0.0136269,0.0136269,0.125888,1.99755e-09,1.99755e-09,4.15904e-09,1.25303e-06,1.25303e-06,8.15058e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.165087,0.354807,0.00595918,0.0,5.56655e-05,0.0215529,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
5868000,0.999993,-2.53314e-05,-1.20595e-05,0.003744,-0.00983843,3.64449e-05,0.0191825,-0.00329136,7.40962e-05,0.0586032,-1.65936e-06,-1.29939e-06,-1.75721e-06,4.25102e-05,-1.83848e-05,-4.496e-05,0.896075,0.0401213,1.0,0.0,0.0,0.0,0.0,0.0,1.25346e-09,4.35858e-05,0.000237121,2.2221e-09,0.000164165,0.000164165,0.000201055,0.027903,0.0279031,0.0826437,0.0132759,0.0132759,0.123457,1.75442e-09,1.75442e-09,3.98788e-09,1.21543e-06,1.21543e-06,7.20529e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.162947,0.351364,0.00280036,0.0,6.76472e-05,0.00198283,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
6060000,0.999993,3.41163e-05,-0.000259644,0.00375383,-0.0122009,0.00118952,0.0117439,-0.00381875,0.00025599,0.0487411,-1.64509e-06,-1.0166e-06,-1.87632e-06,4.63824e-05,-1.85913e-05,-2.47619e-05,0.896075,0.0401213,1.0,0.0,0.0,0.0,0.0,0.0,1.30327e-09,4.33393e-05,0.000227247,2.20453e-09,0.00015741,0.00015741,0.000202283,0.027738,0.0277382,0.0793181,0.0136648,0.0136648,0.124727,1.55502e-09,1.55502e-09,3.83721e-09,1.17834e-06,1.17834e-06,6.4461e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.165317,0.353168,0.00318365,0.0,7.4512e-05,0.00457334,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
6252000,0.999994,8.15346e-05,-0.000482804,0.00348457,-0.00806195,0.00321139,0.00344974,-0.00382721,0.000490772,0.0364764,-1.61289e-06,-6.8312e-07,-1.87536e-06,5.13136e-05,-1.90774e-05,-3.94542e-06,0.896075,0.0401213,1.0,0.0,0.0,0.0,0.0,0.0,1.27869e-09,4.43065e-05,0.000224994,1.86802e-09,0.000147806,0.000147805,0.000201606,0.0264662,0.0264662,0.0742798,0.0133195,0.0133195,0.121973,1.35019e-09,1.35019e-09,3.67009e-09,1.13382e-06,1.13382e-06,5.67936e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.163215,0.349247,0.000906184,0.0,7.73044e-05,0.0152552,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
6444000,0.999993,0.000157636,-0.00066655,0.00356028,-0.00654274,0.00223349,-0.000488177,-0.00345231,0.000806471,0.0310235,-1.55536e-06,-3.85217e-07,-2.19375e-06,5.60288e-05,-1.99936e-05,4.39018e-06,0.896075,0.0401213,1.0,0.0,0.0,0.0,0.0,0.0,1.25369e-09,4.31509e-05,0.000218078,1.84618e-09,0.000138065,0.000138065,0.000200823,0.0252067,0.0252067,0.06944,0.0129922,0.0129922,0.119191,1.16737e-09,1.16737e-09,3.50637e-09,1.08806e-06,1.08806e-06,5.00137e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.161197,0.345241,0.00234881,0.0,6.98164e-05,0.00162347,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
6636000,0.999993,0.000201992,-0.000828444,0.00370784,-0.00528213,0.00226067,0.00113464,-0.00293589,0.000919387,0.0328015,-1.48534e-06,-1.36406e-07,-2.27111e-06,6.02109e-05,-2.11707e-05,1.9696e-06,0.896075,0.0401213,1.0,0.0,0.0,0.0,0.0,0.0,1.24793e-09,4.32928e-05,0.000222592,2.00885e-09,0.000128333,0.000128332,0.000199912,0.0239069,0.0239069,0.0647988,0.012654,0.012654,0.116336,1.00504e-09,1.00504e-09,3.34651e-09,1.04208e-06,1.04208e-06,4.40286e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.159085,0.341081,0.00157321,0.0,6.02631e-05,0.0027274,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
6828000,0.999993,3.58198e-05,-0.000774954,0.00362785,-0.0055424,0.00646359,-0.00292503,-0.00276739,0.00136235,0.0312116,-1.41424e-06,4.47793e-08,-2.40587e-06,6.34208e-05,-2.24319e-05,3.80362e-06,0.896075,0.0401213,1.0,0.0,0.0,0.0,0.0,0.0,1.36135e-09,4.53725e-05,0.000217474,1.86323e-09,0.000120797,0.000120797,0.00020066,0.0235088,0.0235088,0.0617043,0.0129833,0.0129833,0.116857,8.78495e-10,8.78493e-10,3.20829e-09,1.00235e-06,1.00236e-06,3.93369e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.161141,0.341844,0.00639503,0.0,5.49742e-05,0.00804869,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
7020000,0.999992,3.95511e-05,-0.000743329,0.00385071,-0.00160903,0.0079712,-0.00421614,-0.00225188,0.00200337,0.027202,-1.30091e-06,2.15782e-07,-2.49328e-06,6.65954e-05,-2.45388e-05,7.75406e-06,0.896075,0.0401213,1.0,0.0,0.0,0.0,0.0,0.0,1.21809e-09,4.4787e-05,0.000214204,2.10019e-09,0.000111756,0.000111755,0.000199486,0.0221988,0.0221987,0.0574969,0.0126361,0.0126361,0.113903,7.53904e-10,7.53902e-10,3.05743e-09,9.59434e-07,9.59436e-07,3.4682e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.158972,0.337496,0.00283437,0.0,4.59402e-05,0.00151624,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
7212000,0.999991,-8.84746e-05,-0.000845856,0.00404999,0.00432539,0.00699474,-0.00377583,-0.00117346,0.00244362,0.0252169,-1.15888e-06,3.24442e-07,-2.51537e-06,6.87017e-05,-2.72951e-05,9.42586e-06,0.896075,0.0401213,1.0,0.0,0.0,0.0,0.0,0.0,1.20797e-09,4.42322e-05,0.000221439,2.36314e-09,0.000103362,0.000103361,0.000198195,0.0209484,0.0209484,0.0535914,0.0123077,0.0123077,0.111037,6.47165e-10,6.47163e-10,2.91196e-09,9.19257e-07,9.19259e-07,3.06268e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.156893,0.333222,0.00185601,0.0,4.89821e-05,0.00600998,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
7412000,0.999992,-4.20877e-06,-0.000788912,0.00401387,0.00597728,0.00789416,-0.00249543,8.36932e-05,0.00269699,0.0257809,-1.01031e-06,3.51401e-07,-2.37832e-06,6.92441e-05,-3.02944e-05,8.03131e-06,0.896075,0.0401213,1.0,0.0,0.0,0.0,0.0,0.0,1.09837e-09,4.21324e-05,0.000230995,2.37789e-09,9.58034e-05,9.58029e-05,0.000197377,0.0199589,0.0199589,0.0501884,0.0121924,0.0121924,0.109232,5.55771e-10,5.55769e-10,2.77202e-09,8.81938e-07,8.81941e-07,2.70892e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.156156,0.330503,0.00648883,0.0,5.39793e-05,0.00679098,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
7604000,0.999992,2.18318e-05,-0.000825788,0.00386388,0.00601046,0.00669087,-0.00140684,0.000937794,0.00283254,0.0264985,-8.59873e-07,3.20311e-07,-2.29804e-06,6.85922e-05,-3.34488e-05,6.90334e-06,0.896075,0.0401213,1.0,0.0,0.0,0.0,0.0,0.0,1.10318e-09,4.19003e-05,0.000216262,2.21624e-09,8.8653e-05,8.86525e-05,0.000195843,0.0187817,0.0187817,0.0467962,0.0118563,0.0118563,0.106426,4.77734e-10,4.77734e-10,2.63768e-09,8.47595e-07,8.47598e-07,2.40005e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.153989,0.32623,0.000749167,0.0,5.80439e-05,0.000439589,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
